Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
141,141,141,141,141,141,141,141,141,141,141,141,141,MLG45,20,17,MLG45,70,10,1,10,1017.8934305906296,14.54133472272328
4,4,4,4,4,4,4,4,4,4,4,4,4,1-6240,20,17,1-6240,698,70,1,131,1173.4039407372475,1.6810944709702687
399,399,399,399,399,399,399,399,399,399,399,399,399,MLG60,15,6,MLG60,47,25,0,8,31.314744472503662,0.6662711589894397
499,499,499,499,499,499,499,499,499,499,499,499,499,1-8627,20,17,1-8627,25,5,0,13,15.261459767818451,0.610458390712738
394,394,394,394,394,394,394,394,394,394,394,394,394,1-2423,3,11,1-2423,79,14,0,42,47.152408480644226,0.596865930134737
457,457,457,457,457,457,457,457,457,457,457,457,457,1-8503,11,20,1-8503,16,0,0,11,8.682773649692535,0.5426733531057835
166,166,166,166,166,166,166,166,166,166,166,166,166,MLG40,14,8,MLG40,51,18,0,12,27.472116708755493,0.5386689550736371
190,190,190,190,190,190,190,190,190,190,190,190,190,1-2382,8,16,1-2382,139,28,0,59,74.57124048471451,0.536483744494349
526,526,526,526,526,526,526,526,526,526,526,526,526,1-5002,11,7,1-5002,45,6,0,22,23.36554729938507,0.5192343844307794
251,251,251,251,251,251,251,251,251,251,251,251,251,1-7268,6,13,1-7268,70,12,0,30,35.68029177188873,0.5097184538841247
322,322,322,322,322,322,322,322,322,322,322,322,322,1-0296,18,18,1-0296,41,12,0,10,19.893430590629578,0.485205624161697
346,346,346,346,346,346,346,346,346,346,346,346,346,MLG32,14,8,MLG32,52,7,0,22,24.36554729938507,0.46856821729586673
345,345,345,345,345,345,345,345,345,345,345,345,345,1-1131,3,11,1-1131,138,37,0,35,64.62700706720352,0.46831164541451825
161,161,161,161,161,161,161,161,161,161,161,161,161,MLG41,14,8,MLG41,66,14,0,21,30.576204240322113,0.4632758218230623
485,485,485,485,485,485,485,485,485,485,485,485,485,1-5980,8,12,1-5980,29,7,0,8,13.314744472503662,0.4591291197415056
106,106,106,106,106,106,106,106,106,106,106,106,106,MLG69,18,18,MLG69,576,106,0,198,262.28992569446564,0.4553644543306695
474,474,474,474,474,474,474,474,474,474,474,474,474,1-8400,10,20,1-8400,33,0,0,19,14.997518122196198,0.4544702461271575
217,217,217,217,217,217,217,217,217,217,217,217,217,1-9630,7,19,1-9630,33,10,0,6,14.736058354377747,0.4465472228599317
300,300,300,300,300,300,300,300,300,300,300,300,300,1-4020,17,14,1-4020,37,10,0,8,16.314744472503662,0.4409390397973963
367,367,367,367,367,367,367,367,367,367,367,367,367,1-8544,7,10,1-8544,54,7,0,21,23.576204240322113,0.4365963748207799
422,422,422,422,422,422,422,422,422,422,422,422,422,1-6878,17,15,1-6878,167,8,0,82,72.72613084316254,0.435485813432111
329,329,329,329,329,329,329,329,329,329,329,329,329,1-1317,10,20,1-1317,414,15,0,208,179.18335628509521,0.4328100393359788
140,140,140,140,140,140,140,140,140,140,140,140,140,1-2294,4,6,1-2294,75,30,0,3,32.36802917718887,0.4315737223625183
390,390,390,390,390,390,390,390,390,390,390,390,390,MLG64,14,8,MLG64,245,27,0,98,104.35561978816986,0.4259413052578362
437,437,437,437,437,437,437,437,437,437,437,437,437,1-6980,6,13,1-6980,128,11,0,55,54.41386824846268,0.42510834569111466
237,237,237,237,237,237,237,237,237,237,237,237,237,1-9667,13,9,1-9667,14,2,0,5,5.946715295314789,0.42476537823677063
404,404,404,404,404,404,404,404,404,404,404,404,404,1-4682,16,12,1-4682,16,6,0,1,6.789343059062958,0.42433394119143486
486,486,486,486,486,486,486,486,486,486,486,486,486,1-8678,2,22,1-8678,17,4,0,4,7.157372236251831,0.4210218962501077
281,281,281,281,281,281,281,281,281,281,281,281,281,1-9995,13,9,1-9995,24,3,0,9,10.10408753156662,0.42100364714860916
234,234,234,234,234,234,234,234,234,234,234,234,234,MLG29,11,7,MLG29,164,35,0,43,68.94175153970718,0.4203765337787023
199,199,199,199,199,199,199,199,199,199,199,199,199,MLG39,8,16,MLG39,23,4,0,7,9.525401413440704,0.4141478875409002
552,552,552,552,552,552,552,552,552,552,552,552,552,MLG46,7,19,MLG46,17,7,0,0,7.0,0.4117647058823529
171,171,171,171,171,171,171,171,171,171,171,171,171,1-8100,7,19,1-8100,19,7,0,1,7.789343059062958,0.4099654241612083
464,464,464,464,464,464,464,464,464,464,464,464,464,1-10060,20,10,1-10060,36,10,0,6,14.736058354377747,0.4093349542882707
153,153,153,153,153,153,153,153,153,153,153,153,153,1-1350,20,17,1-1350,195,41,0,49,79.67780989408493,0.40860415330299965
446,446,446,446,446,446,446,446,446,446,446,446,446,1-3534,9,10,1-3534,279,69,0,55,112.41386824846268,0.402917090496282
452,452,452,452,452,452,452,452,452,452,452,452,452,1-8529,15,6,1-8529,56,5,0,22,22.36554729938507,0.39938477320330484
350,350,350,350,350,350,350,350,350,350,350,350,350,1-2282,8,16,1-2282,219,51,0,46,87.30978071689606,0.3986747977940459
353,353,353,353,353,353,353,353,353,353,353,353,353,MLG50,7,19,MLG50,319,109,0,23,127.15489035844803,0.3986046719700565
