Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
145,145,145,145,145,145,145,145,145,145,145,145,145,145,1-9491,18,1-9491,10,80,15,1,22,1028.3393014669418,12.854241268336773
93,93,93,93,93,93,93,93,93,93,93,93,93,93,MLG52,18,MLG52,10,125,10,1,32,1029.4026203155518,8.235220962524414
239,239,239,239,239,239,239,239,239,239,239,239,239,239,1-5002,3,1-5002,11,45,12,0,22,25.339301466941833,0.563095588154263
44,44,44,44,44,44,44,44,44,44,44,44,44,44,1-0008,7,1-0008,1,230,1,0,197,120.44738131761551,0.5236842665983283
6,6,6,6,6,6,6,6,6,6,6,6,6,6,MLG54,2,MLG54,12,595,71,0,379,300.79978436231613,0.5055458560711196
203,203,203,203,203,203,203,203,203,203,203,203,203,203,1-9938,5,1-9938,8,55,3,0,40,27.253275394439697,0.4955140980807218
10,10,10,10,10,10,10,10,10,10,10,10,10,10,MLG62,4,MLG62,9,525,31,0,371,255.9491292834282,0.4875221510160537
4,4,4,4,4,4,4,4,4,4,4,4,4,4,MLG68,10,MLG68,5,642,31,0,464,312.3379945755005,0.4865077797126176
368,368,368,368,368,368,368,368,368,368,368,368,368,368,1-6858,16,1-6858,21,23,6,0,8,10.85065507888794,0.47176761212556256
124,124,124,124,124,124,124,124,124,124,124,124,124,124,1-0292,7,1-0292,1,99,29,0,27,45.370960891246796,0.45829253425501815
27,27,27,27,27,27,27,27,27,27,27,27,27,27,1-1608,8,1-1608,2,307,32,0,179,140.53340739011765,0.4577635419873539
215,215,215,215,215,215,215,215,215,215,215,215,215,215,MLG40,14,MLG40,16,51,16,0,12,23.27598261833191,0.4563918160457237
25,25,25,25,25,25,25,25,25,25,25,25,25,25,1-18028,9,1-18028,4,309,5,0,218,137.18035089969635,0.44394935566244775
212,212,212,212,212,212,212,212,212,212,212,212,212,212,MLG32,20,MLG32,13,52,17,0,10,23.063318848609924,0.4435253624732678
169,169,169,169,169,169,169,169,169,169,169,169,169,169,1-7268,9,1-7268,4,70,14,0,28,30.977292776107788,0.44253275394439695
15,15,15,15,15,15,15,15,15,15,15,15,15,15,1-1580,12,1-1580,18,400,47,0,211,174.9360277056694,0.4373400692641735
104,104,104,104,104,104,104,104,104,104,104,104,104,104,1-9394,13,1-9394,17,117,14,0,61,50.98624497652054,0.4357798715941926
132,132,132,132,132,132,132,132,132,132,132,132,132,132,MLG55,17,MLG55,20,92,19,0,34,39.61528408527374,0.43060091397036676
235,235,235,235,235,235,235,235,235,235,235,235,235,235,1-1989,9,1-1989,4,46,8,0,18,18.913973927497864,0.41117334624995355
5,5,5,5,5,5,5,5,5,5,5,5,5,5,MLG57,9,MLG57,4,629,78,0,293,255.65524226427078,0.40644712601632876
147,147,147,147,147,147,147,147,147,147,147,147,147,147,1-2423,7,1-2423,1,79,4,0,46,31.891266703605652,0.4036869202988057
62,62,62,62,62,62,62,62,62,62,62,62,62,62,1-6878,7,1-6878,1,167,22,0,73,66.26222759485245,0.3967798059572003
47,47,47,47,47,47,47,47,47,47,47,47,47,47,1-0303,15,1-0303,15,212,31,0,84,81.93187832832336,0.3864711241902046
268,268,268,268,268,268,268,268,268,268,268,268,268,268,1-8493,5,1-8493,21,38,1,0,22,14.339301466941833,0.37735003860373245
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1-6098,3,1-6098,11,1327,135,0,581,487.2788251042366,0.3672033346678497
441,441,441,441,441,441,441,441,441,441,441,441,441,441,1-9997,3,1-9997,11,16,1,0,8,5.8506550788879395,0.3656659424304962
491,491,491,491,491,491,491,491,491,491,491,491,491,491,1-5555,5,1-5555,8,10,0,0,6,3.6379913091659546,0.36379913091659544
439,439,439,439,439,439,439,439,439,439,439,439,439,439,1-4682,16,1-4682,21,16,4,0,3,5.818995654582977,0.3636872284114361
345,345,345,345,345,345,345,345,345,345,345,345,345,345,1-3584,16,1-3584,21,26,7,0,4,9.42532753944397,0.3625125976709219
91,91,91,91,91,91,91,91,91,91,91,91,91,91,1-9270,20,1-9270,13,128,30,0,27,46.370960891246796,0.3622731319628656
