,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-7024,6,7,1-7024,498,85,1,90,1156.2332862615583,2.3217535868705994
1,1-6240,6,7,1-6240,698,90,1,67,1143.029224216938,1.637577685124553
2,1-0292,5,4,1-0292,99,29,0,66,81.23774325847626,0.8205832652371339
3,1-7058,4,9,1-7058,80,54,0,13,64.2892524600029,0.8036156557500362
4,1-1989,9,23,1-1989,46,25,0,14,36.08073341846466,0.784363769966623
5,1-9394,9,18,1-9394,117,62,0,31,86.5359097123146,0.7396231599343128
6,1-0008,4,15,1-0008,230,164,0,2,165.58296191692352,0.7199259213779283
7,1-18028,14,14,1-18028,309,154,0,80,217.3184766769409,0.7032960410256988
8,1-3516,11,6,1-3516,156,35,0,83,100.6929195523262,0.645467433027732
9,1-0055,12,3,1-0055,18,10,0,2,11.582961916923525,0.643497884273529
10,1-7140,20,8,1-7140,397,115,0,174,252.7176867723465,0.6365684805348778
11,MLG59,8,9,MLG59,71,29,0,20,44.82961916923523,0.6314030868906371
12,1-3447,18,2,1-3447,110,37,0,31,61.535909712314606,0.5594173610210419
13,1-4649,18,2,1-4649,244,93,0,52,134.1570098400116,0.5498238108197196
14,MLG40,20,8,MLG40,51,10,0,19,25.038138210773468,0.4909438864857542
15,1-10785,10,10,1-10785,279,21,0,146,136.55621993541718,0.4894488169728214
16,1-6693,17,16,1-6693,98,10,0,47,47.19960504770279,0.4816286229357427
17,1-3587,12,3,1-3587,46,16,0,7,21.54036670923233,0.4682688415050506
18,MLG57,14,14,MLG57,629,90,0,249,287.0787586569786,0.4564050217122076
19,1-8493,10,10,1-8493,38,10,0,9,17.123328626155853,0.4506139112146277
20,1-6980,12,10,1-6980,128,53,0,5,56.95740479230881,0.4449797249399125
21,1-6611,11,6,1-6611,89,16,0,29,38.95294779539108,0.4376735707347313
22,1-7268,6,7,1-7268,70,16,0,18,30.246657252311707,0.4320951036044529
23,1-0303,13,19,1-0303,212,80,0,14,91.08073341846466,0.4296261010304937
24,MLG30,5,4,MLG30,208,29,0,76,89.15255284309387,0.4286180425148744
25,1-1204,9,6,1-1204,39,4,0,16,16.663695335388184,0.4272742393689278
26,MLG51,12,3,MLG51,248,59,0,59,105.69737654924393,0.4261990989888868
27,1-9333,9,18,1-9333,102,7,0,46,43.40812408924103,0.4255698440121669
28,1-5002,17,16,1-5002,45,7,0,15,18.872214376926426,0.419382541709476
29,1-11350,8,9,1-11350,100,34,0,9,41.12332862615585,0.4112332862615585
30,1-6878,5,4,1-6878,167,21,0,58,66.90589559078217,0.4006341053340249
31,1-13247,9,2,1-13247,29,10,0,2,11.582961916923525,0.3994124798939146
32,1-9457,7,12,1-9457,11,2,0,3,4.374442875385284,0.3976766250350259
33,1-9436,20,8,1-9436,21,2,0,8,8.331847667694092,0.3967546508425758
34,1-6028,12,3,1-6028,2,0,0,1,0.7914809584617615,0.3957404792308807
35,1-9495,1,21,1-9495,18,0,0,9,7.123328626155853,0.3957404792308807
36,P-16454,5,4,P-16454,8,0,0,4,3.165923833847046,0.3957404792308807
37,1-8328,4,6,1-8328,114,26,0,24,44.99554300308228,0.3946977456410726
38,1-4531,7,12,1-4531,94,3,0,43,37.03368121385574,0.3939753320622951
39,MLG53,12,3,MLG53,91,22,0,17,35.455176293849945,0.3896173219104389
40,1-6098,17,16,1-6098,1327,215,0,372,509.43091654777527,0.3838966967202527
41,1-5803,13,19,1-5803,15,1,0,6,5.748885750770569,0.3832590500513712
42,1-1608,20,8,1-1608,307,58,0,75,117.36107188463212,0.3822836217740459
43,1-4417,5,4,1-4417,151,7,0,64,57.654781341552734,0.3818197439837929
44,1-9630,10,10,1-9630,33,7,0,7,12.54036670923233,0.3800111124009797
45,1-1191,11,6,1-1191,53,13,0,9,20.123328626155853,0.3796854457765255
46,1-6217,13,19,1-6217,44,15,0,2,16.582961916923523,0.3768854981118982
47,MLG14,20,8,MLG14,232,38,0,62,87.07181942462921,0.3753095664854707
48,MLG06,10,10,MLG06,18,2,0,6,6.748885750770569,0.3749380972650316
49,1-3312,14,14,1-3312,36,4,0,12,13.497771501541138,0.3749380972650316
50,MLG58,19,13,MLG58,71,17,0,12,26.497771501541138,0.3732080493174808
51,1-5799,2,20,1-5799,7,1,0,2,2.582961916923523,0.3689945595605032
52,1-11206,20,8,1-11206,14,2,0,4,5.165923833847046,0.3689945595605032
53,1-8157,19,13,1-8157,75,22,0,7,27.54036670923233,0.3672048894564311
54,MLG60,2,20,MLG60,47,6,0,14,17.08073341846466,0.3634198599673332
55,MLG69,4,15,MLG69,576,195,0,18,209.2466572523117,0.3632754466185967
56,1-5172,14,14,1-5172,120,19,0,31,43.535909712314606,0.3627992476026217
57,1-9277,7,12,1-9277,48,0,0,22,17.412581086158752,0.3627621059616406
58,1-8023,12,3,1-8023,16,5,0,1,5.7914809584617615,0.3619675599038601
59,1-4098,8,9,1-4098,16,5,0,1,5.7914809584617615,0.3619675599038601
60,1-9270,10,10,1-9270,128,21,0,32,46.32739067077637,0.3619327396154403
61,1-0358,14,14,1-0358,22,4,0,5,7.957404792308807,0.3617002178322185
62,1-3141,10,10,1-3141,136,23,0,33,49.11887162923813,0.361168173744398
63,MLG65,18,2,MLG65,201,29,0,55,72.53145271539688,0.3608529985840641
64,1-8285,14,14,1-8285,72,10,0,20,25.82961916923523,0.3587447106838226
65,1-7005,7,12,1-7005,285,12,0,114,102.2288292646408,0.3586976465425993
66,1-9794,19,18,1-9794,46,7,0,12,16.497771501541138,0.3586472065552421
67,1-1827,4,15,1-1827,24,7,0,2,8.582961916923523,0.3576234132051468
68,1-11329,2,20,1-11329,14,5,0,0,5.0,0.3571428571428571
69,1-9227,7,12,1-9227,801,22,0,329,282.3972353339195,0.3525558493557048
70,1-18613,2,20,1-18613,25,4,0,6,8.748885750770569,0.3499554300308227
71,1-3139,7,12,1-3139,93,4,0,36,32.49331450462341,0.3493904785443378
72,1-7682,2,20,1-7682,141,10,0,49,48.78256696462631,0.3459756522313922
73,1-4760,18,2,1-4760,40,13,0,1,13.79148095846176,0.344787023961544
74,1-19448,14,14,1-19448,45,5,0,13,15.2892524600029,0.3397611657778422
75,1-9752,2,20,1-9752,22,5,0,3,7.374442875385284,0.3352019488811493
76,1-3176,12,3,1-3176,3,1,0,0,1.0,0.3333333333333333
77,1-9034,4,15,1-9034,3,1,0,0,1.0,0.3333333333333333
78,MLG63,14,14,MLG63,380,59,0,85,126.27588146924973,0.3323049512348677
79,1-8124,18,2,1-8124,18,2,0,5,5.957404792308807,0.3309669329060448
80,1-19447,20,8,1-19447,15,1,0,5,4.957404792308807,0.3304936528205872
81,1-9963,10,10,1-9963,116,13,0,32,38.32739067077637,0.3304085402653135
82,1-8222,5,4,1-8222,12,0,0,5,3.957404792308808,0.3297837326924006
83,1-1005,17,16,1-1005,125,14,0,34,40.91035258769989,0.3272828207015991
84,1-8627,2,20,1-8627,25,5,0,4,8.165923833847046,0.3266369533538818
85,1-8084,17,16,1-8084,82,5,0,27,26.36998587846756,0.3215851936398483
86,1-18558,4,15,1-18558,307,85,0,16,97.66369533538818,0.3181227861087563
87,MLG29,17,16,MLG29,164,25,0,34,51.91035258769989,0.3165265401689017
88,1-19915,10,10,1-19915,62,3,0,21,19.62110012769699,0.3164693568983385
89,1-5282,11,6,1-5282,17,3,0,3,5.374442875385284,0.3161436985520756
90,1-17907,11,6,1-17907,119,9,0,36,37.49331450462341,0.3150698697867514
91,1-5549,20,8,1-5549,35,7,0,5,10.957404792308807,0.3130687083516802
92,1-3083,14,14,1-3083,78,7,0,22,24.412581086158752,0.312981808796907
93,1-3534,11,6,1-3534,279,34,0,67,87.02922421693802,0.3119327032865162
94,MLG75,19,13,MLG75,185,41,0,21,57.62110012769699,0.3114654060956594
95,MLG32,13,19,MLG32,52,13,0,4,16.165923833847046,0.3108831506509047
96,1-9110,4,15,1-9110,29,9,0,0,9.0,0.3103448275862069
97,1-0129,10,10,1-0129,142,10,0,43,44.03368121385574,0.3100963465764489
98,1-3106,17,16,1-3106,34,5,0,7,10.54036670923233,0.3100107855656567
99,1-3523,8,9,1-3523,543,124,0,54,166.73997175693512,0.307071771191409
100,1-8418,20,8,1-8418,46,7,0,9,14.123328626155851,0.3070288831773011
101,1-3362,11,6,1-3362,117,15,0,26,35.5785049200058,0.3040897856410752
102,1-6006,11,6,1-6006,57,7,0,13,17.2892524600029,0.303320218596542
103,72-12171,19,18,72-12171,19,1,0,6,5.748885750770569,0.3025729342510825
104,1-10451,12,3,1-10451,46,6,0,10,13.914809584617617,0.3024958605351655
105,1-8988,8,9,1-8988,29,4,0,6,8.748885750770569,0.3016857155438127
106,1-9491,2,20,1-9491,80,17,0,9,24.123328626155853,0.3015416078269481
107,1-8181,17,16,1-8181,30,5,0,5,8.957404792308807,0.2985801597436269
108,1-7019,5,7,1-7019,107,16,0,20,31.82961916923523,0.2974730763479928
109,1-7744,14,14,1-7744,37,3,0,10,10.914809584617617,0.2949948536383139
110,1-1258,10,10,1-1258,435,54,0,93,127.60772913694382,0.2933511014642386
