,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,P-16616,17,20,P-16616,28,2,0,20,20.86876583099365,0.7453130653926304
1,1-7004,19,8,1-7004,381,36,0,247,269.0292580127716,0.7061135380912641
2,1-3206,13,12,1-3206,45,10,0,19,27.92532753944397,0.620562834209866
3,MLG59,21,3,MLG59,71,19,0,26,43.52939558029175,0.6130900785956584
4,1-5002,8,14,1-5002,45,8,0,20,26.86876583099365,0.5970836851331923
5,1-6098,8,14,1-6098,1327,282,0,527,779.1919796466827,0.5871831044812982
6,1-0129,6,10,1-0129,142,28,0,55,79.88910603523254,0.5625993382762855
7,MLG11,17,20,MLG11,87,2,0,47,46.34159970283508,0.5326620655498285
8,1-10060,17,20,1-10060,36,5,0,15,19.15157437324524,0.53198817703459
9,MLG45,8,14,MLG45,70,21,0,16,36.09501266479492,0.5156430380684989
10,MLG60,11,2,MLG60,47,19,0,5,23.717191457748413,0.5046210948457109
11,1-1131,19,8,1-1131,138,39,0,32,69.19002532958984,0.5013769951419554
12,1-3141,6,10,1-3141,136,14,0,57,67.77598261833191,0.4983528133700876
13,1-1258,6,10,1-1258,435,13,0,212,213.00891780853271,0.4896756731230637
14,MLG33,7,9,MLG33,20,6,0,4,9.77375316619873,0.4886876583099365
15,1-6878,5,16,1-6878,167,5,0,81,81.41850161552429,0.4875359378175107
16,MLG13,3,18,MLG13,140,0,0,71,66.98411870002747,0.4784579907144819
17,1-9379,21,7,1-9379,58,17,0,11,27.37782120704651,0.4720314001214915
18,MLG58,14,15,MLG58,71,25,0,9,33.490944623947144,0.4717034454077062
19,1-6858,17,3,1-6858,23,6,0,5,10.717191457748411,0.4659648459890614
20,1-1608,11,2,1-1608,307,71,0,75,141.7578718662262,0.4617520256228866
21,1-7682,15,11,1-7682,141,33,0,34,65.07690191268921,0.4615383114375121
22,1-0272,16,7,1-0272,111,27,0,25,50.58595728874207,0.4557293449436222
23,1-9808,5,16,1-9808,74,8,0,27,33.47283387184143,0.452335592862722
24,1-9277,3,18,1-9277,48,0,0,23,21.6990807056427,0.4520641813675563
25,1-7005,3,18,1-7005,285,0,0,136,128.30760765075684,0.4502021321079187
26,MLG40,12,5,MLG40,51,18,0,5,22.717191457748413,0.4454351266225179
27,1-9227,3,18,1-9227,801,0,0,378,356.61967420578003,0.4452180701695131
28,1-5043,6,10,1-5043,123,7,0,50,54.17191457748413,0.4404220697356433
29,1-3534,19,8,1-3534,279,51,0,76,122.70131015777588,0.4397896421425659
30,MLG29,21,3,MLG29,164,46,0,27,71.47283387184143,0.4358099626331794
31,1-8042,6,10,1-8042,52,15,0,8,22.54750633239746,0.4336058910076434
32,1-8627,12,5,1-8627,25,8,0,3,10.830314874649048,0.4332125949859619
33,MLG32,12,5,MLG32,52,14,0,9,22.490944623947144,0.4325181658451373
34,1-7441,7,9,1-7441,111,6,0,44,47.51128482818604,0.428029593046721
35,1-3083,13,12,1-3083,78,2,0,33,33.133463621139526,0.4247879951428144
36,1-3596,9,13,1-3596,223,73,0,23,94.6990807056427,0.4246595547338238
37,1-3139,11,2,1-3139,93,30,0,10,39.434382915496826,0.4240256227472777
38,MLG15,2,22,MLG15,105,1,0,46,44.3981614112854,0.4228396324884323
39,MLG38,16,7,MLG38,77,24,0,9,32.490944623947144,0.4219603197915213
40,1-18935,21,3,1-18935,30,6,0,7,12.604068040847778,0.4201356013615926
41,1-20641,2,22,1-20641,16,2,0,5,6.717191457748413,0.4198244661092758
42,MLG72,5,16,MLG72,9,0,0,4,3.7737531661987305,0.4193059073554145
43,1-9076,5,16,1-9076,9,0,0,4,3.7737531661987305,0.4193059073554145
44,MLG65,18,4,MLG65,201,20,0,68,84.15380382537842,0.4186756409222807
45,1-18709,8,14,1-18709,33,9,0,5,13.717191457748411,0.4156724684166186
46,1-9417,17,20,1-9417,76,6,0,27,31.47283387184143,0.4141162351558083
47,1-7467,10,6,1-7467,64,18,0,9,26.490944623947144,0.4139210097491741
48,1-9963,6,10,1-9963,116,14,0,36,47.963778495788574,0.4134808491016256
49,1-1177,16,7,1-1177,17,7,0,0,7.0,0.4117647058823529
50,1-1005,8,14,1-1005,125,17,0,36,50.963778495788574,0.4077102279663085
51,1-2400,5,16,1-2400,49,2,0,19,19.92532753944397,0.4066393375396728
52,72-12171,12,5,72-12171,19,3,0,5,7.717191457748413,0.4061679714604428
53,1-3068,19,8,1-3068,180,23,0,53,73.00222945213318,0.4055679414007399
54,1-3516,19,8,1-3516,156,16,0,50,63.17191457748413,0.404948170368488
55,1-3052,3,18,1-3052,166,0,0,71,66.98411870002747,0.403518787349563
56,1-5425,17,20,1-5425,17,4,0,3,6.830314874649048,0.4017832279205322
57,1-5413,10,6,1-5413,39,10,0,6,15.660629749298096,0.4015546089563614
58,1-1204,16,7,1-1204,39,9,0,7,15.604068040847778,0.4001043087396866
59,1-17790,18,4,1-17790,5,2,0,0,2.0,0.4
60,MLG57,10,6,MLG57,629,68,0,194,251.02702856063843,0.3990890756130976
61,1-7140,5,16,1-7140,397,15,0,152,158.40262031555176,0.3989990436159994
62,1-1462,3,18,1-1462,192,0,0,81,76.41850161552429,0.3980130292475223
63,1-5508,3,18,1-5508,38,0,0,16,15.095012664794922,0.39723717538934
64,1-4355,13,12,1-4355,49,7,0,13,19.26469779014588,0.393157097758079
65,1-0358,2,22,1-0358,22,2,0,7,8.604068040847778,0.3910940018567172
66,1-10468,17,20,1-10468,549,48,0,176,214.0451393127441,0.3898818566716651
67,MLG02,5,16,MLG02,320,16,0,115,124.4954035282135,0.3890481360256672
68,1-7964,5,16,1-7964,202,6,0,76,77.70131015777588,0.3846599512761182
69,MLG75,14,15,MLG75,185,55,0,17,71.0384509563446,0.3839916267910519
70,1-0292,14,15,1-0292,99,21,0,18,37.98188924789429,0.3836554469484271
71,1-9697,6,10,1-9697,20,2,0,6,7.660629749298096,0.3830314874649048
72,1-2423,5,16,1-2423,79,1,0,31,30.24658703804016,0.3828681903549387
73,1-6181,5,16,1-6181,659,32,0,232,250.8776836395264,0.3806945123513298
74,1-1836,2,22,1-1836,20,1,0,7,7.604068040847778,0.3802034020423889
75,1-10232,14,15,1-10232,5,0,0,2,1.8868765830993648,0.377375316619873
76,1-9610,10,6,1-9610,49,9,0,10,18.434382915496823,0.3762118962346291
77,1-4649,21,3,1-4649,244,20,0,76,91.70131015777588,0.375825041630229
78,1-9270,6,10,1-9270,128,16,0,34,48.07690191268921,0.3756007961928844
79,1-3535,4,1,1-3535,315,28,0,95,117.62663769721983,0.3734178974514915
80,MLG06,2,22,MLG06,18,2,0,5,6.717191457748413,0.3731773032082451
81,1-17907,19,8,1-17907,119,17,0,29,44.3597104549408,0.3727706760919395
82,1-1390,7,9,1-1390,98,27,0,10,36.434382915496826,0.3717794175050696
83,1-4682,16,7,1-4682,16,5,0,1,5.943438291549683,0.3714648932218551
84,1-5355,21,3,1-5355,53,12,0,8,19.54750633239746,0.3688208741961785
85,1-9855,16,7,1-9855,8,2,0,1,2.9434382915496826,0.3679297864437103
86,1-5531,14,15,1-5531,8,2,0,1,2.9434382915496826,0.3679297864437103
87,1-0053,21,3,1-0053,142,20,0,34,52.07690191268921,0.3667387458640085
88,1-3523,13,12,1-3523,543,81,0,125,198.9297864437104,0.3663531978705531
89,1-8938,10,6,1-8938,30,10,0,1,10.943438291549684,0.3647812763849894
90,1-9761,14,15,1-9761,35,8,0,5,12.717191457748411,0.3633483273642404
91,1-11350,2,22,1-11350,100,5,0,33,36.133463621139526,0.3613346362113953
92,1-10444,15,11,1-10444,8,1,0,2,2.886876583099365,0.3608595728874206
93,1-9452,16,22,1-9452,16,2,0,4,5.7737531661987305,0.3608595728874206
94,1-7496,19,8,1-7496,246,34,0,58,88.71942090988159,0.3606480524791934
95,MLG14,15,11,MLG14,232,50,0,35,83.02034020423889,0.3578462939837883
96,1-6296,5,16,1-6296,254,22,0,73,90.87099528312685,0.3577598239493182
97,1-4760,2,22,1-4760,40,2,0,13,14.264697790145874,0.3566174447536469
98,1-20578,11,7,1-20578,19,3,0,4,6.7737531661987305,0.3565133245367753
99,1-6532,7,9,1-6532,27,3,0,7,9.604068040847778,0.3557062237351029
100,1-9887,11,2,1-9887,36,9,0,4,12.77375316619873,0.3548264768388536
101,1-4640,16,7,1-4640,87,12,0,20,30.86876583099365,0.3548134003562488
102,1-8529,2,22,1-8529,56,1,0,20,19.86876583099365,0.3547993898391723
103,1-6734,7,9,1-6734,44,8,0,8,15.54750633239746,0.3533524166453968
104,1-11329,7,9,1-11329,14,4,0,1,4.943438291549683,0.3531027351106916
105,1-1191,18,4,1-1191,53,11,0,8,18.54750633239746,0.3499529496678766
106,1-1015,18,4,1-1015,155,6,0,51,54.11535286903381,0.3491313088324762
107,1-8067,17,20,1-8067,322,19,0,99,112.40039086341858,0.3490695368429148
108,1-10451,1,24,1-10451,46,0,0,17,16.038450956344604,0.3486619773118392
109,1-8095,3,18,1-8095,46,0,0,17,16.038450956344604,0.3486619773118392
110,MLG31,16,3,MLG31,33,3,0,9,11.490944623947144,0.3482104431499134
111,1-9553,20,21,1-9553,23,8,0,0,8.0,0.3478260869565217
112,1-1570,6,10,1-1570,142,20,0,31,49.24658703804016,0.3468069509721138
113,1-2297,15,11,1-2297,25,3,0,6,8.660629749298096,0.3464251899719238
114,1-9609,8,16,1-9609,25,3,0,6,8.660629749298096,0.3464251899719238
115,1-18377,14,15,1-18377,14,2,0,3,4.830314874649048,0.3450224910463605
116,1-4319,17,20,1-4319,163,9,0,50,56.17191457748413,0.3446129728680008
117,MLG69,9,13,MLG69,576,166,0,34,198.0769019126892,0.3438835102650854
118,MLG78,16,7,MLG78,80,18,0,10,27.434382915496823,0.3429297864437103
119,MLG42,10,6,MLG42,14,1,0,4,4.7737531661987305,0.340982369014195
120,MLG43,2,22,MLG43,14,1,0,4,4.7737531661987305,0.340982369014195
121,1-0027,14,15,1-0027,29,8,0,2,9.886876583099363,0.3409267787275643
122,1-7807,16,7,1-7807,239,39,0,45,81.45472311973572,0.3408147410867603
123,1-8066,5,16,1-8066,86,1,0,30,29.30314874649048,0.3407342877498893
124,1-8188,10,6,1-8188,140,9,0,41,47.68096995353699,0.3405783568109785
125,1-3106,21,3,1-3106,34,4,0,8,11.54750633239746,0.3396325391881606
126,1-3362,16,7,1-3362,117,15,0,26,39.52939558029175,0.3378580818828354
127,1-9497,8,14,1-9497,150,10,0,43,50.56784653663635,0.337118976910909
128,1-17835,5,16,1-17835,17,1,0,5,5.717191457748413,0.3363053798675537
129,1-6611,19,8,1-6611,89,12,0,19,29.92532753944397,0.3362396352746513
130,1-6035,8,14,1-6035,23,3,0,5,7.717191457748413,0.3355300633803658
131,1-1935,18,4,1-1935,12,4,0,0,4.0,0.3333333333333333
132,1-8622,5,16,1-8622,54,0,0,19,17.92532753944397,0.3319505099897031
133,1-0055,18,4,1-0055,18,5,0,1,5.943438291549683,0.3301910161972046
134,1-9938,17,20,1-9938,55,4,0,15,18.15157437324524,0.3300286249680952
135,1-8826,3,18,1-8826,123,0,0,43,40.56784653663635,0.329819890541759
136,MLG49,10,6,MLG49,185,37,0,25,60.58595728874207,0.3274916610202273
137,1-6561,6,10,1-6561,65,9,0,13,21.26469779014588,0.3271491967714749
138,1-9995,7,9,1-9995,24,5,0,3,7.830314874649048,0.3262631197770436
139,1-6980,7,13,1-6980,128,36,0,6,41.660629749298096,0.3254736699163914
140,1-19549,5,16,1-19549,29,0,0,10,9.434382915496826,0.3253235488102354
141,1-10762,7,9,1-10762,6,1,0,1,1.9434382915496824,0.3239063819249471
142,1-8181,2,22,1-8181,30,5,0,5,9.717191457748411,0.3239063819249471
143,1-6538,12,5,1-6538,44,1,0,14,14.208136081695557,0.322912183674899
144,1-8551,3,18,1-8551,38,0,0,13,12.264697790145874,0.3227552050038388
145,1-2545,13,12,1-2545,145,24,0,24,46.64251899719238,0.3216725448082233
146,MLG55,2,22,MLG55,92,4,0,27,29.47283387184143,0.3203568899113199
147,MLG51,10,6,MLG51,248,35,0,47,79.34159970283508,0.3199258052533673
148,MLG62,9,13,MLG62,525,65,0,109,167.8347737789154,0.3196852833884103
149,1-3447,11,2,1-3447,110,32,0,3,34.83031487464905,0.3166392261331731
150,1-3587,19,8,1-3587,46,6,0,9,14.490944623947144,0.3150205353031988
151,1-9034,3,18,1-9034,3,0,0,1,0.9434382915496826,0.3144794305165608
152,MLG07,3,18,MLG07,90,0,0,30,28.30314874649048,0.3144794305165608
153,1-3175,2,22,1-3175,6,0,0,2,1.8868765830993648,0.3144794305165608
154,1-9740,13,12,1-9740,34,4,0,7,10.604068040847778,0.3118843541425817
155,1-18558,9,13,1-18558,307,56,0,42,95.62440824508668,0.3114801571501194
156,1-8493,9,13,1-8493,38,9,0,3,11.830314874649048,0.3113240756486591
157,1-9516,3,18,1-9516,76,0,0,25,23.585957288742065,0.3103415432729219
158,1-4700,8,14,1-4700,31,3,0,7,9.604068040847778,0.3098086464789606
159,1-1957,15,11,1-1957,47,7,0,8,14.54750633239746,0.3095214113276056
160,1-5980,11,2,1-5980,29,8,0,1,8.943438291549683,0.3083944238465407
161,1-1350,20,21,1-1350,195,60,0,0,60.0,0.3076923076923077
162,1-3265,13,12,1-3265,19,3,0,3,5.830314874649048,0.3068586776131077
163,1-8084,8,3,1-8084,82,10,0,16,25.09501266479492,0.3060367398145722
164,1-3089,10,6,1-3089,16,3,0,2,4.886876583099365,0.3054297864437103
165,1-1942,3,18,1-1942,34,0,0,11,10.377821207046509,0.3052300355013679
166,1-18613,3,18,1-18613,25,0,0,8,7.547506332397461,0.3019002532958984
167,1-9115,16,7,1-9115,16,2,0,3,4.830314874649048,0.3018946796655655
168,1-4855,2,22,1-4855,22,0,0,7,6.604068040847778,0.3001849109476263
169,1-7213,8,14,1-7213,23,5,0,2,6.886876583099365,0.2994294166564941
170,MLG44,12,5,MLG44,59,12,0,6,17.660629749298096,0.2993327076152219
171,1-2282,2,22,1-2282,219,8,0,61,65.54973578453064,0.2993138620298203
172,1-2103,13,9,1-2103,26,4,0,4,7.77375316619873,0.2989905063922589
173,1-1317,17,20,1-1317,414,35,0,94,123.68319940567017,0.2987516893856767
174,1-4098,5,16,1-4098,16,0,0,5,4.717191457748413,0.2948244661092758
175,1-4052,15,22,1-4052,13,1,0,3,3.830314874649048,0.2946396057422344
176,1-19286,11,2,1-19286,40,8,0,4,11.77375316619873,0.2943438291549682
177,1-7521,4,1,1-7521,10,2,0,1,2.9434382915496826,0.2943438291549682
178,1-17758,9,13,1-17758,40,8,0,4,11.77375316619873,0.2943438291549682
179,1-7744,13,12,1-7744,37,9,0,2,10.886876583099363,0.2942399076513342
180,1-10038,10,6,1-10038,76,10,0,13,22.26469779014588,0.2929565498703404
181,1-10785,7,9,1-10785,279,57,0,26,81.52939558029175,0.2922200558433396
182,1-7152,19,8,1-7152,109,9,0,24,31.642518997192383,0.2902983394237833
183,MLG63,13,12,MLG63,380,48,0,65,109.32348895072936,0.2876933919756036
184,1-5282,18,4,1-5282,17,3,0,2,4.886876583099365,0.2874633284176097
