Unnamed: 0,Unnamed: 0.1,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,1-0053,17,4,1-0053,142,25,0,24,27.06804323196411,0.19062002276031065
145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,MLG06,12,18,MLG06,18,3,0,5,3.430842339992523,0.19060235222180685
352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,MLG63,4,20,MLG63,380,68,0,37,71.18823331594467,0.18733745609459124
467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,1-13247,1,14,1-13247,29,5,0,5,5.430842339992523,0.18727042551698356
268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,MLG44,6,15,MLG44,59,10,0,12,11.034021615982056,0.18701731552511958
517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,1-18028,17,4,1-18028,309,44,0,160,57.78695487976074,0.187012798963627
223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,1-0205,14,11,1-0205,34,6,0,4,6.3446738719940186,0.1866080550586476
123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,MLG55,9,9,MLG55,92,12,0,59,17.083939611911774,0.18569499578164972
153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,1-1350,19,19,1-1350,195,33,0,36,36.10206484794617,0.18513879409203163
65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,1-8659,17,4,1-8659,91,15,0,20,16.723369359970093,0.18377328967000103
357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,1-4760,15,3,1-4760,40,6,0,15,7.29252701997757,0.18231317549943923
378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,1-6561,17,4,1-6561,65,11,0,9,11.775516211986542,0.18116178787671602
95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,1-3312,11,21,1-3312,36,6,0,6,6.517010807991028,0.18102807799975076
448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,1-3106,6,15,1-3106,34,5,0,13,6.12019008398056,0.1800055907053106
510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,1-3206,4,20,1-3206,45,8,0,1,8.086168467998505,0.17969263262218899
349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,1-3052,14,11,1-3052,166,27,0,32,29.75739097595215,0.1792613914213985
425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,1-6006,1,14,1-6006,57,9,0,14,10.206358551979065,0.179058921964545
408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,MLG53,5,12,MLG53,91,15,0,15,16.29252701997757,0.17903875846129197
407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,1-8421,18,10,1-8421,109,18,0,17,19.46486395597458,0.1785767335410512
225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,1-9650,13,16,1-9650,25,4,0,5,4.430842339992523,0.17723369359970093
328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,1-9497,6,15,1-9497,150,24,0,29,26.498885571956635,0.17665923714637757
491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,MLG09,4,20,MLG09,125,22,0,0,22.0,0.176
531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,1-5891,5,12,1-5891,96,13,0,45,16.87758105993271,0.1758081360409657
465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,1-5913,10,13,1-5913,14,2,0,5,2.430842339992523,0.17363159571375167
350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,1-2282,9,9,1-2282,219,31,0,78,37.72114050388336,0.17224265070266376
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1-2596,12,18,1-2596,35,6,0,0,6.0,0.17142857142857143
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,MLG40,15,3,MLG40,51,7,0,20,8.723369359970093,0.17104645803862928
190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,1-2382,15,3,1-2382,139,21,0,32,23.75739097595215,0.17091648184138236
309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,1-3516,21,7,1-3516,156,24,0,28,26.41271710395813,0.16931228912793672
96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,MLG37,15,3,MLG37,116,18,0,18,19.551032423973083,0.1685433829652852
404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,1-4682,19,19,1-4682,16,2,0,8,2.689347743988037,0.16808423399925232
305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,1-7866,4,20,1-7866,318,53,0,5,53.43084233999252,0.16802151679242933
258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,1-9516,14,11,1-9516,76,11,0,20,12.723369359970093,0.1674127547364486
478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,1-9394,10,13,1-9394,117,17,0,29,19.498885571956635,0.16665714164065498
335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,1-8910,19,19,1-8910,137,19,0,44,22.791412591934204,0.16636067585353434
428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,1-2701,21,7,1-2701,61,9,0,13,10.12019008398056,0.16590475547509115
365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,MLG48,11,21,MLG48,159,22,0,50,26.308423399925232,0.16546178238946688
389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,1-0278,17,4,1-0278,79,11,0,24,13.068043231964111,0.1654182687590394
345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,1-1131,22,2,1-1131,138,22,0,9,22.77551621198654,0.1650399725506271
122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,MLG42,20,5,MLG42,14,2,0,3,2.258505403995514,0.16132181457110814
67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,1-7481,14,11,1-7481,33,5,0,3,5.258505403995514,0.15934864860592465
160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,1-19813,1,14,1-19813,20,3,0,2,3.1723369359970093,0.15861684679985047
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,1-7140,22,2,1-7140,397,61,0,22,62.8957062959671,0.15842747177825467
143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,1-8928,22,2,1-8928,39,6,0,2,6.172336935997009,0.15826504964094895
429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,1-6693,6,15,1-6693,98,13,0,29,15.498885571956635,0.15815189359139423
97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,1-9237,5,12,1-9237,38,6,0,0,6.0,0.15789473684210525
186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,72-11994,20,5,72-11994,8,1,0,3,1.258505403995514,0.15731317549943924
473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,1-9452,15,3,1-9452,16,2,0,6,2.517010807991028,0.15731317549943924
401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,1-7204,22,2,1-7204,26,4,0,1,4.086168467998505,0.1571603256922502
470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,1-1204,10,13,1-1204,39,5,0,13,6.12019008398056,0.1569279508712964
542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,1-1191,21,7,1-1191,53,7,0,15,8.29252701997757,0.15646277396184094
76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,1-8541,4,20,1-8541,232,36,0,2,36.17233693599701,0.1559152454137802
371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,1-1580,18,10,1-1580,400,41,0,246,62.19744312763214,0.15549360781908036
555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,1-3646,18,10,1-3646,7,1,0,1,1.0861684679985046,0.15516692399978638
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1-5549,12,18,1-5549,35,5,0,5,5.430842339992523,0.15516692399978638
445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,1-6538,3,17,1-6538,44,6,0,9,6.775516211986542,0.15398900481787595
548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,1-3087,4,20,1-3087,26,4,0,0,4.0,0.15384615384615385
341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,1-0031,4,20,1-0031,13,2,0,0,2.0,0.15384615384615385
356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,1-9761,21,7,1-9761,35,4,0,16,5.378695487976074,0.15367701394217356
234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,MLG29,17,4,MLG29,164,20,0,59,25.083939611911774,0.15295085129214497
362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,1-1462,14,11,1-1462,192,21,0,95,29.18600445985794,0.15201043989509344
413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,1-8314,7,8,1-8314,36,4,0,17,5.464863955974579,0.15180177655484942
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1-6098,6,15,1-6098,1327,170,0,364,201.3653223514557,0.15174477946605552
168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,1-9655,4,20,1-9655,27,4,0,1,4.086168467998505,0.1513395728888335
539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,1-9436,12,18,1-9436,21,3,0,2,3.1723369359970093,0.1510636636189052
239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,1-7042,14,11,1-7042,117,14,0,42,17.619075655937195,0.15059039022168544
116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,1-20047,5,12,1-20047,20,3,0,0,3.0,0.15
521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,1-19549,12,18,1-19549,29,4,0,4,4.3446738719940186,0.14981634041358685
435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,1-9610,9,9,1-9610,49,6,0,15,7.29252701997757,0.14882708204035855
462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,1-1183,10,13,1-1183,45,4,0,31,6.671222507953644,0.14824938906563653
133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,1-8576,7,8,1-8576,55,8,0,1,8.086168467998505,0.14702124487270007
210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,1-7842,9,9,1-7842,21,3,0,1,3.0861684679985046,0.14696040323802403
303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,1-8157,17,4,1-8157,75,10,0,11,10.947853147983551,0.14597137530644735
224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,1-9227,14,11,1-9227,801,98,0,212,116.26771521568298,0.14515320251645816
440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,MLG52,20,5,MLG52,125,15,0,36,18.102064847946167,0.14481651878356933
264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,P-0009,4,20,P-0009,7,1,0,0,1.0,0.14285714285714285
422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,1-6878,15,3,1-6878,167,21,0,33,23.843559443950653,0.14277580505359672
157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,1-6061,6,15,1-6061,40,5,0,8,5.689347743988037,0.14223369359970092
174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,MLG38,22,2,MLG38,77,10,0,11,10.947853147983551,0.14217991101277339
416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,1-18203,13,16,1-18203,29,4,0,1,4.086168467998505,0.14090236096546568
316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,1-7441,13,16,1-7441,111,15,0,7,15.603179275989532,0.14056918266657237
109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,1-9768,5,12,1-9768,241,32,0,20,33.72336935997009,0.13993099319489666
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1-8181,6,15,1-8181,30,4,0,2,4.172336935997009,0.13907789786656696
185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,1-8906,18,10,1-8906,15,2,0,1,2.0861684679985046,0.13907789786656696
471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,1-9794,10,13,1-9794,46,5,0,15,6.29252701997757,0.1367940656516863
256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,1-9277,14,11,1-9277,48,5,0,18,6.5510324239730835,0.1364798421661059
169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,1-9606,12,18,1-9606,16,2,0,2,2.1723369359970093,0.13577105849981308
327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,P-16616,22,2,P-16616,28,3,0,9,3.7755162119865417,0.13483986471380507
293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,1-8066,10,13,1-8066,86,9,0,30,11.58505403995514,0.13470993069715279
85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,1-8084,6,15,1-8084,82,10,0,12,11.034021615982056,0.13456123921929336
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,MLG57,9,9,MLG57,629,58,0,299,83.76437193155289,0.13317070259388375
66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1-7536,21,7,1-7536,17,2,0,3,2.258505403995514,0.13285325905855963
251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,1-7268,8,6,1-7268,70,8,0,14,9.206358551979065,0.13151940788541522
332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,MLG78,22,2,MLG78,80,10,0,6,10.517010807991028,0.13146263509988784
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,1-2714,11,21,1-2714,61,8,0,0,8.0,0.13114754098360656
154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,1-18994,20,5,1-18994,28,3,0,7,3.6031792759895325,0.1286849741424833
228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,1-17835,11,21,1-17835,17,2,0,2,2.1723369359970093,0.1277845256468829
161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,MLG41,22,2,MLG41,66,8,0,5,8.430842339992523,0.12774003545443216
129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,1-2573,15,3,1-2573,37,4,0,8,4.689347743988037,0.1267391282158929
156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,1-8634,20,5,1-8634,10,1,0,3,1.258505403995514,0.1258505403995514
147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,1-17657,22,2,1-17657,8,1,0,0,1.0,0.125
238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,1-9855,16,1,1-9855,8,1,0,0,1.0,0.125
557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,1-9806,12,18,1-9806,8,1,0,0,1.0,0.125
386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,MLG68,5,12,MLG68,642,57,0,258,79.2314647436142,0.12341349648538037
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,1-9907,3,17,1-9907,17,2,0,1,2.0861684679985046,0.12271579223520615
390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,MLG64,17,4,MLG64,245,27,0,34,29.929727911949158,0.12216215474264962
511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,1-9697,1,14,1-9697,20,2,0,5,2.430842339992523,0.12154211699962617
57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,1-1224,9,9,1-1224,151,16,0,26,18.24038016796112,0.12079721965537166
253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,1-4649,14,11,1-4649,244,25,0,51,29.394591867923737,0.12046963880296613
397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,1-9808,11,21,1-9808,74,8,0,9,8.775516211986542,0.11858805691873706
138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,1-5515,14,11,1-5515,29,3,0,5,3.430842339992523,0.11830490827560425
128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,1-19286,6,15,1-19286,40,3,0,20,4.723369359970093,0.11808423399925232
263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,1-6927,16,1,1-6927,179,20,0,13,21.12019008398056,0.11798988873732157
270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,1-1390,9,9,1-1390,98,5,0,76,11.548803567886353,0.11784493436618727
314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,1-3139,14,11,1-3139,93,8,0,33,10.843559443950653,0.11659741337581347
261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,1-1942,15,3,1-1942,34,3,0,11,3.947853147983551,0.11611332788186915
290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,1-8341,14,11,1-8341,197,19,0,42,22.619075655937195,0.11481764292353906
509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,1-18935,15,3,1-18935,30,3,0,5,3.430842339992523,0.11436141133308411
383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,1-8551,14,11,1-8551,38,4,0,4,4.3446738719940186,0.11433352294721101
501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,1-18487,3,17,1-18487,23,2,0,7,2.6031792759895325,0.1131817076517188
272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,1-1570,1,14,1-1570,142,14,0,24,16.06804323196411,0.11315523402791627
197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,1-8646,6,15,1-8646,20,2,0,3,2.258505403995514,0.11292527019977569
398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,1-0303,3,17,1-0303,212,21,0,34,23.929727911949158,0.11287607505636395
269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,1-7839,12,18,1-7839,24,2,0,8,2.689347743988037,0.11205615599950154
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,1-8174,3,17,1-8174,45,5,0,0,5.0,0.1111111111111111
498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,1-19915,3,17,1-19915,62,6,0,10,6.861684679985046,0.11067233354814592
299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,MLG54,12,18,MLG54,595,38,0,322,65.7462466955185,0.11049789360591343
403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,1-1770,12,18,1-1770,35,3,0,10,3.8616846799850464,0.11033384799957276
131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,1-9283,8,6,1-9283,235,24,0,22,25.895706295967102,0.11019449487645576
281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,1-9995,9,9,1-9995,24,1,0,19,2.637200891971588,0.10988337049881618
513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,1-8094,8,6,1-8094,58,6,0,4,6.3446738719940186,0.10939092882748308
191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,1-8328,21,7,1-8328,114,10,0,28,12.41271710395813,0.10888348336805377
493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,1-1836,18,10,1-1836,20,2,0,2,2.1723369359970093,0.10861684679985047
240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,MLG33,13,16,MLG33,20,2,0,2,2.1723369359970093,0.10861684679985047
538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,1-9576,11,21,1-9576,10,1,0,1,1.0861684679985046,0.10861684679985047
72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,1-9614,6,15,1-9614,30,3,0,3,3.258505403995514,0.10861684679985047
86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,1-9345,4,20,1-9345,47,5,0,1,5.086168467998505,0.10821635038294691
114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,1-7496,21,7,1-7496,246,24,0,28,26.41271710395813,0.10736876871527695
137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,1-1972,1,14,1-1972,32,3,0,5,3.430842339992523,0.10721382312476635
236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,1-7024,13,16,1-7024,498,33,0,233,53.07725304365158,0.10658082940492285
152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,1-9500,17,4,1-9500,33,3,0,6,3.517010807991028,0.10657608509063721
534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,1-9457,15,3,1-9457,11,1,0,2,1.1723369359970093,0.10657608509063721
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,MLG17,22,2,MLG17,153,16,0,3,16.258505403995514,0.10626474120258506
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72-0103,3,17,72-0103,71,7,0,6,7.517010807991028,0.10587339166184546
193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,1-9553,10,13,1-9553,23,2,0,5,2.430842339992523,0.10568879739097926
321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,1-5172,3,17,1-5172,120,11,0,19,12.637200891971588,0.10531000743309657
51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,1-9925,7,8,1-9925,93,9,0,9,9.775516211986542,0.10511307754824238
308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,1-6743,16,1,1-6743,58,6,0,1,6.086168467998505,0.1049339391034225
449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,1-1935,6,15,1-1935,12,1,0,3,1.258505403995514,0.10487545033295949
324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,1-6734,13,16,1-6734,44,4,0,7,4.6031792759895325,0.10461771081794392
150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,1-7005,14,11,1-7005,285,19,0,125,29.77105849981308,0.10445985438530905
379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,1-4640,9,9,1-4640,87,9,0,0,9.0,0.10344827586206896
376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,1-7874,14,11,1-7874,258,24,0,30,26.58505403995514,0.10304284511610519
343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,1-4319,16,1,1-4319,163,16,0,8,16.689347743988037,0.10238863646618428
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1-9185,17,4,1-9185,31,3,0,2,3.1723369359970093,0.10233344954829063
198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,1-9839,1,14,1-9839,20,2,0,0,2.0,0.1
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1-5775,10,13,1-5775,244,18,0,74,24.376466631889343,0.09990355177003829
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,1-5508,9,9,1-5508,38,3,0,9,3.7755162119865417,0.09935568978911952
436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,1-5161,18,10,1-5161,12,1,0,2,1.1723369359970093,0.09769474466641744
533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,1-7530,21,7,1-7530,25,2,0,5,2.430842339992523,0.09723369359970092
215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,1-19839,6,15,1-19839,13,1,0,3,1.258505403995514,0.09680810799965492
247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,1-20467,20,5,1-20467,13,1,0,3,1.258505403995514,0.09680810799965492
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1-6240,20,5,1-6240,698,59,0,99,67.53067833185196,0.0967488228250028
326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,1-8826,21,7,1-8826,123,11,0,10,11.861684679985046,0.09643646081288655
359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,1-4417,11,21,1-4417,151,13,0,17,14.464863955974579,0.09579380103294423
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,1-18409,13,16,1-18409,22,2,0,1,2.0861684679985046,0.09482583945447748
125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,1-8622,15,3,1-8622,54,4,0,13,5.12019008398056,0.0948183348885289
221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,1-8023,9,9,1-8023,16,1,0,6,1.5170108079910278,0.09481317549943924
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,1-7991,17,4,1-7991,46,4,0,4,4.3446738719940186,0.09444943199986996
205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,1-8018,15,3,1-8018,58,4,0,16,5.378695487976074,0.09273612910303576
424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,1-4700,1,14,1-4700,31,2,0,10,2.8616846799850464,0.09231240903177569
288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,1-8590,19,19,1-8590,24,2,0,2,2.1723369359970093,0.09051403899987538
208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,1-10468,16,1,1-10468,549,45,0,48,49.13608646392822,0.08950106824030642
405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,1-3104,11,21,1-3104,16,1,0,5,1.4308423399925232,0.0894276462495327
