Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
215,215,215,215,215,215,215,215,215,215,215,215,215,215,MLG40,2,MLG40,3,51,15,1,0,1015.0,19.901960784313726
168,168,168,168,168,168,168,168,168,168,168,168,168,168,MLG45,9,MLG45,5,70,17,1,21,1030.5323824882507,14.721891178403581
32,32,32,32,32,32,32,32,32,32,32,32,32,32,1-7874,2,1-7874,19,258,61,1,0,1061.0,4.112403100775194
8,8,8,8,8,8,8,8,8,8,8,8,8,8,1-10468,9,1-10468,5,549,56,1,146,1150.082278251648,2.0948675377989945
66,66,66,66,66,66,66,66,66,66,66,66,66,66,MLG48,10,MLG48,6,159,12,0,135,98.993887424469,0.6226030655626981
165,165,165,165,165,165,165,165,165,165,165,165,165,165,MLG59,9,MLG59,5,71,18,0,37,41.842769145965576,0.5893347767037405
85,85,85,85,85,85,85,85,85,85,85,85,85,85,1-1131,12,1-1131,12,138,66,0,19,78.24358415603638,0.5669824938843215
67,67,67,67,67,67,67,67,67,67,67,67,67,67,1-3516,20,1-3516,8,156,17,0,101,82.08431577682495,0.5261815113899035
267,267,267,267,267,267,267,267,267,267,267,267,267,267,1-5413,16,1-5413,16,39,11,0,14,20.02158832550049,0.5133740596282177
256,256,256,256,256,256,256,256,256,256,256,256,256,256,1-0296,7,1-0296,3,41,5,0,23,19.821180820465088,0.48344343464548994
112,112,112,112,112,112,112,112,112,112,112,112,112,112,1-3447,8,1-3447,4,110,34,0,21,47.53238248825073,0.43211256807500664
22,22,22,22,22,22,22,22,22,22,22,22,22,22,MLG50,15,MLG50,15,319,43,0,144,135.7934799194336,0.4256848900295724
71,71,71,71,71,71,71,71,71,71,71,71,71,71,1-4417,18,1-4417,18,151,23,0,63,63.5971474647522,0.42117316201822647
239,239,239,239,239,239,239,239,239,239,239,239,239,239,1-5002,3,1-5002,7,45,2,0,25,18.109979152679443,0.4024439811706543
34,34,34,34,34,34,34,34,34,34,34,34,34,34,MLG51,16,MLG51,16,248,70,0,44,98.35356330871582,0.396586948825467
228,228,228,228,228,228,228,228,228,228,228,228,228,228,MLG60,6,MLG60,2,47,16,0,4,18.57759666442871,0.3952680141367811
242,242,242,242,242,242,242,242,242,242,242,242,242,242,1-3206,13,1-3206,13,45,9,0,13,17.37718915939331,0.3861597590976291
368,368,368,368,368,368,368,368,368,368,368,368,368,368,1-6858,9,1-6858,5,23,3,0,9,8.7995924949646,0.3825909780419391
146,146,146,146,146,146,146,146,146,146,146,146,146,146,MLG78,15,MLG78,15,80,17,0,21,30.532382488250732,0.38165478110313417
62,62,62,62,62,62,62,62,62,62,62,62,62,62,1-6878,18,1-6878,18,167,8,0,86,63.418328285217285,0.3797504687737562
195,195,195,195,195,195,195,195,195,195,195,195,195,195,1-9379,21,1-9379,9,58,22,0,0,22.0,0.3793103448275862
5,5,5,5,5,5,5,5,5,5,5,5,5,5,MLG57,16,MLG57,16,629,120,0,184,238.5694465637207,0.3792836988294447
166,166,166,166,166,166,166,166,166,166,166,166,166,166,MLG58,12,MLG58,12,71,14,0,20,26.887983322143555,0.3787039904527261
345,345,345,345,345,345,345,345,345,345,345,345,345,345,1-3584,17,1-3584,17,26,9,0,1,9.644399166107178,0.3709384294656607
203,203,203,203,203,203,203,203,203,203,203,203,203,203,1-9938,10,1-9938,6,55,13,0,11,20.088390827178955,0.3652434695850719
23,23,23,23,23,23,23,23,23,23,23,23,23,23,1-7866,7,1-7866,3,318,28,0,134,114.34948825836182,0.35958958571811894
124,124,124,124,124,124,124,124,124,124,124,124,124,124,1-0292,18,1-0292,18,99,7,0,44,35.35356330871582,0.3571067000880386
263,263,263,263,263,263,263,263,263,263,263,263,263,263,1-6061,12,1-6061,12,40,2,0,19,14.243584156036377,0.35608960390090943
308,308,308,308,308,308,308,308,308,308,308,308,308,308,1-4700,17,1-4700,8,31,7,0,6,10.866394996643066,0.3505288708594538
9,9,9,9,9,9,9,9,9,9,9,9,9,9,1-3523,7,1-3523,3,543,92,0,150,188.65987491607666,0.34743991697251686
150,150,150,150,150,150,150,150,150,150,150,150,150,150,1-3083,7,1-3083,3,78,7,0,31,26.97637414932251,0.3458509506323399
137,137,137,137,137,137,137,137,137,137,137,137,137,137,1-6611,20,1-6611,8,89,5,0,40,30.77596664428711,0.3457973780256979
70,70,70,70,70,70,70,70,70,70,70,70,70,70,1-1224,16,1-1224,16,151,14,0,59,52.019550800323486,0.3445003364259834
123,123,123,123,123,123,123,123,123,123,123,123,123,123,1-11350,6,1-11350,2,100,28,0,10,34.44399166107178,0.34443991661071777
386,386,386,386,386,386,386,386,386,386,386,386,386,386,1-4855,11,1-4855,11,22,5,0,4,7.577596664428711,0.3444362120194869
441,441,441,441,441,441,441,441,441,441,441,441,441,441,1-9997,3,1-9997,7,16,1,0,7,5.510794162750244,0.34442463517189026
63,63,63,63,63,63,63,63,63,63,63,63,63,63,1-3052,5,1-3052,1,166,16,0,63,56.5971474647522,0.3409466714744108
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1-6098,3,1-6098,7,1327,94,0,556,452.2859363555908,0.3408334109687949
350,350,350,350,350,350,350,350,350,350,350,350,350,350,1-9609,18,1-9609,12,25,4,0,7,8.510794162750244,0.3404317665100098
