,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-7122,2,3,1-7122,197,9,0,220,191.6134371757508,0.9726570415012727
1,1-6974,13,5,1-6974,207,18,0,193,178.2017880678177,0.8608782032261724
2,MLG65,17,16,MLG65,201,69,0,64,122.12390899658205,0.6075816367989155
3,1-3535,13,5,1-3535,315,62,0,120,161.6073293685913,0.5130391408526708
4,1-7024,14,14,1-7024,498,58,0,226,245.5938036441803,0.4931602482814865
5,MLG60,1,8,MLG60,47,6,0,20,22.601221561431885,0.4808770544985507
6,1-19286,18,7,1-19286,40,15,0,5,19.15030539035797,0.4787576347589493
7,MLG51,10,13,MLG51,248,57,0,74,118.42451977729796,0.4775182249084596
8,1-6611,1,8,1-6611,89,10,0,34,38.22207665443421,0.4294615354430809
9,1-7682,1,8,1-7682,141,15,0,52,58.1631760597229,0.4125047947498078
10,1-7530,22,12,1-7530,25,6,0,5,10.150305390357971,0.4060122156143188
11,MLG40,19,5,MLG40,51,12,0,10,20.300610780715942,0.398051191778744
12,1-3362,3,12,1-3362,117,15,0,38,46.54232096672058,0.3977976151001759
13,1-9286,20,17,1-9286,81,23,0,11,32.13067185878754,0.3966749612195992
14,1-1957,19,19,1-1957,47,11,0,9,18.470549702644348,0.3929904192051989
15,1-3534,3,12,1-3534,279,44,0,79,109.57482516765594,0.392741308844645
16,1-10060,6,21,1-10060,36,0,0,17,14.111038327217102,0.3919732868671417
17,1-1350,16,11,1-1350,195,60,0,18,74.9410994052887,0.3843133302835317
18,1-19547,3,12,1-19547,66,17,0,10,25.300610780715942,0.3833425875866051
19,1-18709,11,15,1-18709,33,6,0,8,12.640488624572754,0.383045109835538
20,MLG30,23,23,MLG30,208,43,0,42,77.86256527900696,0.3743392561490719
21,1-9836,17,16,1-9836,5,1,0,1,1.8300610780715945,0.3660122156143188
22,1-1390,13,5,1-1390,98,28,0,9,35.47054970264435,0.3619443847208607
23,1-0027,10,13,1-0027,29,8,0,3,10.490183234214784,0.3617304563522339
24,1-1131,17,16,1-1131,138,34,0,19,49.77116048336029,0.3606605832127557
25,1-2335,19,19,1-2335,145,9,0,52,52.1631760597229,0.3597460417911924
26,MLG44,22,2,MLG44,59,17,0,5,21.15030539035797,0.3584797523789487
27,1-8285,22,2,1-8285,72,20,0,7,25.81042754650116,0.3584781603680717
28,1-5530,1,8,1-5530,7,0,0,3,2.4901832342147827,0.3557404620306832
29,1-4494,6,9,1-4494,16,4,0,2,5.6601221561431885,0.3537576347589493
30,1-7521,1,8,1-7521,10,1,0,3,3.4901832342147827,0.3490183234214782
31,1-4929,11,15,1-4929,10,1,0,3,3.4901832342147827,0.3490183234214782
32,MLG45,19,19,MLG45,70,7,0,21,24.43128263950348,0.3490183234214782
33,1-18028,2,3,1-18028,309,10,0,116,106.28708505630492,0.3439711490495305
34,1-9156,19,19,1-9156,268,24,0,82,92.06500840187071,0.343526150753249
35,1-9630,21,4,1-9630,33,3,0,10,11.300610780715942,0.3424427509307861
36,1-4760,9,20,1-4760,40,12,0,2,13.660122156143188,0.3415030539035797
37,1-5981,8,2,1-5981,28,7,0,3,9.490183234214784,0.3389351155076708
38,1-18371,6,9,1-18371,120,19,0,26,40.58158802986145,0.3381799002488454
39,1-4640,1,8,1-4640,87,7,0,27,29.411649107933044,0.3380649322750925
40,1-1972,22,2,1-1972,32,5,0,7,10.81042754650116,0.3378258608281612
41,1-9404,7,21,1-9404,100,8,0,31,33.73189342021942,0.3373189342021942
42,1-1608,16,11,1-1608,307,71,0,38,102.54232096672058,0.3340140748101647
43,1-7496,3,12,1-7496,246,34,0,58,82.14354252815247,0.3339168395453352
44,1-3176,13,5,1-3176,3,1,0,0,1.0,0.3333333333333333
45,1-4842,22,2,1-4842,6,2,0,0,2.0,0.3333333333333333
46,1-4499,17,16,1-4499,12,4,0,0,4.0,0.3333333333333333
