Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
MLG44,21,18,MLG44,59,5,1,15,1014.5896089076996,17.196434049283045
MLG45,7,8,MLG45,70,11,1,15,1020.5896089076996,14.57985155582428
1-2382,21,18,1-2382,139,20,1,35,1042.3757541179657,7.499106144733566
MLG54,7,8,MLG54,595,25,1,94,1085.0948824882507,1.823688878131514
1-6974,7,8,1-6974,207,62,0,125,141.9134075641632,0.6855720172181797
1-7807,5,12,1-7807,239,109,0,77,158.22665905952454,0.6620362303745797
MLG29,6,9,MLG29,164,46,0,64,86.91566467285156,0.5299735650783632
1-9938,11,14,1-9938,55,7,0,32,27.45783233642578,0.4992333152077415
1-2545,4,10,1-2545,145,39,0,38,63.293675899505615,0.43650810965176284
1-11350,3,11,1-11350,100,16,0,41,42.21159768104553,0.4221159768104553
1-9286,16,6,1-9286,81,20,0,22,34.064759731292725,0.4205525892752188
1-9333,20,19,1-9333,102,24,0,29,42.539910554885864,0.41705794661652806
MLG50,12,13,MLG50,319,81,0,75,128.94804453849792,0.40422584494826935
MLG69,3,11,MLG69,576,95,0,210,229.2545247077942,0.39801132761769825
1-3596,3,11,1-3596,223,56,0,51,88.60467028617859,0.39733036002770666
1-1570,18,21,1-1570,142,8,0,74,55.30873727798462,0.3894981498449621
1-3362,5,12,1-3362,117,25,0,32,45.45783233642578,0.38852848150791264
MLG51,8,7,MLG51,248,18,0,116,92.15964221954346,0.37161146056267524
1-10785,1,3,1-10785,279,9,0,148,103.61747455596924,0.371388797691646
1-7268,16,21,1-7268,70,7,0,29,25.539910554885864,0.36485586506979806
1-17907,5,12,1-17907,119,23,0,31,42.818525075912476,0.35981953845304604
1-4355,3,11,1-4355,49,9,0,13,17.310994386672974,0.3532855997280199
1-7682,18,21,1-7682,141,11,0,60,49.35843563079834,0.35005982716878253
1-0296,2,4,1-0296,41,6,0,13,14.310994386672974,0.34904864357738963
MLG60,4,10,MLG60,47,10,0,10,16.393072605133057,0.3487887788326182
1-9379,21,18,1-9379,58,10,0,16,20.22891616821289,0.3487744166933257
MLG75,4,10,MLG75,185,42,0,35,64.3757541179657,0.3479770492863011
1-3523,17,5,1-3523,543,69,0,186,187.91115045547485,0.3460610505625688
1-3265,17,5,1-3265,19,4,0,4,6.557229042053223,0.3451173180028012
1-9404,11,14,1-9404,100,6,0,44,34.12951946258545,0.3412951946258545
MLG14,12,13,MLG14,232,65,0,22,79.06475973129272,0.3407963781521238
1-7496,5,12,1-7496,246,44,0,62,83.63705015182495,0.3399880087472559
1-5197,11,14,1-5197,72,3,0,33,24.097139596939087,0.33468249440193176
1-6858,11,14,1-6858,23,0,0,12,7.671687126159668,0.3335516141808551
1-5775,12,13,1-5775,244,45,0,56,80.80120658874512,0.3311524860194472
1-19286,12,13,1-19286,40,10,0,5,13.196536302566528,0.3299134075641632
MLG58,12,13,MLG58,71,20,0,5,23.19653630256653,0.32671177890938774
1-9491,18,21,1-9491,80,21,0,8,26.114458084106445,0.32643072605133056
MLG49,20,19,MLG49,185,22,0,59,59.719128370285034,0.322806099298838
1-9283,3,11,1-9283,235,28,0,74,75.30873727798462,0.32046271182121117
1-3175,14,1,1-3175,6,0,0,3,1.917921781539917,0.31965363025665283
1-2294,8,7,1-2294,75,15,0,14,23.95030164718628,0.3193373552958171
1-9417,11,14,1-9417,76,5,0,30,24.17921781539917,0.3181476028341996
1-9270,19,20,1-9270,128,24,0,26,40.62198877334595,0.3173592872917652
1-1592,5,12,1-1592,32,5,0,8,10.114458084106445,0.3160768151283264
1-1204,21,18,1-1204,39,2,0,16,12.22891616821289,0.31356195303109974
1-0027,21,18,1-0027,29,2,0,11,9.032379865646362,0.31146137467746077
1-9277,21,18,1-9277,48,4,0,17,14.868223428726196,0.3097546547651291
1-3068,5,12,1-3068,180,15,0,63,55.27635741233826,0.30709087451299033
1-11206,4,10,1-11206,14,3,0,2,4.278614521026611,0.3056153229304722
