,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-1989,5,15,1-1989,46,27,0,13,35.047582149505615,0.7619039597718612
1,1-4494,15,12,1-4494,16,6,0,6,9.714268684387209,0.6071417927742004
2,MLG52,10,11,MLG52,125,47,0,36,69.28561210632324,0.5542848968505859
3,MLG48,19,2,MLG48,159,47,0,66,87.85695552825928,0.5525594687311904
4,1-1390,7,14,1-1390,98,43,0,17,53.52376127243042,0.5461608293105145
5,MLG64,4,5,MLG64,245,64,0,112,133.33301544189453,0.5442163895587532
6,1-10060,11,4,1-10060,36,11,0,11,17.809492588043213,0.4947081274456448
7,1-18371,15,12,1-18371,120,43,0,24,57.85707473754883,0.4821422894795735
8,1-5002,10,11,1-5002,45,11,0,16,20.90471649169922,0.4645492553710937
9,MLG56,17,3,MLG56,511,71,0,260,231.9516429901123,0.4539171095696914
10,1-7866,18,10,1-7866,318,69,0,107,135.23779153823853,0.425276074019618
11,1-1957,18,10,1-1957,47,15,0,8,19.95235824584961,0.4245182605499917
12,1-9491,5,15,1-9491,80,16,0,29,33.952298641204834,0.4244037330150604
13,MLG55,5,15,MLG55,92,12,0,43,38.61892557144165,0.4197709301243658
14,MLG50,9,4,MLG50,319,71,0,100,132.90447807312012,0.4166284579094674
15,MLG38,7,14,MLG38,77,25,0,11,31.809492588043213,0.4131102933512106
16,1-7807,14,13,1-7807,239,65,0,54,98.42841815948486,0.4118343856045391
17,1-8267,14,13,1-8267,133,7,0,76,54.04740333557129,0.4063714536509119
18,1-2382,7,14,1-2382,139,38,0,28,55.33325386047363,0.3980809630249902
19,1-5775,15,12,1-5775,244,51,0,74,96.80931377410889,0.3967594826807741
20,1-19286,19,2,1-19286,40,14,0,3,15.857134342193604,0.3964283585548401
21,1-3516,14,13,1-3516,156,28,0,53,60.80937337875366,0.3898036755048312
22,1-10539,13,10,1-10539,63,9,0,25,24.47611951828003,0.3885098336234925
23,1-3587,14,13,1-3587,46,12,0,9,17.57140302658081,0.3819870223169741
24,MLG40,4,5,MLG40,51,17,0,4,19.476179122924805,0.3818858651553883
25,1-7496,14,13,1-7496,246,58,0,58,93.90459728240968,0.3817260052130474
26,1-6611,14,13,1-6611,89,14,0,32,33.80943298339844,0.3798812694763869
