,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,MLG45,20,7,MLG45,70,12,1,7,1012.1291565410792,14.458987950586849
1,1-6240,20,7,1-6240,698,68,1,176,1071.247364461422,1.5347383445006046
2,MLG52,7,19,MLG52,125,70,0,15,70.27676401659846,0.5622141121327877
3,1-2294,4,11,1-2294,75,38,0,45,38.83029204979539,0.5177372273306052
4,1-3447,8,17,1-3447,110,56,0,18,56.33211681991816,0.5121101529083468
5,1-9379,8,17,1-9379,58,27,0,7,27.129156541079283,0.4677440782944704
6,1-5799,8,17,1-5799,7,3,0,1,3.018450934439897,0.4312072763485567
7,1-3087,3,19,1-3087,26,10,0,2,10.036901868879797,0.3860346872646075
8,1-4494,20,7,1-4494,16,6,0,3,6.055352803319693,0.3784595502074808
9,1-0296,18,10,1-0296,41,15,0,14,15.258313082158566,0.3721539776136235
10,1-1390,8,17,1-1390,98,36,0,24,36.44282242655754,0.3718655349648728
11,1-6927,14,15,1-6927,179,65,0,37,65.68268457427621,0.3669423719233308
12,1-2382,8,17,1-2382,139,50,0,17,50.31366588547826,0.3619688193199875
13,1-18994,2,4,1-18994,28,10,0,3,10.055352803319693,0.3591197429757033
14,1-3596,18,10,1-3596,223,77,0,78,78.43917288631201,0.3517451698937758
15,MLG55,1,5,MLG55,92,30,0,15,30.276764016598463,0.3290952610499832
16,1-9452,3,3,1-9452,16,5,0,3,5.055352803319693,0.3159595502074808
17,1-9286,4,13,1-9286,81,25,0,17,25.31366588547825,0.3125143936478797
18,1-4052,7,15,1-4052,13,4,0,1,4.0184509344398975,0.3091116103415305
19,1-18935,4,11,1-18935,30,9,0,1,9.018450934439898,0.3006150311479966
20,MLG60,15,11,MLG60,47,14,0,5,14.092254672199488,0.2998352057914785
21,MLG54,7,19,MLG54,595,176,0,80,177.4760747551918,0.2982791172356164
22,MLG40,14,15,MLG40,51,15,0,7,15.129156541079285,0.2966501282564565
23,1-2282,8,17,1-2282,219,63,0,26,63.479724295437336,0.2898617547736865
24,1-10539,20,7,1-10539,63,18,0,10,18.18450934439897,0.2886430054666504
25,1-5413,3,3,1-5413,39,11,0,11,11.202960278838871,0.2872553917650993
26,1-1204,2,4,1-1204,39,11,0,5,11.092254672199488,0.2844167864666535
27,1-9491,20,7,1-9491,80,22,0,15,22.276764016598463,0.2784595502074808
28,1-1258,12,20,1-1258,435,119,0,59,120.08860513195395,0.276065758924032
29,1-3584,11,16,1-3584,26,7,0,5,7.092254672199488,0.2727790258538264
30,1-1131,3,3,1-1131,138,37,0,29,37.53507709875703,0.2719933123098335
31,MLG29,11,14,MLG29,164,43,0,57,44.05170326307416,0.268607946726062
32,MLG39,8,17,MLG39,23,6,0,4,6.07380373775959,0.2640784233808517
33,1-9770,19,16,1-9770,50,13,0,8,13.14760747551918,0.2629521495103836
34,1-7991,4,13,1-7991,46,12,0,4,12.07380373775959,0.2624739942991215
35,1-19915,14,15,1-19915,62,16,0,14,16.258313082158566,0.2622308561638478
36,1-9938,15,18,1-9938,55,14,0,22,14.405920557677746,0.2619258283214135
37,MLG56,4,13,MLG56,511,128,0,210,131.87469623237848,0.2580718125878248
38,MLG75,15,11,MLG75,185,47,0,30,47.553528033196926,0.2570460974767401
39,1-4098,17,6,1-4098,16,4,0,3,4.055352803319693,0.2534595502074808
40,1-18004,11,14,1-18004,12,3,0,2,3.036901868879795,0.2530751557399829
41,1-3104,18,10,1-3104,16,4,0,2,4.036901868879795,0.2523063668049872
42,1-8285,8,17,1-8285,72,18,0,8,18.14760747551918,0.2520501038266552
43,1-4682,16,19,1-4682,16,4,0,1,4.0184509344398975,0.2511531834024936
44,1-7608,14,15,1-7608,4,1,0,0,1.0,0.25
45,1-9643,2,4,1-9643,8,2,0,0,2.0,0.25
46,1-9733,7,19,1-9733,4,1,0,0,1.0,0.25
47,1-8067,10,18,1-8067,322,79,0,78,80.43917288631201,0.2498110959202236
48,MLG50,7,19,MLG50,319,79,0,25,79.46127336099744,0.2490949008181738
49,1-1608,4,13,1-1608,307,73,0,188,76.46877567470074,0.2490839598524453
50,MLG59,17,6,MLG59,71,17,0,31,17.571978967636824,0.2474926615160116
51,1-9338,10,18,1-9338,29,7,0,8,7.14760747551918,0.2464692232937648
52,1-9630,7,19,1-9630,33,8,0,6,8.110705606639385,0.245778957776951
53,1-4020,17,6,1-4020,37,9,0,5,9.092254672199488,0.2457366127621483
54,1-0129,12,20,1-0129,142,34,0,32,34.59042990207672,0.2435945767751881
55,1-8988,4,11,1-8988,29,7,0,2,7.036901868879795,0.2426517885820619
56,1-2545,15,11,1-2545,145,33,0,114,35.10340652614832,0.2420924588010229
57,1-9436,6,9,1-9436,21,5,0,4,5.07380373775959,0.2416097017980757
58,1-18613,3,3,1-18613,25,6,0,2,6.036901868879795,0.2414760747551918
59,1-8427,20,7,1-8427,189,45,0,27,45.49817522987723,0.2407310858723663
60,MLG14,3,3,MLG14,232,55,0,44,55.81184111535549,0.2405682806696357
61,1-0003,20,7,1-0003,17,4,0,3,4.055352803319693,0.2385501649011583
62,1-8397,4,13,1-8397,51,12,0,4,12.07380373775959,0.2367412497599919
63,1-9416,9,2,1-9416,13,3,0,3,3.0553528033196926,0.2350271387168994
64,1-8172,19,16,1-8172,40,9,0,15,9.276764016598465,0.2319191004149615
65,1-6858,14,18,1-6858,23,5,0,18,5.332116819918156,0.231831166083398
66,1-3509,16,8,1-3509,35,8,0,6,8.110705606639385,0.2317344459039824
67,1-0358,16,8,1-0358,22,5,0,5,5.092254672199488,0.2314661214636131
68,1-0037,4,13,1-0037,35,8,0,5,8.092254672199488,0.2312072763485567
69,1-8328,2,4,1-8328,114,26,0,6,26.110705606639385,0.2290412772512226
70,1-6061,4,13,1-6061,40,9,0,3,9.055352803319693,0.2263838200829923
71,1-8124,16,8,1-8124,18,4,0,4,4.07380373775959,0.2263224298755327
72,1-6909,18,10,1-6909,36,8,0,6,8.110705606639385,0.2252973779622051
73,1-6216,2,4,1-6216,45,10,0,2,10.036901868879797,0.2230422637528843
74,1-8820,6,9,1-8820,83,18,0,10,18.18450934439897,0.2190904740289033
75,1-3362,9,2,1-3362,117,25,0,26,25.479724295437336,0.2177754213285242
76,1-9500,8,17,1-9500,33,7,0,10,7.184509344398975,0.2177124043757265
77,1-7140,16,8,1-7140,397,85,0,55,86.01480139419436,0.2166619682473409
78,1-3534,9,2,1-3534,279,59,0,54,59.99635045975447,0.2150406826514497
79,MLG41,14,15,MLG41,66,14,0,10,14.184509344398975,0.2149168082484693
80,1-1250,18,13,1-1250,34,7,0,12,7.22141121327877,0.2123944474493756
81,1-9697,8,17,1-9697,20,4,0,13,4.239862147718668,0.2119931073859334
82,MLG38,8,17,MLG38,77,16,0,10,16.184509344398975,0.2101884330441425
83,1-8910,5,12,1-8910,137,28,0,34,28.62733177095652,0.208958626065376
84,1-18203,4,13,1-18203,29,6,0,3,6.055352803319693,0.2088052690799894
85,1-3106,6,9,1-3106,34,7,0,5,7.092254672199488,0.2085957256529261
86,1-8573,1,15,1-8573,184,38,0,16,38.29521495103836,0.208126168212165
87,1-5515,2,9,1-5515,29,6,0,1,6.0184509344398975,0.207532790842755
88,1-9836,3,3,1-9836,5,1,0,2,1.036901868879795,0.207380373775959
89,1-1769,14,15,1-1769,89,18,0,15,18.276764016598463,0.205356899062904
90,MLG57,6,9,MLG57,629,127,0,112,129.06650465726852,0.2051931711562297
91,1-4531,5,12,1-4531,94,19,0,11,19.20296027883888,0.2042868114770092
92,1-7268,6,9,1-7268,70,14,0,16,14.29521495103836,0.2042173564434051
93,1-0053,11,14,1-0053,142,28,0,52,28.959448590874672,0.2039397788089765
