Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
1-1390,7,10,1-1390,98,64,0,20,70.2132215499878,0.7164614443876305
1-1131,17,16,1-1131,138,65,0,30,74.31983232498169,0.5385495096013166
MLG52,20,17,MLG52,125,58,0,7,60.17462754249573,0.48139702033996584
1-5002,1,8,1-5002,45,21,0,2,21.62132215499878,0.48047382566663954
1-1183,16,14,1-1183,45,20,0,3,20.93198323249817,0.4651551829444038
1-2382,7,10,1-2382,139,51,0,38,62.80512094497681,0.4518354024818475
1-1462,13,11,1-1462,192,73,0,43,86.35842633247375,0.44978347048163414
1-2545,11,2,1-2545,145,55,0,30,64.31983232498169,0.4435850505171151
1-11350,4,12,1-11350,100,38,0,17,43.281238317489624,0.43281238317489623
1-9333,18,3,1-9333,102,34,0,25,41.76652693748474,0.4094757542890661
1-6980,17,16,1-6980,128,33,0,57,50.70768141746521,0.39615376107394695
1-2335,8,9,1-2335,145,42,0,46,56.290409564971924,0.3882097211377374
1-9379,8,9,1-9379,58,11,0,35,21.873137712478638,0.37712306400825235
1-7530,6,7,1-7530,25,8,0,3,8.931983232498169,0.3572793292999268
1-0296,8,14,1-0296,41,12,0,8,14.485288619995117,0.3532997224389053
1-4682,15,5,1-4682,16,4,0,5,5.553305387496948,0.34708158671855927
MLG59,8,9,MLG59,71,13,0,37,24.494459867477417,0.34499239249968194
1-20578,15,9,1-20578,19,5,0,5,6.553305387496948,0.34491080986826045
MLG14,4,12,MLG14,232,70,0,31,79.63049340248108,0.3432348853555219
1-7682,3,4,1-7682,141,42,0,19,47.9025604724884,0.339734471436088
1-8074,8,9,1-8074,145,31,0,56,48.39702033996582,0.3337725540687298
1-18709,1,2,1-18709,33,10,0,3,10.931983232498169,0.3312722191666112
MLG29,1,8,MLG29,164,34,0,60,52.63966464996338,0.3209735649388011
1-8285,3,4,1-8285,72,19,0,13,23.038594007492065,0.3199804723262787
1-7807,6,7,1-7807,239,61,0,46,75.29040956497192,0.3150226341630624
1-7122,18,3,1-7122,197,26,0,116,62.0366849899292,0.314907030405732
1-1258,21,18,1-1258,435,82,0,161,132.01643347740173,0.30348605397103845
1-18487,19,18,1-18487,23,5,0,6,6.863966464996338,0.29843332456505817
MLG49,8,9,MLG49,185,38,0,55,55.08635926246643,0.29776410412144017
1-1005,1,8,1-1005,125,34,0,8,36.48528861999512,0.2918823089599609
1-9770,7,22,1-9770,50,9,0,18,14.591899394989014,0.29183798789978027
1-6611,6,7,1-6611,89,22,0,12,25.727932929992676,0.28907789808980533
1-7140,4,12,1-7140,397,110,0,15,114.65991616249084,0.2888159097291961
MLG65,5,15,MLG65,201,39,0,59,57.32900357246399,0.2852189232460895
1-6974,7,10,1-6974,207,40,0,60,58.63966464996338,0.28328340410610325
1-7152,6,7,1-7152,109,18,0,41,30.737104177474976,0.28199178144472453
1-3052,13,11,1-3052,166,33,0,44,46.669087409973145,0.28113908078297073
1-9156,15,6,1-9156,268,43,0,104,75.30875205993652,0.281002806193793
1-5980,1,9,1-5980,29,5,0,10,8.106610774993896,0.27953830258599643
MLG13,13,11,MLG13,140,29,0,32,38.94115447998047,0.2781511034284319
1-3206,4,2,1-3206,45,10,0,8,12.485288619995117,0.27745085822211374
1-9277,13,9,1-9277,48,13,0,1,13.31066107749939,0.2773054391145706
1-7058,21,18,1-7058,80,5,0,55,22.08635926246643,0.2760794907808304
1-0053,1,8,1-0053,142,32,0,23,39.14520478248596,0.2756704562146899
1-18371,7,10,1-18371,120,25,0,26,33.07718801498413,0.2756432334582011
1-18004,8,9,1-18004,12,2,0,4,3.2426443099975586,0.2702203591664632
1-8222,1,8,1-8222,12,2,0,4,3.2426443099975586,0.2702203591664632
1-9651,16,14,1-9651,38,9,0,4,10.242644309997559,0.26954327131572525
1-5981,18,15,1-5981,28,5,0,8,7.485288619995117,0.267331736428397
1-9971,20,17,1-9971,15,4,0,0,4.0,0.26666666666666666
1-3584,1,8,1-3584,26,6,0,3,6.931983232498169,0.26661473971146804
1-7182,15,6,1-7182,22,4,0,6,5.863966464996338,0.26654393022710626
1-0303,19,5,1-0303,212,32,0,78,56.23156404495239,0.26524322662713395
1-8622,19,5,1-8622,54,14,0,1,14.31066107749939,0.2650122421759146
1-1350,3,4,1-1350,195,37,0,46,51.290409564971924,0.2630277413588304
1-2294,16,5,1-2294,75,15,0,15,19.659916162490845,0.2621322154998779
1-17790,16,14,1-17790,5,1,0,1,1.3106610774993896,0.2621322154998779
1-9902,2,1,1-9902,30,6,0,6,7.863966464996338,0.2621322154998779
1-3087,17,16,1-3087,26,4,0,9,6.795949697494507,0.26138268067286563
1-6858,14,22,1-6858,23,6,0,0,6.0,0.2608695652173913
1-7005,13,11,1-7005,285,53,0,68,74.1249532699585,0.2600875553331877
1-7042,6,7,1-7042,117,25,0,16,29.970577239990234,0.25615877982897634
1-1177,10,13,1-1177,17,0,0,14,4.349255084991455,0.2558385344112621
MLG60,9,23,MLG60,47,12,0,0,12.0,0.2553191489361702
1-3068,6,7,1-3068,180,40,0,19,45.9025604724884,0.2550142248471578
1-9516,13,11,1-9516,76,15,0,14,19.349255084991455,0.25459546164462443
MLG46,11,2,MLG46,17,4,0,1,4.31066107749939,0.2535682986764347
1-8124,18,3,1-8124,18,3,0,5,4.553305387496948,0.2529614104164971
1-4760,17,16,1-4760,40,7,0,10,10.106610774993896,0.2526652693748474
1-9270,21,18,1-9270,128,17,0,49,32.22239279747009,0.2517374437302351
1-19813,4,12,1-19813,20,5,0,0,5.0,0.25
1-8093,11,2,1-8093,4,1,0,0,1.0,0.25
1-9733,10,13,1-9733,4,1,0,0,1.0,0.25
1-3447,17,16,1-3447,110,14,0,43,27.358426332473755,0.2487129666588523
1-7897,15,6,1-7897,95,17,0,21,23.523882627487183,0.24761981713144401
1-0205,17,11,1-0205,34,5,0,11,8.417271852493286,0.247566819190979
1-19448,15,6,1-19448,45,8,0,10,11.106610774993896,0.24681357277764215
1-17907,6,7,1-17907,119,24,0,17,29.281238317489624,0.2460608261973918
MLG56,20,17,MLG56,511,110,0,49,125.22239279747009,0.24505360625728004
1-6061,1,16,1-6061,40,7,0,9,9.795949697494507,0.24489874243736268
P-16616,17,16,P-16616,28,4,0,9,6.795949697494507,0.2427124891962324
1-3106,1,8,1-3106,34,7,0,4,8.242644309997559,0.2424307149999282
1-9394,7,10,1-9394,117,19,0,30,28.31983232498169,0.24204984893146744
1-5531,11,2,1-5531,8,1,0,3,1.931983232498169,0.24149790406227112
1-8042,16,14,1-8042,52,10,0,8,12.485288619995117,0.24010170423067534
MLG06,18,3,MLG06,18,4,0,1,4.31066107749939,0.23948117097218832
1-3139,13,11,1-3139,93,16,0,20,22.213221549987793,0.23885184462352466
1-8578,13,11,1-8578,11,2,0,2,2.6213221549987793,0.23830201409079813
1-2324,15,6,1-2324,25,5,0,3,5.931983232498169,0.23727932929992676
1-9609,1,8,1-9609,25,5,0,3,5.931983232498169,0.23727932929992676
1-3535,7,10,1-3535,315,61,0,44,74.66908740997314,0.23704472193642268
1-11330,18,3,1-11330,14,3,0,1,3.3106610774993896,0.2364757912499564
1-9907,4,12,1-9907,17,4,0,0,4.0,0.23529411764705882
1-7993,7,10,1-7993,24,0,0,18,5.591899394989014,0.23299580812454224
1-9286,3,4,1-9286,81,17,0,6,18.863966464996338,0.232888474876498
1-8066,18,13,1-8066,86,5,0,48,19.911731719970703,0.23153176418570584
1-8634,3,4,1-8634,10,2,0,1,2.3106610774993896,0.23106610774993896
MLG69,5,15,MLG69,576,87,0,146,132.3565173149109,0.22978562033838695
1-3516,6,7,1-3516,156,29,0,22,35.83454370498657,0.22970861349350366
1-9491,3,4,1-9491,80,14,0,14,18.349255084991455,0.2293656885623932
1-8928,20,17,1-8928,39,8,0,3,8.931983232498169,0.22902521108969665
1-1608,15,6,1-1608,307,54,0,52,70.15437602996826,0.22851588283377283
1-5425,2,1,1-5425,17,2,0,6,3.863966464996338,0.2272921449997846
1-17835,10,13,1-17835,17,2,0,6,3.863966464996338,0.2272921449997846
1-8450,15,10,1-8450,52,9,0,9,11.795949697494507,0.226845186490279
1-7019,3,4,1-7019,107,16,0,26,24.07718801498413,0.22502044873816945
MLG57,2,1,MLG57,629,94,0,152,141.22048377990723,0.22451587246408145
1-3362,6,7,1-3362,117,20,0,20,26.213221549987793,0.2240446286323743
1-6878,10,13,1-6878,167,11,0,85,37.40619158744812,0.22398917118232406
1-8988,4,12,1-8988,29,4,0,8,6.485288619995117,0.22363064206879715
72-0103,14,22,72-0103,71,5,0,35,15.873137712478638,0.2235653198940653
1-9607,18,3,1-9607,19,3,0,4,4.242644309997559,0.2232970689472399
1-5043,21,18,1-5043,123,11,0,53,27.46503710746765,0.22329298461355815
1-4649,17,16,1-4649,244,37,0,56,54.39702033996582,0.2229386079506796
1-6693,1,8,1-6693,98,14,0,25,21.76652693748474,0.22210741772943612
1-3089,10,13,1-3089,16,2,0,5,3.5533053874969482,0.22208158671855927
1-7496,6,7,1-7496,246,44,0,34,54.56247663497925,0.2217986855080457
1-9227,13,11,1-9227,801,131,0,143,175.42453408241272,0.21900690896680738
1-9549,10,13,1-9549,18,3,0,3,3.931983232498169,0.21844351291656494
MLG84,20,14,MLG84,63,10,0,12,13.727932929992676,0.21790369730147105
1-8095,2,1,1-8095,46,10,0,0,10.0,0.21739130434782608
MLG51,20,17,MLG51,248,45,0,28,53.69851016998291,0.21652625068541495
1-9740,4,12,1-9740,34,7,0,1,7.31066107749939,0.2150194434558644
1-1592,7,10,1-1592,32,5,0,6,6.863966464996338,0.21449895203113556
1-5913,1,23,1-5913,14,3,0,0,3.0,0.21428571428571427
1-6098,1,8,1-6098,1327,207,0,248,284.04394721984863,0.21404969647313385
1-8767,12,20,1-8767,48,0,0,33,10.251815557479858,0.21357949078083038
1-19166,18,3,1-19166,45,8,0,5,9.553305387496948,0.21229567527770996
1-6296,16,14,1-6296,254,43,0,35,53.87313771247864,0.21209896737196315
1-6181,10,13,1-6181,659,76,0,205,139.68552088737488,0.2119658890551971
1-4531,13,11,1-4531,94,15,0,15,19.659916162490845,0.2091480442818175
1-8341,13,11,1-8341,197,29,0,39,41.115782022476196,0.20870955341358474
1-18714,13,11,1-18714,32,6,0,2,6.621322154998779,0.20691631734371185
1-6216,4,12,1-6216,45,9,0,1,9.31066107749939,0.20690357949998645
1-9655,4,12,1-9655,27,4,0,5,5.553305387496948,0.20567797731470178
MLG43,2,1,MLG43,14,1,0,6,2.863966464996338,0.20456903321402414
1-9496,1,8,1-9496,39,7,0,3,7.931983232498169,0.203384185448671
1-6006,15,6,1-6006,57,6,0,18,11.591899394989014,0.20336665605243884
1-9963,21,18,1-9963,116,13,0,34,23.562476634979248,0.2031247985774073
1-9606,1,8,1-9606,16,2,0,4,3.2426443099975586,0.2026652693748474
1-4494,3,22,1-4494,16,2,0,4,3.2426443099975586,0.2026652693748474
1-18563,11,2,1-18563,8,1,0,2,1.6213221549987793,0.2026652693748474
1-8314,19,5,1-8314,36,2,0,17,7.281238317489624,0.20225661993026733
1-7845,8,3,1-7845,36,6,0,4,7.242644309997559,0.20118456416659886
1-1957,19,5,1-1957,47,6,0,11,9.417271852493286,0.20036748622326142
1-7721,14,22,1-7721,20,4,0,0,4.0,0.2
1-3647,4,12,1-3647,5,1,0,0,1.0,0.2
1-1942,3,9,1-1942,34,4,0,9,6.795949697494507,0.19988087345572078
1-8328,15,6,1-8328,114,6,0,54,22.77569818496704,0.1997868261839214
MLG50,20,17,MLG50,319,44,0,62,63.26098680496216,0.19831030346383122
1-0129,21,18,1-0129,142,7,0,68,28.124953269958496,0.19806305119689083
1-18935,11,2,1-18935,30,5,0,3,5.931983232498169,0.19773277441660564
1-7752,19,5,1-7752,29,1,0,15,5.659916162490845,0.1951695228445119
1-3523,11,2,1-3523,543,95,0,35,105.87313771247864,0.19497815416662734
1-7521,7,22,1-7521,10,1,0,3,1.931983232498169,0.1931983232498169
1-1570,21,18,1-1570,142,10,0,56,27.39702033996582,0.19293676295750578
1-9518,4,12,1-9518,22,3,0,4,4.242644309997559,0.19284746863625266
1-20167,1,8,1-20167,56,7,0,12,10.727932929992676,0.19157023089272635
1-6743,7,10,1-6743,58,8,0,10,11.106610774993896,0.1914932892240327
1-8820,16,14,1-8820,83,14,0,6,15.863966464996338,0.19113212608429322
1-4355,11,2,1-4355,49,8,0,4,9.242644309997559,0.18862539408158283
1-5799,2,1,1-5799,7,1,0,1,1.3106610774993896,0.1872372967856271
1-8084,1,8,1-8084,82,11,0,14,15.349255084991455,0.18718603762184702
1-19205,10,13,1-19205,12,1,0,4,2.2426443099975586,0.18688702583312988
1-3217,17,11,1-3217,5,0,0,3,0.931983232498169,0.18639664649963378
1-18558,18,3,1-18558,307,46,0,35,56.87313771247864,0.18525452023608677
1-8157,15,6,1-8157,75,7,0,22,13.834543704986572,0.1844605827331543
