Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
236,236,1-7024,6,2,1-7024,498,66,1,0,1066.0,2.140562248995984
4,4,1-6240,6,2,1-6240,698,50,1,0,1050.0,1.504297994269341
268,268,MLG44,2,12,MLG44,59,28,0,12,28.65688966214657,0.4857099942736707
558,558,1-0055,12,15,1-0055,18,8,0,3,8.164222415536642,0.4535679119742579
462,462,1-1183,2,12,1-1183,45,19,0,5,19.273704025894403,0.4283045339087645
346,346,MLG32,13,18,MLG32,52,21,0,12,21.65688966214657,0.41647864734897244
166,166,MLG40,20,19,MLG40,51,20,0,8,20.437926441431046,0.40074365571433423
331,331,MLG75,19,6,MLG75,185,70,0,10,70.5474080517888,0.38133734082048004
375,375,MLG14,20,19,MLG14,232,86,0,28,87.53274254500866,0.37729630407331316
483,483,1-9491,2,12,1-9491,80,28,0,17,28.93059368804097,0.36163242110051214
412,412,1-6858,15,11,1-6858,23,8,0,2,8.109481610357761,0.35258615697207657
443,443,1-3447,18,16,1-3447,110,36,0,24,37.31377932429314,0.33921617567539214
434,434,MLG59,8,14,MLG59,71,23,0,11,23.602148856967688,0.3324246317882773
153,153,1-1350,3,10,1-1350,195,63,0,28,64.53274254500866,0.3309371412564547
427,427,1-9379,3,10,1-9379,58,18,0,12,18.65688966214657,0.32167051141632014
105,105,1-1258,10,17,1-1258,435,136,0,30,137.64222415536642,0.31641890610429063
141,141,MLG45,3,10,MLG45,70,21,0,11,21.602148856967688,0.3086021265281098
506,506,1-6227,4,6,1-6227,52,15,0,13,15.711630467325449,0.3021467397562586
260,260,1-0129,10,17,1-0129,142,41,0,23,42.259038519114256,0.2975988628106638
378,378,1-6561,10,17,1-6561,65,19,0,5,19.273704025894403,0.2965185234752985
484,484,MLG31,13,18,MLG31,33,9,0,6,9.328444831073284,0.2826801463961601
149,149,MLG58,19,6,MLG58,71,19,0,3,19.164222415536642,0.2699186255709386
324,324,1-6734,10,17,1-6734,44,11,0,8,11.437926441431046,0.2599528736688874
479,479,1-9286,6,2,1-9286,81,21,0,0,21.0,0.25925925925925924
43,43,1-8705,13,18,1-8705,48,12,0,8,12.437926441431046,0.25912346752981347
73,73,1-5355,10,17,1-5355,53,13,0,12,13.656889662146568,0.2576771634367277
537,537,1-4494,19,15,1-4494,16,4,0,2,4.109481610357761,0.2568426006473601
299,299,MLG54,18,16,MLG54,595,146,0,119,152.5141558162868,0.25632631229628033
345,345,1-1131,18,16,1-1131,138,34,0,25,35.36852012947202,0.25629362412660883
429,429,1-6693,17,22,1-6693,98,23,0,32,24.751705765724182,0.252568426180859
390,390,MLG64,13,18,MLG64,245,58,0,60,61.28444831073284,0.25014060534993
510,510,1-3206,8,14,1-3206,45,11,0,3,11.164222415536642,0.24809383145636982
170,170,1-5043,1,15,1-5043,123,29,0,18,29.985334493219852,0.24378320726195002
399,399,MLG60,2,12,MLG60,47,11,0,8,11.437926441431046,0.24336013705172438
217,217,1-9630,10,19,1-9630,33,8,0,0,8.0,0.24242424242424243
463,463,1-1989,9,7,1-1989,46,8,0,53,10.901262674480677,0.23698397118436254
327,327,P-16616,20,19,P-16616,28,6,0,9,6.492667246609926,0.23188097309321165
157,157,1-6061,17,6,1-6061,40,9,0,5,9.273704025894403,0.2318426006473601
154,154,1-18994,4,13,1-18994,28,6,0,8,6.4379264414310455,0.22992594433682306
357,357,1-4760,18,16,1-4760,40,9,0,3,9.164222415536642,0.22910556038841606
487,487,1-6900,3,10,1-6900,67,15,0,3,15.164222415536642,0.2263316778438305
335,335,1-8910,14,23,1-8910,137,31,0,0,31.0,0.22627737226277372
400,400,1-18709,20,19,1-18709,33,7,0,8,7.4379264414310455,0.22539171034639532
311,311,1-20578,20,19,1-20578,19,4,0,5,4.2737040258944035,0.22493179083654755
199,199,MLG39,12,8,MLG39,23,5,0,3,5.164222415536642,0.22453140937115834
309,309,1-3516,11,1,1-3516,156,35,0,0,35.0,0.22435897435897437
494,494,1-3265,13,18,1-3265,19,4,0,4,4.218963220715523,0.22205069582713277
230,230,1-3089,1,15,1-3089,16,3,0,10,3.547408051788807,0.22171300323680043
62,62,1-9818,16,9,1-9818,28,6,0,3,6.164222415536642,0.22015080055488007
190,190,1-2382,16,9,1-2382,139,28,0,47,30.572817843407393,0.21994832980868628
440,440,MLG52,12,8,MLG52,125,25,0,43,27.35385462269187,0.21883083698153497
302,302,MLG51,12,8,MLG51,248,51,0,59,54.22970750555396,0.2186681754256208
315,315,1-1769,16,9,1-1769,89,19,0,7,19.383185636252165,0.21778860265451871
342,342,MLG65,18,16,MLG65,201,43,0,13,43.71163046732545,0.21747079834490274
430,430,1-3141,10,17,1-3141,136,29,0,10,29.547408051788807,0.21726035332197652
57,57,1-1224,1,15,1-1224,151,30,0,49,32.682299453765154,0.21643906923023282
220,220,MLG73,4,13,MLG73,10,2,0,3,2.164222415536642,0.2164222415536642
143,143,1-8928,16,9,1-8928,39,8,0,7,8.383185636252165,0.21495347785261962
189,189,1-9156,9,7,1-9156,268,54,0,63,57.448670726269484,0.21436071166518464
87,87,MLG35,13,18,MLG35,49,10,0,7,10.383185636252165,0.2119017476786156
