Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
236,236,1-7024,6,13,1-7024,498,58,1,77,1106.303804576397,2.221493583486741
4,4,1-6240,6,13,1-6240,698,70,1,110,1139.0054351091385,1.6318129442824334
342,342,MLG65,18,16,MLG65,201,105,0,39,129.46556335687637,0.6441072803824696
478,478,1-9394,9,22,1-9394,117,63,0,6,66.76393282413483,0.5706319044797848
292,292,1-9997,1,20,1-9997,16,2,0,10,8.273221373558044,0.5170763358473778
91,91,72-12171,19,22,72-12171,19,3,0,10,9.273221373558044,0.48806428281884445
425,425,1-6006,11,10,1-6006,57,4,0,37,27.210919082164764,0.4773845453011362
404,404,1-4682,16,15,1-4682,16,5,0,4,7.509288549423218,0.4693305343389511
166,166,MLG40,20,12,MLG40,51,13,0,17,23.664476335048676,0.4640093399029152
479,479,1-9286,6,13,1-9286,81,22,0,24,37.05573129653931,0.45747816415480624
385,385,1-6974,16,15,1-6974,207,89,0,9,94.64589923620224,0.4572265663584649
268,268,MLG44,2,9,MLG44,59,9,0,28,26.565019845962524,0.4502545736603818
375,375,MLG14,20,6,MLG14,232,78,0,38,101.83824121952057,0.4389579362910369
309,309,1-3516,11,14,1-3516,156,42,0,42,68.34752976894379,0.43812519082656276
434,434,MLG59,8,7,MLG59,71,24,0,10,30.273221373558044,0.4263833996275781
537,537,1-4494,19,9,1-4494,16,3,0,6,6.763932824134827,0.42274580150842667
483,483,1-9491,2,12,1-9491,80,16,0,28,33.565019845962524,0.41956274807453153
351,351,1-19229,2,15,1-19229,38,7,0,14,15.782509922981262,0.4153292084995069
206,206,1-9752,2,17,1-9752,22,4,0,8,9.018577098846436,0.40993532267483795
443,443,1-3447,18,16,1-3447,110,9,0,57,44.75736182928085,0.4068851075389168
519,519,1-4926,3,10,1-4926,4,1,0,1,1.6273221373558044,0.4068305343389511
399,399,MLG60,2,20,MLG60,47,4,0,24,19.055731296539307,0.4054410914157299
123,123,MLG55,16,15,MLG55,92,29,0,13,37.15518778562546,0.40386073680027673
423,423,1-7122,9,22,1-7122,197,8,0,114,79.5147236585617,0.4036280388759477
440,440,MLG52,12,17,MLG52,125,23,0,43,49.97485190629959,0.39979881525039673
540,540,1-5413,1,20,1-5413,39,3,0,20,15.546442747116089,0.39862673710554075
330,330,1-4531,7,18,1-4531,94,15,0,35,36.956274807453156,0.393151859653757
327,327,P-16616,20,6,P-16616,28,9,0,3,10.881966412067413,0.3886416575738362
357,357,1-4760,18,10,1-4760,40,13,0,4,15.509288549423218,0.3877322137355804
365,365,MLG48,3,10,MLG48,159,15,0,74,61.42183816432953,0.3863008689580473
427,427,1-9379,3,10,1-9379,58,17,0,8,22.018577098846436,0.3796306396352834
360,360,1-6611,11,14,1-6611,89,25,0,13,33.15518778562546,0.3725301998384883
174,174,MLG38,2,12,MLG38,77,18,0,17,28.664476335048676,0.3722659264292036
345,345,1-1131,18,16,1-1131,138,20,0,50,51.36610686779022,0.3722181657086248
388,388,MLG49,1,9,MLG49,185,33,0,57,68.75736182928085,0.37166141529341
510,510,1-3206,8,7,1-3206,45,11,0,9,16.64589923620224,0.36990887191560534
153,153,1-1350,3,10,1-1350,195,48,0,38,71.83824121952057,0.3684012370231824
426,426,1-4355,6,13,1-4355,49,13,0,8,18.018577098846436,0.367726063241764
150,150,1-7005,7,18,1-7005,285,46,0,91,103.0863144993782,0.3617063666644849
552,552,MLG46,6,20,MLG46,17,3,0,5,6.136610686779022,0.36097709922229543
398,398,1-0303,13,23,1-0303,212,75,0,0,75.0,0.35377358490566035
244,244,MLG57,14,20,MLG57,629,20,0,322,221.99772822856903,0.3529375647513021
97,97,1-9237,8,7,1-9237,38,12,0,2,13.254644274711609,0.34880642828188446
353,353,MLG50,12,17,MLG50,319,51,0,94,109.96828091144562,0.34472815332741574
409,409,1-9645,18,16,1-9645,69,3,0,33,23.701630532741547,0.343501891778863
461,461,1-9651,2,12,1-9651,38,5,0,12,12.527865648269653,0.32968067495446457
302,302,MLG51,12,17,MLG51,248,47,0,55,81.50271755456924,0.3286399901393921
240,240,MLG33,2,9,MLG33,20,4,0,4,6.509288549423218,0.3254644274711609
141,141,MLG45,3,10,MLG45,70,19,0,6,22.763932824134827,0.32519904034478325
415,415,1-1957,6,13,1-1957,47,8,0,11,14.900543510913849,0.31703284065774145
253,253,1-4649,18,16,1-4649,244,47,0,48,77.11146259307861,0.3160305843978632
488,488,1-11350,8,7,1-11350,100,19,0,20,31.54644274711609,0.3154644274711609
140,140,1-2294,8,9,1-2294,75,21,0,4,23.509288549423218,0.31345718065897626
256,256,1-9277,7,18,1-9277,48,5,0,16,15.037154197692871,0.31327404578526813
149,149,MLG58,19,19,MLG58,71,20,0,3,21.881966412067413,0.30819671002911847
339,339,1-3523,8,7,1-3523,543,90,0,122,166.53330075740814,0.3066911616158529
400,400,1-18709,20,1,1-18709,33,10,0,0,10.0,0.30303030303030304
246,246,MLG56,12,17,MLG56,511,108,0,72,153.16719388961792,0.2997401054591349
446,446,1-3534,11,14,1-3534,279,48,0,56,83.13003969192505,0.29795713151227615
94,94,1-3083,14,20,1-3083,78,6,0,27,22.93769770860672,0.29407304754624
526,526,1-5002,17,1,1-5002,45,13,0,0,13.0,0.28888888888888886
544,544,1-5799,2,23,1-5799,7,2,0,0,2.0,0.2857142857142857
370,370,MLG62,4,8,MLG62,525,78,0,112,148.2600793838501,0.2824001512073335
270,270,1-1390,16,15,1-1390,98,22,0,9,27.64589923620224,0.2821010126143086
261,261,1-1942,7,10,1-1942,34,7,0,4,9.509288549423218,0.279684957335977
350,350,1-2282,16,15,1-2282,219,36,0,40,61.09288549423218,0.27896294746224737
414,414,1-8285,14,20,1-8285,72,5,0,24,20.055731296539307,0.2785518235630459
514,514,1-11206,20,7,1-11206,14,2,0,3,3.8819664120674133,0.2772833151476724
259,259,1-3596,16,15,1-3596,223,43,0,30,61.81966412067413,0.27721822475638624
517,517,1-18028,14,20,1-18028,309,4,0,128,84.29723358154297,0.272806581170042
5,5,1-5549,20,17,1-5549,35,7,0,4,9.509288549423218,0.2716939585549491
207,207,1-7058,4,8,1-7058,80,16,0,9,21.64589923620224,0.270573740452528
459,459,1-2545,8,7,1-2545,145,14,0,40,39.09288549423218,0.26960610685677366
358,358,1-9831,15,11,1-9831,132,18,0,28,35.565019845962524,0.2694319685300191
473,473,1-9452,6,13,1-9452,16,3,0,2,4.254644274711609,0.26591526716947556
282,282,1-1608,20,6,1-1608,307,67,0,22,80.8010870218277,0.26319572319813583
67,67,1-7481,7,18,1-7481,33,8,0,1,8.627322137355804,0.2614340041622971
24,24,1-7140,20,6,1-7140,397,36,0,107,103.12346869707108,0.25975684810345356
57,57,1-1224,1,9,1-1224,151,21,0,28,38.565019845962524,0.2553974824235929
305,305,1-7866,4,8,1-7866,318,20,0,97,80.85024732351303,0.2542460607657642
92,92,1-7807,11,14,1-7807,239,44,0,26,60.310375571250916,0.2523446676621377
184,184,1-8074,3,10,1-8074,145,14,0,36,36.58359694480896,0.25230066858488936
190,190,1-2382,16,15,1-2382,139,25,0,16,35.03715419769287,0.2520658575373588
331,331,MLG75,19,19,MLG75,185,39,0,12,46.52786564826965,0.25150197647713324
286,286,1-3587,12,14,1-3587,46,9,0,4,11.509288549423218,0.25020192498746124
560,560,1-0027,19,19,1-0027,29,6,0,2,7.254644274711609,0.25016014740384857
506,506,1-6227,4,19,1-6227,52,13,0,0,13.0,0.25
386,386,MLG68,19,19,MLG68,642,51,0,170,157.64476335048676,0.24555259088860865
114,114,1-7496,11,14,1-7496,246,44,0,26,60.310375571250916,0.24516412833841836
102,102,1-3564,8,7,1-3564,41,5,0,8,10.018577098846436,0.24435553899625453
283,283,1-3535,9,22,1-3535,315,26,0,81,76.81309312582016,0.24385108928831797
393,393,1-7819,2,18,1-7819,59,3,0,18,14.29179847240448,0.24223387241363525
437,437,1-6980,12,2,1-6980,128,31,0,0,31.0,0.2421875
332,332,MLG78,3,10,MLG78,80,13,0,10,19.273221373558044,0.24091526716947556
58,58,1-17733,15,11,1-17733,74,7,0,17,17.664476335048676,0.23870913966281995
539,539,1-9436,20,1,1-9436,21,5,0,0,5.0,0.23809523809523808
37,37,1-5508,6,13,1-5508,38,4,0,8,9.018577098846436,0.2373309762854325
533,533,1-7530,2,14,1-7530,25,4,0,3,5.881966412067413,0.23527865648269652
224,224,1-9227,7,18,1-9227,801,78,0,176,188.40869617462158,0.23521684915683094
333,333,1-11329,2,12,1-11329,14,2,0,2,3.254644274711609,0.2324745910508292
264,264,P-0009,4,8,P-0009,7,1,0,1,1.6273221373558044,0.2324745910508292
474,474,1-8400,3,12,1-8400,33,7,0,1,7.627322137355804,0.23113097385926681
318,318,1-2324,3,16,1-2324,25,2,0,6,5.763932824134827,0.23055731296539306
499,499,1-8627,2,12,1-8627,25,2,0,6,5.763932824134827,0.23055731296539306
245,245,1-6647,18,10,1-6647,62,3,0,18,14.29179847240448,0.23051287858716904
263,263,1-6927,15,11,1-6927,179,21,0,32,41.07430839538574,0.22946541003008794
76,76,1-8541,8,7,1-8541,232,8,0,72,53.16719388961792,0.22916893917938758
39,39,1-7467,3,7,1-7467,64,9,0,9,14.64589923620224,0.22884217556566
223,223,1-0205,7,18,1-0205,34,4,0,6,7.763932824134827,0.2283509654157302
228,228,1-17835,11,8,1-17835,17,2,0,3,3.8819664120674133,0.2283509654157302
340,340,1-3362,11,14,1-3362,117,21,0,9,26.64589923620224,0.22774272851454905
285,285,1-18615,6,15,1-18615,22,5,0,0,5.0,0.22727272727272727
308,308,1-6743,2,12,1-6743,58,10,0,5,13.136610686779022,0.22649328770308658
250,250,1-9333,9,22,1-9333,102,8,0,24,23.055731296539307,0.22603658133862065
445,445,1-6538,6,13,1-6538,44,3,0,11,9.900543510913849,0.2250123525207693
383,383,1-8551,2,12,1-8551,38,6,0,4,8.509288549423218,0.2239286460374531
193,193,1-9553,12,14,1-9553,23,2,0,5,5.136610686779022,0.22333089942517487
247,247,1-20467,4,8,1-20467,13,1,0,3,2.8819664120674133,0.22168972400518563
355,355,1-9498,10,2,1-9498,64,14,0,0,14.0,0.21875
290,290,1-8341,7,18,1-8341,197,23,0,32,43.07430839538574,0.2186513116517043
314,314,1-3139,7,18,1-3139,93,9,0,18,20.29179847240448,0.2181913814237041
412,412,1-6858,15,23,1-6858,23,5,0,0,5.0,0.21739130434782608
452,452,1-8529,6,13,1-8529,56,4,0,13,12.155187785625458,0.21705692474331176
462,462,1-1183,2,12,1-1183,45,6,0,6,9.763932824134827,0.21697628498077393
394,394,1-2423,20,6,1-2423,79,14,0,5,17.136610686779022,0.21691912261745597
495,495,MLG08,1,9,MLG08,107,5,0,29,23.19234198331833,0.21675085965718063
12,12,MLG84,12,17,MLG84,63,8,0,9,13.64589923620224,0.21660157517781334
354,354,1-9417,15,11,1-9417,76,7,0,15,16.409832060337067,0.21591884289917193
95,95,1-3312,14,9,1-3312,36,4,0,6,7.763932824134827,0.21566480067041185
130,130,1-1833,16,15,1-1833,124,6,0,33,26.701630532741547,0.21533573010275442
470,470,1-1204,9,14,1-1204,39,4,0,7,8.391254961490631,0.2151603836279649
326,326,1-8826,7,18,1-8826,123,17,0,15,26.409832060337067,0.21471408179135826
296,296,1-9404,15,11,1-9404,100,12,0,15,21.409832060337067,0.21409832060337067
456,456,1-8186,14,7,1-8186,26,3,0,4,5.509288549423218,0.21189571343935454
379,379,1-4640,11,14,1-4640,87,14,0,7,18.39125496149063,0.2113937351895475
103,103,1-8820,15,19,1-8820,83,15,0,4,17.509288549423218,0.21095528372799058
311,311,1-20578,20,6,1-20578,19,4,0,0,4.0,0.21052631578947367
564,564,1-9034,4,8,1-9034,3,0,0,1,0.6273221373558044,0.20910737911860147
273,273,1-3589,7,16,1-3589,27,5,0,1,5.627322137355804,0.20841933842058535
73,73,1-5355,10,2,1-5355,53,11,0,0,11.0,0.20754716981132076
349,349,1-3052,7,18,1-3052,166,23,0,18,34.29179847240448,0.20657709923135228
362,362,1-1462,7,18,1-1462,192,22,0,28,39.565019845962524,0.20606781169772148
310,310,1-4855,18,16,1-4855,22,2,0,4,4.509288549423218,0.20496766133741898
389,389,1-0278,1,10,1-0278,79,13,0,5,16.136610686779022,0.20426089476935472
64,64,1-9674,15,11,1-9674,144,8,0,34,29.32895267009735,0.20367328243123162
142,142,P-16454,5,5,P-16454,8,1,0,1,1.6273221373558044,0.20341526716947556
442,442,MLG11,15,12,MLG11,87,7,0,17,17.664476335048676,0.2030399578741227
208,208,1-10468,15,11,1-10468,549,51,0,96,111.22292518615723,0.20259184915511336
407,407,1-8421,10,2,1-8421,109,22,0,0,22.0,0.2018348623853211
320,320,MLG13,7,18,MLG13,140,13,0,24,28.055731296539307,0.20039808068956647
277,277,1-4051,1,9,1-4051,5,1,0,0,1.0,0.2
135,135,1-9712,15,11,1-9712,10,2,0,0,2.0,0.2
541,541,1-5424,7,18,1-5424,5,1,0,0,1.0,0.2
323,323,1-3647,1,9,1-3647,5,1,0,0,1.0,0.2
328,328,1-9497,17,1,1-9497,150,30,0,0,30.0,0.2
225,225,1-9650,8,9,1-9650,25,5,0,0,5.0,0.2
106,106,MLG69,4,8,MLG69,576,64,0,81,114.81309312582016,0.1993282866767711
33,33,1-7991,1,9,1-7991,46,6,0,5,9.136610686779022,0.19862197145171787
487,487,1-6900,3,10,1-6900,67,12,0,2,13.254644274711609,0.19783051156285983
482,482,1-4390,16,18,1-4390,45,2,0,11,8.900543510913849,0.19778985579808553
214,214,1-0053,17,1,1-0053,142,28,0,0,28.0,0.19718309859154928
126,126,1-8488,3,6,1-8488,23,2,0,4,4.509288549423218,0.196056023887966
104,104,1-8267,11,14,1-8267,133,16,0,16,26.03715419769287,0.19576807667438248
558,558,1-0055,12,10,1-0055,18,1,0,4,3.5092885494232178,0.19496047496795654
498,498,1-19915,10,2,1-19915,62,12,0,0,12.0,0.1935483870967742
55,55,1-8095,7,18,1-8095,46,2,0,11,8.900543510913849,0.1934900763242141
