Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,MLG45,20,12,MLG45,70,18,1,15,1026.3640602231026,14.662343717472893
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1-6240,20,12,1-6240,698,58,1,174,1155.0230985879898,1.6547608862292118
464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,1-10060,20,12,1-10060,36,31,0,27,46.055308401584625,1.2793141222662396
301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,1-1177,4,2,1-1177,17,9,0,10,14.576040148735046,0.8574141263961792
492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,1-6028,10,5,1-6028,2,1,0,1,1.5576040148735046,0.7788020074367523
535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,1-5990,7,6,1-5990,5,3,0,1,3.5576040148735046,0.7115208029747009
83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,1-18423,2,7,1-18423,47,28,0,8,32.46083211898804,0.6906560025316604
276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,1-9495,1,8,1-9495,18,10,0,4,12.230416059494019,0.6794675588607788
399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,MLG60,15,13,MLG60,47,25,0,12,31.691248178482056,0.6742818761379161
551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,1-9838,1,8,1-9838,3,2,0,0,2.0,0.6666666666666666
68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,1-7845,13,4,1-7845,36,16,0,14,23.806456208229065,0.6612904502285851
454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,1-0272,9,3,1-0272,111,58,0,24,71.38249635696411,0.6430855527654424
126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,1-8488,16,9,1-8488,23,12,0,5,14.788020074367523,0.6429573945377184
90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,1-19222,7,6,1-19222,15,4,0,10,9.576040148735046,0.6384026765823364
552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,MLG46,7,6,MLG46,17,9,0,2,10.11520802974701,0.5950122370439417
89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,1-18004,11,15,1-18004,12,6,0,2,7.115208029747009,0.5929340024789175
179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,1-4052,7,6,1-4052,13,6,0,3,7.672812044620514,0.5902163111246549
370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,MLG62,13,4,MLG62,525,48,0,464,306.72826290130615,0.5842443102882022
140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,1-2294,4,2,1-2294,75,42,0,3,43.672812044620514,0.5823041605949402
299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,MLG54,7,6,MLG54,595,126,0,394,345.6959818601608,0.5810016501851443
404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,1-4682,16,9,1-4682,16,7,0,4,9.230416059494019,0.5769010037183762
413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,1-8314,16,9,1-8314,36,9,0,21,20.709684312343597,0.575269008676211
171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,1-8100,7,6,1-8100,19,8,0,5,10.788020074367523,0.5677905302298697
