,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-9283,4,16,1-9283,235,65,0,115,120.93602150678636,0.5146213681139844
1,1-1204,6,12,1-1204,39,15,0,10,19.86400187015533,0.5093333812860342
2,1-1989,6,5,1-1989,46,19,0,9,23.3776016831398,0.5082087322421696
3,1-9794,10,15,1-9794,46,18,0,11,23.350402057170868,0.5076174360254536
4,1-3596,2,6,1-3596,223,79,0,54,105.2656100988388,0.4720430946136269
5,MLG68,10,15,MLG68,642,46,0,473,276.0672884583473,0.4300113527388587
6,1-1942,4,16,1-1942,34,13,0,3,14.4592005610466,0.4252706047366647
7,MLG60,10,15,MLG60,47,17,0,6,19.9184011220932,0.4237957685551745
8,1-0303,9,9,1-0303,212,49,0,83,89.37121552228928,0.421562337369289
9,1-1350,18,13,1-1350,195,67,0,27,80.1328050494194,0.4109374617918944
10,1-5002,11,18,1-5002,45,10,0,17,18.26880317926407,0.4059734039836459
11,1-9379,13,11,1-9379,58,17,0,12,22.8368022441864,0.3937379697273517
12,1-1608,18,13,1-1608,307,30,0,182,118.52483403682707,0.3860743779701208
13,1-6692,6,12,1-6692,71,20,0,15,27.296002805233,0.384450743735676
14,MLG30,5,8,MLG30,208,54,0,52,79.29280972480774,0.381215431369268
15,1-9286,9,9,1-9286,81,24,0,14,30.80960261821747,0.3803654644224379
16,MLG75,10,15,MLG75,185,52,0,36,69.5104067325592,0.3757319282841038
17,MLG45,6,12,MLG45,70,19,0,15,26.296002805233,0.3756571829319
18,MLG63,15,2,MLG63,380,141,0,0,141.0,0.3710526315789473
19,MLG13,19,14,MLG13,140,31,0,42,51.428807854652405,0.3673486275332314
20,1-7268,12,1,1-7268,70,9,0,34,25.537606358528137,0.3648229479789734
21,1-1580,7,17,1-1580,400,48,0,201,145.76643759012222,0.3644160939753055
22,MLG56,18,13,MLG56,511,137,0,101,186.12641888856888,0.3642395672966123
23,1-8493,2,6,1-8493,38,8,0,12,13.8368022441864,0.3641263748470105
24,MLG29,11,18,MLG29,164,41,0,38,59.48320710659027,0.3627024823572577
25,1-4649,15,2,1-4649,244,88,0,0,88.0,0.360655737704918
26,MLG15,5,8,MLG15,105,17,0,42,37.428807854652405,0.3564648367109753
27,1-0278,4,16,1-0278,79,5,0,47,27.860808789730072,0.3526684656927857
28,1-8285,18,13,1-8285,72,20,0,11,25.350402057170868,0.3520889174607065
29,1-7866,7,17,1-7866,318,107,0,10,111.86400187015532,0.351773590786652
30,1-0296,7,17,1-0296,41,11,0,7,14.404801309108734,0.351336617295335
