,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
37,1-9496,13,1-9496,5,39,8,0,14,11.26811134815216,0.2889259320039015
38,1-4855,11,1-4855,11,22,4,0,10,6.334365248680115,0.2879256931218234
39,1-3584,7,1-3584,17,26,7,0,2,7.466873049736023,0.287187424989847
40,1-20578,8,1-20578,5,19,4,0,6,5.400619149208069,0.2842431131162141
41,1-19166,11,1-19166,13,45,11,0,7,12.63405567407608,0.2807567927572462
42,1-1317,12,1-1317,6,414,104,0,51,115.9052627682686,0.2799644028219047
43,1-1224,18,1-1224,16,151,33,0,39,42.10402446985245,0.2788345991380956
44,MLG69,11,MLG69,13,576,128,0,139,160.4476769566536,0.2785549947164125
45,1-5654,14,1-5654,19,15,3,0,5,4.167182624340057,0.2778121749560038
46,1-2382,15,1-2382,4,139,33,0,23,38.36904007196426,0.2760362595105343
47,1-8067,12,1-8067,6,322,69,0,85,88.84210461378098,0.2759071571856552
48,1-1989,14,1-1989,19,46,8,0,20,12.66873049736023,0.2754071847252223
49,1-0296,3,1-0296,3,41,8,0,14,11.26811134815216,0.2748319841012722
50,1-0053,7,1-0053,7,142,32,0,29,38.76965922117233,0.2730257691631854
51,1-3587,11,1-3587,13,46,9,0,15,12.501547873020172,0.2717727798482646
52,1-5043,16,1-5043,15,123,29,0,18,33.20185744762421,0.2699338003871886
53,1-3596,15,1-3596,4,223,50,0,43,60.03777056932449,0.2692276707144596
54,MLG49,4,MLG49,20,185,39,0,46,49.73808014392853,0.2688544872644785
55,1-9610,9,1-9610,10,49,10,0,13,13.03467482328415,0.2660137719037581
56,1-8042,14,1-8042,19,52,7,0,29,13.769659221172333,0.2648011388686987
57,1-3089,5,1-3089,9,16,4,0,1,4.233436524868012,0.2645897828042507
58,1-5913,15,1-5913,4,14,3,0,3,3.7003095746040335,0.264307826757431
59,MLG14,2,MLG14,2,232,56,0,22,61.13560354709625,0.2635155325305873
60,1-0033,6,1-0033,8,10,1,0,7,2.6340556740760803,0.263405567407608
61,1-6734,17,1-6734,14,44,9,0,11,11.567801773548126,0.2629045857624574
62,1-17835,18,1-17835,16,17,4,0,2,4.466873049736023,0.262757238219766
63,1-0003,10,1-0003,11,17,4,0,2,4.466873049736023,0.262757238219766
64,1-8285,10,1-8285,11,72,17,0,8,18.86749219894409,0.2620485027631123
65,1-5980,15,1-5980,4,29,5,0,11,7.567801773548126,0.2609586818464871
66,MLG52,8,MLG52,12,125,22,0,45,32.50464361906052,0.2600371489524841
67,MLG53,16,MLG53,15,91,22,0,6,23.40061914920807,0.2571496609803084
68,1-18994,3,1-18994,3,28,6,0,5,7.167182624340057,0.2559708080121449
69,MLG38,15,MLG38,4,77,15,0,20,19.66873049736023,0.2554380584072757
70,1-0278,16,1-0278,15,79,18,0,9,20.100928723812103,0.254442135744457
71,1-9794,9,1-9794,10,46,9,0,11,11.567801773548126,0.2514739515988723
72,1-6909,11,1-6909,4,36,6,0,13,9.03467482328415,0.2509631895356708
73,1-7152,6,1-7152,8,109,18,0,40,27.33746099472046,0.2508023944469766
74,1-6611,6,1-6611,8,89,19,0,14,22.26811134815216,0.2502034982938445
75,1-8222,18,1-8222,16,12,3,0,0,3.0,0.25
76,P-16454,15,P-16454,4,8,2,0,0,2.0,0.25
77,1-21192,1,1-21192,1,4,1,0,0,1.0,0.25
78,1-8627,10,1-8627,11,25,6,0,1,6.233436524868012,0.2493374609947204
79,MLG57,18,MLG57,16,629,104,0,225,156.52321809530258,0.2488445438717052
80,MLG56,11,MLG56,13,511,100,0,116,127.07863688468932,0.2486861778565349
81,1-0358,14,1-0358,9,22,5,0,2,5.466873049736023,0.2484942295334556
82,MLG29,7,MLG29,7,164,33,0,33,40.70340532064438,0.2481914958575876
83,1-8100,5,1-8100,9,19,4,0,3,4.700309574604034,0.2473847144528439
84,MLG73,4,MLG73,20,10,2,0,2,2.466873049736023,0.2466873049736023
85,1-9436,15,1-9436,4,21,4,0,5,5.167182624340057,0.2460563154447646
86,1-4494,14,1-4494,12,16,3,0,4,3.933746099472046,0.2458591312170028
87,1-1191,9,1-1191,10,53,2,0,47,12.97151666879654,0.244745597524463
88,1-3551,12,1-3551,6,6,1,0,2,1.466873049736023,0.2444788416226705
89,1-7204,4,1-7204,20,26,4,0,10,6.334365248680115,0.2436294326415428
90,1-9697,4,1-9697,20,20,3,0,8,4.867492198944092,0.2433746099472045
91,1-1770,16,1-1770,11,35,5,0,15,8.501547873020172,0.2429013678005763
92,1-1005,7,1-1005,7,125,21,0,40,30.33746099472046,0.2426996879577636
93,MLG84,12,MLG84,6,63,12,0,14,15.26811134815216,0.242350973780193
94,1-7807,6,1-7807,8,239,43,0,61,57.2396280169487,0.2394963515353502
95,1-8988,2,1-8988,2,29,6,0,4,6.933746099472046,0.2390946930852429
96,MLG59,13,MLG59,5,71,14,0,12,16.801238298416138,0.2366371591326216
97,1-7839,6,1-7839,8,24,1,0,20,5.6687304973602295,0.2361971040566762
98,1-6227,19,1-6227,19,52,12,0,1,12.233436524868011,0.2352583947090002
99,1-10951,11,1-10951,13,1,0,0,1,0.2334365248680114,0.2334365248680114
100,1-10696,9,1-10696,10,24,3,0,11,5.567801773548126,0.2319917405645052
101,72-12171,19,72-12171,17,19,3,0,6,4.400619149208069,0.2316115341688457
102,1-9270,17,1-9270,14,128,21,0,37,29.637151420116425,0.2315402454696595
103,1-9630,17,1-9630,14,33,6,0,7,7.63405567407608,0.2313350204265478
104,1-8328,6,1-8328,8,114,21,0,23,26.369040071964264,0.2313073690523181
105,1-9504,14,1-9504,19,30,5,0,8,6.867492198944092,0.2289164066314697
106,1-0272,6,1-0272,8,111,17,0,36,25.403714895248413,0.2288622963535893
107,1-0303,4,1-0303,20,212,29,0,82,48.14179503917694,0.2270839388640421
108,1-6098,7,1-6098,7,1327,239,0,263,300.393806040287,0.2263706149512336
109,1-9491,4,1-9491,20,80,11,0,30,18.003095746040344,0.2250386968255043
110,1-7058,11,1-7058,17,80,13,0,21,17.90216702222824,0.223777087777853
111,1-9576,4,1-9576,20,10,2,0,1,2.2334365248680115,0.2233436524868011
112,1-2282,15,1-2282,4,219,36,0,55,48.83900886774063,0.2230091729120576
113,1-18709,3,1-18709,3,33,5,0,10,7.334365248680115,0.2222534923842459
114,MLG41,14,MLG41,19,66,12,0,11,14.567801773548126,0.2207242692961837
115,1-9286,10,1-9286,11,81,15,0,12,17.801238298416138,0.2197683740545202
116,1-6692,9,1-6692,12,71,10,0,24,15.602476596832275,0.2197531915046799
117,1-3265,3,1-3265,3,19,3,0,5,4.167182624340057,0.2193254012810556
118,1-3087,12,1-3087,20,26,5,0,3,5.700309574604034,0.219242675946309
119,1-20167,15,1-20167,4,56,9,0,14,12.26811134815216,0.2190734169312886
120,1-7213,5,1-7213,9,23,5,0,0,5.0,0.217391304347826
121,1-6532,10,1-6532,9,27,4,0,8,5.867492198944092,0.2173145258868182
122,MLG50,16,MLG50,15,319,59,0,44,69.2712070941925,0.2171511194175313
123,1-4682,18,1-4682,16,16,3,0,2,3.466873049736023,0.2166795656085014
124,1-9452,14,1-9452,19,16,3,0,2,3.466873049736023,0.2166795656085014
125,1-6561,17,1-6561,14,65,11,0,13,14.03467482328415,0.2159180742043715
126,MLG78,16,MLG78,15,80,14,0,14,17.26811134815216,0.215851391851902
127,1-7496,6,1-7496,8,246,36,0,70,52.3405567407608,0.2127664908161008
128,1-6693,7,1-6693,7,98,15,0,25,20.835913121700287,0.2126113583846968
129,1-9971,10,1-9971,11,15,2,0,5,3.1671826243400574,0.2111455082893371
130,1-4760,19,1-4760,17,40,6,0,10,8.334365248680115,0.2083591312170028
131,1-7530,11,1-7530,13,25,4,0,5,5.167182624340057,0.2066873049736023
132,MLG58,8,MLG58,12,71,10,0,20,14.66873049736023,0.2066018379909891
133,1-4640,6,1-4640,8,87,14,0,17,17.968420922756195,0.2065335738247838
134,1-1608,10,1-1608,11,307,51,0,52,63.1386992931366,0.2056635156128227
135,1-1390,18,1-1390,16,98,15,0,22,20.13560354709625,0.2054653423173087
136,1-7752,9,1-7752,10,29,5,0,4,5.933746099472046,0.2046119344645533
137,1-19286,13,1-19286,5,40,7,0,5,8.167182624340057,0.2041795656085014
138,1-7024,5,1-7024,9,498,81,0,88,101.542414188385,0.2039004300971586
139,1-8084,7,1-8084,7,82,12,0,20,16.66873049736023,0.2032772011873198
140,1-3535,9,1-3535,10,315,35,0,123,63.71269255876541,0.2022625160595727
141,1-5981,2,1-5981,2,28,4,0,7,5.63405567407608,0.2012162740741457
142,1-9518,4,1-9518,20,22,3,0,6,4.400619149208069,0.2000281431458213
143,1-18615,4,1-18615,20,22,3,0,6,4.400619149208069,0.2000281431458213
144,1-3216,15,1-3216,4,5,1,0,0,1.0,0.2
145,1-8172,9,1-8172,10,40,4,0,17,7.968420922756195,0.1992105230689048
146,1-8188,4,1-8188,20,140,12,0,68,27.87368369102478,0.199097740650177
147,1-17907,6,1-17907,8,119,21,0,11,23.56780177354813,0.1980487543995641
148,1-6538,14,1-6538,11,44,7,0,7,8.63405567407608,0.1962285380471836
149,1-8450,8,1-8450,12,52,6,0,18,10.201857447624208,0.1961895663004655
150,1-3534,6,1-3534,8,279,42,0,53,54.37213581800461,0.1948822072329914
151,1-3083,3,1-3083,3,78,8,0,30,15.003095746040344,0.1923473813594916
152,1-1204,9,1-1204,10,39,4,0,15,7.501547873020172,0.1923473813594916
153,1-1957,9,1-1957,10,47,6,0,13,9.03467482328415,0.1922271238996627
154,1-10060,4,1-10060,20,36,2,0,21,6.902167022228241,0.1917268617285622
155,1-8018,4,1-8018,20,58,9,0,9,11.100928723812103,0.1913953228243466
156,1-8157,9,1-8157,10,75,12,0,10,14.334365248680117,0.1911248699824015
157,1-3068,6,1-3068,8,180,29,0,23,34.369040071964264,0.1909391115109125
158,1-9752,4,1-9752,20,22,3,0,5,4.167182624340057,0.1894173920154571
159,1-9892,17,1-9892,14,22,3,0,5,4.167182624340057,0.1894173920154571
160,1-3362,6,1-3362,8,117,17,0,22,22.13560354709625,0.1891931927102244
161,1-7842,4,1-7842,20,21,0,0,17,3.968420922756195,0.1889724248931521
162,1-8678,3,1-8678,3,17,2,0,5,3.1671826243400574,0.1863048602552975
163,MLG46,17,MLG46,14,17,2,0,5,3.1671826243400574,0.1863048602552975
164,1-1935,4,1-1935,20,12,2,0,1,2.2334365248680115,0.1861197104056676
165,1-9333,4,1-9333,20,102,4,0,64,18.93993759155273,0.1856856626622817
166,1-9609,8,1-9609,12,25,3,0,7,4.63405567407608,0.1853622269630432
167,1-10038,18,1-10038,16,76,11,0,13,14.03467482328415,0.1846667739905809
168,MLG68,19,MLG68,17,642,105,0,57,118.30588191747664,0.1842770746378141
169,1-8578,1,1-8578,1,11,2,0,0,2.0,0.1818181818181818
170,1-8928,8,1-8928,13,39,4,0,13,7.034674823284149,0.1803762775201063
171,1-1942,1,1-1942,1,34,4,0,9,6.100928723812103,0.1794390801121206
172,1-9938,12,1-9938,6,55,7,0,12,9.801238298416138,0.1782043326984752
173,1-1183,9,1-1183,10,45,4,0,17,7.968420922756195,0.1770760205056932
174,1-7991,16,1-7991,15,46,3,0,22,8.135603547096252,0.1768609466760055
175,1-5799,17,1-5799,14,7,1,0,1,1.2334365248680117,0.1762052178382873
176,MLG63,3,MLG63,3,380,51,0,66,66.40681064128876,0.1747547648454967
177,1-2545,2,1-2545,2,145,18,0,31,25.23653227090836,0.1740450501441955
178,MLG33,15,MLG33,4,20,3,0,2,3.466873049736023,0.1733436524868011
179,MLG12,8,MLG12,12,146,21,0,18,25.201857447624207,0.1726154619700288
180,1-9651,4,1-9651,20,38,3,0,15,6.501547873020172,0.1710933650794782
181,1-7744,17,1-7744,14,37,3,0,14,6.268111348152161,0.1694084148149232
182,1-2297,16,1-2297,15,25,4,0,1,4.233436524868012,0.1693374609947204
183,MLG62,15,MLG62,4,525,82,0,28,88.53622269630432,0.1686404241834368
184,1-6858,13,1-6858,5,23,2,0,8,3.867492198944092,0.1681518347366996
185,1-7042,2,1-7042,2,117,10,0,41,19.57089751958847,0.167272628372551
186,1-9650,18,1-9650,16,25,3,0,5,4.167182624340057,0.1666873049736023
187,1-7525,16,1-7525,15,6,1,0,0,1.0,0.1666666666666666
188,1-3106,15,1-3106,4,34,4,0,7,5.63405567407608,0.165707519825767
189,1-9497,7,1-9497,7,150,19,0,25,24.835913121700287,0.1655727541446685
190,1-2400,6,1-2400,8,49,6,0,9,8.100928723812103,0.1653250759961653
191,1-8503,4,1-8503,20,16,1,0,7,2.6340556740760803,0.164628479629755
192,1-18935,2,1-18935,2,30,4,0,4,4.933746099472046,0.1644582033157348
193,1-0055,18,1-0055,16,18,2,0,4,2.933746099472046,0.1629858944151136
194,1-7019,5,1-7019,9,107,12,0,23,17.369040071964264,0.1623274773080772
195,1-5891,19,1-5891,17,96,13,0,11,15.567801773548126,0.162164601807793
196,1-2335,9,1-2335,10,145,12,0,49,23.43838971853256,0.1616440670243625
197,1-2103,17,1-2103,14,26,3,0,5,4.167182624340057,0.1602762547823099
198,1-7614,4,1-7614,20,72,8,0,15,11.501547873020172,0.1597437204586135
199,1-4020,10,1-4020,11,37,4,0,8,5.867492198944092,0.1585808702417322
200,1-18613,19,1-18613,19,25,3,0,4,3.933746099472046,0.1573498439788818
201,1-1250,19,1-1250,17,34,3,0,10,5.334365248680115,0.1568930955494151
202,1-9404,12,1-9404,6,100,11,0,20,15.66873049736023,0.1566873049736022
203,1-9614,2,1-9614,2,30,4,0,3,4.700309574604034,0.1566769858201344
204,1-9963,17,1-9963,14,116,12,0,26,18.0693496465683,0.1557702555738646
205,1-18377,6,1-18377,8,14,1,0,5,2.1671826243400574,0.1547987588814326
206,1-6927,14,1-6927,19,179,23,0,20,27.66873049736023,0.1545739133930739
207,MLG31,14,MLG31,19,33,3,0,9,5.100928723812103,0.1545735976912758
208,1-5163,9,1-5163,10,16,2,0,2,2.466873049736023,0.1541795656085014
209,1-7122,9,1-7122,10,197,17,0,57,30.30588191747665,0.1538369640481048
210,1-4417,20,1-4417,18,151,21,0,9,23.100928723812103,0.152986282939153
211,1-5355,17,1-5355,14,53,6,0,9,8.100928723812103,0.1528477117700397
212,1-19448,9,1-19448,10,45,5,0,8,6.867492198944092,0.1526109377543131
213,1-1570,17,1-1570,14,142,12,0,41,21.57089751958847,0.1519077290111864
214,1-10785,17,1-10785,14,279,31,0,47,41.97151666879654,0.1504355436157582
215,1-7874,14,1-7874,19,258,25,0,59,38.77275496721268,0.1502819959969483
216,1-8938,15,1-8938,4,30,1,0,15,4.501547873020172,0.150051595767339
217,1-3141,17,1-3141,14,136,14,0,27,20.30278617143631,0.1492851924370317
218,1-3564,3,1-3564,3,41,4,0,9,6.100928723812103,0.1488031396051732
219,1-8421,17,1-8421,14,109,11,0,22,16.135603547096252,0.1480330600651032
220,1-9394,9,1-9394,10,117,9,0,35,17.1702783703804,0.1467545159861572
221,1-4929,12,1-4929,6,10,1,0,2,1.466873049736023,0.1466873049736023
222,1-7521,19,1-7521,17,10,1,0,2,1.466873049736023,0.1466873049736023
223,1-10539,4,1-10539,20,63,5,0,18,9.201857447624208,0.1460612293273683
224,1-4531,1,1-4531,1,94,12,0,7,13.63405567407608,0.1450431454688944
225,1-5803,9,1-5803,10,15,1,0,5,2.1671826243400574,0.1444788416226705
226,1-9338,12,1-9338,15,29,3,0,5,4.167182624340057,0.1436959525634502
227,MLG35,14,MLG35,19,49,4,0,13,7.034674823284149,0.1435647923119214
228,1-6061,8,1-6061,12,40,2,0,16,5.734984397888184,0.1433746099472045
229,1-8186,10,1-8186,11,26,3,0,3,3.7003095746040335,0.1423195990232321
230,1-8398,15,1-8398,4,54,6,0,7,7.63405567407608,0.1413714013717792
231,1-1833,15,1-1833,4,124,12,0,23,17.369040071964264,0.1400729038061634
232,1-5990,5,1-5990,9,5,0,0,3,0.7003095746040344,0.1400619149208068
233,1-7845,4,1-7845,20,36,2,0,13,5.034674823284149,0.1398520784245597
234,1-6006,1,1-6006,1,57,7,0,4,7.933746099472046,0.139188528060913
235,1-8529,9,1-8529,10,56,1,0,29,7.769659221172333,0.1387439146637916
236,1-2324,10,1-2324,11,25,3,0,2,3.466873049736023,0.1386749219894409
237,1-6240,10,1-6240,11,698,80,0,71,96.5739932656288,0.1383581565410155
238,1-9667,4,1-9667,20,14,1,0,4,1.933746099472046,0.1381247213908604
239,MLG43,15,MLG43,4,14,1,0,4,1.933746099472046,0.1381247213908604
240,1-6035,17,1-6035,14,23,2,0,5,3.1671826243400574,0.1377035923626111
241,1-8124,3,1-8124,3,18,2,0,2,2.466873049736023,0.1370485027631124
242,1-9417,12,1-9417,6,76,8,0,10,10.334365248680117,0.135978490114212
243,1-9578,4,1-9578,20,42,5,0,3,5.700309574604034,0.1357216565381913
244,1-17733,12,1-17733,6,74,7,0,13,10.03467482328415,0.1356037138281642
245,1-9997,7,1-9997,7,16,1,0,5,2.1671826243400574,0.1354489140212535
246,1-1015,6,1-1015,8,155,9,0,50,20.671826243400574,0.133366620925165
247,1-9731,15,1-9731,4,11,1,0,2,1.466873049736023,0.1333520954305475
248,1-9805,16,1-9805,15,26,3,0,2,3.466873049736023,0.1333412711436931
249,1-1769,13,1-1769,5,89,6,0,25,11.835913121700289,0.1329877878842728
250,1-19915,17,1-19915,14,62,4,0,18,8.201857447624207,0.1322880233487775
251,1-3052,1,1-3052,1,166,16,0,25,21.835913121700287,0.1315416453114475
252,1-5282,4,1-5282,20,17,2,0,1,2.2334365248680115,0.131378619109883
253,1-7004,6,1-7004,8,381,28,0,94,49.94303333759308,0.1310840770015566
254,1-0031,11,1-0031,13,13,1,0,3,1.7003095746040344,0.1307930442003103
255,1-2701,10,1-2701,19,61,4,0,17,7.968420922756195,0.1306298511927245
256,1-1592,1,1-1592,1,32,3,0,5,4.167182624340057,0.1302244570106268
257,1-4700,18,1-4700,8,31,1,0,13,4.034674823284149,0.1301508007511015
258,1-4355,3,1-4355,3,49,4,0,10,6.334365248680115,0.1292727601771452
259,1-19447,4,1-19447,20,15,1,0,4,1.933746099472046,0.1289164066314697
260,1-3589,1,1-3589,1,27,3,0,2,3.466873049736023,0.1284027055457786
261,1-8493,16,1-8493,15,38,3,0,8,4.867492198944092,0.1280918999722129
262,1-19547,6,1-19547,8,66,4,0,19,8.435293972492218,0.1278074844317002
263,1-8488,5,1-8488,9,23,2,0,4,2.933746099472046,0.127554178237915
264,1-9655,6,1-9655,8,27,2,0,6,3.400619149208069,0.1259488573780766
265,1-8023,20,1-8023,18,16,2,0,0,2.0,0.125
266,1-5531,1,1-5531,1,8,1,0,0,1.0,0.125
267,1-9643,16,1-9643,15,8,1,0,0,1.0,0.125
268,1-18563,13,1-18563,5,8,1,0,0,1.0,0.125
269,1-9855,4,1-9855,20,8,1,0,0,1.0,0.125
270,1-9768,4,1-9768,20,241,22,0,34,29.93684184551239,0.1242192607697609
271,1-8314,16,1-8314,15,36,4,0,2,4.466873049736023,0.1240798069371117
272,1-8181,7,1-8181,7,30,3,0,3,3.7003095746040335,0.1233436524868011
273,1-5197,12,1-5197,6,72,6,0,12,8.801238298416138,0.1222394208113352
274,1-11206,17,1-11206,14,14,1,0,3,1.7003095746040344,0.1214506839002881
275,MLG42,10,MLG42,11,14,1,0,3,1.7003095746040344,0.1214506839002881
276,1-9283,10,1-9283,11,235,24,0,19,28.43529397249221,0.1210012509467754
277,1-4098,19,1-4098,17,16,1,0,4,1.933746099472046,0.1208591312170028
278,1-9674,12,1-9674,6,144,8,0,40,17.33746099472046,0.1203990346855587
279,1-1836,17,1-1836,14,20,1,0,6,2.400619149208069,0.1200309574604034
280,1-1462,1,1-1462,1,192,19,0,17,22.968420922756195,0.1196271923060218
281,1-5515,10,1-5515,11,29,2,0,6,3.400619149208069,0.1172627292830368
282,1-6028,7,1-6028,7,2,0,0,1,0.2334365248680114,0.1167182624340057
283,1-19567,9,1-19567,10,2,0,0,1,0.2334365248680114,0.1167182624340057
284,1-13247,9,1-13247,8,29,1,0,10,3.3343652486801147,0.1149781120234522
285,MLG67,4,MLG67,20,27,1,0,9,3.100928723812104,0.1148492119930408
286,1-5172,17,1-5172,14,120,7,0,29,13.769659221172333,0.1147471601764361
287,1-0405,11,1-0405,13,64,5,0,10,7.334365248680115,0.1145994570106267
288,MLG64,14,MLG64,19,245,15,0,56,28.072445392608643,0.1145814097657495
289,1-7819,1,1-7819,1,59,3,0,16,6.734984397888184,0.1141522779303082
290,1-9607,17,1-9607,14,19,1,0,5,2.1671826243400574,0.1140622433863188
291,1-3312,12,1-3312,6,36,2,0,9,4.100928723812103,0.1139146867725584
292,1-1177,9,1-1177,10,17,1,0,4,1.933746099472046,0.1137497705571791
293,1-3639,13,1-3639,5,17,1,0,4,1.933746099472046,0.1137497705571791
294,1-2596,9,1-2596,10,35,0,0,17,3.968420922756195,0.1133834549358912
295,1-4052,19,1-4052,17,13,1,0,2,1.466873049736023,0.1128363884412325
296,1-7770,16,1-7770,15,11,1,0,1,1.2334365248680117,0.1121305931698192
297,1-18203,5,1-18203,9,29,3,0,1,3.2334365248680115,0.1114978112023452
298,1-9902,19,1-9902,17,30,1,0,10,3.3343652486801147,0.1111455082893371
299,1-9495,19,1-9495,17,18,2,0,0,2.0,0.1111111111111111
300,1-8427,10,1-8427,11,189,18,0,12,20.801238298416138,0.1100594618963816
301,1-1972,14,1-1972,19,32,3,0,2,3.466873049736023,0.1083397828042507
302,1-19839,17,1-19839,14,13,0,0,6,1.4006191492080688,0.1077399345544668
303,1-3108,10,1-3108,13,18,1,0,4,1.933746099472046,0.1074303388595581
304,1-8573,13,1-8573,5,184,2,0,76,19.741175889968872,0.1072889994020047
305,1-18487,16,1-18487,15,23,2,0,2,2.466873049736023,0.1072553499885227
306,1-6974,4,1-6974,20,207,15,0,29,21.769659221172333,0.105167435851074
307,MLG65,15,MLG65,4,201,7,0,60,21.00619149208069,0.104508415383486
308,MLG30,20,MLG30,18,208,19,0,11,21.56780177354813,0.1036913546805198
309,1-19229,3,1-19229,3,38,3,0,4,3.933746099472046,0.1035196341966327
310,1-1850,4,1-1850,20,30,1,0,9,3.100928723812104,0.1033642907937367
311,1-8066,19,1-8066,17,86,7,0,8,8.867492198944092,0.1031103744063266
312,1-9055,1,1-9055,1,12,1,0,1,1.2334365248680117,0.1027863770723342
313,1-5161,4,1-5161,20,12,1,0,1,1.2334365248680117,0.1027863770723342
314,1-7070,10,1-7070,11,129,11,0,9,13.100928723812103,0.1015575870062953
315,1-7995,4,1-7995,20,14,0,0,6,1.4006191492080688,0.1000442249434334
316,1-8659,6,1-8659,8,91,6,0,13,9.03467482328415,0.0992821409152104
317,1-0037,17,1-0037,14,35,3,0,2,3.466873049736023,0.0990535157067435
318,1-5549,13,1-5549,5,35,3,0,2,3.466873049736023,0.0990535157067435
319,1-1580,2,1-1580,2,400,32,0,32,39.46996879577637,0.0986749219894409
320,MLG54,8,MLG54,12,595,38,0,86,58.07554113864899,0.0976059514935277
321,1-20047,17,1-20047,14,20,1,0,4,1.933746099472046,0.0966873049736023
322,MLG13,1,MLG13,1,140,7,0,28,13.53622269630432,0.0966873049736023
323,1-0205,1,1-0205,1,34,3,0,1,3.2334365248680115,0.0951010742608238
324,MLG11,16,MLG11,15,87,4,0,18,8.201857447624207,0.0942742235359104
325,72-12387,17,72-12387,14,71,2,0,20,6.6687304973602295,0.0939257816529609
326,1-6743,15,1-6743,4,58,4,0,6,5.400619149208069,0.093114123262208
327,1-7993,17,1-7993,14,24,2,0,1,2.2334365248680115,0.0930598552028338
328,1-8622,18,1-8622,16,54,5,0,0,5.0,0.0925925925925925
329,1-5214,6,1-5214,8,40,3,0,3,3.7003095746040335,0.0925077393651008
330,1-6878,20,1-6878,18,167,3,0,53,15.372135818004608,0.0920487174730814
331,1-5626,17,1-5626,14,125,8,0,15,11.501547873020172,0.0920123829841613
332,1-7268,10,1-7268,11,70,4,0,10,6.334365248680115,0.0904909321240016
333,1-7863,17,1-7863,14,351,21,0,46,31.738080143928528,0.0904218807519331
334,1-0292,20,1-0292,18,99,3,0,25,8.835913121700287,0.0892516476939423
335,1-11329,9,1-11329,10,14,1,0,1,1.2334365248680117,0.0881026089191436
336,1-2034,6,1-2034,8,16,0,0,6,1.4006191492080688,0.0875386968255043
337,1-7441,17,1-7441,14,111,5,0,20,9.66873049736023,0.0871056801563984
338,1-6787,15,1-6787,4,56,3,0,8,4.867492198944092,0.086919503552573
339,1-6181,20,1-6181,18,659,40,0,72,56.807429790496826,0.0862024731267023
340,1-0129,16,1-0129,15,142,8,0,18,12.201857447624208,0.0859285735748183
