,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-1462,13,15,1-1462,192,21,0,131,119.11632347106934,0.6203975180784861
1,1-2545,11,9,1-2545,145,62,0,31,85.2183666229248,0.5877128732615504
2,1-18371,7,17,1-18371,120,56,0,17,68.73265266418457,0.5727721055348715
3,1-1131,17,14,1-1131,138,69,0,12,77.98775482177734,0.5651286581288213
4,1-1390,7,17,1-1390,98,12,0,57,54.69183540344238,0.5580799530963508
5,1-8074,8,4,1-8074,145,53,0,34,78.46530532836914,0.5411400367473734
6,1-7866,11,9,1-7866,318,104,0,88,169.9102020263672,0.5343088114036704
7,1-2423,4,10,1-2423,79,14,0,37,41.71224403381348,0.5280030890356137
8,1-2335,8,3,1-2335,145,55,0,27,75.22244834899902,0.5187755058551656
9,1-1183,16,12,1-1183,45,20,0,4,22.99591827392578,0.5110204060872395
10,1-17733,12,20,1-17733,74,0,0,50,37.448978424072266,0.5060672760009766
11,P-16616,17,14,P-16616,28,10,0,5,13.744897842407228,0.4908892086574009
12,MLG69,5,13,MLG69,576,90,0,235,266.01019859313965,0.461823261446423
13,1-8314,19,7,1-8314,36,5,0,15,16.23469352722168,0.4509637090894911
14,1-0296,8,12,1-0296,41,12,0,8,17.991836547851562,0.4388252816549161
15,1-9404,12,20,1-9404,100,0,0,57,42.69183540344238,0.4269183540344238
16,1-9270,21,18,1-9270,128,12,0,56,53.94285583496094,0.4214285612106323
17,1-1942,3,6,1-1942,34,12,0,3,14.246938705444336,0.4190276089836569
18,1-1570,21,18,1-1570,142,14,0,60,58.93877410888672,0.4150617894992022
19,1-20578,15,3,1-20578,19,4,0,5,7.744897842407227,0.4076262022319593
20,1-6561,21,18,1-6561,65,10,0,22,26.4775505065918,0.407346930870643
21,1-1989,8,3,1-1989,46,6,0,17,18.73265266418457,0.4072315796561863
22,1-5355,21,18,1-5355,53,8,0,18,21.481632232666016,0.4053138157106795
23,1-0205,17,15,1-0205,34,7,0,9,13.740816116333008,0.4041416504803826
24,1-8124,18,5,1-8124,18,5,0,3,7.246938705444336,0.4026077058580186
25,1-8397,3,6,1-8397,51,19,0,2,20.49795913696289,0.4019207673914292
26,1-9394,7,17,1-9394,117,35,0,16,46.983673095703125,0.4015698555188301
