,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-3206,15,9,1-3206,45,14,0,22,28.726472973823547,0.6383660660849677
1,1-0272,17,16,1-0272,111,54,0,12,62.03262162208557,0.5588524470458159
2,MLG56,8,17,MLG56,511,173,0,163,282.109777033329,0.5520739276581781
3,1-18371,1,7,1-18371,120,53,0,9,59.02446621656418,0.4918705518047014
4,1-9491,18,14,1-9491,80,19,0,27,37.073398649692535,0.4634174831211567
5,1-5775,14,9,1-5775,244,88,0,35,111.42847973108292,0.4566740972585365
6,MLG14,18,14,MLG14,232,73,0,47,104.46110135316847,0.4502633679015883
7,1-1131,18,14,1-1131,138,34,0,41,61.4447905421257,0.4452521053777225
8,1-3516,17,16,1-3516,156,11,0,87,69.23650676012039,0.443823761282823
9,MLG49,2,15,MLG49,185,44,0,56,81.48556756973267,0.4404625274039603
10,1-7268,15,6,1-7268,70,12,0,28,30.742783784866333,0.4391826254980904
11,MLG58,1,7,MLG58,71,19,0,18,31.04893243312836,0.4373089075088501
12,1-6692,21,19,1-6692,71,27,0,6,31.016310811042786,0.4368494480428561
13,1-3535,2,15,1-3535,315,69,0,100,135.93851351737976,0.4315508365631103
14,1-4760,2,15,1-4760,40,8,0,13,16.70200675725937,0.4175501689314842
15,MLG75,9,12,MLG75,185,63,0,21,77.05708783864975,0.4165247991278364
16,1-9630,11,8,1-9630,33,7,0,10,13.693851351737976,0.4149651924769084
17,1-9156,14,9,1-9156,268,60,0,75,110.20388513803482,0.4112085266344583
18,1-3087,13,2,1-3087,26,10,0,1,10.669385135173798,0.4103609667374537
19,1-18234,18,14,1-18234,43,10,0,11,17.363236486911774,0.4037961973700412
20,1-9831,10,13,1-9831,132,11,0,63,53.17126351594925,0.4028126023935549
21,1-7682,21,19,1-7682,141,26,0,45,56.12233108282089,0.398030716899439
22,MLG48,16,4,MLG48,159,4,0,88,62.90589189529419,0.395634540221976
23,1-8578,13,2,1-8578,11,1,0,5,4.346925675868988,0.3951750614426352
24,1-8678,13,2,1-8678,17,4,0,4,6.67754054069519,0.3927965023938347
25,1-9110,9,12,1-9110,29,10,0,2,11.338770270347595,0.3909920782878481
26,1-17907,17,16,1-17907,119,23,0,35,46.42847973108292,0.3901552918578396
27,1-10785,11,8,1-10785,279,65,0,65,108.51003378629684,0.3889248522806338
28,MLG50,13,2,MLG50,319,73,0,76,123.87327027320862,0.3883174616715004
29,1-5002,3,11,1-5002,45,8,0,14,17.371391892433167,0.3860309309429592
30,1-0031,11,8,1-0031,13,5,0,0,5.0,0.3846153846153846
31,MLG15,12,21,MLG15,105,2,0,57,40.154952704906464,0.3824281209991091
32,P-0009,4,23,P-0009,7,2,0,1,2.6693851351737976,0.3813407335962568
33,1-9770,1,7,1-9770,50,17,0,3,19.0081554055214,0.3801631081104278
