Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,1-9379,17,6,1-9379,58,38,0,7,44.827551543712616,0.772888819719183
394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,1-2423,9,15,1-2423,79,31,0,26,56.359477162361145,0.7134111033210272
423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,1-7122,1,12,1-7122,197,111,0,26,136.35947716236115,0.6921800871185845
234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,MLG29,2,8,MLG29,164,33,0,67,98.34942191839218,0.5996915970633669
128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,1-19286,2,8,1-19286,40,19,0,5,23.876822531223297,0.5969205632805824
260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,1-0129,23,7,1-0129,142,18,0,59,75.5465058684349,0.5320176469608092
320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,MLG13,7,5,MLG13,140,25,0,50,73.76822531223297,0.5269158950873783
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,MLG40,11,13,MLG40,51,8,0,19,26.53192561864853,0.5202338356597751
282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,1-1608,4,10,1-1608,307,55,0,106,158.3886376619339,0.5159239011789378
224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,1-9227,7,5,1-9227,801,82,0,335,408.7471095919609,0.5102960169687402
305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,1-7866,22,3,1-7866,318,27,0,138,161.600301861763,0.5081770498797579
314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,1-3139,7,5,1-3139,93,12,0,35,46.13775771856308,0.49610492170497933
384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,1-9270,23,7,1-9270,128,37,0,26,62.359477162361145,0.48718341533094645
331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,MLG75,17,6,MLG75,185,62,0,27,88.3348416686058,0.47748563064111244
346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,MLG32,11,13,MLG32,52,13,0,12,24.704374074935913,0.4750841168256906
293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,1-8066,9,13,1-8066,86,35,0,6,40.85218703746796,0.47502543066823205
378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,1-6561,23,7,1-6561,65,17,0,14,30.655103087425232,0.4716169705757728
382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,1-18558,22,3,1-18558,307,43,0,104,144.43790864944458,0.4704817871317413
149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,MLG58,12,16,MLG58,71,20,0,13,32.67973858118057,0.46027800818564185
398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,1-0303,18,16,1-0303,212,64,0,34,97.16239321231842,0.4583131755298039
285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,1-18615,13,2,1-18615,22,7,0,3,9.926093518733978,0.45118606903336267
105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,1-1258,23,7,1-1258,435,30,0,168,193.86123704910278,0.445658016204834
480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,1-1005,20,17,1-1005,125,19,0,37,55.0884867310524,0.4407078938484192
272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,1-1570,23,7,1-1570,142,40,0,23,62.43338364362717,0.4396717158001913
353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,MLG50,10,12,MLG50,319,14,0,129,139.82202130556107,0.43831354641241715
339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,1-3523,22,3,1-3523,543,35,0,208,237.87581729888916,0.4380770116001642
430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,1-3141,23,7,1-3141,136,22,0,38,59.06385123729706,0.43429302380365487
363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,1-10785,23,7,1-10785,279,37,0,86,120.88134753704071,0.43326647862738604
259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,1-3596,15,14,1-3596,223,74,0,23,96.43338364362717,0.43243669795348505
153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,1-1350,4,10,1-1350,195,16,0,70,84.27551543712616,0.4321821304468008
404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,1-4682,4,10,1-4682,16,3,0,4,6.901458024978638,0.43134112656116486
473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,1-9452,1,20,1-9452,16,2,0,5,6.876822531223297,0.42980140820145607
498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,1-19915,23,21,1-19915,62,10,0,17,26.58119660615921,0.42872897751869693
307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,1-5530,12,9,1-5530,7,3,0,0,3.0,0.42857142857142855
73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,1-5355,1,20,1-5355,53,11,0,12,22.704374074935913,0.4283844165082248
144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,1-7744,23,7,1-7744,37,8,0,8,15.802916049957275,0.42710583918803446
514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,1-11206,21,4,1-11206,14,5,0,1,5.975364506244659,0.4268117504460471
316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,1-7441,23,7,1-7441,111,18,0,30,47.26093518733978,0.42577419087693497
294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,1-3509,13,2,1-3509,35,11,0,4,14.901458024978638,0.4257559435708182
426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,1-4355,17,6,1-4355,49,14,0,7,20.827551543712616,0.4250520723206656
512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,1-3033,6,18,1-3033,7,2,0,1,2.9753645062446594,0.4250520723206656
396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,1-9963,23,7,1-9963,116,19,0,31,49.23629969358444,0.4244508594274521
479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,1-9286,11,13,1-9286,81,6,0,29,34.28557068109512,0.4232786503838904
459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,1-2545,22,17,1-2545,145,24,0,38,61.06385123729706,0.42113000853308313
357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,1-4760,12,4,1-4760,40,10,0,7,16.827551543712616,0.4206887885928154
