Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
MLG44,21,24,MLG44,59,0,1,5,1000.1560686342418,16.951797773461724
MLG45,7,3,MLG45,70,27,1,17,1027.5306333564222,14.679009047948888
1-2382,21,24,1-2382,139,0,1,20,1000.6242745369673,7.198735788035735
MLG54,7,3,MLG54,595,54,1,101,1057.1525864116848,1.7767270359860248
MLG59,10,19,MLG59,71,21,0,7,21.218496087938547,0.2988520575765993
1-2545,4,5,1-2545,145,40,0,53,41.654327522963285,0.28727122429629853
1-8627,5,4,1-8627,25,7,0,5,7.156068634241819,0.28624274536967276
1-9491,18,20,1-9491,80,21,0,26,21.81155689805746,0.2726444612257183
MLG58,12,8,MLG58,71,19,0,6,19.187282361090183,0.27024341353648146
1-6980,13,7,1-6980,128,32,0,41,33.27976280078292,0.25999814688111655
1-9156,15,15,1-9156,268,66,0,24,66.74912944436073,0.24906391583716692
MLG14,12,8,MLG14,232,55,0,25,55.7803431712091,0.24043251366900473
MLG75,4,5,MLG75,185,43,0,45,44.404617708176374,0.24002496058473716
1-3535,2,12,1-3535,315,73,0,32,73.99883925914764,0.23491695002904014
1-3534,10,19,1-3534,279,64,0,31,64.96762553229928,0.23285887287562465
1-7496,5,4,1-7496,246,56,0,32,56.998839259147644,0.23170259861442133
MLG65,3,6,MLG65,201,44,0,25,44.7803431712091,0.22278777697118954
MLG60,4,5,MLG60,47,10,0,11,10.343350995332003,0.22007129777302134
1-7530,2,4,1-7530,25,5,0,4,5.1248549073934555,0.20499419629573823
1-8157,1,5,1-8157,75,15,0,5,15.15606863424182,0.20208091512322426
1-1390,7,3,1-1390,98,19,0,23,19.71791571751237,0.20120322160726908
1-5775,12,8,1-5775,244,47,0,56,48.74796870350838,0.1997867569815917
1-4020,15,7,1-4020,37,7,0,9,7.280923541635275,0.1967817173414939
1-2294,8,5,1-2294,75,13,0,41,14.279762800782919,0.19039683734377225
1-9270,19,21,1-9270,128,24,0,4,24.124854907393456,0.18847542896401137
1-4682,2,19,1-4682,16,3,0,0,3.0,0.1875
P-16616,2,7,P-16616,28,5,0,7,5.218496087938547,0.18637486028351954
1-9770,15,15,1-9770,50,9,0,3,9.093641180545092,0.18187282361090185
1-8578,15,15,1-8578,11,2,0,0,2.0,0.18181818181818182
MLG51,8,2,MLG51,248,44,0,30,44.936411805450916,0.18119520889294724
1-7807,5,4,1-7807,239,40,0,101,43.15258641168475,0.18055475486060565
MLG40,15,15,MLG40,51,9,0,6,9.187282361090183,0.18014279139392517
1-9794,20,22,1-9794,46,8,0,5,8.15606863424182,0.17730583987482215
MLG50,12,8,MLG50,319,54,0,76,56.372243240475655,0.17671549605164782
1-8285,16,14,1-8285,72,12,0,18,12.56184708327055,0.17447009837875763
1-9286,16,14,1-9286,81,13,0,30,13.936411805450916,0.17205446673396194
1-2282,13,7,1-2282,219,35,0,58,36.810396157205105,0.16808400071783153
1-3265,17,13,1-3265,19,3,0,5,3.1560686342418194,0.16610887548641154
1-3516,5,4,1-3516,156,25,0,15,25.468205902725458,0.16325773014567602
1-3362,5,4,1-3362,117,18,0,23,18.71791571751237,0.15998218561976385
1-19229,15,15,1-19229,38,6,0,2,6.062427453696728,0.15953756457096652
72-12171,19,21,72-12171,19,3,0,1,3.031213726848364,0.15953756457096652
