Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
123,MLG55,5,8,MLG55,92,15,1,18,1030.7459005117416,11.203759788171105
153,1-1350,12,10,1-1350,195,44,2,28,2068.4936230182648,10.60765960522187
352,MLG63,15,13,MLG63,380,66,3,67,3124.609740793705,8.222657212615013
345,1-1131,1,6,1-1131,138,30,1,26,1052.7440785169601,7.628580279108407
381,1-2335,10,11,1-2335,145,19,1,41,1054.8656622767448,7.274935601908585
382,1-18558,15,13,1-18558,307,45,2,43,2082.6152067780495,6.783762888527848
283,1-3535,17,15,1-3535,315,18,2,129,2130.8456203341484,6.764589270902058
388,MLG49,19,3,MLG49,185,16,1,87,1092.1051858067513,5.903271274631088
331,MLG75,5,8,MLG75,185,35,1,26,1057.7440785169601,5.717535559551136
106,MLG69,17,15,MLG69,576,66,3,180,3223.4590051174164,5.596282994995515
259,1-3596,2,16,1-3596,223,50,1,20,1067.4954450130463,4.786975089744602
375,MLG14,2,16,MLG14,232,59,1,25,1080.8693062663078,4.658919423561672
92,1-7807,10,11,1-7807,239,45,1,50,1088.7386125326157,4.555391684236886
390,MLG64,1,6,MLG64,245,37,1,64,1092.985424041748,4.461164996088767
302,MLG51,12,10,MLG51,248,52,1,20,1069.4954450130463,4.312481633117122
446,1-3534,17,15,1-3534,279,46,1,127,1157.0960758328438,4.147297762841734
371,1-1580,15,13,1-1580,400,46,1,74,1110.7331465482712,2.776832866370678
299,MLG54,13,9,MLG54,595,35,1,441,1420.7745625376701,2.3878564076263364
246,MLG56,13,9,MLG56,511,55,1,172,1205.4608271121979,2.3590231450336554
236,1-7024,19,3,1-7024,498,47,1,81,1117.8565523028374,2.2446918720940507
244,MLG57,12,10,MLG57,629,95,1,57,1144.8620182871819,1.8201303947331986
437,1-6980,18,7,1-6980,128,9,0,139,130.59334284067154,1.0202604909427464
370,MLG62,10,11,MLG62,525,41,0,536,509.8779263496399,0.9711960501897903
335,1-8910,13,9,1-8910,137,24,0,121,129.8474423289299,0.9477915498462036
411,MLG15,9,14,MLG15,105,16,0,75,81.60791879892349,0.7772182742754619
239,1-7042,19,3,1-7042,117,19,0,66,76.73496854305267,0.6558544319919032
