Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
141,141,141,141,141,141,141,141,141,MLG45,20,8,MLG45,70,25,1,9,1032.7760779857635,14.753943971225194
352,352,352,352,352,352,352,352,352,MLG63,6,8,MLG63,380,22,1,85,1095.4407365322113,2.8827387803479243
166,166,166,166,166,166,166,166,166,MLG40,14,17,MLG40,51,23,0,17,37.68814730644226,0.7389832805184757
346,346,346,346,346,346,346,346,346,MLG32,14,17,MLG32,52,14,0,25,35.60021662712097,0.6846195505215571
399,399,399,399,399,399,399,399,399,MLG60,15,5,MLG60,47,26,0,6,31.184051990509033,0.6634904678831709
268,268,268,268,268,268,268,268,268,MLG44,14,17,MLG44,59,27,0,14,39.096121311187744,0.6626461239184364
322,322,322,322,322,322,322,322,322,1-0296,18,9,1-0296,41,16,0,12,26.368103981018066,0.6431244873419041
91,91,91,91,91,91,91,91,91,72-12171,14,17,72-12171,19,7,0,6,12.184051990509033,0.6412658942373175
526,526,526,526,526,526,526,526,526,1-5002,11,6,1-5002,45,11,0,16,24.824138641357422,0.5516475253634983
510,510,510,510,510,510,510,510,510,1-3206,2,9,1-3206,45,8,0,19,24.41616463661194,0.5425814363691542
499,499,499,499,499,499,499,499,499,1-8627,20,13,1-8627,25,3,0,12,13.368103981018066,0.5347241592407227
217,217,217,217,217,217,217,217,217,1-9630,7,15,1-9630,33,9,0,10,17.64008665084839,0.534548080328739
234,234,234,234,234,234,234,234,234,MLG29,11,6,MLG29,164,56,0,33,84.51228594779968,0.5153188167548761
443,443,443,443,443,443,443,443,443,1-3447,8,10,1-3447,110,38,0,20,55.28017330169678,0.5025470300154252
161,161,161,161,161,161,161,161,161,MLG41,14,17,MLG41,66,13,0,23,32.872199296951294,0.49806362571138324
506,506,506,506,506,506,506,506,506,1-6227,14,9,1-6227,52,21,0,5,25.320043325424194,0.4869239101043114
483,483,483,483,483,483,483,483,483,1-9491,20,13,1-9491,80,25,0,16,38.82413864135742,0.4853017330169678
488,488,488,488,488,488,488,488,488,1-11350,2,9,1-11350,100,26,0,26,48.46422529220581,0.4846422529220581
149,149,149,149,149,149,149,149,149,MLG58,13,18,MLG58,71,13,0,24,33.73620796203613,0.47515785862022725
479,479,479,479,479,479,479,479,479,1-9286,4,13,1-9286,81,28,0,12,38.368103981018066,0.47368029606195144
353,353,353,353,353,353,353,353,353,MLG50,7,15,MLG50,319,110,0,47,150.60840725898743,0.47212666852347157
388,388,388,388,388,388,388,388,388,MLG49,13,18,MLG49,185,36,0,57,85.24849390983582,0.4608026697828963
24,24,24,24,24,24,24,24,24,1-7140,16,7,1-7140,397,71,0,129,182.4571177959442,0.45958971737013654
400,400,400,400,400,400,400,400,400,1-18709,11,6,1-18709,33,3,0,14,15.096121311187744,0.45745822155114374
153,153,153,153,153,153,153,153,153,1-1350,20,13,1-1350,195,44,0,52,88.92845058441162,0.456043336330316
270,270,270,270,270,270,270,270,270,1-1390,8,10,1-1390,98,20,0,28,44.19224262237549,0.45094125124872947
473,473,473,473,473,473,473,473,473,1-9452,3,20,1-9452,16,2,0,6,7.184051990509033,0.4490032494068146
319,319,319,319,319,319,319,319,319,1-3584,11,6,1-3584,26,3,0,10,11.640086650848389,0.44769564041724574
471,471,471,471,471,471,471,471,471,1-9794,15,5,1-9794,46,18,0,3,20.592025995254517,0.4476527390272721
182,182,182,182,182,182,182,182,182,1-7752,19,22,1-7752,29,0,0,15,12.960129976272583,0.44690103366457185
552,552,552,552,552,552,552,552,552,MLG46,7,8,MLG46,17,5,0,3,7.592025995254517,0.44658976442673626
466,466,466,466,466,466,466,466,466,1-5981,3,15,1-5981,28,3,0,11,12.504095315933228,0.44657483271190096
1,1,1,1,1,1,1,1,1,1-9185,8,10,1-9185,31,12,0,2,13.728017330169678,0.4428392687151509
103,103,103,103,103,103,103,103,103,1-8820,6,8,1-8820,83,16,0,24,36.73620796203613,0.44260491520525463
285,285,285,285,285,285,285,285,285,1-18615,8,17,1-18615,22,8,0,2,9.728017330169678,0.44218260591680353
95,95,95,95,95,95,95,95,95,1-3312,4,2,1-3312,36,8,0,9,15.77607798576355,0.4382243884934319
560,560,560,560,560,560,560,560,560,1-0027,11,6,1-0027,29,4,0,10,12.640086650848389,0.4358650569258065
336,336,336,336,336,336,336,336,336,1-1827,20,13,1-1827,24,7,0,4,10.456034660339355,0.43566811084747314
302,302,302,302,302,302,302,302,302,MLG51,13,18,MLG51,248,56,0,60,107.84051990509033,0.4348408060689126
367,367,367,367,367,367,367,367,367,1-8544,7,19,1-8544,54,7,0,19,23.41616463661194,0.43363267845577663
527,527,527,527,527,527,527,527,527,1-5531,13,18,1-5531,8,0,0,4,3.4560346603393555,0.43200433254241943
550,550,550,550,550,550,550,550,550,1-19568,18,14,1-19568,2,0,0,1,0.8640086650848389,0.43200433254241943
280,280,280,280,280,280,280,280,280,1-7608,14,17,1-7608,4,0,0,2,1.7280173301696777,0.43200433254241943
332,332,332,332,332,332,332,332,332,MLG78,20,13,MLG78,80,25,0,11,34.50409531593323,0.43130119144916534
206,206,206,206,206,206,206,206,206,1-9752,1,17,1-9752,22,6,0,4,9.456034660339355,0.4298197572881525
