Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
123,123,123,MLG55,5,7,MLG55,92,29,1,50,1062.740571141243,11.551527947187424
153,153,153,1-1350,12,10,1-1350,195,44,2,80,2097.9849138259888,10.75889699397943
352,352,352,MLG63,15,16,MLG63,380,63,3,79,3116.310102403164,8.200816058955695
345,345,345,1-1131,1,19,1-1131,138,27,1,14,1036.447359919548,7.510488115359044
381,381,381,1-2335,10,9,1-2335,145,35,1,25,1051.8702855706215,7.254277831521527
382,382,382,1-18558,15,16,1-18558,307,51,2,42,2079.342079758644,6.773101236998841
283,283,283,1-3535,17,15,1-3535,315,73,2,49,2106.065759718418,6.6859230467251365
331,331,331,MLG75,5,7,MLG75,185,44,1,55,1081.1146282553673,5.843862855434418
388,388,388,MLG49,19,14,MLG49,185,31,1,57,1069.464251101017,5.780887843789281
106,106,106,MLG69,17,15,MLG69,576,101,3,116,3179.2781250476837,5.519580078207785
259,259,259,1-3596,2,21,1-3596,223,41,1,9,1047.0733028054237,4.695395976705936
375,375,375,MLG14,2,21,MLG14,232,50,1,11,1057.4229256510735,4.557857438151179
92,92,92,1-7807,10,9,1-7807,239,41,1,31,1061.9191541075706,4.443176377019124
302,302,302,MLG51,12,10,MLG51,248,54,1,44,1083.6917026042938,4.369724607275378
390,390,390,MLG64,1,19,MLG64,245,7,1,55,1044.1146282553673,4.261692360225989
446,446,446,1-3534,17,15,1-3534,279,83,1,26,1100.5450969934464,3.9446060824137863
371,371,371,1-1580,15,16,1-1580,400,55,1,47,1086.7161368727684,2.716790342181921
246,246,246,MLG56,13,11,MLG56,511,81,1,214,1225.40964448452,2.398061926584188
236,236,236,1-7024,19,14,1-7024,498,78,1,146,1176.5224677324295,2.3624949151253603
299,299,299,MLG54,13,11,MLG54,595,33,1,434,1325.868157505989,2.2283498445478807
244,244,244,MLG57,12,10,MLG57,629,95,1,230,1250.2066272497177,1.987609900238025
424,424,424,1-4700,12,13,1-4700,31,5,0,26,22.54509699344635,0.727261193336979
370,370,370,MLG62,10,9,MLG62,525,63,0,466,377.4621230363846,0.7189754724502564
131,131,131,1-9283,18,6,1-9283,235,105,0,73,154.26123386621475,0.6564307824094244
400,400,400,1-18709,20,12,1-18709,33,13,0,11,20.422925651073456,0.6188765348810138
20,20,20,1-5167,5,7,1-5167,24,0,0,22,14.845851302146912,0.6185771375894547
462,462,462,1-1183,6,13,1-1183,45,15,0,19,27.821417033672333,0.6182537118593852
499,499,499,1-8627,5,7,1-8627,25,10,0,8,15.398491382598877,0.6159396553039551
255,255,255,1-9946,12,10,1-9946,12,4,0,5,7.374057114124298,0.6145047595103582
46,46,46,1-8566,12,10,1-8566,5,3,0,0,3.0,0.6
506,506,506,1-6227,19,14,1-6227,52,29,0,3,31.02443426847458,0.5966237359322034
269,269,269,1-7839,12,10,1-7839,24,2,0,18,14.146605610847473,0.5894419004519781
436,436,436,1-5161,3,18,1-5161,12,3,0,6,7.048868536949158,0.5874057114124298
265,265,265,1-11330,3,18,1-11330,14,6,0,3,8.024434268474579,0.5731738763196128
473,473,473,1-9452,10,9,1-9452,16,7,0,3,9.024434268474579,0.5640271417796612
475,475,475,1-18234,5,7,1-18234,43,15,0,13,23.772548496723175,0.5528499650400739
