Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,1-9379,17,4,1-9379,58,40,0,3,41.92771917581558,0.7228917099278549
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,MLG40,11,13,MLG40,51,13,0,24,28.421753406524658,0.5572892824808756
322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,1-0296,11,14,1-0296,41,12,0,13,20.353449761867523,0.49642560394798835
517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,1-18028,10,18,1-18028,309,149,0,6,152.85543835163116,0.4946777940182238
190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,1-2382,14,16,1-2382,139,24,0,60,62.554383516311646,0.450031536088573
346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,MLG32,11,13,MLG32,52,15,0,12,22.71087670326233,0.43674762890889096
91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,72-12171,4,12,72-12171,19,3,0,8,8.140584468841553,0.4284518141495554
526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,1-5002,10,18,1-5002,45,16,0,5,19.21286529302597,0.4269525620672438
400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,1-18709,20,17,1-18709,33,8,0,9,13.783157527446747,0.417671440225659
459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,1-2545,22,21,1-2545,145,36,0,37,59.77520316839218,0.41224278047167023
150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,1-7005,7,3,1-7005,285,12,0,161,115.45426243543625,0.405102675212057
314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,1-3139,7,3,1-3139,93,8,0,45,36.915787637233734,0.39694395308853475
224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,1-9227,7,3,1-9227,801,70,0,377,312.2500430941582,0.38982527227735103
345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,1-1131,21,2,1-1131,138,48,0,6,51.855438351631165,0.3757640460263128
364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,1-7682,16,16,1-7682,141,50,0,3,51.92771917581558,0.36828169628238
331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,MLG75,17,4,MLG75,185,61,0,11,68.06830364465714,0.36793677645760614
375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,MLG14,21,2,MLG14,232,78,0,8,83.14058446884155,0.3583645882277653
206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,1-9752,7,9,1-9752,22,4,0,6,7.8554383516311646,0.3570653796195984
378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,1-6561,23,11,1-6561,65,18,0,8,23.140584468841553,0.35600899182833157
272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,1-1570,23,5,1-1570,142,28,0,35,50.49005705118179,0.355563782050576
384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,1-9270,23,5,1-9270,128,25,0,31,44.91976481676102,0.35093566263094544
302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,MLG51,8,17,MLG51,248,31,0,87,86.90385609865189,0.35041877459133824
329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,1-1317,5,19,1-1317,414,67,0,121,144.75134009122849,0.3496409180947548
320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,MLG13,7,3,MLG13,140,25,0,37,48.77520316839218,0.34839430834565843
172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,1-8573,14,19,1-8573,184,56,0,12,63.71087670326233,0.34625476469164307
285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,1-18615,13,13,1-18615,22,5,0,4,7.570292234420776,0.34410419247367163
201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,1-9902,3,1,1-9902,30,9,0,2,10.285146117210388,0.3428382039070129
260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,1-0129,23,5,1-0129,142,28,0,30,47.27719175815582,0.3329379701278579
318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,1-2324,11,13,1-2324,25,5,0,5,8.21286529302597,0.3285146117210388
268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,MLG44,20,7,MLG44,59,11,0,13,19.353449761867523,0.3280245722350428
385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,1-6974,8,17,1-6974,207,17,0,79,67.76327162981033,0.32735880014401125
390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,MLG64,13,20,MLG64,245,64,0,24,79.42175340652466,0.32417042206744756
396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,1-9963,23,5,1-9963,116,15,0,35,37.49005705118179,0.3231901469929465
434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,MLG59,8,17,MLG59,71,7,0,24,22.421753406524658,0.3157993437538684
85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,1-8084,2,10,1-8084,82,20,0,9,25.783157527446747,0.3144287503347164
259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,1-3596,15,14,1-3596,223,51,0,29,69.63461869955063,0.3122628641235454
380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,1-7004,19,1,1-7004,381,2,0,181,118.30572360754013,0.3105137102560108
311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,1-20578,18,1,1-20578,19,2,0,6,5.8554383516311646,0.30818096587532445
230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,1-3089,6,8,1-3089,16,3,0,3,4.927719175815582,0.3079824484884739
153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,1-1350,4,12,1-1350,195,11,0,76,59.83555245399475,0.30684898694356283
532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,1-19447,6,8,1-19447,15,2,0,4,4.570292234420776,0.3046861489613851
426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,1-4355,17,4,1-4355,49,13,0,3,14.927719175815582,0.30464733011868533
437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,1-6980,3,12,1-6980,128,19,0,31,38.91976481676102,0.30406066263094544
130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,1-1833,16,22,1-1833,124,37,0,1,37.642573058605194,0.30356913756939674
408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,MLG53,8,17,MLG53,91,12,0,24,27.421753406524658,0.301337949522249
327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,P-16616,5,19,P-16616,28,2,0,10,8.425730586051941,0.30091894950185505
548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,1-3087,20,7,1-3087,26,2,0,9,7.783157527446747,0.29935221259410566
479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,1-9286,11,13,1-9286,81,3,0,33,24.204910933971405,0.2988260609132272
43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,1-8705,13,20,1-8705,48,9,0,8,14.140584468841553,0.29459550976753235
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,1-9805,15,14,1-9805,26,7,0,1,7.642573058605194,0.2939451176386613
332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,MLG78,14,16,MLG78,80,19,0,7,23.49801141023636,0.29372514262795446
439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,MLG72,14,16,MLG72,9,2,0,1,2.642573058605194,0.29361922873391044
509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,1-18935,22,21,1-18935,30,3,0,9,8.783157527446747,0.29277191758155824
203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,1-1250,17,4,1-1250,34,8,0,3,9.927719175815582,0.2919917404651642
330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,1-4531,7,3,1-4531,94,3,0,38,27.417776226997375,0.2916784704999721
174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,MLG38,20,7,MLG38,77,7,0,24,22.421753406524658,0.2911916026821384
133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,1-8576,17,4,1-8576,55,14,0,3,15.927719175815582,0.28959489410573785
357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,1-4760,12,11,1-4760,40,9,0,4,11.570292234420776,0.2892573058605194
498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,1-19915,23,5,1-19915,62,5,0,20,17.851461172103882,0.2879267930984497
368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,1-5197,20,7,1-5197,72,9,0,18,20.566315054893494,0.2856432646512985
527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,1-5531,6,8,1-5531,8,1,0,2,2.285146117210388,0.2856432646512985
404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,1-4682,4,16,1-4682,16,2,0,4,4.570292234420776,0.2856432646512985
392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,1-9609,2,10,1-9609,25,2,0,8,7.140584468841553,0.2856233787536621
223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,1-0205,7,3,1-0205,34,2,0,12,9.710876703262329,0.2856140206841862
208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,1-10468,5,19,1-10468,549,54,0,159,156.16911631822586,0.28446104975997427
422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,1-6878,9,15,1-6878,167,21,0,41,47.34549540281296,0.283505960495886
464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,1-10060,18,6,1-10060,36,5,0,8,10.140584468841553,0.28168290191226536
560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,1-0027,2,10,1-0027,29,3,0,8,8.140584468841553,0.28070980927039835
138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,1-5515,4,12,1-5515,29,3,0,8,8.140584468841553,0.28070980927039835
306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,1-18377,9,15,1-18377,14,2,0,3,3.9277191758155823,0.280551369701113
294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,1-3509,13,15,1-3509,35,2,0,12,9.710876703262329,0.2774536200932094
403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,1-1770,3,12,1-1770,35,2,0,12,9.710876703262329,0.2774536200932094
73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,1-5355,1,23,1-5355,53,14,0,1,14.642573058605194,0.2762749633699093
69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,1-18498,4,12,1-18498,13,1,0,4,3.5702922344207764,0.27463786418621355
278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,1-10762,2,10,1-10762,6,1,0,1,1.642573058605194,0.27376217643419903
436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,1-5161,22,17,1-5161,12,2,0,2,3.285146117210388,0.27376217643419903
382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,1-18558,22,21,1-18558,307,26,0,90,83.83157527446747,0.2730670204380048
129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,1-2573,7,3,1-2573,37,3,0,11,10.068303644657135,0.2721163147204631
131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,1-9283,11,13,1-9283,235,15,0,76,63.83555245399475,0.2716406487404032
339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,1-3523,22,21,1-3523,543,47,0,156,147.24139714241028,0.2711627940007556
124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,1-8427,15,14,1-8427,189,46,0,8,51.14058446884155,0.27058510300974364
102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,1-3564,22,21,1-3564,41,4,0,11,11.068303644657135,0.2699586254794423
106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,MLG69,15,14,MLG69,576,68,0,136,155.3899359703064,0.2697741943928931
231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,1-8450,10,18,1-8450,52,14,0,0,14.0,0.2692307692307692
66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1-7536,11,13,1-7536,17,2,0,4,4.570292234420776,0.2688407196718104
222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,1-4149,20,7,1-4149,16,3,0,2,4.285146117210388,0.26782163232564926
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,1-7140,9,15,1-7140,397,55,0,78,105.12069857120514,0.26478765383175096
349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,1-3052,7,3,1-3052,166,15,0,45,43.915787637233734,0.2645529375736972
445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,1-6538,11,13,1-6538,44,2,0,15,11.638595879077911,0.26451354270631616
274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,1-0033,12,11,1-0033,10,2,0,1,2.642573058605194,0.26425730586051943
553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,1-5555,13,20,1-5555,10,2,0,1,2.642573058605194,0.26425730586051943
450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,1-2297,5,19,1-2297,25,4,0,4,6.570292234420776,0.2628116893768311
499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,1-8627,10,18,1-8627,25,4,0,4,6.570292234420776,0.2628116893768311
97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,1-9237,12,11,1-9237,38,8,0,3,9.927719175815582,0.26125576778462056
429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,1-6693,2,10,1-6693,98,10,0,24,25.421753406524658,0.2594056470053537
273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,1-3589,7,13,1-3589,27,7,0,0,7.0,0.25925925925925924
388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,MLG49,3,9,MLG49,185,24,0,37,47.77520316839218,0.2582443414507685
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1-8566,2,10,1-8566,5,0,0,2,1.2851461172103882,0.2570292234420776
211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,1-5406,15,14,1-5406,10,0,0,4,2.5702922344207764,0.2570292234420776
538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,1-9576,9,15,1-9576,10,0,0,4,2.5702922344207764,0.2570292234420776
541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,1-5424,4,12,1-5424,5,0,0,2,1.2851461172103882,0.2570292234420776
234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,MLG29,2,10,MLG29,164,17,0,39,42.06034928560257,0.2564655444244059
430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,1-3141,23,5,1-3141,136,9,0,40,34.702922344207764,0.2551685466485865
489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,1-9578,6,8,1-9578,42,3,0,12,10.710876703262329,0.2550208738871983
353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,MLG50,10,18,MLG50,319,58,0,36,81.13263010978699,0.25433426366704387
95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,1-3312,13,19,1-3312,36,4,0,8,9.140584468841553,0.25390512413448757
