Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
191,191,191,191,191,191,191,191,191,191,191,MLG44,21,22,MLG44,59,5,1,8,1011.6369161605835,17.146388409501416
168,168,168,168,168,168,168,168,168,168,168,MLG45,7,6,MLG45,70,24,1,15,1036.444217801094,14.806345968587058
84,84,84,84,84,84,84,84,84,84,84,1-2382,21,22,1-2382,139,20,1,11,1029.1257597208023,7.403782444034549
6,6,6,6,6,6,6,6,6,6,6,MLG54,7,6,MLG54,595,70,1,28,1093.2292065620422,1.8373600110286423
40,40,40,40,40,40,40,40,40,40,40,1-7807,5,5,1-7807,239,106,0,72,165.73224544525146,0.6934403575115125
49,49,49,49,49,49,49,49,49,49,49,1-6974,7,6,1-6974,207,73,0,84,142.6876196861267,0.6893121723967474
44,44,44,44,44,44,44,44,44,44,44,1-0008,7,6,1-0008,230,22,0,153,148.93102157115936,0.6475261807441711
25,25,25,25,25,25,25,25,25,25,25,1-18028,3,4,1-18028,309,7,0,213,183.70789277553558,0.594523924839921
125,125,125,125,125,125,125,125,125,125,125,1-1390,7,6,1-1390,98,35,0,24,54.91074848175049,0.5603137600178622
228,228,228,228,228,228,228,228,228,228,228,MLG60,4,3,MLG60,47,7,0,23,26.08113396167755,0.5549177438654798
145,145,145,145,145,145,145,145,145,145,145,1-9491,18,19,1-9491,80,22,0,26,43.56997752189636,0.5446247190237046
203,203,203,203,203,203,203,203,203,203,203,1-9938,11,15,1-9938,55,6,0,28,29.229206562042236,0.5314401193098588
78,78,78,78,78,78,78,78,78,78,78,1-1570,18,19,1-1570,142,7,0,82,75.02839064598083,0.5283689482111327
345,345,345,345,345,345,345,345,345,345,345,1-3584,19,20,1-3584,26,5,0,10,13.29614520072937,0.5113902000280527
75,75,75,75,75,75,75,75,75,75,75,1-2545,4,3,1-2545,145,29,0,54,73.7991840839386,0.5089598902340593
51,51,51,51,51,51,51,51,51,51,51,MLG65,3,4,MLG65,201,29,0,84,98.68761968612671,0.49098318251804335
46,46,46,46,46,46,46,46,46,46,46,1-2282,13,13,1-2282,219,63,0,51,105.31034052371979,0.4808691348115059
34,34,34,34,34,34,34,34,34,34,34,MLG51,8,8,MLG51,248,43,0,90,117.66530680656433,0.4744568822845336
121,121,121,121,121,121,121,121,121,121,121,1-9333,20,21,1-9333,102,24,0,29,48.05882108211517,0.4711649125697566
358,358,358,358,358,358,358,358,358,358,358,1-8627,5,5,1-8627,25,9,0,3,11.488843560218811,0.45955374240875246
81,81,81,81,81,81,81,81,81,81,81,1-7682,18,19,1-7682,141,14,0,60,63.77687120437622,0.45231823549202993
332,332,332,332,332,332,332,332,332,332,332,P-16616,2,2,P-16616,28,11,0,2,12.659229040145874,0.4521153228623526
176,176,176,176,176,176,176,176,176,176,176,1-6561,18,19,1-6561,65,4,0,30,28.88843560218811,0.44443747080289403
57,57,57,57,57,57,57,57,57,57,57,MLG75,4,3,MLG75,185,41,0,49,81.65111148357391,0.4413573593706698
138,138,138,138,138,138,138,138,138,138,138,1-4640,7,6,1-4640,87,11,0,32,37.547664642333984,0.43158235221073543
300,300,300,300,300,300,300,300,300,300,300,1-18709,6,7,1-18709,33,5,0,11,14.125759720802307,0.4280533248727972
260,260,260,260,260,260,260,260,260,260,260,1-4760,17,10,1-4760,40,7,0,12,16.955374240875244,0.4238843560218811
442,442,442,442,442,442,442,442,442,442,442,1-5803,17,6,1-5803,15,3,0,4,6.318458080291748,0.42123053868611654
263,263,263,263,263,263,263,263,263,263,263,1-6061,6,7,1-6061,40,6,0,13,16.78498876094818,0.4196247190237045
9,9,9,9,9,9,9,9,9,9,9,1-3523,17,10,1-3523,543,62,0,195,223.77483141422272,0.41210834514589817
371,371,371,371,371,371,371,371,371,371,371,1-6035,19,20,1-6035,23,2,0,9,9.466530680656433,0.4115882904633232
91,91,91,91,91,91,91,91,91,91,91,1-9270,19,20,1-9270,128,27,0,30,51.88843560218811,0.4053784031420946
323,323,323,323,323,323,323,323,323,323,323,1-13247,19,14,1-13247,29,10,0,2,11.659229040145874,0.4020423806946853
142,142,142,142,142,142,142,142,142,142,142,1-8084,6,7,1-8084,82,10,0,27,32.3995920419693,0.3951169761215768
299,299,299,299,299,299,299,299,299,299,299,MLG31,13,13,MLG31,33,8,0,6,12.977687120437622,0.3932632460738673
166,166,166,166,166,166,166,166,166,166,166,MLG58,12,14,MLG58,71,17,0,13,27.78498876094818,0.39133786987250957
148,148,148,148,148,148,148,148,148,148,148,1-0278,18,19,1-0278,79,6,0,30,30.88843560218811,0.39099285572390013
23,23,23,23,23,23,23,23,23,23,23,1-7866,17,10,1-7866,318,27,0,116,123.2352843284607,0.38753234065553677
58,58,58,58,58,58,58,58,58,58,58,MLG49,20,21,MLG49,185,23,0,58,71.11764216423035,0.3844196873742181
43,43,43,43,43,43,43,43,43,43,43,MLG14,12,14,MLG14,232,57,0,36,86.86612272262573,0.3744229427699385
329,329,329,329,329,329,329,329,329,329,329,1-5980,6,4,1-5980,29,5,0,7,10.807301640510559,0.3726655738107089
156,156,156,156,156,156,156,156,156,156,156,1-2294,8,8,1-2294,75,22,0,7,27.80730164051056,0.3707640218734741
31,31,31,31,31,31,31,31,31,31,31,1-9156,15,11,1-9156,268,75,0,29,99.05882108211517,0.3696224667243104
37,37,37,37,37,37,37,37,37,37,37,1-5775,12,14,1-5775,244,46,0,51,88.31034052371979,0.36192762509721227
54,54,54,54,54,54,54,54,54,54,54,1-1350,18,19,1-1350,195,24,0,56,70.45841312408447,0.3613251955081255
281,281,281,281,281,281,281,281,281,281,281,1-3312,11,15,1-3312,36,3,0,12,12.955374240875244,0.359871506690979
86,86,86,86,86,86,86,86,86,86,86,1-8910,19,20,1-8910,137,18,0,37,48.69573724269867,0.3554433375379465
158,158,158,158,158,158,158,158,158,158,158,1-9808,9,17,1-9808,74,3,0,28,26.229206562042236,0.35444873732489507
503,503,503,503,503,503,503,503,503,503,503,1-5531,10,18,1-5531,8,2,0,1,2.829614520072937,0.3537018150091171
103,103,103,103,103,103,103,103,103,103,103,1-3362,5,5,1-3362,117,23,0,22,41.251519441604614,0.3525770892444839
426,426,426,426,426,426,426,426,426,426,426,1-3639,17,15,1-3639,17,1,0,6,5.977687120437622,0.3516286541433895
68,68,68,68,68,68,68,68,68,68,68,1-1015,8,8,1-1015,155,13,0,50,54.48072600364685,0.35148855486223773
108,108,108,108,108,108,108,108,108,108,108,1-8328,17,5,1-8328,114,14,0,31,39.71805012226105,0.3484039484408864
35,35,35,35,35,35,35,35,35,35,35,1-7496,5,5,1-7496,246,40,0,54,84.7991840839386,0.34471213042251464
29,29,29,29,29,29,29,29,29,29,29,1-3534,10,18,1-3534,279,62,0,41,96.01419532299042,0.3441369007992488
406,406,406,406,406,406,406,406,406,406,406,1-3265,17,10,1-3265,19,4,0,3,6.488843560218811,0.34151808211677953
38,38,38,38,38,38,38,38,38,38,38,1-4649,13,13,1-4649,244,20,0,76,83.05070352554321,0.340371735760423
80,80,80,80,80,80,80,80,80,80,80,1-0053,6,7,1-0053,142,19,0,35,48.036508202552795,0.33828526903206196
147,147,147,147,147,147,147,147,147,147,147,1-2423,9,17,1-2423,79,1,0,31,26.718050122261047,0.33820316610457024
295,295,295,295,295,295,295,295,295,295,295,1-1942,14,13,1-1942,34,4,0,9,11.466530680656433,0.33725090237224803
