Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
70,70,70,70,70,70,70,70,70,70,70,70,1-1224,12,1-1224,16,151,39,0,70,40.427176017314196,0.2677296424987695
80,80,80,80,80,80,80,80,80,80,80,80,1-0053,9,1-0053,7,142,37,0,32,37.652423322200775,0.2651579107197238
267,267,267,267,267,267,267,267,267,267,267,267,1-5413,12,1-5413,16,39,10,0,12,10.24465874582529,0.26268355758526385
57,57,57,57,57,57,57,57,57,57,57,57,MLG75,17,MLG75,9,185,48,0,8,48.163105830550194,0.2603411125975686
441,441,441,441,441,441,441,441,441,441,441,441,1-9997,12,1-9997,7,16,4,0,6,4.122329372912645,0.25764558580704033
26,26,26,26,26,26,26,26,26,26,26,26,1-18558,21,1-18558,17,307,75,0,0,75.0,0.24429967426710097
93,93,93,93,93,93,93,93,93,93,93,93,MLG52,15,MLG52,12,125,30,0,22,30.448541034013033,0.24358832827210428
125,125,125,125,125,125,125,125,125,125,125,125,1-1390,6,1-1390,16,98,23,0,33,23.67281155101955,0.24155930154101582
43,43,43,43,43,43,43,43,43,43,43,43,MLG14,4,MLG14,2,232,54,0,11,54.22427051700652,0.2337253039526143
239,239,239,239,239,239,239,239,239,239,239,239,1-5002,9,1-5002,7,45,10,0,21,10.428152805194259,0.23173672900431685
77,77,77,77,77,77,77,77,77,77,77,77,1-9674,8,1-9674,6,144,33,0,15,33.30582343228161,0.23129044050195566
337,337,337,337,337,337,337,337,337,337,337,337,1-6532,17,1-6532,9,27,6,0,5,6.101941144093871,0.22599782015162487
412,412,412,412,412,412,412,412,412,412,412,412,1-0055,12,1-0055,16,18,4,0,1,4.020388228818774,0.22335490160104302
233,233,233,233,233,233,233,233,233,233,233,233,1-3587,13,1-3587,13,46,10,0,6,10.122329372912645,0.22005063854157925
300,300,300,300,300,300,300,300,300,300,300,300,1-18709,5,1-18709,3,33,7,0,11,7.2242705170065165,0.21891728839413685
404,404,404,404,404,404,404,404,404,404,404,404,1-20578,7,1-20578,5,19,4,0,1,4.020388228818774,0.211599380464146
327,327,327,327,327,327,327,327,327,327,327,327,1-8988,4,1-8988,2,29,6,0,2,6.0407764576375484,0.2083026364702603
12,12,12,12,12,12,12,12,12,12,12,12,1-7024,17,1-7024,9,498,100,0,183,103.73104587383568,0.20829527283902746
64,64,64,64,64,64,64,64,64,64,64,64,MLG29,9,MLG29,7,164,33,0,37,33.754364466294646,0.20581929552618686
154,154,154,154,154,154,154,154,154,154,154,154,1-9417,8,1-9417,6,76,15,0,20,15.407764576375484,0.2027337444259932
34,34,34,34,34,34,34,34,34,34,34,34,MLG51,12,MLG51,16,248,48,0,56,49.14174081385136,0.19815218070101354
85,85,85,85,85,85,85,85,85,85,85,85,1-1131,15,1-1131,12,138,26,0,65,27.325234873220325,0.19800894835666902
122,122,122,122,122,122,122,122,122,122,122,122,1-9404,8,1-9404,6,100,19,0,21,19.42815280519426,0.1942815280519426
429,429,429,429,429,429,429,429,429,429,429,429,1-9452,22,1-9452,19,16,3,0,4,3.081552915275097,0.19259705720469356
45,45,45,45,45,45,45,45,45,45,45,45,1-3596,6,1-3596,4,223,41,0,46,41.937858525663614,0.18806214585499378
297,297,297,297,297,297,297,297,297,297,297,297,1-9630,11,1-9630,14,33,6,0,10,6.203882288187742,0.18799643297538612
38,38,38,38,38,38,38,38,38,38,38,38,1-4649,13,1-4649,13,244,45,0,34,45.693199779838324,0.18726721221245216
84,84,84,84,84,84,84,84,84,84,84,84,1-2382,6,1-2382,4,139,25,0,31,25.632035093382,0.18440313016821583
81,81,81,81,81,81,81,81,81,81,81,81,1-7682,14,1-7682,11,141,25,0,38,25.77475269511342,0.1827996645043505
54,54,54,54,54,54,54,54,54,54,54,54,1-1350,14,1-1350,11,195,33,0,57,34.16212904267013,0.17519040534702632
286,286,286,286,286,286,286,286,286,286,286,286,1-1770,10,1-1770,11,35,6,0,6,6.122329372912645,0.17492369636893274
166,166,166,166,166,166,166,166,166,166,166,166,MLG58,15,MLG58,12,71,12,0,9,12.183494059368968,0.17159850787843617
9,9,9,9,9,9,9,9,9,9,9,9,1-3523,5,1-3523,3,543,89,0,150,92.05823432281613,0.16953634313594132
221,221,221,221,221,221,221,221,221,221,221,221,1-4355,5,1-4355,3,49,8,0,10,8.203882288187742,0.16742616914668862
98,98,98,98,98,98,98,98,98,98,98,98,1-5043,10,1-5043,15,123,20,0,29,20.591258635744452,0.16740860679467034
133,133,133,133,133,133,133,133,133,133,133,133,MLG53,12,MLG53,15,91,15,0,5,15.101941144093871,0.16595539718784474
199,199,199,199,199,199,199,199,199,199,199,199,1-20167,9,1-20167,4,56,9,0,14,9.28543520346284,0.16581134291897928
0,0,0,0,0,0,0,0,0,0,0,0,1-6098,9,1-6098,7,1327,212,0,327,218.66695082373917,0.1647829320450182
11,11,11,11,11,11,11,11,11,11,11,11,MLG56,13,MLG56,13,511,83,0,51,84.03979966975749,0.16446144749463304
27,27,27,27,27,27,27,27,27,27,27,27,1-1608,14,1-1608,11,307,49,0,71,50.44756424613297,0.16432431350531912
139,139,139,139,139,139,139,139,139,139,139,139,MLG11,10,MLG11,15,87,14,0,3,14.061164686456323,0.16162258260294624
91,91,91,91,91,91,91,91,91,91,91,91,1-9270,11,1-9270,14,128,20,0,30,20.611646864563227,0.1610284911294002
4,4,4,4,4,4,4,4,4,4,4,4,MLG68,21,MLG68,17,642,103,0,0,103.0,0.16043613707165108
176,176,176,176,176,176,176,176,176,176,176,176,1-6561,11,1-6561,14,65,10,0,13,10.265046974644065,0.15792379960990868
243,243,243,243,243,243,243,243,243,243,243,243,1-19166,13,1-19166,13,45,7,0,5,7.101941144093871,0.15782091431319714
20,20,20,20,20,20,20,20,20,20,20,20,1-8067,8,1-8067,6,322,48,0,92,49.87571705132723,0.15489353121530194
299,299,299,299,299,299,299,299,299,299,299,299,MLG31,22,MLG31,19,33,5,0,2,5.0407764576375484,0.1527508017465924
5,5,5,5,5,5,5,5,5,5,5,5,MLG57,12,MLG57,16,629,93,0,140,95.85435203462839,0.15239165665282733
46,46,46,46,46,46,46,46,46,46,46,46,1-2282,6,1-2282,4,219,32,0,37,32.754364466294646,0.14956330806527235
71,71,71,71,71,71,71,71,71,71,71,71,1-4417,20,1-4417,18,151,21,0,62,22.264070186764002,0.14744417342227817
151,151,151,151,151,151,151,151,151,151,151,151,MLG38,6,MLG38,4,77,11,0,12,11.24465874582529,0.1460345291665622
24,24,24,24,24,24,24,24,24,24,24,24,1-3535,16,1-3535,10,315,44,0,77,45.569893619045615,0.14466632894935116
163,163,163,163,163,163,163,163,163,163,163,163,1-6692,15,1-6692,12,71,10,0,13,10.265046974644065,0.14457812640343753
449,449,449,449,449,449,449,449,449,449,449,449,MLG43,6,MLG43,4,14,2,0,1,2.0203882288187742,0.14431344491562673
454,454,454,454,454,454,454,454,454,454,454,454,1-5913,22,1-5913,4,14,2,0,0,2.0,0.14285714285714285
161,161,161,161,161,161,161,161,161,161,161,161,1-8285,14,1-8285,11,72,10,0,13,10.265046974644065,0.14257009687005645
325,325,325,325,325,325,325,325,325,325,325,325,1-9338,8,1-9338,15,29,4,0,6,4.122329372912645,0.1421492887211257
146,146,146,146,146,146,146,146,146,146,146,146,MLG78,10,MLG78,15,80,11,0,17,11.346599889919162,0.14183249862398953
283,283,283,283,283,283,283,283,283,283,283,283,1-6909,6,1-6909,4,36,5,0,5,5.101941144093871,0.14172058733594087
247,247,247,247,247,247,247,247,247,247,247,247,1-6734,8,1-6734,14,44,6,0,11,6.2242705170065165,0.1414606935683299
140,140,140,140,140,140,140,140,140,140,140,140,1-8066,21,1-8066,17,86,12,0,0,12.0,0.13953488372093023
210,210,210,210,210,210,210,210,210,210,210,210,1-1191,18,1-1191,10,53,7,0,13,7.265046974644065,0.13707635801215218
308,308,308,308,308,308,308,308,308,308,308,308,1-4700,18,1-4700,8,31,4,0,12,4.244658745825291,0.13692447567178356
7,7,7,7,7,7,7,7,7,7,7,7,MLG69,13,MLG69,13,576,76,0,104,78.12037579715252,0.135625652425612
127,127,127,127,127,127,127,127,127,127,127,127,1-5891,21,1-5891,17,96,13,0,0,13.0,0.13541666666666666
319,319,319,319,319,319,319,319,319,319,319,319,1-18935,4,1-18935,2,30,4,0,3,4.061164686456323,0.13537215621521076
315,315,315,315,315,315,315,315,315,315,315,315,1-9614,4,1-9614,2,30,4,0,2,4.0407764576375484,0.1346925485879183
256,256,256,256,256,256,256,256,256,256,256,256,1-0296,5,1-0296,3,41,5,0,23,5.468929262831807,0.13338851860565384
14,14,14,14,14,14,14,14,14,14,14,14,1-1317,8,1-1317,6,414,54,0,55,55.12135258503258,0.13314336373196275
368,368,368,368,368,368,368,368,368,368,368,368,1-6858,7,1-6858,5,23,3,0,3,3.0611646864563227,0.13309411680244881
268,268,268,268,268,268,268,268,268,268,268,268,1-8493,8,1-8493,15,38,5,0,1,5.020388228818774,0.1321154797057572
439,439,439,439,439,439,439,439,439,439,439,439,1-4682,12,1-4682,16,16,2,0,5,2.101941144093871,0.13137132150586694
503,503,503,503,503,503,503,503,503,503,503,503,1-5531,3,1-5531,1,8,1,0,2,1.0407764576375484,0.13009705720469356
18,18,18,18,18,18,18,18,18,18,18,18,MLG63,5,MLG63,3,380,47,0,81,48.65144653432071,0.1280301224587387
75,75,75,75,75,75,75,75,75,75,75,75,1-2545,4,1-2545,2,145,18,0,23,18.468929262831807,0.12737192595056418
147,147,147,147,147,147,147,147,147,147,147,147,1-2423,21,1-2423,12,79,10,0,0,10.0,0.12658227848101267
354,354,354,354,354,354,354,354,354,354,354,354,1-7530,13,1-7530,13,25,3,0,8,3.163105830550194,0.12652423322200776
357,357,357,357,357,357,357,357,357,357,357,357,1-9650,8,1-9650,16,25,3,0,8,3.163105830550194,0.12652423322200776
430,430,430,430,430,430,430,430,430,430,430,430,1-8023,20,1-8023,18,16,2,0,1,2.0203882288187742,0.1262742643011734
126,126,126,126,126,126,126,126,126,126,126,126,1-6693,9,1-6693,7,98,12,0,16,12.326211661100388,0.12577767001122844
507,507,507,507,507,507,507,507,507,507,507,507,1-9643,10,1-9643,15,8,1,0,0,1.0,0.125
345,345,345,345,345,345,345,345,345,345,345,345,1-3584,9,1-3584,17,26,3,0,11,3.2242705170065165,0.12401040450025064
94,94,94,94,94,94,94,94,94,94,94,94,1-1005,9,1-1005,7,125,15,0,22,15.448541034013033,0.12358832827210427
67,67,67,67,67,67,67,67,67,67,67,67,1-3516,18,1-3516,8,156,17,0,104,19.12037579715252,0.12256651152020846
301,301,301,301,301,301,301,301,301,301,301,301,1-8400,17,1-8400,9,33,4,0,2,4.0407764576375484,0.12244777144356207
302,302,302,302,302,302,302,302,302,302,302,302,1-9500,10,1-9500,15,33,4,0,2,4.0407764576375484,0.12244777144356207
152,152,152,152,152,152,152,152,152,152,152,152,1-10038,12,1-10038,16,76,9,0,14,9.28543520346284,0.1221767789929321
51,51,51,51,51,51,51,51,51,51,51,51,MLG65,6,MLG65,4,201,24,0,26,24.53009394928813,0.12204026840441856
338,338,338,338,338,338,338,338,338,338,338,338,1-3589,3,1-3589,1,27,3,0,13,3.265046974644065,0.12092766572755796
344,344,344,344,344,344,344,344,344,344,344,344,1-2103,11,1-2103,14,26,3,0,6,3.1223293729126453,0.12008959126587097
292,292,292,292,292,292,292,292,292,292,292,292,1-9740,6,1-9740,4,34,4,0,2,4.0407764576375484,0.11884636640110437
212,212,212,212,212,212,212,212,212,212,212,212,MLG32,22,MLG32,19,52,6,0,8,6.163105830550194,0.11852126597211911
157,157,157,157,157,157,157,157,157,157,157,157,1-17733,8,1-17733,6,74,8,0,32,8.652423322200775,0.11692463948919966
10,10,10,10,10,10,10,10,10,10,10,10,MLG62,6,MLG62,4,525,59,0,108,61.201928712427616,0.11657510230938593
349,349,349,349,349,349,349,349,349,349,349,349,1-8186,14,1-8186,11,26,3,0,0,3.0,0.11538461538461539
30,30,30,30,30,30,30,30,30,30,30,30,1-10785,11,1-10785,14,279,31,0,50,32.01941144093871,0.11476491555892011
242,242,242,242,242,242,242,242,242,242,242,242,1-3206,13,1-3206,13,45,5,0,8,5.163105830550194,0.11473568512333764
281,281,281,281,281,281,281,281,281,281,281,281,1-3312,8,1-3312,6,36,4,0,5,4.101941144093871,0.11394280955816309
72,72,72,72,72,72,72,72,72,72,72,72,1-9497,9,1-9497,7,150,16,0,45,16.91747029684484,0.11278313531229893
331,331,331,331,331,331,331,331,331,331,331,331,1-5981,5,1-5981,2,28,3,0,7,3.1427176017314196,0.11223991434755069
227,227,227,227,227,227,227,227,227,227,227,227,1-1957,16,1-1957,10,47,5,0,13,5.265046974644065,0.1120222760562567
329,329,329,329,329,329,329,329,329,329,329,329,1-5980,9,1-5980,4,29,3,0,11,3.2242705170065165,0.11118174196574195
408,408,408,408,408,408,408,408,408,408,408,408,1-9495,21,1-9495,17,18,2,0,0,2.0,0.1111111111111111
65,65,65,65,65,65,65,65,65,65,65,65,1-4319,7,1-4319,5,163,17,0,30,17.611646864563227,0.10804691327952899
106,106,106,106,106,106,106,106,106,106,106,106,1-9963,11,1-9963,14,116,12,0,21,12.428152805194259,0.10713924832064016
115,115,115,115,115,115,115,115,115,115,115,115,1-8421,11,1-8421,14,109,11,0,32,11.652423322200775,0.10690296625872271
273,273,273,273,273,273,273,273,273,273,273,273,1-9237,10,1-9237,15,38,4,0,2,4.0407764576375484,0.10633622256940917
55,55,55,55,55,55,55,55,55,55,55,55,1-1462,3,1-1462,1,192,19,0,63,20.284458415582776,0.10564822091449362
324,324,324,324,324,324,324,324,324,324,324,324,1-5515,14,1-5515,11,29,3,0,2,3.0407764576375484,0.10485436060819132
191,191,191,191,191,191,191,191,191,191,191,191,MLG44,22,MLG44,19,59,6,0,7,6.14271760173142,0.10411385765646473
493,493,493,493,493,493,493,493,493,493,493,493,1-0033,18,1-0033,8,10,1,0,2,1.0407764576375484,0.10407764576375485
311,311,311,311,311,311,311,311,311,311,311,311,1-8938,6,1-8938,4,30,3,0,5,3.101941144093871,0.10339803813646237
304,304,304,304,304,304,304,304,304,304,304,304,1-1592,3,1-1592,1,32,3,0,15,3.3058234322816133,0.10330698225880042
63,63,63,63,63,63,63,63,63,63,63,63,1-3052,3,1-3052,1,166,16,0,47,16.95824675448239,0.10215811297880957
257,257,257,257,257,257,257,257,257,257,257,257,1-19286,7,1-19286,5,40,4,0,4,4.081552915275097,0.10203882288187742
392,392,392,392,392,392,392,392,392,392,392,392,MLG33,6,MLG33,4,20,2,0,2,2.0407764576375484,0.10203882288187742
387,387,387,387,387,387,387,387,387,387,387,387,1-9436,6,1-9436,4,21,2,0,6,2.1223293729126453,0.10106330347203073
260,260,260,260,260,260,260,260,260,260,260,260,1-4760,21,1-4760,17,40,4,0,0,4.0,0.1
234,234,234,234,234,234,234,234,234,234,234,234,1-10451,15,1-10451,12,46,4,0,28,4.570870406925678,0.09936674797664517
117,117,117,117,117,117,117,117,117,117,117,117,1-7019,20,1-7019,9,107,10,0,28,10.570870406925678,0.09879318137313718
97,97,97,97,97,97,97,97,97,97,97,97,1-1833,6,1-1833,4,124,12,0,10,12.203882288187742,0.09841840554990115
150,150,150,150,150,150,150,150,150,150,150,150,1-3083,5,1-3083,3,78,7,0,31,7.632035093382001,0.0978466037613077
295,295,295,295,295,295,295,295,295,295,295,295,1-1942,3,1-1942,1,34,3,0,15,3.3058234322816133,0.09723010094945922
480,480,480,480,480,480,480,480,480,480,480,480,1-5653,12,1-5653,16,11,1,0,3,1.0611646864563227,0.09646951695057479
73,73,73,73,73,73,73,73,73,73,73,73,MLG12,15,MLG12,12,146,12,0,84,13.712611220777035,0.0939219946628564
23,23,23,23,23,23,23,23,23,23,23,23,1-7866,5,1-7866,3,318,27,0,134,29.732022661715746,0.09349692660916901
48,48,48,48,48,48,48,48,48,48,48,48,MLG30,20,MLG30,18,208,18,0,63,19.284458415582776,0.0927137423826095
87,87,87,87,87,87,87,87,87,87,87,87,1-3141,11,1-3141,14,136,12,0,28,12.570870406925678,0.09243287063915939
376,376,376,376,376,376,376,376,376,376,376,376,1-18487,10,1-18487,15,23,2,0,6,2.1223293729126453,0.09227519012663675
197,197,197,197,197,197,197,197,197,197,197,197,1-6006,3,1-6006,1,57,5,0,9,5.183494059368968,0.09093849226963102
481,481,481,481,481,481,481,481,481,481,481,481,1-7770,10,1-7770,15,11,1,0,0,1.0,0.09090909090909091
294,294,294,294,294,294,294,294,294,294,294,294,1-3106,6,1-3106,4,34,3,0,4,3.081552915275097,0.09063390927279696
470,470,470,470,470,470,470,470,470,470,470,470,1-9055,3,1-9055,1,12,1,0,4,1.081552915275097,0.09012940960625808
66,66,66,66,66,66,66,66,66,66,66,66,MLG48,8,MLG48,6,159,12,0,108,14.201928712427616,0.08932030636746928
129,129,129,129,129,129,129,129,129,129,129,129,1-4531,3,1-4531,1,94,8,0,19,8.38737634755671,0.08922740795273096
350,350,350,350,350,350,350,350,350,350,350,350,1-9609,20,1-9609,12,25,2,0,10,2.2038822881877422,0.08815529152750969
105,105,105,105,105,105,105,105,105,105,105,105,1-7042,4,1-7042,2,117,10,0,14,10.28543520346284,0.08790970259369948
371,371,371,371,371,371,371,371,371,371,371,371,1-6035,11,1-6035,14,23,2,0,1,2.0203882288187742,0.08784296647038149
6,6,6,6,6,6,6,6,6,6,6,6,MLG54,15,MLG54,12,595,48,0,181,51.690269416198134,0.08687440238016493
160,160,160,160,160,160,160,160,160,160,160,160,1-5197,8,1-5197,6,72,6,0,12,6.244658745825291,0.0867313714697957
320,320,320,320,320,320,320,320,320,320,320,320,1-18203,17,1-18203,9,29,2,0,24,2.4893174916505814,0.08583853419484763
101,101,101,101,101,101,101,101,101,101,101,101,1-18371,16,1-18371,10,120,9,0,60,10.223293729126453,0.08519411440938711
358,358,358,358,358,358,358,358,358,358,358,358,1-8627,14,1-8627,11,25,2,0,6,2.1223293729126453,0.08489317491650582
61,61,61,61,61,61,61,61,61,61,61,61,1-6927,22,1-6927,19,179,14,0,41,14.835917381569743,0.08288222000876952
275,275,275,275,275,275,275,275,275,275,275,275,1-4020,14,1-4020,11,37,3,0,3,3.0611646864563227,0.08273418071503574
29,29,29,29,29,29,29,29,29,29,29,29,1-3534,18,1-3534,8,279,21,0,96,22.957269966602325,0.08228412174409436
274,274,274,274,274,274,274,274,274,274,274,274,1-7744,11,1-7744,14,37,3,0,2,3.0407764576375484,0.08218314750371752
31,31,31,31,31,31,31,31,31,31,31,31,1-9156,16,1-9156,10,268,20,0,97,21.9776581954211,0.08200618729634739
346,346,346,346,346,346,346,346,346,346,346,346,1-9805,12,1-9805,15,26,2,0,5,2.101941144093871,0.08084389015745658
467,467,467,467,467,467,467,467,467,467,467,467,1-0031,5,1-0031,13,13,1,0,2,1.0407764576375484,0.08005972751058064
76,76,76,76,76,76,76,76,76,76,76,76,1-2335,16,1-2335,10,145,11,0,27,11.550482178106904,0.07965849778004762
266,266,266,266,266,266,266,266,266,266,266,266,1-9496,7,1-9496,5,39,3,0,5,3.101941144093871,0.07953695241266336
174,174,174,174,174,174,174,174,174,174,174,174,MLG41,22,MLG41,19,66,5,0,12,5.244658745825291,0.07946452645189835
169,169,169,169,169,169,169,169,169,169,169,169,1-7268,14,1-7268,11,70,5,0,27,5.550482178106904,0.07929260254438435
59,59,59,59,59,59,59,59,59,59,59,59,1-8573,7,1-8573,5,184,14,0,26,14.53009394928813,0.07896790189830505
143,143,143,143,143,143,143,143,143,143,143,143,1-9286,14,1-9286,11,81,6,0,19,6.38737634755671,0.07885649811798408
41,41,41,41,41,41,41,41,41,41,41,41,1-9283,14,1-9283,11,235,18,0,26,18.53009394928813,0.07885146361399205
207,207,207,207,207,207,207,207,207,207,207,207,1-8622,12,1-8622,16,54,4,0,12,4.244658745825291,0.07860479158935724
265,265,265,265,265,265,265,265,265,265,265,265,1-1204,16,1-1204,10,39,3,0,3,3.0611646864563227,0.07849140221682879
211,211,211,211,211,211,211,211,211,211,211,211,1-8042,22,1-8042,19,52,4,0,3,4.061164686456323,0.07809932089339082
263,263,263,263,263,263,263,263,263,263,263,263,1-6061,15,1-6061,12,40,3,0,6,3.1223293729126453,0.07805823432281614
208,208,208,208,208,208,208,208,208,208,208,208,1-5355,11,1-5355,14,53,4,0,6,4.122329372912645,0.07777979948891783
255,255,255,255,255,255,255,255,255,255,255,255,1-3564,5,1-3564,3,41,3,0,9,3.183494059368968,0.07764619656997483
15,15,15,15,15,15,15,15,15,15,15,15,1-1580,4,1-1580,2,400,30,0,43,30.87669383920729,0.07719173459801823
462,462,462,462,462,462,462,462,462,462,462,462,1-4052,21,1-4052,17,13,1,0,0,1.0,0.07692307692307693
116,116,116,116,116,116,116,116,116,116,116,116,MLG08,10,MLG08,15,107,8,0,6,8.122329372912645,0.07590962030759482
450,450,450,450,450,450,450,450,450,450,450,450,1-11206,11,1-11206,14,14,1,0,3,1.0611646864563227,0.07579747760402304
79,79,79,79,79,79,79,79,79,79,79,79,1-0129,10,1-0129,15,142,10,0,36,10.733976237475872,0.07559138195405543
33,33,33,33,33,33,33,33,33,33,33,33,1-6296,20,1-6296,18,254,17,0,71,18.44756424613297,0.07262820569343689
453,453,453,453,453,453,453,453,453,453,453,453,1-5036,21,1-5036,17,14,1,0,0,1.0,0.07142857142857142
236,236,236,236,236,236,236,236,236,236,236,236,1-9794,16,1-9794,10,46,3,0,13,3.265046974644065,0.07097928205747968
78,78,78,78,78,78,78,78,78,78,78,78,1-1570,11,1-1570,14,142,9,0,39,9.795140923932195,0.06897986566149433
217,217,217,217,217,217,217,217,217,217,217,217,1-9770,16,1-9770,10,50,3,0,22,3.448541034013033,0.06897082068026066
435,435,435,435,435,435,435,435,435,435,435,435,1-4494,14,1-4494,12,16,1,0,5,1.1019411440938711,0.06887132150586694
434,434,434,434,434,434,434,434,434,434,434,434,1-4149,3,1-4149,1,16,1,0,5,1.1019411440938711,0.06887132150586694
74,74,74,74,74,74,74,74,74,74,74,74,1-8074,16,1-8074,10,145,9,0,47,9.958246754482388,0.06867756382401648
183,183,183,183,183,183,183,183,183,183,183,183,1-19915,11,1-19915,14,62,4,0,12,4.244658745825291,0.06846223783589178
296,296,296,296,296,296,296,296,296,296,296,296,1-0205,3,1-0205,1,34,2,0,16,2.3262116611003876,0.06841799003236435
2,2,2,2,2,2,2,2,2,2,2,2,1-6240,14,1-6240,11,698,46,0,85,47.73299944959581,0.06838538603093955
222,222,222,222,222,222,222,222,222,222,222,222,1-8705,20,1-8705,18,48,3,0,13,3.265046974644065,0.06802181197175135
181,181,181,181,181,181,181,181,181,181,181,181,MLG84,8,MLG84,6,63,4,0,12,4.244658745825291,0.06737553564802048
95,95,95,95,95,95,95,95,95,95,95,95,1-5626,11,1-5626,14,125,8,0,17,8.346599889919162,0.0667727991193533
128,128,128,128,128,128,128,128,128,128,128,128,1-7897,16,1-7897,10,95,6,0,13,6.265046974644065,0.06594786289099015
137,137,137,137,137,137,137,137,137,137,137,137,1-6611,18,1-6611,8,89,5,0,39,5.795140923932195,0.06511394296553027
428,428,428,428,428,428,428,428,428,428,428,428,1-9606,9,1-9606,7,16,1,0,2,1.0407764576375484,0.06504852860234678
427,427,427,427,427,427,427,427,427,427,427,427,1-3104,3,1-3104,1,16,1,0,2,1.0407764576375484,0.06504852860234678
417,417,417,417,417,417,417,417,417,417,417,417,1-5425,7,1-5425,5,17,1,0,5,1.1019411440938711,0.06482006729963948
103,103,103,103,103,103,103,103,103,103,103,103,1-3362,18,1-3362,8,117,7,0,27,7.550482178106904,0.06453403571031542
141,141,141,141,141,141,141,141,141,141,141,141,1-8820,7,1-8820,5,83,5,0,17,5.346599889919162,0.06441686614360435
298,298,298,298,298,298,298,298,298,298,298,298,1-7481,3,1-7481,1,33,2,0,5,2.101941144093871,0.06369518618466276
290,290,290,290,290,290,290,290,290,290,290,290,1-3509,20,1-3509,18,35,2,0,11,2.2242705170065165,0.06355058620018618
19,19,19,19,19,19,19,19,19,19,19,19,1-7863,11,1-7863,14,351,21,0,57,22.16212904267013,0.06313996878253599
13,13,13,13,13,13,13,13,13,13,13,13,1-1258,10,1-1258,15,435,24,0,162,27.302893068641424,0.06276527142216419
432,432,432,432,432,432,432,432,432,432,432,432,1-3089,17,1-3089,9,16,1,0,0,1.0,0.0625
423,423,423,423,423,423,423,423,423,423,423,423,MLG46,11,MLG46,14,17,1,0,3,1.0611646864563227,0.06242145214448957
420,420,420,420,420,420,420,420,420,420,420,420,1-8678,5,1-8678,3,17,1,0,3,1.0611646864563227,0.06242145214448957
89,89,89,89,89,89,89,89,89,89,89,89,1-9831,7,1-9831,5,132,7,0,59,8.20290550030768,0.062143223487179385
418,418,418,418,418,418,418,418,418,418,418,418,1-17835,20,1-17835,16,17,1,0,2,1.0407764576375484,0.06122214456691461
422,422,422,422,422,422,422,422,422,422,422,422,1-7536,17,1-7536,9,17,1,0,2,1.0407764576375484,0.06122214456691461
155,155,155,155,155,155,155,155,155,155,155,155,1-8157,16,1-8157,10,75,4,0,25,4.509705720469356,0.06012940960625807
414,414,414,414,414,414,414,414,414,414,414,414,MLG06,18,MLG06,15,18,1,0,4,1.081552915275097,0.06008627307083872
291,291,291,291,291,291,291,291,291,291,291,291,1-0037,11,1-0037,14,35,2,0,5,2.101941144093871,0.06005546125982489
426,426,426,426,426,426,426,426,426,426,426,426,1-3639,7,1-3639,5,17,1,0,1,1.0203882288187742,0.06002283698933966
