,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-0008,7,7,1-0008,230,11,0,244,205.5933630466461,0.8938841871593309
1,1-1390,14,13,1-1390,98,19,0,70,74.82596480846405,0.7635302531475924
2,1-2382,11,11,1-2382,139,77,0,26,97.7353583574295,0.7031320745138814
3,MLG48,21,6,MLG48,159,14,0,118,108.10662639141084,0.6799158892541561
4,1-6980,11,11,1-6980,128,33,0,58,79.25579941272736,0.6191859329119325
5,1-7058,4,9,1-7058,80,7,0,53,49.26823049783707,0.6158528812229633
6,P-16616,21,6,P-16616,28,5,0,15,16.962706744670868,0.6058109551668167
7,1-1580,11,11,1-1580,400,36,0,254,238.5685008764267,0.5964212521910668
8,1-18709,22,12,1-18709,33,11,0,8,17.380110263824463,0.5266700079946807
9,MLG49,8,17,MLG49,185,77,0,22,94.54530322551727,0.5110556931109042
10,1-1462,6,15,1-1462,192,30,0,85,97.78867155313492,0.5093159976725777
11,1-18028,4,9,1-18028,309,16,0,175,155.56491202116013,0.503446317220583
12,MLG60,17,4,MLG60,47,17,0,8,23.380110263824463,0.4974491545494566
13,MLG31,14,13,MLG31,33,10,0,8,16.380110263824463,0.4963669776916504
14,1-7682,17,4,1-7682,141,51,0,21,67.74778944253922,0.4804807761882214
15,1-0296,8,17,1-0296,41,13,0,8,19.380110263824463,0.4726856161908405
16,1-9938,9,5,1-9938,55,16,0,12,25.57016539573669,0.4649120981043035
17,MLG45,22,16,MLG45,70,17,0,19,32.1527618765831,0.4593251696654728
18,1-7005,6,15,1-7005,285,65,0,81,129.5986164212227,0.4547319874428866
19,1-1570,2,18,1-1570,142,54,0,12,63.57016539573669,0.4476772210967373
20,1-1183,5,22,1-1183,45,1,0,24,20.14033079147339,0.4475629064771864
21,1-9333,5,3,1-9333,102,33,0,15,44.96270674467087,0.4408108504379497
22,1-8573,21,5,1-8573,184,20,0,76,80.6110475063324,0.4381035190561543
23,1-5799,21,21,1-5799,7,3,0,0,3.0,0.4285714285714285
24,1-9283,18,10,1-9283,235,51,0,62,100.4458545446396,0.427429168275062
25,1-4531,6,15,1-4531,94,20,0,25,39.93784457445145,0.4248706869622494
26,1-9861,1,20,1-9861,8,1,0,3,3.3925413489341736,0.4240676686167717
27,MLG10,14,13,MLG10,60,19,0,8,25.380110263824463,0.4230018377304077
28,MLG14,17,4,MLG14,232,70,0,34,97.11546862125395,0.4186011578502326
29,1-5161,1,20,1-5161,12,1,0,5,4.987568914890289,0.4156307429075241
30,MLG32,19,2,MLG32,52,16,0,7,21.582596480846405,0.4150499323239693
31,1-8172,8,17,1-8172,40,15,0,2,16.595027565956116,0.4148756891489029
32,1-18377,10,12,1-18377,14,5,0,1,5.797513782978058,0.4141081273555755
33,MLG68,4,9,MLG68,642,64,0,253,265.77098709344864,0.4139735001455586
34,MLG75,9,8,MLG75,185,57,0,24,76.14033079147339,0.4115693556295859
35,1-5891,4,9,1-5891,96,10,0,37,39.50800997018814,0.4115417705227931
36,1-17835,3,3,1-17835,17,3,0,5,6.987568914890289,0.4110334655817817
37,1-3639,15,5,1-3639,17,3,0,5,6.987568914890289,0.4110334655817817
38,1-9417,15,5,1-9417,76,16,0,19,31.1527618765831,0.4099047615339881
39,MLG11,10,12,MLG11,87,22,0,17,35.557734310626984,0.4087095897773216
40,1-3589,3,3,1-3589,27,3,0,10,10.97513782978058,0.4064865862881696
41,1-10539,1,20,1-10539,63,4,0,27,25.53287214040756,0.405283684768374
42,1-6098,22,16,1-6098,1327,355,0,227,536.0356287360191,0.403945462498884
43,MLG40,19,2,MLG40,51,15,0,7,20.582596480846405,0.403580323153851
44,1-5424,21,6,1-5424,5,2,0,0,2.0,0.4
45,1-7839,8,17,1-7839,24,8,0,2,9.595027565956116,0.3997928152481715
46,1-19286,11,11,1-19286,40,8,0,10,15.97513782978058,0.3993784457445145
47,1-9457,11,11,1-9457,11,2,0,3,4.392541348934174,0.3993219408121976
48,1-4020,4,9,1-4020,37,6,0,11,14.772651612758636,0.3992608543988821
49,1-6296,7,7,1-6296,254,28,0,92,101.37126803398132,0.3990994804487454
50,1-8532,2,18,1-8532,4,0,0,2,1.5950275659561155,0.3987568914890289
51,1-0033,2,18,1-0033,10,0,0,5,3.987568914890289,0.3987568914890289
52,1-19567,2,18,1-19567,2,0,0,1,0.7975137829780579,0.3987568914890289
53,1-7608,16,24,1-7608,4,0,0,2,1.5950275659561155,0.3987568914890289
54,1-9394,17,4,1-9394,117,27,0,24,46.14033079147339,0.3943618016365247
55,1-9286,1,20,1-9286,81,4,0,35,31.912982404232025,0.3939874370892842
56,1-5980,8,17,1-5980,29,9,0,3,11.392541348934174,0.3928462534115232
57,MLG29,21,6,MLG29,164,42,0,28,64.33038592338562,0.3922584507523513
58,1-3584,22,16,1-3584,26,7,0,4,10.190055131912231,0.3919251973812396
59,1-10468,15,5,1-10468,549,114,0,126,214.4867366552353,0.3906862234157291
60,1-1942,14,13,1-1942,34,9,0,5,12.98756891489029,0.381987321026185
61,1-6006,6,15,1-6006,57,16,0,7,21.582596480846405,0.3786420435236211
62,72-12171,9,8,72-12171,19,4,0,4,7.190055131912232,0.3784239543111701
63,1-5002,22,16,1-5002,45,13,0,5,16.98756891489029,0.3775015314420064
64,1-1131,17,4,1-1131,138,36,0,20,51.95027565956116,0.3764512728953707
65,1-5626,4,9,1-5626,125,19,0,35,46.912982404232025,0.3753038592338562
66,1-8341,6,15,1-8341,197,46,0,35,73.91298240423203,0.3751928040823961
