Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
483,483,483,483,483,483,483,483,483,483,483,483,483,483,1-9491,14,2,1-9491,80,25,1,3,1026.0702405571938,12.825878006964922
302,302,302,302,302,302,302,302,302,302,302,302,302,302,MLG51,20,16,MLG51,248,64,1,29,1074.3456587195396,4.332038946449757
282,282,282,282,282,282,282,282,282,282,282,282,282,282,1-1608,14,2,1-1608,307,32,1,176,1094.7874460220337,3.5660828860652565
299,299,299,299,299,299,299,299,299,299,299,299,299,299,MLG54,20,16,MLG54,595,61,1,105,1098.4584195017815,1.8461486042046746
497,497,497,497,497,497,497,497,497,497,497,497,497,497,1-8493,16,9,1-8493,38,26,0,14,30.994455933570862,0.8156435771992332
434,434,434,434,434,434,434,434,434,434,434,434,434,434,MLG59,7,10,MLG59,71,37,0,23,45.20517760515213,0.6366926423260864
427,427,427,427,427,427,427,427,427,427,427,427,427,427,1-9379,17,8,1-9379,58,27,0,12,31.280962228775024,0.5393269349788797
346,346,346,346,346,346,346,346,346,346,346,346,346,346,MLG32,17,8,MLG32,52,21,0,16,26.7079496383667,0.5136144161224365
499,499,499,499,499,499,499,499,499,499,499,499,499,499,1-8627,14,2,1-8627,25,10,0,3,11.070240557193756,0.4428096222877502
485,485,485,485,485,485,485,485,485,485,485,485,485,485,1-5980,12,13,1-5980,29,9,0,10,12.567468523979187,0.4333609835854892
342,342,342,342,342,342,342,342,342,342,342,342,342,342,MLG65,20,16,MLG65,201,67,0,53,85.90758317708969,0.4274009113288044
500,500,500,500,500,500,500,500,500,500,500,500,500,500,1-0292,11,18,1-0292,99,24,0,51,42.194089472293854,0.4262029239625642
251,251,251,251,251,251,251,251,251,251,251,251,251,251,1-7268,14,2,1-7268,70,25,0,8,27.85397481918335,0.3979139259883336
422,422,422,422,422,422,422,422,422,422,422,422,422,422,1-6878,11,18,1-6878,167,54,0,33,65.77264612913132,0.39384818041395997
320,320,320,320,320,320,320,320,320,320,320,320,320,320,MLG13,9,11,MLG13,140,38,0,45,54.05360835790634,0.3860972025564739
552,552,552,552,552,552,552,552,552,552,552,552,552,552,MLG46,9,8,MLG46,17,5,0,4,6.426987409591675,0.37805808291715737
268,268,268,268,268,268,268,268,268,268,268,268,268,268,MLG44,9,11,MLG44,59,18,0,12,22.280962228775024,0.37764342760635633
244,244,244,244,244,244,244,244,244,244,244,244,244,244,MLG57,19,17,MLG57,629,212,0,66,235.54529225826263,0.37447582235017907
526,526,526,526,526,526,526,526,526,526,526,526,526,526,1-5002,12,13,1-5002,45,11,0,16,16.7079496383667,0.3712877697414822
141,141,141,141,141,141,141,141,141,141,141,141,141,141,MLG45,17,8,MLG45,70,22,0,8,24.85397481918335,0.3550567831311907
362,362,362,362,362,362,362,362,362,362,362,362,362,362,1-1462,15,3,1-1462,192,33,0,90,65.10721671581268,0.3391000870615244
398,398,398,398,398,398,398,398,398,398,398,398,398,398,1-0303,7,10,1-0303,212,56,0,44,71.69686150550842,0.33819274295051144
150,150,150,150,150,150,150,150,150,150,150,150,150,150,1-7005,9,11,1-7005,285,68,0,79,96.18300133943558,0.33748421522608973
331,331,331,331,331,331,331,331,331,331,331,331,331,331,MLG75,5,4,MLG75,185,43,0,48,60.1238489151001,0.32499377791946
521,521,521,521,521,521,521,521,521,521,521,521,521,521,1-19549,10,12,1-19549,29,9,0,1,9.356746852397919,0.3226464431861351
176,176,176,176,176,176,176,176,176,176,176,176,176,176,1-8042,14,2,1-8042,52,16,0,2,16.713493704795837,0.321413340476843
128,128,128,128,128,128,128,128,128,128,128,128,128,128,1-19286,5,4,1-19286,40,10,0,8,12.85397481918335,0.32134937047958373
388,388,388,388,388,388,388,388,388,388,388,388,388,388,MLG49,19,17,MLG49,185,41,0,51,59.194089472293854,0.3199680512015884
149,149,149,149,149,149,149,149,149,149,149,149,149,149,MLG58,13,6,MLG58,71,20,0,7,22.49722796678543,0.31686236572937226
238,238,238,238,238,238,238,238,238,238,238,238,238,238,1-9855,1,20,1-9855,8,0,0,7,2.497227966785431,0.31215349584817886
13,13,13,13,13,13,13,13,13,13,13,13,13,13,1-9805,6,5,1-9805,26,7,0,3,8.070240557193756,0.31039386758437526
435,435,435,435,435,435,435,435,435,435,435,435,435,435,1-9610,6,5,1-9610,49,13,0,6,15.140481114387512,0.30898941049770434
560,560,560,560,560,560,560,560,560,560,560,560,560,560,1-0027,12,13,1-0027,29,6,0,8,8.85397481918335,0.30530947652356377
498,498,498,498,498,498,498,498,498,498,498,498,498,498,1-19915,9,11,1-19915,62,15,0,11,18.924215376377106,0.30522928026414686
161,161,161,161,161,161,161,161,161,161,161,161,161,161,MLG41,17,8,MLG41,66,18,0,6,20.140481114387512,0.30515880476344714
234,234,234,234,234,234,234,234,234,234,234,234,234,234,MLG29,12,13,MLG29,164,35,0,42,49.983367800712585,0.3047766329311743
290,290,290,290,290,290,290,290,290,290,290,290,290,290,1-8341,15,3,1-8341,197,45,0,42,59.983367800712585,0.3044841005112314
378,378,378,378,378,378,378,378,378,378,378,378,378,378,1-6561,17,9,1-6561,65,13,0,19,19.778190195560455,0.30427984916246853
186,186,186,186,186,186,186,186,186,186,186,186,186,186,72-11994,14,2,72-11994,8,1,0,4,2.426987409591675,0.30337342619895935
256,256,256,256,256,256,256,256,256,256,256,256,256,256,1-9277,15,11,1-9277,48,9,0,15,14.35120278596878,0.2989833913743496
332,332,332,332,332,332,332,332,332,332,332,332,332,332,MLG78,17,8,MLG78,80,21,0,8,23.85397481918335,0.29817468523979185
554,554,554,554,554,554,554,554,554,554,554,554,554,554,1-10444,11,18,1-10444,8,2,0,1,2.3567468523979187,0.29459335654973984
336,336,336,336,336,336,336,336,336,336,336,336,336,336,1-1827,6,5,1-1827,24,7,0,0,7.0,0.2916666666666667
510,510,510,510,510,510,510,510,510,510,510,510,510,510,1-3206,8,12,1-3206,45,7,0,17,13.064696490764618,0.2903265886836582
382,382,382,382,382,382,382,382,382,382,382,382,382,382,1-18558,10,12,1-18558,307,84,0,14,88.99445593357086,0.28988422128198976
414,414,414,414,414,414,414,414,414,414,414,414,414,414,1-8285,14,2,1-8285,72,19,0,5,20.783734261989594,0.28866297586096656
138,138,138,138,138,138,138,138,138,138,138,138,138,138,1-5515,10,12,1-5515,29,8,0,1,8.356746852397919,0.2881636845654455
94,94,94,94,94,94,94,94,94,94,94,94,94,94,1-3083,10,12,1-3083,78,18,0,12,22.280962228775024,0.2856533619073721
103,103,103,103,103,103,103,103,103,103,103,103,103,103,1-8820,5,4,1-8820,83,18,0,16,23.7079496383667,0.2856379474502012
214,214,214,214,214,214,214,214,214,214,214,214,214,214,1-0053,12,13,1-0053,142,26,0,40,40.26987409591675,0.28359066264730104
326,326,326,326,326,326,326,326,326,326,326,326,326,326,1-8826,19,17,1-8826,123,28,0,19,34.778190195560455,0.28274951378504437
159,159,159,159,159,159,159,159,159,159,159,159,159,159,1-10696,1,20,1-10696,24,0,0,19,6.778190195560455,0.28242459148168564
404,404,404,404,404,404,404,404,404,404,404,404,404,404,1-4682,19,17,1-4682,16,2,0,7,4.497227966785431,0.28107674792408943
390,390,390,390,390,390,390,390,390,390,390,390,390,390,MLG64,17,8,MLG64,245,56,0,36,68.84288668632507,0.2809913742298983
114,114,114,114,114,114,114,114,114,114,114,114,114,114,1-7496,6,5,1-7496,246,54,0,42,68.98336780071259,0.2804201943118398
386,386,386,386,386,386,386,386,386,386,386,386,386,386,MLG68,5,4,MLG68,642,64,0,322,178.87248647212982,0.27861758017465704
402,402,402,402,402,402,402,402,402,402,402,402,402,402,1-5744,13,6,1-5744,18,5,0,0,5.0,0.2777777777777778
353,353,353,353,353,353,353,353,353,353,353,353,353,353,MLG50,13,6,MLG50,319,57,0,88,88.39372301101685,0.27709631037936316
305,305,305,305,305,305,305,305,305,305,305,305,305,305,1-7866,10,12,1-7866,318,85,0,8,87.85397481918335,0.2762703610666143
232,232,232,232,232,232,232,232,232,232,232,232,232,232,1-18371,8,7,1-18371,120,8,0,70,32.97227966785431,0.2747689972321192
123,123,123,123,123,123,123,123,123,123,123,123,123,123,MLG55,19,17,MLG55,92,19,0,17,25.064696490764618,0.272442353160485
539,539,539,539,539,539,539,539,539,539,539,539,539,539,1-9436,20,16,1-9436,21,5,0,2,5.713493704795837,0.2720711287998018
223,223,223,223,223,223,223,223,223,223,223,223,223,223,1-0205,15,3,1-0205,34,6,0,9,9.210721671581268,0.2709035785759197
327,327,327,327,327,327,327,327,327,327,327,327,327,327,P-16616,17,8,P-16616,28,4,0,10,7.567468523979187,0.2702667329992567
318,318,318,318,318,318,318,318,318,318,318,318,318,318,1-2324,14,2,1-2324,25,6,0,2,6.713493704795837,0.2685397481918335
255,255,255,255,255,255,255,255,255,255,255,255,255,255,1-9946,1,20,1-9946,12,0,0,9,3.2107216715812683,0.267560139298439
92,92,92,92,92,92,92,92,92,92,92,92,92,92,1-7807,6,5,1-7807,239,46,0,50,63.837342619895935,0.26710185196609176
87,87,87,87,87,87,87,87,87,87,87,87,87,87,MLG35,17,8,MLG35,49,12,0,3,13.070240557193756,0.26673960320803586
429,429,429,429,429,429,429,429,429,429,429,429,429,429,1-6693,12,13,1-6693,98,16,0,28,25.988911867141724,0.26519297823614
131,131,131,131,131,131,131,131,131,131,131,131,131,131,1-9283,14,2,1-9283,235,59,0,9,62.21072167158127,0.2647264751982182
441,441,441,441,441,441,441,441,441,441,441,441,441,441,1-19166,15,3,1-19166,45,9,0,8,11.85397481918335,0.2634216626485189
153,153,153,153,153,153,153,153,153,153,153,153,153,153,1-1350,14,2,1-1350,195,41,0,29,51.34565871953964,0.26331107035661355
30,30,30,30,30,30,30,30,30,30,30,30,30,30,1-8418,17,8,1-8418,46,11,0,3,12.070240557193756,0.26239653385203815
298,298,298,298,298,298,298,298,298,298,298,298,298,298,1-7019,11,18,1-7019,107,12,0,45,28.05360835790634,0.2621832556813677
416,416,416,416,416,416,416,416,416,416,416,416,416,416,1-18203,17,8,1-18203,29,4,0,10,7.567468523979187,0.26094719048204096
469,469,469,469,469,469,469,469,469,469,469,469,469,469,1-8578,1,20,1-8578,11,0,0,8,2.8539748191833496,0.25945225628939544
345,345,345,345,345,345,345,345,345,345,345,345,345,345,1-1131,20,16,1-1131,138,32,0,10,35.56746852397919,0.25773527915926947
558,558,558,558,558,558,558,558,558,558,558,558,558,558,1-0055,3,22,1-0055,18,0,0,13,4.637709081172943,0.25765050450960797
44,44,44,44,44,44,44,44,44,44,44,44,44,44,1-5214,9,11,1-5214,40,6,0,12,10.280962228775024,0.2570240557193756
3,3,3,3,3,3,3,3,3,3,3,3,3,3,1-8222,18,1,1-8222,12,2,0,3,3.070240557193756,0.25585337976614636
537,537,537,537,537,537,537,537,537,537,537,537,537,537,1-4494,14,17,1-4494,16,3,0,3,4.070240557193756,0.25439003482460976
488,488,488,488,488,488,488,488,488,488,488,488,488,488,1-11350,10,12,1-11350,100,24,0,4,25.426987409591675,0.2542698740959167
384,384,384,384,384,384,384,384,384,384,384,384,384,384,1-9270,16,9,1-9270,128,21,0,32,32.4158992767334,0.2532492130994797
91,91,91,91,91,91,91,91,91,91,91,91,91,91,72-12171,15,3,72-12171,19,3,0,5,4.7837342619895935,0.2517754874731365
224,224,224,224,224,224,224,224,224,224,224,224,224,224,1-9227,15,3,1-9227,801,123,0,217,200.41406697034836,0.2502048276783375
442,442,442,442,442,442,442,442,442,442,442,442,442,442,MLG11,4,15,MLG11,87,0,0,61,21.76155799627304,0.250132850531874
466,466,466,466,466,466,466,466,466,466,466,466,466,466,1-5981,7,12,1-5981,28,7,0,0,7.0,0.25
557,557,557,557,557,557,557,557,557,557,557,557,557,557,1-9806,16,9,1-9806,8,2,0,0,2.0,0.25
73,73,73,73,73,73,73,73,73,73,73,73,73,73,1-5355,17,8,1-5355,53,10,0,9,13.210721671581268,0.2492588994637975
260,260,260,260,260,260,260,260,260,260,260,260,260,260,1-0129,16,9,1-0129,142,25,0,29,35.34565871953964,0.24891308957422284
349,349,349,349,349,349,349,349,349,349,349,349,349,349,1-3052,15,3,1-3052,166,22,0,54,41.26433002948761,0.2485803013824555
419,419,419,419,419,419,419,419,419,419,419,419,419,419,1-6692,8,7,1-6692,71,8,0,27,17.632165014743805,0.24834035232033527
311,311,311,311,311,311,311,311,311,311,311,311,311,311,1-20578,20,16,1-20578,19,4,0,2,4.713493704795837,0.2480786160418862
25,25,25,25,25,25,25,25,25,25,25,25,25,25,1-9607,4,15,1-9607,19,4,0,2,4.713493704795837,0.2480786160418862
542,542,542,542,542,542,542,542,542,542,542,542,542,542,1-1191,8,7,1-1191,53,8,0,14,12.994455933570862,0.24517841384095965
330,330,330,330,330,330,330,330,330,330,330,330,330,330,1-4531,15,3,1-4531,94,13,0,28,22.988911867141724,0.24456289220363536
403,403,403,403,403,403,403,403,403,403,403,403,403,403,1-1770,13,6,1-1770,35,7,0,4,8.426987409591675,0.24077106884547642
122,122,122,122,122,122,122,122,122,122,122,122,122,122,MLG42,5,4,MLG42,14,3,0,1,3.3567468523979187,0.23976763231413706
410,410,410,410,410,410,410,410,410,410,410,410,410,410,MLG12,19,17,MLG12,146,15,0,56,34.97782373428345,0.23957413516632498
375,375,375,375,375,375,375,375,375,375,375,375,375,375,MLG14,13,6,MLG14,232,47,0,24,55.56192445755005,0.23949105369633641
478,478,478,478,478,478,478,478,478,478,478,478,478,478,1-9394,8,7,1-9394,117,18,0,28,27.988911867141724,0.23922146894992927
322,322,322,322,322,322,322,322,322,322,322,322,322,322,1-0296,10,12,1-0296,41,9,0,2,9.713493704795837,0.23691448060477652
339,339,339,339,339,339,339,339,339,339,339,339,339,339,1-3523,10,12,1-3523,543,106,0,62,128.11830484867096,0.23594531279681577
197,197,197,197,197,197,197,197,197,197,197,197,197,197,1-8646,16,9,1-8646,20,4,0,2,4.713493704795837,0.23567468523979188
240,240,240,240,240,240,240,240,240,240,240,240,240,240,MLG33,17,8,MLG33,20,4,0,2,4.713493704795837,0.23567468523979188
493,493,493,493,493,493,493,493,493,493,493,493,493,493,1-1836,13,6,1-1836,20,4,0,2,4.713493704795837,0.23567468523979188
467,467,467,467,467,467,467,467,467,467,467,467,467,467,1-13247,3,22,1-13247,29,0,0,19,6.778190195560455,0.2337306963986364
4,4,4,4,4,4,4,4,4,4,4,4,4,4,1-6240,14,2,1-6240,698,139,0,67,162.90203911066055,0.23338401018719276
253,253,253,253,253,253,253,253,253,253,253,253,253,253,1-4649,15,3,1-4649,244,43,0,39,56.91312724351883,0.23325052148983128
14,14,14,14,14,14,14,14,14,14,14,14,14,14,1-6098,12,13,1-6098,1327,164,0,399,306.34199410676956,0.23085304755596803
503,503,503,503,503,503,503,503,503,503,503,503,503,503,1-9076,5,4,1-9076,9,1,0,3,2.070240557193756,0.230026728577084
51,51,51,51,51,51,51,51,51,51,51,51,51,51,1-9925,7,10,1-9925,93,16,0,15,21.35120278596878,0.22958282565557828
281,281,281,281,281,281,281,281,281,281,281,281,281,281,1-9995,9,11,1-9995,24,3,0,7,5.497227966785431,0.2290511652827263
8,8,8,8,8,8,8,8,8,8,8,8,8,8,1-8181,13,6,1-8181,30,4,0,8,6.85397481918335,0.22846582730611165
76,76,76,76,76,76,76,76,76,76,76,76,76,76,1-8541,15,3,1-8541,232,48,0,14,52.99445593357086,0.22842437902401233
