Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
145,145,145,145,145,1-9491,4,1-9491,10,80,20,1,28,1041.225944366306,13.015324304578826
93,93,93,93,93,MLG52,4,MLG52,10,125,17,1,24,1035.193666599691,8.281549332797526
4,4,4,4,4,MLG68,12,MLG68,5,642,26,0,466,379.26035981066525,0.5907482240041515
195,195,195,195,195,1-9379,5,1-9379,9,58,16,0,20,31.161388833075762,0.5372653247082028
44,44,44,44,44,1-0008,15,1-0008,1,230,1,0,160,122.2911106646061,0.5317004811504613
62,62,62,62,62,1-6878,15,1-6878,1,167,22,0,88,88.71011086553335,0.5311982686558884
27,27,27,27,27,1-1608,14,1-1608,2,307,27,0,179,162.69443005602807,0.529949283570124
169,169,169,169,169,1-7268,13,1-7268,4,70,15,0,28,36.22594436630607,0.5175134909472295
15,15,15,15,15,1-1580,10,1-1580,18,400,28,0,232,203.87211046367884,0.5096802761591971
165,165,165,165,165,MLG59,5,MLG59,9,71,24,0,16,36.12911106646061,0.5088607192459241
25,25,25,25,25,1-18028,13,1-18028,4,309,5,0,189,148.27512447256595,0.4798547717558769
147,147,147,147,147,1-2423,15,1-2423,1,79,4,0,42,35.8389165494591,0.4536571715121405
5,5,5,5,5,MLG57,13,MLG57,4,629,78,0,267,280.4045409215614,0.44579418270518506
239,239,239,239,239,1-5002,3,1-5002,11,45,4,0,21,19.91945827472955,0.44265462832732333
84,84,84,84,84,1-2382,4,1-2382,10,139,34,0,31,57.50015269126743,0.4136701632465283
368,368,368,368,368,1-6858,7,1-6858,21,23,4,0,7,9.306486091576517,0.4046298300685442
17,17,17,17,17,1-7004,11,1-7004,19,381,53,0,126,148.5167496483773,0.389807741859258
43,43,43,43,43,MLG14,7,MLG14,6,232,72,0,24,90.19366659969091,0.3887658043090126
208,208,208,208,208,1-5355,18,1-5355,21,53,13,0,10,20.58069441653788,0.38831498899128075
81,81,81,81,81,1-7682,12,1-7682,5,141,24,0,40,54.322777666151524,0.3852679267102945
31,31,31,31,31,1-9156,8,1-9156,17,268,25,0,103,103.08115249034017,0.384631166008732
358,358,358,358,358,1-8627,7,1-8627,6,25,5,0,6,9.548416649922729,0.3819366659969091
267,267,267,267,267,1-5413,4,1-5413,10,39,4,0,14,14.612972183153033,0.37469159443982136
150,150,150,150,150,1-3083,4,1-3083,4,78,17,0,16,29.12911106646061,0.37345014187770015
104,104,104,104,104,1-9394,8,1-9394,17,117,11,0,43,43.59698599111289,0.3726238118898537
168,168,168,168,168,MLG45,5,MLG45,9,70,20,0,8,26.064555533230305,0.3723507933318615
299,299,299,299,299,MLG31,7,MLG31,6,33,10,0,3,12.274208324961364,0.37194570681701106
143,143,143,143,143,1-9286,4,1-9286,10,81,10,0,26,29.70980548299849,0.36678772201232707
182,182,182,182,182,1-6647,2,1-6647,15,62,21,0,1,21.758069441653788,0.35093660389764175
74,74,74,74,74,1-8074,5,1-8074,9,145,22,0,38,50.80663878284395,0.3503906122954755
176,176,176,176,176,1-6561,18,1-6561,21,65,12,0,14,22.612972183153033,0.3478918797408159
57,57,57,57,57,MLG75,12,MLG75,5,185,39,0,33,64.016291574575,0.34603400851121624
174,174,174,174,174,MLG41,5,MLG41,9,66,16,0,9,22.822624974884093,0.34579734810430446
54,54,54,54,54,1-1350,14,1-1350,2,195,49,0,24,67.19366659969091,0.3445829056394406
203,203,203,203,203,1-9938,6,1-9938,8,55,9,0,13,18.854902741499245,0.34281641348180447
319,319,319,319,319,1-18935,12,1-18935,16,30,7,0,4,10.032277766615152,0.33440925888717177
47,47,47,47,47,1-0303,17,1-0303,15,212,25,0,60,70.48416649922729,0.33247248348692116
268,268,268,268,268,1-8493,6,1-8493,21,38,2,0,14,12.612972183153033,0.33192032060929033
441,441,441,441,441,1-9997,22,1-9997,11,16,3,0,3,5.274208324961364,0.32963802031008527
371,371,371,371,371,1-6035,12,1-6035,21,23,3,0,6,7.5484166499227285,0.3281920282575099
22,22,22,22,22,MLG50,7,MLG50,6,319,68,0,48,104.38733319938183,0.32723301943379884
212,212,212,212,212,MLG32,21,MLG32,13,52,17,0,0,17.0,0.3269230769230769
257,257,257,257,257,1-19286,7,1-19286,6,40,10,0,4,13.032277766615152,0.3258069441653788
424,424,424,424,424,1-1177,5,1-1177,7,17,4,0,2,5.516138883307576,0.3244787578416221
0,0,0,0,0,1-6098,3,1-6098,11,1327,145,0,362,419.4211378786713,0.31606717247827526
429,429,429,429,429,1-9452,21,1-9452,4,16,5,0,0,5.0,0.3125
48,48,48,48,48,MLG30,15,MLG30,1,208,14,0,67,64.7906525908038,0.31149352207117215
41,41,41,41,41,1-9283,4,1-9283,10,235,42,0,41,73.08084710780531,0.3109823281183205
29,29,29,29,29,1-3534,20,1-3534,7,279,14,0,95,86.01659695710987,0.30830321490003537
151,151,151,151,151,MLG38,5,MLG38,9,77,13,0,14,23.612972183153033,0.30666197640458487
453,453,453,453,453,1-5036,9,1-5036,1,14,2,0,3,4.274208324961364,0.30530059464009746
85,85,85,85,85,1-1131,2,1-1131,12,138,39,0,4,42.03227776661515,0.3045817229464866
527,527,527,527,527,1-17790,15,1-17790,1,5,0,0,2,1.5161388833075762,0.30322777666151524
64,64,64,64,64,MLG29,3,MLG29,11,164,20,0,39,49.564708224497736,0.30222383063718133
124,124,124,124,124,1-0292,18,1-0292,1,99,20,0,13,29.854902741499245,0.301564674156558
300,300,300,300,300,1-18709,4,1-18709,10,33,3,0,9,9.822624974884093,0.29765530226921494
324,324,324,324,324,1-5515,9,1-5515,5,29,7,0,2,8.516138883307576,0.2936599614933647
98,98,98,98,98,1-5043,18,1-5043,21,123,8,0,37,36.04856934119016,0.29307779952187124
