Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
161,161,161,161,161,161,161,161,161,161,161,161,161,161,MLG41,7,17,MLG41,66,23,1,18,1038.8593654632568,15.740293416109951
345,345,345,345,345,345,345,345,345,345,345,345,345,345,1-1131,3,7,1-1131,138,26,1,66,1084.1510066986084,7.856166715207308
391,391,391,391,391,391,391,391,391,391,391,391,391,391,MLG30,3,7,MLG30,208,45,1,33,1074.0755033493042,5.163824535333193
259,259,259,259,259,259,259,259,259,259,259,259,259,259,1-3596,7,17,1-3596,223,41,1,102,1130.869737625122,5.0711647427135516
462,462,462,462,462,462,462,462,462,462,462,462,462,462,1-1183,8,15,1-1183,45,42,0,30,68.43227577209473,1.520717239379883
457,457,457,457,457,457,457,457,457,457,457,457,457,457,1-8503,3,7,1-8503,16,11,0,15,24.216137886047363,1.5135086178779602
431,431,431,431,431,431,431,431,431,431,431,431,431,431,1-7614,19,16,1-7614,72,40,0,72,103.43746185302734,1.4366314146253798
463,463,463,463,463,463,463,463,463,463,463,463,463,463,1-1989,5,14,1-1989,46,46,0,4,49.5243034362793,1.076615292093028
469,469,469,469,469,469,469,469,469,469,469,469,469,469,1-8578,3,7,1-8578,11,6,0,6,11.286455154418945,1.0260413776744495
437,437,437,437,437,437,437,437,437,437,437,437,437,437,1-6980,19,16,1-6980,128,5,0,140,128.3506202697754,1.0027392208576202
327,327,327,327,327,327,327,327,327,327,327,327,327,327,P-16616,4,9,P-16616,28,12,0,18,27.859365463256836,0.9949773379734584
335,335,335,335,335,335,335,335,335,335,335,335,335,335,1-8910,20,18,1-8910,137,38,0,110,134.91834449768066,0.9848054342896398
474,474,474,474,474,474,474,474,474,474,474,474,474,474,1-8400,13,12,1-8400,33,28,0,5,32.40537929534912,0.9819811907681552
277,277,277,277,277,277,277,277,277,277,277,277,277,277,1-4051,1,2,1-4051,5,4,0,1,4.881075859069824,0.9762151718139649
18,18,18,18,18,18,18,18,18,18,18,18,18,18,1-3521,12,3,1-3521,22,21,0,0,21.0,0.9545454545454546
550,550,550,550,550,550,550,550,550,550,550,550,550,550,1-19568,8,15,1-19568,2,1,0,1,1.8810758590698242,0.9405379295349121
365,365,365,365,365,365,365,365,365,365,365,365,365,365,MLG48,19,16,MLG48,159,108,0,44,146.76733779907227,0.9230650176042281
432,432,432,432,432,432,432,432,432,432,432,432,432,432,1-6914,20,18,1-6914,73,2,0,73,66.31853771209717,0.9084731193437968
546,546,546,546,546,546,546,546,546,546,546,546,546,546,1-7527,16,19,1-7527,1,0,0,1,0.8810758590698242,0.8810758590698242
20,20,20,20,20,20,20,20,20,20,20,20,20,20,1-5167,9,4,1-5167,24,21,0,0,21.0,0.875
507,507,507,507,507,507,507,507,507,507,507,507,507,507,1-6909,6,10,1-6909,36,20,0,11,29.691834449768066,0.8247731791602241
438,438,438,438,438,438,438,438,438,438,438,438,438,438,MLG10,3,7,MLG10,60,8,0,47,49.41056537628174,0.823509422938029
270,270,270,270,270,270,270,270,270,270,270,270,270,270,1-1390,7,17,1-1390,98,54,0,30,80.43227577209473,0.8207375078785176
113,113,113,113,113,113,113,113,113,113,113,113,113,113,1-4499,3,7,1-4499,12,7,0,3,9.643227577209473,0.8036022981007894
434,434,434,434,434,434,434,434,434,434,434,434,434,434,MLG59,18,11,MLG59,71,40,0,19,56.74044132232666,0.7991611453848826
416,416,416,416,416,416,416,416,416,416,416,416,416,416,1-18203,3,7,1-18203,29,1,0,25,23.026896476745605,0.7940309129912277
541,541,541,541,541,541,541,541,541,541,541,541,541,541,1-5424,1,2,1-5424,5,3,0,1,3.881075859069824,0.7762151718139648
423,423,423,423,423,423,423,423,423,423,423,423,423,423,1-7122,7,17,1-7122,197,44,0,122,151.49125480651855,0.7689911411498404
97,97,97,97,97,97,97,97,97,97,97,97,97,97,1-9237,6,10,1-9237,38,27,0,2,28.76215171813965,0.7568987294247276
417,417,417,417,417,417,417,417,417,417,417,417,417,417,1-10451,4,9,1-10451,46,0,0,39,34.361958503723145,0.7469990979070249
311,311,311,311,311,311,311,311,311,311,311,311,311,311,1-20578,15,8,1-20578,19,8,0,7,14.16753101348877,0.7456595270257247
333,333,333,333,333,333,333,333,333,333,333,333,333,333,1-11329,8,15,1-11329,14,6,0,5,10.405379295349121,0.743241378239223
313,313,313,313,313,313,313,313,313,313,313,313,313,313,1-7521,12,3,1-7521,10,3,0,5,7.405379295349121,0.7405379295349122
201,201,201,201,201,201,201,201,201,201,201,201,201,201,1-9902,4,9,1-9902,30,9,0,15,22.216137886047363,0.7405379295349122
367,367,367,367,367,367,367,367,367,367,367,367,367,367,1-8544,4,9,1-8544,54,31,0,9,38.92968273162842,0.7209200505857114
504,504,504,504,504,504,504,504,504,504,504,504,504,504,1-5425,17,5,1-5425,17,5,0,8,12.048606872558594,0.7087415807387408
232,232,232,232,232,232,232,232,232,232,232,232,232,232,1-18371,15,8,1-18371,120,20,0,73,84.31853771209717,0.7026544809341431
91,91,91,91,91,91,91,91,91,91,91,91,91,91,72-12171,5,14,72-12171,19,8,0,6,13.286455154418945,0.6992871133904708
312,312,312,312,312,312,312,312,312,312,312,312,312,312,1-3108,19,16,1-3108,18,7,0,6,12.286455154418945,0.6825808419121636
558,558,558,558,558,558,558,558,558,558,558,558,558,558,1-0055,3,7,1-0055,18,6,0,7,12.16753101348877,0.6759739451938205
413,413,413,413,413,413,413,413,413,413,413,413,413,413,1-8314,5,14,1-8314,36,18,0,7,24.16753101348877,0.6713203059302436
342,342,342,342,342,342,342,342,342,342,342,342,342,342,MLG65,9,4,MLG65,201,69,0,72,132.43746185302734,0.6588928450399371
465,465,465,465,465,465,465,465,465,465,465,465,465,465,1-5913,19,16,1-5913,14,3,0,7,9.16753101348877,0.6548236438206264
412,412,412,412,412,412,412,412,412,412,412,412,412,412,1-6858,15,8,1-6858,23,7,0,9,14.929682731628418,0.6491166405055834
533,533,533,533,533,533,533,533,533,533,533,533,533,533,1-7530,17,5,1-7530,25,10,0,7,16.16753101348877,0.6467012405395508
501,501,501,501,501,501,501,501,501,501,501,501,501,501,1-18487,3,7,1-18487,23,6,0,10,14.810758590698242,0.6439460256825322
140,140,140,140,140,140,140,140,140,140,140,140,140,140,1-2294,16,19,1-2294,75,34,0,16,48.09721374511719,0.6412961832682291
387,387,387,387,387,387,387,387,387,387,387,387,387,387,1-10539,13,12,1-10539,63,9,0,35,39.83765506744385,0.6323437312292675
500,500,500,500,500,500,500,500,500,500,500,500,500,500,1-0292,3,7,1-0292,99,21,0,47,62.41056537628174,0.6304097512755731
433,433,433,433,433,433,433,433,433,433,433,433,433,433,1-5654,7,17,1-5654,15,3,0,7,9.16753101348877,0.6111687342325847
420,420,420,420,420,420,420,420,420,420,420,420,420,420,1-8172,3,7,1-8172,40,20,0,5,24.40537929534912,0.610134482383728
497,497,497,497,497,497,497,497,497,497,497,497,497,497,1-8493,11,13,1-8493,38,1,0,25,23.026896476745605,0.605970959914358
