Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
485,485,485,485,485,485,485,485,485,1-5980,8,6,1-5980,29,5,0,13,8.943829745054245,0.3084079222432498
179,179,179,179,179,179,179,179,179,1-4052,7,1,1-4052,13,4,0,0,4.0,0.3076923076923077
404,404,404,404,404,404,404,404,404,1-4682,16,16,1-4682,16,4,0,3,4.91011455655098,0.3068821597844362
161,161,161,161,161,161,161,161,161,MLG41,14,7,MLG41,66,16,0,14,20.24720126390457,0.30677577672582684
434,434,434,434,434,434,434,434,434,MLG59,17,12,MLG59,71,18,0,12,21.64045822620392,0.30479518628456226
457,457,457,457,457,457,457,457,457,1-8503,11,17,1-8503,16,3,0,6,4.820229113101959,0.30126431956887245
153,153,153,153,153,153,153,153,153,1-1350,20,11,1-1350,195,42,0,52,57.77531898021698,0.2962836870780358
174,174,174,174,174,174,174,174,174,MLG38,8,14,MLG38,77,20,0,9,22.73034366965294,0.29519926843705113
306,306,306,306,306,306,306,306,306,1-18377,5,2,1-18377,14,2,0,7,4.123600631952286,0.2945429022823061
210,210,210,210,210,210,210,210,210,1-7842,13,20,1-7842,21,1,0,17,6.157315820455551,0.29320551525978816
313,313,313,313,313,313,313,313,313,1-7521,1,13,1-7521,10,2,0,3,2.9101145565509796,0.29101145565509795
558,558,558,558,558,558,558,558,558,1-0055,20,11,1-0055,18,4,0,4,5.213486075401306,0.28963811530007255
405,405,405,405,405,405,405,405,405,1-3104,18,10,1-3104,16,4,0,2,4.606743037700653,0.2879214398562908
387,387,387,387,387,387,387,387,387,1-10539,20,11,1-10539,63,16,0,7,18.123600631952286,0.2876762005071791
375,375,375,375,375,375,375,375,375,MLG14,3,18,MLG14,232,59,0,25,66.58428797125816,0.28700124125542315
123,123,123,123,123,123,123,123,123,MLG55,1,13,MLG55,92,18,0,27,26.191031008958817,0.28468511966259585
294,294,294,294,294,294,294,294,294,1-3509,16,17,1-3509,35,6,0,13,9.943829745054245,0.28410942128726413
438,438,438,438,438,438,438,438,438,MLG10,17,12,MLG10,60,8,0,29,16.79777404665947,0.27996290077765784
122,122,122,122,122,122,122,122,122,MLG42,20,11,MLG42,14,3,0,3,3.9101145565509796,0.27929389689649853
341,341,341,341,341,341,341,341,341,1-0031,2,15,1-0031,13,3,0,2,3.606743037700653,0.27744177213081944
399,399,399,399,399,399,399,399,399,MLG60,15,16,MLG60,47,10,0,10,13.033715188503265,0.27731308911709074
206,206,206,206,206,206,206,206,206,1-9752,1,17,1-9752,22,3,0,10,6.033715188503265,0.27425978129560297
385,385,385,385,385,385,385,385,385,1-6974,19,22,1-6974,207,0,0,187,56.73047402501106,0.2740602609903916
470,470,470,470,470,470,470,470,470,1-1204,2,10,1-1204,39,7,0,12,10.640458226203918,0.2728322622103569
486,486,486,486,486,486,486,486,486,1-8678,2,15,1-8678,17,4,0,2,4.606743037700653,0.27098488457062664
562,562,562,562,562,562,562,562,562,1-0003,20,11,1-0003,17,4,0,2,4.606743037700653,0.27098488457062664
426,426,426,426,426,426,426,426,426,1-4355,18,15,1-4355,49,12,0,4,13.213486075401306,0.2696629811306389
269,269,269,269,269,269,269,269,269,1-7839,3,18,1-7839,24,1,0,18,6.460687339305878,0.2691953058044116
143,143,143,143,143,143,143,143,143,1-8928,16,17,1-8928,39,8,0,8,10.426972150802612,0.26735826027699006
168,168,168,168,168,168,168,168,168,1-9655,8,14,1-9655,27,6,0,4,7.213486075401306,0.2671661509407891
552,552,552,552,552,552,552,552,552,MLG46,7,20,MLG46,17,3,0,5,4.516857594251633,0.2656975055442137
499,499,499,499,499,499,499,499,499,1-8627,20,11,1-8627,25,3,0,12,6.6404582262039185,0.26561832904815674
285,285,285,285,285,285,285,285,285,1-18615,8,11,1-18615,22,4,0,6,5.820229113101959,0.26455586877736176
221,221,221,221,221,221,221,221,221,1-8023,9,19,1-8023,16,3,0,4,4.213486075401306,0.26334287971258163
311,311,311,311,311,311,311,311,311,1-20578,2,15,1-20578,19,5,0,0,5.0,0.2631578947368421
270,270,270,270,270,270,270,270,270,1-1390,8,14,1-1390,98,20,0,19,25.764058858156204,0.26289855977710413
13,13,13,13,13,13,13,13,13,1-9805,16,17,1-9805,26,5,0,6,6.820229113101959,0.26231650435007536
535,535,535,535,535,535,535,535,535,1-5990,7,9,1-5990,5,1,0,1,1.3033715188503265,0.2606743037700653
190,190,190,190,190,190,190,190,190,1-2382,8,14,1-2382,139,28,0,27,36.19103100895882,0.2603671295608548
384,384,384,384,384,384,384,384,384,1-9270,12,4,1-9270,128,19,0,47,33.25846138596535,0.2598317295778543
29,29,29,29,29,29,29,29,29,1-18735,2,15,1-18735,27,7,0,0,7.0,0.25925925925925924
484,484,484,484,484,484,484,484,484,MLG31,6,10,MLG31,33,7,0,5,8.516857594251633,0.258086593765201
169,169,169,169,169,169,169,169,169,1-9606,2,15,1-9606,16,2,0,7,4.123600631952286,0.25772503949701786
466,466,466,466,466,466,466,466,466,1-5981,3,18,1-5981,28,6,0,4,7.213486075401306,0.25762450269290377
57,57,57,57,57,57,57,57,57,1-1224,10,8,1-1224,151,31,0,26,38.88765949010849,0.2575341688086655
463,463,463,463,463,463,463,463,463,1-1989,19,22,1-1989,46,0,0,39,11.831489235162735,0.257206287720929
205,205,205,205,205,205,205,205,205,1-8018,16,17,1-8018,58,10,0,16,14.853944301605225,0.25610248795871077
102,102,102,102,102,102,102,102,102,1-3564,2,15,1-3564,41,8,0,8,10.426972150802612,0.25431639392201494
83,83,83,83,83,83,83,83,83,1-18423,2,15,1-18423,47,1,0,36,11.921374678611755,0.25364626975769694
518,518,518,518,518,518,518,518,518,1-1850,3,18,1-1850,30,7,0,2,7.606743037700653,0.25355810125668843
350,350,350,350,350,350,350,350,350,1-2282,8,14,1-2282,219,40,0,51,55.47194746136665,0.25329656375053267
427,427,427,427,427,427,427,427,427,1-9379,8,14,1-9379,58,11,0,12,14.640458226203918,0.25242169355523997
531,531,531,531,531,531,531,531,531,1-5891,6,5,1-5891,96,23,0,4,24.213486075401306,0.25222381328543025
403,403,403,403,403,403,403,403,403,1-1770,7,20,1-1770,35,7,0,6,8.82022911310196,0.2520065460886274
152,152,152,152,152,152,152,152,152,1-9500,8,14,1-9500,33,8,0,1,8.303371518850327,0.2516173187530402
364,364,364,364,364,364,364,364,364,1-7682,20,11,1-7682,141,22,0,44,35.34834682941437,0.25069749524407353
80,80,80,80,80,80,80,80,80,1-9115,4,1,1-9115,16,4,0,0,4.0,0.25
537,537,537,537,537,537,537,537,537,1-4494,20,5,1-4494,16,4,0,0,4.0,0.25
15,15,15,15,15,15,15,15,15,1-8093,10,8,1-8093,4,1,0,0,1.0,0.25
217,217,217,217,217,217,217,217,217,1-9630,7,4,1-9630,33,4,0,14,8.247201263904572,0.24991518981529004
356,356,356,356,356,356,356,356,356,1-9761,6,16,1-9761,35,6,0,9,8.730343669652939,0.24943839056151254
253,253,253,253,253,253,253,253,253,1-4649,18,10,1-4649,244,39,0,72,60.84274935722351,0.24935553015255538
504,504,504,504,504,504,504,504,504,1-5425,14,7,1-5425,17,3,0,4,4.213486075401306,0.24785212208242977
103,103,103,103,103,103,103,103,103,1-8820,6,16,1-8820,83,16,0,15,20.550572782754898,0.2475972624428301
106,106,106,106,106,106,106,106,106,MLG69,18,10,MLG69,576,103,0,129,142.13492593169212,0.2467620241869655
144,144,144,144,144,144,144,144,144,1-7744,17,12,1-7744,37,7,0,7,9.123600631952286,0.2465838008635753
30,30,30,30,30,30,30,30,30,1-8418,17,12,1-8418,46,11,0,1,11.303371518850327,0.24572546780109406
138,138,138,138,138,138,138,138,138,1-5515,2,11,1-5515,29,5,0,7,7.123600631952286,0.24564140110180296
302,302,302,302,302,302,302,302,302,MLG51,13,20,MLG51,248,43,0,58,60.59554809331894,0.24433688747306023
540,540,540,540,540,540,540,540,540,1-5413,3,18,1-5413,39,8,0,5,9.516857594251633,0.2440219895961957
377,377,377,377,377,377,377,377,377,1-7213,14,7,1-7213,23,5,0,2,5.606743037700653,0.24377143642176752
154,154,154,154,154,154,154,154,154,1-18994,2,15,1-18994,28,5,0,6,6.820229113101959,0.24357961118221283
455,455,455,455,455,455,455,455,455,1-17790,17,12,1-17790,5,0,0,4,1.2134860754013062,0.24269721508026124
392,392,392,392,392,392,392,392,392,1-9609,11,13,1-9609,25,3,0,10,6.033715188503265,0.24134860754013063
33,33,33,33,33,33,33,33,33,1-7991,4,1,1-7991,46,11,0,0,11.0,0.2391304347826087
140,140,140,140,140,140,140,140,140,1-2294,4,5,1-2294,75,17,0,3,17.91011455655098,0.23880152742067973
365,365,365,365,365,365,365,365,365,MLG48,8,14,MLG48,159,23,0,49,37.865204423666,0.23814593977148427
259,259,259,259,259,259,259,259,259,1-3596,18,10,1-3596,223,27,0,86,53.08995062112808,0.23807152744900487
17,17,17,17,17,17,17,17,17,1-18603,16,17,1-18603,19,3,0,5,4.516857594251633,0.2377293470658754
92,92,92,92,92,92,92,92,92,1-7807,9,19,1-7807,239,51,0,19,56.764058858156204,0.23750652241906361
340,340,340,340,340,340,340,340,340,1-3362,9,19,1-3362,117,25,0,9,27.73034366965294,0.23701148435600802
440,440,440,440,440,440,440,440,440,MLG52,7,9,MLG52,125,24,0,18,29.460687339305878,0.23568549871444702
500,500,500,500,500,500,500,500,500,1-0292,17,12,1-0292,99,19,0,14,23.24720126390457,0.23482021478691487
201,201,201,201,201,201,201,201,201,1-9902,1,13,1-9902,30,4,0,10,7.033715188503265,0.23445717295010884
136,136,136,136,136,136,136,136,136,1-9549,7,9,1-9549,18,3,0,4,4.213486075401306,0.234082559744517
40,40,40,40,40,40,40,40,40,1-7722,6,16,1-7722,60,14,0,0,14.0,0.23333333333333334
244,244,244,244,244,244,244,244,244,MLG57,6,16,MLG57,629,116,0,101,146.64052340388298,0.23313278760553732
446,446,446,446,446,446,446,446,446,1-3534,9,19,1-3534,279,53,0,38,64.52811771631241,0.2312835760441305
273,273,273,273,273,273,273,273,273,1-3589,5,2,1-3589,27,5,0,4,6.213486075401306,0.23012911390375207
279,279,279,279,279,279,279,279,279,MLG43,1,7,MLG43,14,2,0,4,3.213486075401306,0.22953471967152186
544,544,544,544,544,544,544,544,544,1-5799,8,14,1-5799,7,1,0,2,1.606743037700653,0.22953471967152186
465,465,465,465,465,465,465,465,465,1-5913,20,11,1-5913,14,2,0,4,3.213486075401306,0.22953471967152186
459,459,459,459,459,459,459,459,459,1-2545,15,5,1-2545,145,24,0,30,33.101145565509796,0.22828376252075722
389,389,389,389,389,389,389,389,389,1-0278,8,14,1-0278,79,15,0,10,18.033715188503265,0.2282748758038388
339,339,339,339,339,339,339,339,339,1-3523,2,15,1-3523,543,79,0,146,123.29224175214767,0.22705753545515225
547,547,547,547,547,547,547,547,547,MLG67,16,17,MLG67,27,4,0,7,6.123600631952286,0.2268000234056402
39,39,39,39,39,39,39,39,39,1-7467,14,7,1-7467,64,12,0,8,14.426972150802612,0.22542143985629082
157,157,157,157,157,157,157,157,157,1-6061,4,1,1-6061,40,9,0,0,9.0,0.225
209,209,209,209,209,209,209,209,209,1-9938,15,8,1-9938,55,5,0,24,12.280916452407837,0.22328939004377885
359,359,359,359,359,359,359,359,359,1-4417,17,12,1-4417,151,26,0,25,33.58428797125816,0.22241250312091498
95,95,95,95,95,95,95,95,95,1-3312,4,1,1-3312,36,8,0,0,8.0,0.2222222222222222
503,503,503,503,503,503,503,503,503,1-9076,4,1,1-9076,9,2,0,0,2.0,0.2222222222222222
451,451,451,451,451,451,451,451,451,1-4098,17,13,1-4098,16,2,0,5,3.5168575942516327,0.21980359964072704
467,467,467,467,467,467,467,467,467,1-13247,13,20,1-13247,29,0,0,21,6.370801895856857,0.21968282399506406
458,458,458,458,458,458,458,458,458,1-7182,20,11,1-7182,22,3,0,6,4.820229113101959,0.21910132332281632
214,214,214,214,214,214,214,214,214,1-0053,11,6,1-0053,142,15,0,53,31.078690499067307,0.21886401759906554
263,263,263,263,263,263,263,263,263,1-6927,14,7,1-6927,179,33,0,20,39.06743037700653,0.2182538009888633
3,3,3,3,3,3,3,3,3,1-8222,1,13,1-8222,12,2,0,2,2.606743037700653,0.2172285864750544
347,347,347,347,347,347,347,347,347,1-8188,16,17,1-8188,140,10,0,67,30.325891762971878,0.21661351259265627
128,128,128,128,128,128,128,128,128,1-19286,13,20,1-19286,40,5,0,12,8.640458226203918,0.21601145565509797
453,453,453,453,453,453,453,453,453,1-8397,4,1,1-8397,51,11,0,0,11.0,0.21568627450980393
327,327,327,327,327,327,327,327,327,P-16616,8,14,P-16616,28,3,0,10,6.033715188503265,0.2154898281608309
378,378,378,378,378,378,378,378,378,1-6561,12,4,1-6561,65,7,0,23,13.97754493355751,0.2150391528239617
191,191,191,191,191,191,191,191,191,1-8328,2,15,1-8328,114,17,0,24,24.280916452407837,0.21299049519655996
162,162,162,162,162,162,162,162,162,1-8067,10,8,1-8067,322,31,0,121,67.70795378088951,0.21027314838785563
28,28,28,28,28,28,28,28,28,1-10071,6,16,1-10071,30,6,0,1,6.3033715188503265,0.21011238396167756
510,510,510,510,510,510,510,510,510,1-3206,2,12,1-3206,45,7,0,8,9.426972150802612,0.20948827001783582
330,330,330,330,330,330,330,330,330,1-4531,5,2,1-4531,94,13,0,22,19.674173414707184,0.209299717177736
452,452,452,452,452,452,452,452,452,1-8529,15,5,1-8529,56,5,0,22,11.674173414707184,0.20846738240548543
272,272,272,272,272,272,272,272,272,1-1570,12,4,1-1570,142,18,0,38,29.52811771631241,0.20794449095994655
202,202,202,202,202,202,202,202,202,1-8988,4,1,1-8988,29,6,0,0,6.0,0.20689655172413793
450,450,450,450,450,450,450,450,450,1-2297,10,8,1-2297,25,3,0,7,5.123600631952286,0.20494402527809144
45,45,45,45,45,45,45,45,45,1-9444,16,17,1-9444,24,4,0,3,4.91011455655098,0.20458810652295747
24,24,24,24,24,24,24,24,24,1-7140,16,17,1-7140,397,32,0,161,80.84281453490257,0.20363429353879742
208,208,208,208,208,208,208,208,208,1-10468,10,8,1-10468,549,64,0,157,111.62932845950127,0.2033321101265961
203,203,203,203,203,203,203,203,203,1-1250,18,10,1-1250,34,6,0,3,6.91011455655098,0.20323866342796998
390,390,390,390,390,390,390,390,390,MLG64,14,7,MLG64,245,34,0,51,49.47194746136665,0.2019263161688435
237,237,237,237,237,237,237,237,237,1-9667,13,20,1-9667,14,1,0,6,2.8202291131019592,0.20144493665013993
396,396,396,396,396,396,396,396,396,1-9963,12,4,1-9963,116,10,0,44,23.348346829414368,0.20127885197771006
386,386,386,386,386,386,386,386,386,MLG68,15,5,MLG68,642,119,0,33,129.01126012206078,0.20095211857018813
147,147,147,147,147,147,147,147,147,1-17657,2,15,1-17657,8,1,0,2,1.606743037700653,0.20084287971258163
186,186,186,186,186,186,186,186,186,72-11994,1,13,72-11994,8,1,0,2,1.606743037700653,0.20084287971258163
238,238,238,238,238,238,238,238,238,1-9855,2,15,1-9855,8,1,0,2,1.606743037700653,0.20084287971258163
176,176,176,176,176,176,176,176,176,1-8042,14,20,1-8042,52,8,0,8,10.426972150802612,0.20051869520774254
318,318,318,318,318,318,318,318,318,1-2324,15,1,1-2324,25,5,0,0,5.0,0.2
532,532,532,532,532,532,532,532,532,1-19447,15,5,1-19447,15,3,0,0,3.0,0.2
526,526,526,526,526,526,526,526,526,1-5002,11,6,1-5002,45,2,0,23,8.97754493355751,0.19950099852350023
338,338,338,338,338,338,338,338,338,1-6296,17,12,1-6296,254,30,0,68,50.629263281822205,0.19932780819615042
481,481,481,481,481,481,481,481,481,1-10038,6,16,1-10038,76,13,0,7,15.123600631952286,0.19899474515726692
479,479,479,479,479,479,479,479,479,1-9286,4,1,1-9286,81,16,0,0,16.0,0.19753086419753085
58,58,58,58,58,58,58,58,58,1-17733,10,8,1-17733,74,10,0,15,14.550572782754898,0.19662936192912026
87,87,87,87,87,87,87,87,87,MLG35,6,16,MLG35,49,9,0,2,9.606743037700653,0.1960559803612378
14,14,14,14,14,14,14,14,14,1-6098,11,6,1-6098,1327,132,0,417,258.50592336058617,0.1948047651549255
236,236,236,236,236,236,236,236,236,1-7024,16,17,1-7024,498,56,0,135,96.95515504479408,0.1946890663550082
357,357,357,357,357,357,357,357,357,1-4760,2,15,1-4760,40,5,0,9,7.730343669652939,0.19325859174132348
183,183,183,183,183,183,183,183,183,1-9496,11,6,1-9496,39,6,0,5,7.516857594251633,0.19273993831414443
118,118,118,118,118,118,118,118,118,1-6543,1,13,1-6543,12,2,0,1,2.3033715188503265,0.19194762657086054
43,43,43,43,43,43,43,43,43,1-8705,15,5,1-8705,48,8,0,4,9.213486075401306,0.19194762657086054
328,328,328,328,328,328,328,328,328,1-9497,11,6,1-9497,150,13,0,52,28.77531898021698,0.1918354598681132
329,329,329,329,329,329,329,329,329,1-1317,10,8,1-1317,414,32,0,156,79.32595694065094,0.1916085916440844
487,487,487,487,487,487,487,487,487,1-6900,6,16,1-6900,67,11,0,6,12.82022911310196,0.19134670318062627
74,74,74,74,74,74,74,74,74,1-8124,16,17,1-8124,18,1,0,8,3.4269721508026123,0.19038734171125624
127,127,127,127,127,127,127,127,127,1-9643,2,15,1-9643,8,0,0,5,1.5168575942516327,0.1896071992814541
281,281,281,281,281,281,281,281,281,1-9995,13,20,1-9995,24,0,0,15,4.550572782754898,0.1896071992814541
90,90,90,90,90,90,90,90,90,1-19222,7,9,1-19222,15,1,0,6,2.8202291131019592,0.18801527420679728
536,536,536,536,536,536,536,536,536,1-9971,18,10,1-9971,15,1,0,6,2.8202291131019592,0.18801527420679728
398,398,398,398,398,398,398,398,398,1-0303,16,17,1-0303,212,18,0,72,39.84274935722351,0.18793749696803544
388,388,388,388,388,388,388,388,388,MLG49,13,20,MLG49,185,29,0,19,34.764058858156204,0.1879138316657092
429,429,429,429,429,429,429,429,429,1-6693,11,6,1-6693,98,9,0,31,18.404517084360123,0.1878011947383686
293,293,293,293,293,293,293,293,293,1-8066,1,13,1-8066,86,14,0,7,16.123600631952286,0.18748372827851495
524,524,524,524,524,524,524,524,524,1-9338,10,8,1-9338,29,3,0,8,5.426972150802612,0.18713697071733146
264,264,264,264,264,264,264,264,264,P-0009,3,18,P-0009,7,1,0,1,1.3033715188503265,0.18619593126433237
555,555,555,555,555,555,555,555,555,1-3646,3,18,1-3646,7,1,0,1,1.3033715188503265,0.18619593126433237
367,367,367,367,367,367,367,367,367,1-8544,7,19,1-8544,54,7,0,10,10.033715188503265,0.18580954052783824
379,379,379,379,379,379,379,379,379,1-4640,9,19,1-4640,87,14,0,7,16.123600631952286,0.1853287428960033
207,207,207,207,207,207,207,207,207,1-7058,12,19,1-7058,80,13,0,6,14.82022911310196,0.1852528639137745
406,406,406,406,406,406,406,406,406,1-17907,9,19,1-17907,119,19,0,9,21.73034366965294,0.18260792999708353
292,292,292,292,292,292,292,292,292,1-9997,3,18,1-9997,16,2,0,3,2.9101145565509796,0.18188215978443623
289,289,289,289,289,289,289,289,289,1-1592,5,2,1-1592,32,4,0,6,5.820229113101959,0.18188215978443623
246,246,246,246,246,246,246,246,246,MLG56,4,1,MLG56,511,92,0,0,92.0,0.18003913894324852
516,516,516,516,516,516,516,516,516,1-5036,11,6,1-5036,14,1,0,5,2.5168575942516327,0.1797755424465452
312,312,312,312,312,312,312,312,312,1-3108,20,11,1-3108,18,2,0,4,3.213486075401306,0.17852700418896145
402,402,402,402,402,402,402,402,402,1-5744,1,13,1-5744,18,2,0,4,3.213486075401306,0.17852700418896145
305,305,305,305,305,305,305,305,305,1-7866,2,15,1-7866,318,25,0,104,56.55063796043396,0.17783219484413196
539,539,539,539,539,539,539,539,539,1-9436,6,6,1-9436,21,1,0,9,3.730343669652939,0.17763541284061612
448,448,448,448,448,448,448,448,448,1-3106,6,6,1-3106,34,3,0,10,6.033715188503265,0.17746221142656662
382,382,382,382,382,382,382,382,382,1-18558,2,15,1-18558,307,38,0,54,54.38206201791763,0.17714026715934084
351,351,351,351,351,351,351,351,351,1-19229,16,17,1-19229,38,4,0,9,6.730343669652939,0.17711430709612996
309,309,309,309,309,309,309,309,309,1-3516,9,19,1-3516,156,20,0,24,27.280916452407837,0.1748776695667169
171,171,171,171,171,171,171,171,171,1-8100,7,5,1-8100,19,3,0,1,3.3033715188503265,0.17386165888685928
296,296,296,296,296,296,296,296,296,1-9404,10,8,1-9404,100,11,0,21,17.370801895856857,0.17370801895856858
145,145,145,145,145,145,145,145,145,MLG06,12,4,MLG06,18,1,0,7,3.1236006319522858,0.17353336844179365
149,149,149,149,149,149,149,149,149,MLG58,13,20,MLG58,71,5,0,24,12.280916452407837,0.1729706542592653
267,267,267,267,267,267,267,267,267,1-6181,1,13,1-6181,659,56,0,191,113.94396010041237,0.17290434006132377
395,395,395,395,395,395,395,395,395,1-6787,18,10,1-6787,56,3,0,22,9.674173414707184,0.1727530966911997
94,94,94,94,94,94,94,94,94,1-3083,2,15,1-3083,78,8,0,18,13.460687339305878,0.1725729146064856
298,298,298,298,298,298,298,298,298,1-7019,20,11,1-7019,107,6,0,41,18.438232272863388,0.17231992778376998
489,489,489,489,489,489,489,489,489,1-9578,2,15,1-9578,42,6,0,4,7.213486075401306,0.17174966846193587
73,73,73,73,73,73,73,73,73,1-5355,12,4,1-5355,53,3,0,20,9.06743037700653,0.17108359201899115
560,560,560,560,560,560,560,560,560,1-0027,11,6,1-0027,29,1,0,13,4.943829745054245,0.17047688776049122
241,241,241,241,241,241,241,241,241,1-19448,16,17,1-19448,45,4,0,12,7.6404582262039185,0.1697879605823093
400,400,400,400,400,400,400,400,400,1-18709,11,6,1-18709,33,1,0,15,5.550572782754898,0.16819917523499692
425,425,425,425,425,425,425,425,425,1-6006,3,2,1-6006,57,8,0,5,9.516857594251633,0.16696241393423916
112,112,112,112,112,112,112,112,112,1-10698,8,14,1-10698,6,1,0,0,1.0,0.16666666666666666
525,525,525,525,525,525,525,525,525,1-3175,1,13,1-3175,6,1,0,0,1.0,0.16666666666666666
344,344,344,344,344,344,344,344,344,1-6035,11,6,1-6035,23,2,0,6,3.8202291131019592,0.16609691796095474
401,401,401,401,401,401,401,401,401,1-7204,15,5,1-7204,26,4,0,1,4.3033715188503265,0.16551428918655103
114,114,114,114,114,114,114,114,114,1-7496,3,18,1-7496,246,24,0,54,40.38206201791763,0.16415472365007167
71,71,71,71,71,71,71,71,71,1-6532,2,15,1-6532,27,2,0,8,4.426972150802612,0.16396193151120786
117,117,117,117,117,117,117,117,117,1-0358,16,17,1-0358,22,3,0,2,3.606743037700653,0.1639428653500297
12,12,12,12,12,12,12,12,12,MLG84,15,5,MLG84,63,10,0,1,10.303371518850327,0.1635455796642909
523,523,523,523,523,523,523,523,523,1-9861,17,12,1-9861,8,1,0,1,1.3033715188503265,0.16292143985629082
213,213,213,213,213,213,213,213,213,1-18563,7,9,1-18563,8,1,0,1,1.3033715188503265,0.16292143985629082
223,223,223,223,223,223,223,223,223,1-0205,5,2,1-0205,34,4,0,5,5.516857594251633,0.1622605174779892
291,291,291,291,291,291,291,291,291,MLG02,1,13,MLG02,320,23,0,95,51.82029429078102,0.16193841965869069
68,68,68,68,68,68,68,68,68,1-7845,13,14,1-7845,36,4,0,6,5.820229113101959,0.16167303091949886
170,170,170,170,170,170,170,170,170,1-5043,12,4,1-5043,123,8,0,39,19.831489235162735,0.16123161979807102
430,430,430,430,430,430,430,430,430,1-3141,12,4,1-3141,136,7,0,49,21.865204423666,0.16077356193872058
220,220,220,220,220,220,220,220,220,MLG73,1,13,MLG73,10,1,0,2,1.606743037700653,0.1606743037700653
482,482,482,482,482,482,482,482,482,1-4390,5,2,1-4390,45,6,0,4,7.213486075401306,0.16029969056447346
343,343,343,343,343,343,343,343,343,1-4319,10,8,1-4319,163,12,0,46,25.95508986711502,0.1592336801663498
113,113,113,113,113,113,113,113,113,1-4499,10,8,1-4499,12,1,0,3,1.9101145565509796,0.15917621304591498
391,391,391,391,391,391,391,391,391,MLG30,17,12,MLG30,208,20,0,43,33.04497531056404,0.15887007360848096
348,348,348,348,348,348,348,348,348,1-17758,2,15,1-17758,40,3,0,11,6.337086707353592,0.1584271676838398
514,514,514,514,514,514,514,514,514,1-11206,4,20,1-11206,14,1,0,4,2.213486075401306,0.15810614824295044
67,67,67,67,67,67,67,67,67,1-7481,18,10,1-7481,33,4,0,4,5.213486075401306,0.15798442652731232
150,150,150,150,150,150,150,150,150,1-7005,5,2,1-7005,285,33,0,39,44.831489235162735,0.157303471000571
