Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
215,215,215,215,215,215,215,215,215,215,215,215,215,MLG40,3,MLG40,3,51,11,1,13,1016.2814754843712,19.927087754595515
168,168,168,168,168,168,168,168,168,168,168,168,168,MLG45,5,MLG45,5,70,17,1,16,1023.5002775192261,14.621432535988944
9,9,9,9,9,9,9,9,9,9,9,9,9,1-3523,3,1-3523,3,543,92,1,150,1152.9401017427444,2.1232782720860857
8,8,8,8,8,8,8,8,8,8,8,8,8,1-10468,5,1-10468,5,549,57,1,154,1119.565171122551,2.0392808217168508
85,85,85,85,85,85,85,85,85,85,85,85,85,1-1131,12,1-1131,12,138,68,0,27,78.969218313694,0.5722407124180725
212,212,212,212,212,212,212,212,212,212,212,212,212,MLG32,10,MLG32,19,52,20,0,11,24.468940794467926,0.4705565537397678
267,267,267,267,267,267,267,267,267,267,267,267,267,1-5413,16,1-5413,16,39,11,0,14,16.687742829322815,0.4278908417775081
112,112,112,112,112,112,112,112,112,112,112,112,112,1-3447,4,1-3447,4,110,38,0,17,44.906544864177704,0.40824131694707005
195,195,195,195,195,195,195,195,195,195,195,195,195,1-9379,8,1-9379,9,58,20,0,9,23.656406104564667,0.4078690707683563
394,394,394,394,394,394,394,394,394,394,394,394,394,1-9697,15,1-9697,20,20,4,0,10,8.062673449516296,0.40313367247581483
239,239,239,239,239,239,239,239,239,239,239,239,239,1-5002,7,1-5002,7,45,9,0,20,17.125346899032593,0.3805632644229465
228,228,228,228,228,228,228,228,228,228,228,228,228,MLG60,2,MLG60,2,47,16,0,4,17.62506937980652,0.37500147616609614
165,165,165,165,165,165,165,165,165,165,165,165,165,MLG59,5,MLG59,5,71,18,0,21,26.531614243984222,0.3736847076617496
299,299,299,299,299,299,299,299,299,299,299,299,299,MLG31,13,MLG31,19,33,8,0,10,12.062673449516296,0.3655355590762514
345,345,345,345,345,345,345,345,345,345,345,345,345,1-3584,17,1-3584,17,26,9,0,1,9.40626734495163,0.36177951326737035
34,34,34,34,34,34,34,34,34,34,34,34,34,MLG51,16,MLG51,16,248,70,0,45,88.28203052282333,0.35597592952751345
203,203,203,203,203,203,203,203,203,203,203,203,203,1-9938,8,1-9938,6,55,19,0,1,19.40626734495163,0.352841224453666
256,256,256,256,256,256,256,256,256,256,256,256,256,1-0296,3,1-0296,3,41,5,0,23,14.344148933887482,0.3498572910704264
61,61,61,61,61,61,61,61,61,61,61,61,61,1-6927,10,1-6927,19,179,46,0,38,61.438159108161926,0.3432299391517426
213,213,213,213,213,213,213,213,213,213,213,213,213,1-6227,17,1-6227,19,52,5,0,29,16.78175300359726,0.3227260192999473
123,123,123,123,123,123,123,123,123,123,123,123,123,1-11350,2,1-11350,2,100,28,0,10,32.062673449516296,0.320626734495163
146,146,146,146,146,146,146,146,146,146,146,146,146,MLG78,15,MLG78,15,80,17,0,21,25.531614243984222,0.3191451780498028
22,22,22,22,22,22,22,22,22,22,22,22,22,MLG50,15,MLG50,15,319,43,0,143,101.09623032808304,0.31691608253317566
71,71,71,71,71,71,71,71,71,71,71,71,71,1-4417,18,1-4417,18,151,21,0,64,47.0011100769043,0.31126562964837284
5,5,5,5,5,5,5,5,5,5,5,5,5,MLG57,16,MLG57,16,629,122,0,179,194.7218547463417,0.3095736959401299
163,163,163,163,163,163,163,163,163,163,163,163,163,1-6692,12,1-6692,12,71,15,0,17,21.906544864177704,0.3085428854109536
166,166,166,166,166,166,166,166,166,166,166,166,166,MLG58,12,MLG58,12,71,15,0,17,21.906544864177704,0.3085428854109536
369,369,369,369,369,369,369,369,369,369,369,369,369,MLG39,9,MLG39,20,23,5,0,5,7.031336724758148,0.30571029238078906
64,64,64,64,64,64,64,64,64,64,64,64,64,MLG29,7,MLG29,7,164,28,0,52,49.12590193748474,0.29954818254563864
57,57,57,57,57,57,57,57,57,57,57,57,57,MLG75,8,MLG75,9,185,42,0,32,55.00055503845215,0.29730029750514675
242,242,242,242,242,242,242,242,242,242,242,242,242,1-3206,13,1-3206,13,45,8,0,13,13.281475484371185,0.295143899652693
26,26,26,26,26,26,26,26,26,26,26,26,26,1-18558,17,1-18558,17,307,79,0,27,89.969218313694,0.2930593430413485
125,125,125,125,125,125,125,125,125,125,125,125,125,1-1390,16,1-1390,16,98,23,0,14,28.687742829322815,0.2927320696869675
66,66,66,66,66,66,66,66,66,66,66,66,66,MLG48,6,MLG48,6,159,13,0,82,46.31392228603363,0.29128253010084043
13,13,13,13,13,13,13,13,13,13,13,13,13,1-1258,15,1-1258,15,435,91,0,73,120.65751618146896,0.27737360041717
174,174,174,174,174,174,174,174,174,174,174,174,174,MLG41,10,MLG41,19,66,15,0,8,18.250138759613037,0.2765172539335309
286,286,286,286,286,286,286,286,286,286,286,286,286,1-1770,15,1-1770,11,35,6,0,9,9.656406104564667,0.2758973172732762
206,206,206,206,206,206,206,206,206,206,206,206,206,1-8544,7,1-8544,8,54,5,0,24,14.750416278839111,0.27315585701553907
43,43,43,43,43,43,43,43,43,43,43,43,43,MLG14,2,MLG14,2,232,56,0,18,63.31281220912933,0.2729000526255575
77,77,77,77,77,77,77,77,77,77,77,77,77,1-9674,6,1-9674,6,144,34,0,12,38.875208139419556,0.2699667231904136
37,37,37,37,37,37,37,37,37,37,37,37,37,1-5775,9,1-5775,20,244,18,0,117,65.53327935934067,0.26857901376778964
45,45,45,45,45,45,45,45,45,45,45,45,45,1-3596,4,1-3596,4,223,42,0,44,59.875763177871704,0.26850118016982827
84,84,84,84,84,84,84,84,84,84,84,84,84,1-2382,4,1-2382,4,139,25,0,30,37.18802034854889,0.2675397147377618
154,154,154,154,154,154,154,154,154,154,154,154,154,1-9417,6,1-9417,6,76,15,0,13,20.281475484371185,0.2668615195311998
7,7,7,7,7,7,7,7,7,7,7,7,7,MLG69,13,MLG69,13,576,102,0,126,153.18968546390533,0.2659543150415023
67,67,67,67,67,67,67,67,67,67,67,67,67,1-3516,20,1-3516,8,156,0,0,102,41.43926918506622,0.2656363409299117
23,23,23,23,23,23,23,23,23,23,23,23,23,1-7866,3,1-7866,3,318,28,0,135,82.84609156847,0.26052230052977987
275,275,275,275,275,275,275,275,275,275,275,275,275,1-4020,11,1-4020,11,37,7,0,6,9.437604069709778,0.25507038026242645
80,80,80,80,80,80,80,80,80,80,80,80,80,1-0053,7,1-0053,7,142,25,0,27,35.969218313694,0.2533043543217887
199,199,199,199,199,199,199,199,199,199,199,199,199,1-20167,7,1-20167,4,56,8,0,15,14.094010174274445,0.25167875311204363
150,150,150,150,150,150,150,150,150,150,150,150,150,1-3083,3,1-3083,3,78,7,0,31,19.59428769350052,0.25120881658334
62,62,62,62,62,62,62,62,62,62,62,62,62,1-6878,18,1-6878,18,167,7,0,86,41.93899166584015,0.2511316866217973
545,545,545,545,545,545,545,545,545,545,545,545,545,1-4926,10,1-4926,19,4,1,0,0,1.0,0.25
332,332,332,332,332,332,332,332,332,332,332,332,332,P-16616,17,P-16616,17,28,7,0,0,7.0,0.25
78,78,78,78,78,78,78,78,78,78,78,78,78,1-1570,14,1-1570,14,142,26,0,23,35.34414893388748,0.24890245728089777
145,145,145,145,145,145,145,145,145,145,145,145,145,1-9491,9,1-9491,20,80,12,0,19,19.719079554080963,0.24648849442601203
214,214,214,214,214,214,214,214,214,214,214,214,214,1-8450,12,1-8450,12,52,9,0,9,12.656406104564667,0.24339242508778205
70,70,70,70,70,70,70,70,70,70,70,70,70,1-1224,16,1-1224,16,151,12,0,60,36.37604069709778,0.24090093176885946
277,277,277,277,277,277,277,277,277,277,277,277,277,1-10060,9,1-10060,20,36,5,0,9,8.656406104564667,0.2404557251267963
381,381,381,381,381,381,381,381,381,381,381,381,381,1-9752,9,1-9752,20,22,2,0,8,5.250138759613037,0.23864267089150168
439,439,439,439,439,439,439,439,439,439,439,439,439,1-4682,16,1-4682,16,16,3,0,2,3.8125346899032593,0.2382834181189537
