,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-7122,9,15,1-7122,197,28,0,119,125.581687271595,0.6374704937644416
1,1-6561,18,5,1-6561,65,19,0,24,38.68034029006958,0.5950821583087628
2,1-5775,20,7,1-5775,244,42,0,122,142.0417298078537,0.5821382369174332
3,1-2382,13,8,1-2382,139,12,0,80,77.60113430023193,0.5582815417282873
4,1-1989,6,21,1-1989,46,20,0,6,24.920085072517395,0.5417409798373347
5,1-8267,13,8,1-8267,133,17,0,64,69.48090744018555,0.5224128378961319
6,1-9270,18,5,1-9270,128,34,0,37,64.34052461385727,0.5026603485457599
7,MLG44,10,6,MLG44,59,14,0,19,29.580269396305084,0.5013604982424591
8,1-1390,4,22,1-1390,98,26,0,28,48.96039700508118,0.4995958878069508
9,1-0272,13,8,1-0272,111,43,0,15,55.30021268129349,0.4982001142458873
10,1-3516,13,8,1-3516,156,40,0,44,76.08062386512756,0.4876963068277408
11,MLG29,10,6,MLG29,164,40,0,46,77.72065222263336,0.4739064159916668
12,1-7682,19,9,1-7682,141,36,0,37,66.34052461385727,0.4705001745663636
13,1-7845,23,12,1-7845,36,9,0,9,16.380127608776093,0.4550035446882248
14,1-9770,20,21,1-9770,50,17,0,7,22.74009925127029,0.4548019850254058
15,1-4649,15,17,1-4649,244,70,0,47,108.54066640138626,0.4448387967269929
16,1-3587,12,14,1-3587,46,8,0,15,20.300212681293488,0.4413089713324671
17,1-5002,15,17,1-5002,45,14,0,7,19.74009925127029,0.438668872250451
18,1-9227,8,3,1-9227,801,55,0,357,347.745061814785,0.4341386539510424
19,MLG51,17,13,MLG51,248,53,0,63,104.66089326143263,0.4220197308928736
20,1-10785,18,5,1-10785,279,28,0,109,117.381545484066,0.4207223852475484
21,1-6974,20,7,1-6974,207,69,0,21,86.22029775381088,0.4165231775546419
22,1-3447,12,14,1-3447,110,16,0,36,45.52051043510437,0.4138228221373125
23,1-8646,7,1,1-8646,20,0,0,10,8.200141787528992,0.4100070893764496
24,1-6028,20,7,1-6028,2,0,0,1,0.8200141787528992,0.4100070893764496
25,1-19568,8,3,1-19568,2,0,0,1,0.8200141787528992,0.4100070893764496
26,1-19567,1,24,1-19567,2,0,0,1,0.8200141787528992,0.4100070893764496
27,1-8124,15,17,1-8124,18,0,0,9,7.3801276087760925,0.4100070893764496
28,1-9643,6,20,1-9643,8,0,0,4,3.2800567150115967,0.4100070893764496
29,1-18994,21,4,1-18994,28,9,0,3,11.460042536258698,0.4092872334378106
