Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
MLG59,2,16,MLG59,71,17,1,11,1027.4617910981178,14.471292832367856
MLG38,7,5,MLG38,77,5,1,16,1020.2171506881714,13.249573385560668
1-18028,7,5,1-18028,309,3,1,65,1064.8196746706963,3.446018364630085
MLG56,2,16,MLG56,511,55,1,47,1099.7003801465034,2.1520555384471693
1-1580,13,21,1-1580,400,71,0,284,341.1044247150421,0.8527610617876052
1-6611,3,17,1-6611,89,30,0,32,60.43430137634277,0.6790370941162109
1-9379,19,11,1-9379,58,19,0,20,38.02143836021423,0.6555420406933489
1-3587,14,20,1-3587,46,16,0,13,28.36393493413925,0.6166072811769403
1-8627,14,20,1-8627,25,5,0,10,14.510719180107117,0.5804287672042847
MLG60,14,20,MLG60,47,8,0,20,27.021438360214233,0.5749242204300901
1-6858,9,7,1-6858,23,4,0,9,12.559647262096405,0.5460716200911481
1-5002,3,17,1-5002,45,16,0,9,24.559647262096405,0.5457699391576979
1-9491,21,22,1-9491,80,32,0,12,43.41286301612854,0.5426607877016068
MLG68,15,19,MLG68,642,59,0,295,339.56621581315994,0.5289193392728349
1-9277,20,4,1-9277,48,9,0,17,25.1682226061821,0.5243379709621271
1-7682,7,5,1-7682,141,42,0,31,71.48322945833206,0.506973258569731
1-17907,3,17,1-17907,119,30,0,31,59.48322945833206,0.4998590710784207
1-9286,2,16,1-9286,81,12,0,28,38.63001370429993,0.47691374943580156
1-5891,15,20,1-5891,96,36,0,10,45.51071918010712,0.4740699914594491
72-12171,4,22,72-12171,19,8,0,1,8.951071918010712,0.47110904831635325
1-0292,19,9,1-0292,99,31,0,16,46.21715068817139,0.4668399059411251
1-6927,19,11,1-6927,179,34,0,52,83.455739736557,0.46623318288579335
1-1989,21,22,1-1989,46,8,0,14,21.315006852149963,0.4633697141771731
1-1942,20,11,1-1942,34,6,0,10,15.510719180107117,0.456197622944327
1-19286,1,15,1-19286,40,2,0,17,18.1682226061821,0.45420556515455246
1-1833,12,9,1-1833,124,14,0,43,54.8960924744606,0.4427104231811339
1-9651,17,16,1-9651,38,13,0,4,16.804287672042847,0.4422180966327065
1-3083,5,2,1-3083,78,16,0,19,34.07036644220352,0.43679956977184003
MLG45,21,22,MLG45,70,22,0,9,30.559647262096405,0.43656638945852005
1-4531,20,3,1-4531,94,29,0,12,40.41286301612854,0.4299240746396653
1-4390,20,4,1-4390,45,6,0,14,19.315006852149963,0.4292223744922214
1-11350,13,21,1-11350,100,5,0,39,42.091804802417755,0.42091804802417754
1-7005,20,4,1-7005,285,17,0,108,119.71576714515686,0.4200553233163399
1-8503,22,23,1-8503,16,0,0,7,6.657503426074982,0.41609396412968636
MLG52,1,15,MLG52,125,12,0,42,51.94502055644989,0.4155601644515991
1-7866,11,10,1-7866,318,45,0,89,129.64540070295334,0.40768993931746333
1-1350,21,22,1-1350,195,55,0,25,78.77679795026779,0.4039835792321425
1-9227,4,3,1-9227,801,70,0,265,322.0340582728386,0.4020400228125326
1-8910,3,16,1-8910,137,36,0,20,55.02143836021423,0.4016163383957243
1-1204,13,21,1-1204,39,9,0,7,15.657503426074982,0.40147444682243544
