Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
56,56,56,56,56,56,56,56,56,56,56,56,56,1-8427,18,1-8427,11,189,9,0,97,24.295177280902863,0.12854591153916858
55,55,55,55,55,55,55,55,55,55,55,55,55,1-1462,10,1-1462,1,192,19,0,36,24.676560640335083,0.12852375333507857
340,340,340,340,340,340,340,340,340,340,340,340,340,1-3519,16,1-3519,14,27,0,0,22,3.469009280204773,0.12848182519276938
117,117,117,117,117,117,117,117,117,117,117,117,117,1-7019,2,1-7019,9,107,13,0,4,13.630728960037231,0.1273899902807218
356,356,356,356,356,356,356,356,356,356,356,356,356,1-18613,13,1-18613,19,25,3,0,1,3.157682240009308,0.12630728960037232
268,268,268,268,268,268,268,268,268,268,268,268,268,1-8493,15,1-8493,15,38,4,0,5,4.788411200046539,0.1260108210538563
2,2,2,2,2,2,2,2,2,2,2,2,2,1-6240,18,1-6240,11,698,57,0,192,87.27499008178711,0.12503580240943712
19,19,19,19,19,19,19,19,19,19,19,19,19,1-7863,16,1-7863,14,351,17,0,170,43.805980801582336,0.12480336410707218
386,386,386,386,386,386,386,386,386,386,386,386,386,1-4855,18,1-4855,11,22,1,0,11,2.7345046401023865,0.12429566545919939
197,197,197,197,197,197,197,197,197,197,197,197,197,1-6006,10,1-6006,1,57,5,0,13,7.049869120121002,0.12368191438808776
338,338,338,338,338,338,338,338,338,338,338,338,338,1-3589,10,1-3589,1,27,3,0,2,3.3153644800186157,0.1227912770377265
79,79,79,79,79,79,79,79,79,79,79,79,79,1-0129,15,1-0129,15,142,14,0,21,17.311327040195465,0.12191075380419342
435,435,435,435,435,435,435,435,435,435,435,435,435,1-4494,18,1-4494,12,16,1,0,6,1.9460934400558472,0.12163084000349045
349,349,349,349,349,349,349,349,349,349,349,349,349,1-8186,18,1-8186,11,26,3,0,1,3.157682240009308,0.12144931692343491
220,220,220,220,220,220,220,220,220,220,220,220,220,MLG35,6,MLG35,19,49,4,0,12,5.892186880111694,0.12024871183901417
377,377,377,377,377,377,377,377,377,377,377,377,377,1-9892,16,1-9892,14,22,2,0,4,2.6307289600372314,0.11957858909260143
83,83,83,83,83,83,83,83,83,83,83,83,83,MLG13,10,MLG13,1,140,7,0,61,16.61861664056778,0.11870440457548415
298,298,298,298,298,298,298,298,298,298,298,298,298,1-7481,10,1-7481,1,33,2,0,12,3.8921868801116943,0.11794505697308165
354,354,354,354,354,354,354,354,354,354,354,354,354,1-7530,1,1-7530,13,25,2,0,6,2.946093440055847,0.11784373760223389
422,422,422,422,422,422,422,422,422,422,422,422,422,1-7536,2,1-7536,9,17,2,0,0,2.0,0.11764705882352941
66,66,66,66,66,66,66,66,66,66,66,66,66,MLG48,4,MLG48,6,159,13,0,35,18.518878400325775,0.11647093333538223
72,72,72,72,72,72,72,72,72,72,72,72,72,1-9497,3,1-9497,7,150,12,0,34,17.361196160316467,0.11574130773544311
244,244,244,244,244,244,244,244,244,244,244,244,244,1-19448,20,1-19448,10,45,3,0,14,5.20755136013031,0.11572336355845134
104,104,104,104,104,104,104,104,104,104,104,104,104,1-9394,20,1-9394,10,117,2,0,73,13.510803520679474,0.11547695316820063
255,255,255,255,255,255,255,255,255,255,255,255,255,1-3564,8,1-3564,3,41,3,0,11,4.7345046401023865,0.1154757229293265
129,129,129,129,129,129,129,129,129,129,129,129,129,1-4531,10,1-4531,1,94,8,0,18,10.838280320167542,0.11530085446986746
236,236,236,236,236,236,236,236,236,236,236,236,236,1-9794,20,1-9794,10,46,4,0,8,5.261457920074463,0.11437952000161876
294,294,294,294,294,294,294,294,294,294,294,294,294,1-3106,7,1-3106,4,34,3,0,5,3.7884112000465393,0.11142385882489822
424,424,424,424,424,424,424,424,424,424,424,424,424,1-1177,20,1-1177,10,17,0,0,12,1.8921868801116943,0.11130511059480555
24,24,24,24,24,24,24,24,24,24,24,24,24,1-3535,20,1-3535,10,315,24,0,70,35.03775680065155,0.11123097397032239
408,408,408,408,408,408,408,408,408,408,408,408,408,1-9495,13,1-9495,17,18,2,0,0,2.0,0.1111111111111111
190,190,190,190,190,190,190,190,190,190,190,190,190,1-7819,10,1-7819,1,59,3,0,22,6.469009280204773,0.10964422508821649
477,477,477,477,477,477,477,477,477,477,477,477,477,1-8222,14,1-8222,16,12,1,0,2,1.3153644800186157,0.10961370666821797
470,470,470,470,470,470,470,470,470,470,470,470,470,1-9055,10,1-9055,1,12,1,0,2,1.3153644800186157,0.10961370666821797
10,10,10,10,10,10,10,10,10,10,10,10,10,MLG62,7,MLG62,4,525,50,0,45,57.095700800418854,0.10875371581032163
33,33,33,33,33,33,33,33,33,33,33,33,33,1-6296,12,1-6296,18,254,18,0,59,27.303252160549164,0.10749311874231954
177,177,177,177,177,177,177,177,177,177,177,177,177,1-9498,16,1-9498,14,64,5,0,11,6.7345046401023865,0.10522663500159979
265,265,265,265,265,265,265,265,265,265,265,265,265,1-1204,20,1-1204,10,39,3,0,7,4.103775680065155,0.10522501743756808
105,105,105,105,105,105,105,105,105,105,105,105,105,1-7042,9,1-7042,2,117,10,0,14,12.20755136013031,0.10433804581307957
171,171,171,171,171,171,171,171,171,171,171,171,171,1-9645,2,1-9645,9,69,7,0,1,7.157682240009308,0.1037345252175262
306,306,306,306,306,306,306,306,306,306,306,306,306,1-1972,6,1-1972,19,32,3,0,2,3.3153644800186157,0.10360514000058174
320,320,320,320,320,320,320,320,320,320,320,320,320,1-18203,2,1-18203,9,29,3,0,0,3.0,0.10344827586206896
222,222,222,222,222,222,222,222,222,222,222,222,222,1-8705,12,1-8705,18,48,3,0,12,4.892186880111694,0.10192056000232697
344,344,344,344,344,344,344,344,344,344,344,344,344,1-2103,16,1-2103,14,26,2,0,4,2.6307289600372314,0.10118188307835506
158,158,158,158,158,158,158,158,158,158,158,158,158,1-9808,12,1-9808,18,74,4,0,22,7.469009280204773,0.10093255784060504
368,368,368,368,368,368,368,368,368,368,368,368,368,1-6858,5,1-6858,5,23,2,0,2,2.3153644800186157,0.1006680208703746
95,95,95,95,95,95,95,95,95,95,95,95,95,1-5626,16,1-5626,14,125,5,0,48,12.568747520446777,0.10054998016357422
36,36,36,36,36,36,36,36,36,36,36,36,36,MLG64,6,MLG64,19,245,16,0,54,24.514840960502625,0.10006057534899031
493,493,493,493,493,493,493,493,493,493,493,493,493,1-0033,1,1-0033,8,10,1,0,0,1.0,0.1
489,489,489,489,489,489,489,489,489,489,489,489,489,1-7521,13,1-7521,17,10,1,0,0,1.0,0.1
491,491,491,491,491,491,491,491,491,491,491,491,491,1-5555,2,1-5555,9,10,1,0,0,1.0,0.1
290,290,290,290,290,290,290,290,290,290,290,290,290,1-3509,12,1-3509,18,35,2,0,9,3.4191401600837708,0.09768971885953631
238,238,238,238,238,238,238,238,238,238,238,238,238,1-4390,10,1-4390,1,45,2,0,15,4.365233600139618,0.09700519111421373
351,351,351,351,351,351,351,351,351,351,351,351,351,1-2324,18,1-2324,11,25,1,0,9,2.4191401600837708,0.09676560640335083
139,139,139,139,139,139,139,139,139,139,139,139,139,MLG11,15,MLG11,15,87,4,0,28,8.41510272026062,0.09672531862368529
160,160,160,160,160,160,160,160,160,160,160,160,160,1-5197,4,1-5197,6,72,6,0,6,6.946093440055847,0.09647352000077565
1,1,1,1,1,1,1,1,1,1,1,1,1,1-9227,10,1-9227,1,801,30,0,295,76.51626080274582,0.0955259186051758
