Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
85,85,85,85,85,85,85,85,85,85,85,85,85,85,1-8084,11,20,1-8084,82,4,0,45,32.59387964010239,0.3974863370744193
413,413,413,413,413,413,413,413,413,413,413,413,413,413,1-8314,16,19,1-8314,36,2,0,19,14.072971403598785,0.3909158723221885
253,253,253,253,253,253,253,253,253,253,253,253,253,253,1-4649,18,13,1-4649,244,69,0,41,95.05220144987106,0.389558202663406
277,277,277,277,277,277,277,277,277,277,277,277,277,277,1-4051,18,13,1-4051,5,0,0,3,1.9062586426734924,0.38125172853469846
88,88,88,88,88,88,88,88,88,88,88,88,88,88,1-5626,12,14,1-5626,125,19,0,45,47.59387964010239,0.3807510371208191
481,481,481,481,481,481,481,481,481,481,481,481,481,481,1-10038,6,13,1-10038,76,20,0,14,28.89587366580963,0.38020886402381093
478,478,478,478,478,478,478,478,478,478,478,478,478,478,1-9394,19,6,1-9394,117,26,0,29,44.42716687917709,0.37971937503570163
379,379,379,379,379,379,379,379,379,379,379,379,379,379,1-4640,9,11,1-4640,87,19,0,22,32.97923004627228,0.37907160972726756
251,251,251,251,251,251,251,251,251,251,251,251,251,251,1-7268,6,18,1-7268,70,15,0,18,26.437551856040955,0.3776793122291565
247,247,247,247,247,247,247,247,247,247,247,247,247,247,1-20467,7,7,1-20467,13,3,0,3,4.906258642673492,0.37740451097488403
528,528,528,528,528,528,528,528,528,528,528,528,528,528,1-6718,14,9,1-6718,20,5,0,4,7.541678190231323,0.3770839095115662
283,283,283,283,283,283,283,283,283,283,283,283,283,283,1-3535,19,6,1-3535,315,72,0,73,118.38562697172165,0.37582738721181475
381,381,381,381,381,381,381,381,381,381,381,381,381,381,1-2335,19,6,1-2335,145,37,0,26,53.5209082365036,0.3691097119758869
259,259,259,259,259,259,259,259,259,259,259,259,259,259,1-3596,18,13,1-3596,223,45,0,58,81.85433375835419,0.3670597926383596
149,149,149,149,149,149,149,149,149,149,149,149,149,149,MLG58,13,10,MLG58,71,13,0,20,25.708390951156616,0.36209001339657204
514,514,514,514,514,514,514,514,514,514,514,514,514,514,1-11206,4,1,1-11206,14,5,0,0,5.0,0.35714285714285715
103,103,103,103,103,103,103,103,103,103,103,103,103,103,1-8820,6,18,1-8820,83,13,0,26,29.5209082365036,0.35567359321088676
363,363,363,363,363,363,363,363,363,363,363,363,363,363,1-10785,12,14,1-10785,279,56,0,68,99.2085292339325,0.3555861262864964
467,467,467,467,467,467,467,467,467,467,467,467,467,467,1-13247,13,10,1-13247,29,9,0,2,10.270839095115662,0.3541668653488159
327,327,327,327,327,327,327,327,327,327,327,327,327,327,P-16616,8,9,P-16616,28,8,0,3,9.906258642673492,0.3537949515240533
536,536,536,536,536,536,536,536,536,536,536,536,536,536,1-9971,18,13,1-9971,15,4,0,2,5.270839095115662,0.3513892730077108
437,437,437,437,437,437,437,437,437,437,437,437,437,437,1-6980,6,18,1-6980,128,3,0,66,44.93769013881683,0.3510757042095065
322,322,322,322,322,322,322,322,322,322,322,322,322,322,1-0296,18,13,1-0296,41,8,0,10,14.354195475578308,0.3501023286726417
360,360,360,360,360,360,360,360,360,360,360,360,360,360,1-6611,9,11,1-6611,89,19,0,19,31.072971403598785,0.34913451015279534
49,49,49,49,49,49,49,49,49,49,49,49,49,49,1-2178,15,15,1-2178,12,1,0,5,4.177097737789154,0.3480914781490962
393,393,393,393,393,393,393,393,393,393,393,393,393,393,1-7819,20,12,1-7819,59,14,0,10,20.354195475578308,0.3449863639928527
416,416,416,416,416,416,416,416,416,416,416,416,416,416,1-18203,4,1,1-18203,29,10,0,0,10.0,0.3448275862068966
344,344,344,344,344,344,344,344,344,344,344,344,344,344,1-6035,11,20,1-6035,23,4,0,6,7.812517285346985,0.3396746645803037
383,383,383,383,383,383,383,383,383,383,383,383,383,383,1-8551,9,11,1-8551,38,4,0,14,12.895873665809631,0.3393650964686745
398,398,398,398,398,398,398,398,398,398,398,398,398,398,1-0303,16,19,1-0303,212,45,0,42,71.6876209974289,0.3381491556482495
99,99,99,99,99,99,99,99,99,99,99,99,99,99,1-5775,13,10,1-5775,244,32,0,79,82.19814425706863,0.33687764039782225
419,419,419,419,419,419,419,419,419,419,419,419,419,419,1-6692,19,6,1-6692,71,13,0,17,23.802132308483124,0.3352413001194806
496,496,496,496,496,496,496,496,496,496,496,496,496,496,1-3176,1,16,1-3176,3,1,0,0,1.0,0.3333333333333333
458,458,458,458,458,458,458,458,458,458,458,458,458,458,1-7182,20,12,1-7182,22,6,0,2,7.270839095115662,0.330492686141621
396,396,396,396,396,396,396,396,396,396,396,396,396,396,1-9963,12,14,1-9963,116,25,0,20,37.708390951156616,0.3250723357858329
544,544,544,544,544,544,544,544,544,544,544,544,544,544,1-5799,8,22,1-5799,7,1,0,2,2.2708390951156616,0.3244055850165231
143,143,143,143,143,143,143,143,143,143,143,143,143,143,1-8928,16,19,1-8928,39,12,0,1,12.63541954755783,0.32398511660404694
319,319,319,319,319,319,319,319,319,319,319,319,319,319,1-3584,11,20,1-3584,26,2,0,10,8.354195475578308,0.3213152105991657
184,184,184,184,184,184,184,184,184,184,184,184,184,184,1-8074,19,9,1-8074,145,21,0,40,46.41678190231323,0.3201157372573326
189,189,189,189,189,189,189,189,189,189,189,189,189,189,1-9156,19,6,1-9156,268,46,0,62,85.39601194858551,0.3186418356290504
285,285,285,285,285,285,285,285,285,285,285,285,285,285,1-18615,8,1,1-18615,22,7,0,0,7.0,0.3181818181818182
336,336,336,336,336,336,336,336,336,336,336,336,336,336,1-1827,20,12,1-1827,24,7,0,1,7.635419547557831,0.31814248114824295
557,557,557,557,557,557,557,557,557,557,557,557,557,557,1-9806,8,22,1-9806,8,0,0,4,2.5416781902313232,0.3177097737789154
220,220,220,220,220,220,220,220,220,220,220,220,220,220,MLG73,1,16,MLG73,10,0,0,5,3.177097737789154,0.3177097737789154
15,15,15,15,15,15,15,15,15,15,15,15,15,15,1-8093,10,8,1-8093,4,0,0,2,1.2708390951156616,0.3177097737789154
525,525,525,525,525,525,525,525,525,525,525,525,525,525,1-3175,1,16,1-3175,6,0,0,3,1.9062586426734924,0.3177097737789154
280,280,280,280,280,280,280,280,280,280,280,280,280,280,1-7608,14,9,1-7608,4,0,0,2,1.2708390951156616,0.3177097737789154
561,561,561,561,561,561,561,561,561,561,561,561,561,561,1-9455,6,18,1-9455,2,0,0,1,0.6354195475578308,0.3177097737789154
106,106,106,106,106,106,106,106,106,106,106,106,106,106,MLG69,18,13,MLG69,576,84,0,154,181.85461032390594,0.3157198095901145
209,209,209,209,209,209,209,209,209,209,209,209,209,209,1-9938,15,8,1-9938,55,9,0,13,17.2604541182518,0.3138264385136691
208,208,208,208,208,208,208,208,208,208,208,208,208,208,1-10468,10,8,1-10468,549,71,0,158,171.39628851413727,0.3121972468381371
340,340,340,340,340,340,340,340,340,340,340,340,340,340,1-3362,9,11,1-3362,117,25,0,18,36.437551856040955,0.3114320671456492
461,461,461,461,461,461,461,461,461,461,461,461,461,461,1-9651,6,18,1-9651,38,1,0,17,11.802132308483124,0.3105824291706085
244,244,244,244,244,244,244,244,244,244,244,244,244,244,MLG57,6,18,MLG57,629,75,0,188,194.4588749408722,0.30915560403954245
67,67,67,67,67,67,67,67,67,67,67,67,67,67,1-7481,18,13,1-7481,33,7,0,5,10.177097737789154,0.30839690114512586
179,179,179,179,179,179,179,179,179,179,179,179,179,179,1-4052,7,1,1-4052,13,4,0,0,4.0,0.3076923076923077
537,537,537,537,537,537,537,537,537,537,537,537,537,537,1-4494,20,12,1-4494,16,3,0,3,4.906258642673492,0.3066411651670933
230,230,230,230,230,230,230,230,230,230,230,230,230,230,1-3089,19,6,1-3089,16,3,0,3,4.906258642673492,0.3066411651670933
221,221,221,221,221,221,221,221,221,221,221,221,221,221,1-8023,9,11,1-8023,16,3,0,3,4.906258642673492,0.3066411651670933
498,498,498,498,498,498,498,498,498,498,498,498,498,498,1-19915,14,9,1-19915,62,12,0,11,18.98961502313614,0.3062841132763893
25,25,25,25,25,25,25,25,25,25,25,25,25,25,1-9607,13,10,1-9607,19,2,0,6,5.812517285346985,0.3059219623866834
324,324,324,324,324,324,324,324,324,324,324,324,324,324,1-6734,12,14,1-6734,44,9,0,7,13.447936832904816,0.30563492802056397
295,295,295,295,295,295,295,295,295,295,295,295,295,295,1-3639,10,17,1-3639,17,2,0,5,5.177097737789154,0.3045351610464208
293,293,293,293,293,293,293,293,293,293,293,293,293,293,1-8066,1,16,1-8066,86,9,0,27,26.156327784061432,0.3041433463262957
266,266,266,266,266,266,266,266,266,266,266,266,266,266,1-2103,12,14,1-2103,26,6,0,3,7.906258642673492,0.3040868708720574
60,60,60,60,60,60,60,60,60,60,60,60,60,60,1-18202,9,11,1-18202,23,0,0,11,6.989615023136139,0.3038963053537452
497,497,497,497,497,497,497,497,497,497,497,497,497,497,1-8493,10,8,1-8493,38,2,0,15,11.531293213367462,0.30345508456230164
300,300,300,300,300,300,300,300,300,300,300,300,300,300,1-4020,17,17,1-4020,37,9,0,3,10.906258642673492,0.2947637470992836
77,77,77,77,77,77,77,77,77,77,77,77,77,77,1-2153,17,17,1-2153,13,0,0,6,3.812517285346985,0.2932705604113065
412,412,412,412,412,412,412,412,412,412,412,412,412,412,1-6858,14,9,1-6858,23,1,0,9,6.718775928020477,0.29212069252262945
311,311,311,311,311,311,311,311,311,311,311,311,311,311,1-20578,2,11,1-20578,19,3,0,4,5.541678190231323,0.29166727317006963
313,313,313,313,313,313,313,313,313,313,313,313,313,313,1-7521,1,16,1-7521,10,1,0,3,2.9062586426734924,0.29062586426734927
167,167,167,167,167,167,167,167,167,167,167,167,167,167,1-4929,20,12,1-4929,10,1,0,3,2.9062586426734924,0.29062586426734927
366,366,366,366,366,366,366,366,366,366,366,366,366,366,1-5163,18,13,1-5163,16,4,0,1,4.635419547557831,0.2897137217223644
404,404,404,404,404,404,404,404,404,404,404,404,404,404,1-4682,16,19,1-4682,16,4,0,1,4.635419547557831,0.2897137217223644
329,329,329,329,329,329,329,329,329,329,329,329,329,329,1-1317,10,8,1-1317,414,41,0,124,119.79202389717102,0.2893527147274662
234,234,234,234,234,234,234,234,234,234,234,234,234,234,MLG29,11,20,MLG29,164,27,0,32,47.333425521850586,0.288618448303967
104,104,104,104,104,104,104,104,104,104,104,104,104,104,1-8267,9,11,1-8267,133,25,0,21,38.34381049871445,0.2882993270580034
392,392,392,392,392,392,392,392,392,392,392,392,392,392,1-9609,11,20,1-9609,25,2,0,8,7.0833563804626465,0.28333425521850586
378,378,378,378,378,378,378,378,378,378,378,378,378,378,1-6561,12,14,1-6561,65,12,0,10,18.354195475578308,0.2823722380858201
170,170,170,170,170,170,170,170,170,170,170,170,170,170,1-5043,12,14,1-5043,123,20,0,23,34.61464959383011,0.28141991539699274
210,210,210,210,210,210,210,210,210,210,210,210,210,210,1-7842,13,10,1-7842,21,4,0,3,5.906258642673492,0.2812504115558806
321,321,321,321,321,321,321,321,321,321,321,321,321,321,1-5172,12,14,1-5172,120,7,0,42,33.687620997428894,0.2807301749785741
403,403,403,403,403,403,403,403,403,403,403,403,403,403,1-1770,7,7,1-1770,35,6,0,6,9.812517285346985,0.28035763672419955
13,13,13,13,13,13,13,13,13,13,13,13,13,13,1-9805,16,19,1-9805,26,6,0,2,7.270839095115662,0.27964765750444853
459,459,459,459,459,459,459,459,459,459,459,459,459,459,1-2545,15,15,1-2545,145,24,0,26,40.5209082365036,0.2794545395620938
407,407,407,407,407,407,407,407,407,407,407,407,407,407,1-8421,12,14,1-8421,109,17,0,21,30.343810498714447,0.2783835825570133
500,500,500,500,500,500,500,500,500,500,500,500,500,500,1-0292,17,17,1-0292,99,24,0,5,27.177097737789154,0.27451613876554704
448,448,448,448,448,448,448,448,448,448,448,448,448,448,1-3106,6,18,1-3106,34,8,0,2,9.270839095115662,0.2726717380916371
552,552,552,552,552,552,552,552,552,552,552,552,552,552,MLG46,7,12,MLG46,17,4,0,1,4.635419547557831,0.2726717380916371
549,549,549,549,549,549,549,549,549,549,549,549,549,549,1-4842,1,16,1-4842,6,1,0,1,1.6354195475578308,0.2725699245929718
499,499,499,499,499,499,499,499,499,499,499,499,499,499,1-8627,20,12,1-8627,25,3,0,6,6.812517285346985,0.2725006914138794
494,494,494,494,494,494,494,494,494,494,494,494,494,494,1-3265,1,16,1-3265,19,2,0,5,5.177097737789154,0.27247882830469233
218,218,218,218,218,218,218,218,218,218,218,218,218,218,1-9416,9,11,1-9416,13,1,0,4,3.5416781902313232,0.27243678386394793
122,122,122,122,122,122,122,122,122,122,122,122,122,122,MLG42,20,12,MLG42,14,0,0,6,3.812517285346985,0.27232266323907034
390,390,390,390,390,390,390,390,390,390,390,390,390,390,MLG64,14,9,MLG64,245,22,0,70,66.47936832904816,0.27134436052672717
121,121,121,121,121,121,121,121,121,121,121,121,121,121,1-7070,20,12,1-7070,129,3,0,50,34.77097737789154,0.26954246029373286
308,308,308,308,308,308,308,308,308,308,308,308,308,308,1-6743,6,18,1-6743,58,1,0,23,15.614649593830109,0.2692180964453467
250,250,250,250,250,250,250,250,250,250,250,250,250,250,1-9333,19,6,1-9333,102,21,0,10,27.354195475578308,0.2681783870154736
405,405,405,405,405,405,405,405,405,405,405,405,405,405,1-3104,18,13,1-3104,16,3,0,2,4.270839095115662,0.26692744344472885
543,543,543,543,543,543,543,543,543,543,543,543,543,543,1-5803,2,5,1-5803,15,4,0,0,4.0,0.26666666666666666
489,489,489,489,489,489,489,489,489,489,489,489,489,489,1-9578,2,5,1-9578,42,8,0,5,11.177097737789154,0.26612137470926556
216,216,216,216,216,216,216,216,216,216,216,216,216,216,1-9887,2,5,1-9887,36,7,0,4,9.541678190231323,0.2650466163953145
72,72,72,72,72,72,72,72,72,72,72,72,72,72,1-9614,18,13,1-9614,30,6,0,3,7.906258642673492,0.26354195475578307
267,267,267,267,267,267,267,267,267,267,267,267,267,267,1-6181,1,16,1-6181,659,43,0,204,172.62558770179749,0.26195081593595976
487,487,487,487,487,487,487,487,487,487,487,487,487,487,1-6900,6,18,1-6900,67,8,0,15,17.531293213367462,0.2616610927368278
391,391,391,391,391,391,391,391,391,391,391,391,391,391,MLG30,17,17,MLG30,208,15,0,62,54.39601194858551,0.26151928821435344
237,237,237,237,237,237,237,237,237,237,237,237,237,237,1-9667,13,10,1-9667,14,3,0,1,3.635419547557831,0.25967282482555937
547,547,547,547,547,547,547,547,547,547,547,547,547,547,MLG67,16,19,MLG67,27,7,0,0,7.0,0.25925925925925924
207,207,207,207,207,207,207,207,207,207,207,207,207,207,1-7058,12,14,1-7058,80,1,0,31,20.698005974292755,0.25872507467865946
182,182,182,182,182,182,182,182,182,182,182,182,182,182,1-7752,19,6,1-7752,29,3,0,7,7.447936832904816,0.2568254080312005
463,463,463,463,463,463,463,463,463,463,463,463,463,463,1-1989,19,6,1-1989,46,8,0,6,11.812517285346985,0.2567938540292823
406,406,406,406,406,406,406,406,406,406,406,406,406,406,1-17907,9,11,1-17907,119,14,0,26,30.5209082365036,0.25647822047482016
309,309,309,309,309,309,309,309,309,309,309,309,309,309,1-3516,9,11,1-3516,156,26,0,22,39.97923004627228,0.25627711568123257
526,526,526,526,526,526,526,526,526,526,526,526,526,526,1-5002,11,20,1-5002,45,7,0,7,11.447936832904816,0.2543985962867737
553,553,553,553,553,553,553,553,553,553,553,553,553,553,1-5555,20,12,1-5555,10,0,0,4,2.5416781902313232,0.25416781902313235
538,538,538,538,538,538,538,538,538,538,538,538,538,538,1-9576,1,16,1-9576,10,0,0,4,2.5416781902313232,0.25416781902313235
206,206,206,206,206,206,206,206,206,206,206,206,206,206,1-9752,1,16,1-9752,22,3,0,4,5.541678190231323,0.2518944631923329
475,475,475,475,475,475,475,475,475,475,475,475,475,475,1-18234,1,16,1-18234,43,0,0,17,10.802132308483124,0.25121237926704937
80,80,80,80,80,80,80,80,80,80,80,80,80,80,1-9115,4,1,1-9115,16,4,0,0,4.0,0.25
292,292,292,292,292,292,292,292,292,292,292,292,292,292,1-9997,3,23,1-9997,16,4,0,0,4.0,0.25
408,408,408,408,408,408,408,408,408,408,408,408,408,408,MLG53,13,10,MLG53,91,10,0,20,22.708390951156616,0.24954275770501777
427,427,427,427,427,427,427,427,427,427,427,427,427,427,1-9379,8,22,1-9379,58,10,0,7,14.447936832904816,0.24910235918801407
354,354,354,354,354,354,354,354,354,354,354,354,354,354,1-9417,10,8,1-9417,76,3,0,25,18.88548868894577,0.24849327222297066
430,430,430,430,430,430,430,430,430,430,430,430,430,430,1-3141,12,14,1-3141,136,14,0,31,33.698005974292755,0.24777945569332907
450,450,450,450,450,450,450,450,450,450,450,450,450,450,1-2297,10,8,1-2297,25,3,0,5,6.177097737789154,0.24708390951156617
397,397,397,397,397,397,397,397,397,397,397,397,397,397,1-9808,1,16,1-9808,74,3,0,24,18.25006914138794,0.2466225559647019
263,263,263,263,263,263,263,263,263,263,263,263,263,263,1-6927,14,9,1-6927,179,25,0,30,44.062586426734924,0.24615970070801635
377,377,377,377,377,377,377,377,377,377,377,377,377,377,1-7213,14,9,1-7213,23,5,0,1,5.635419547557831,0.24501824119816656
428,428,428,428,428,428,428,428,428,428,428,428,428,428,1-2701,19,6,1-2701,61,6,0,14,14.895873665809631,0.24419465025917428
294,294,294,294,294,294,294,294,294,294,294,294,294,294,1-3509,16,19,1-3509,35,6,0,4,8.541678190231323,0.2440479482923235
423,423,423,423,423,423,423,423,423,423,423,423,423,423,1-7122,13,10,1-7122,197,23,0,39,47.7813623547554,0.24254498657236245
113,113,113,113,113,113,113,113,113,113,113,113,113,113,1-4499,10,8,1-4499,12,1,0,3,2.9062586426734924,0.24218822022279105
255,255,255,255,255,255,255,255,255,255,255,255,255,255,1-9946,10,8,1-9946,12,1,0,3,2.9062586426734924,0.24218822022279105
197,197,197,197,197,197,197,197,197,197,197,197,197,197,1-8646,10,8,1-8646,20,1,0,6,4.812517285346985,0.24062586426734925
260,260,260,260,260,260,260,260,260,260,260,260,260,260,1-0129,12,14,1-0129,142,17,0,27,34.15632778406143,0.24053751960606642
316,316,316,316,316,316,316,316,316,316,316,316,316,316,1-7441,12,14,1-7441,111,5,0,34,26.604264616966248,0.23967805961230854
33,33,33,33,33,33,33,33,33,33,33,33,33,33,1-7991,4,1,1-7991,46,11,0,0,11.0,0.2391304347826087
527,527,527,527,527,527,527,527,527,527,527,527,527,527,1-5531,13,10,1-5531,8,0,0,3,1.9062586426734924,0.23828233033418655
457,457,457,457,457,457,457,457,457,457,457,457,457,457,1-8503,11,20,1-8503,16,0,0,6,3.812517285346985,0.23828233033418655
434,434,434,434,434,434,434,434,434,434,434,434,434,434,MLG59,17,17,MLG59,71,8,0,14,16.89587366580963,0.23797005163112156
558,558,558,558,558,558,558,558,558,558,558,558,558,558,1-0055,20,7,1-0055,18,3,0,2,4.270839095115662,0.23726883861753675
531,531,531,531,531,531,531,531,531,531,531,531,531,531,1-5891,6,18,1-5891,96,15,0,12,22.62503457069397,0.23567744344472885
522,522,522,522,522,522,522,522,522,522,522,522,522,522,1-5282,14,9,1-5282,17,4,0,0,4.0,0.23529411764705882
64,64,64,64,64,64,64,64,64,64,64,64,64,64,1-9674,10,8,1-9674,144,11,0,36,33.87510371208191,0.2352437757783466
435,435,435,435,435,435,435,435,435,435,435,435,435,435,1-9610,19,6,1-9610,49,7,0,7,11.447936832904816,0.23363136393683298
465,465,465,465,465,465,465,465,465,465,465,465,465,465,1-5913,20,20,1-5913,14,2,0,2,3.2708390951156616,0.23363136393683298
539,539,539,539,539,539,539,539,539,539,539,539,539,539,1-9436,6,18,1-9436,21,3,0,3,4.906258642673492,0.23363136393683298
205,205,205,205,205,205,205,205,205,205,205,205,205,205,1-8018,16,19,1-8018,58,11,0,4,13.541678190231323,0.23347721017640213
231,231,231,231,231,231,231,231,231,231,231,231,231,231,1-8450,19,6,1-8450,52,7,0,8,12.083356380462646,0.23237223808582014
160,160,160,160,160,160,160,160,160,160,160,160,160,160,1-19813,15,15,1-19813,20,4,0,1,4.635419547557831,0.23177097737789154
51,51,51,51,51,51,51,51,51,51,51,51,51,51,1-9925,10,8,1-9925,93,12,0,15,21.531293213367462,0.23151928186416626
281,281,281,281,281,281,281,281,281,281,281,281,281,281,1-9995,13,10,1-9995,24,3,0,4,5.541678190231323,0.23090325792630514
341,341,341,341,341,341,341,341,341,341,341,341,341,341,1-0031,2,5,1-0031,13,3,0,0,3.0,0.23076923076923078
415,415,415,415,415,415,415,415,415,415,415,415,415,415,1-1957,19,6,1-1957,47,7,0,6,10.812517285346985,0.2300535592627018
296,296,296,296,296,296,296,296,296,296,296,296,296,296,1-9404,10,8,1-9404,100,9,0,22,22.979230046272278,0.22979230046272278
193,193,193,193,193,193,193,193,193,193,193,193,193,193,1-9553,9,22,1-9553,23,4,0,2,5.270839095115662,0.2291669171789418
199,199,199,199,199,199,199,199,199,199,199,199,199,199,MLG39,8,22,MLG39,23,4,0,2,5.270839095115662,0.2291669171789418
299,299,299,299,299,299,299,299,299,299,299,299,299,299,MLG54,7,7,MLG54,595,62,0,117,136.3440870642662,0.2291497261584306
117,117,117,117,117,117,117,117,117,117,117,117,117,117,1-0358,16,19,1-0358,22,5,0,0,5.0,0.22727272727272727
401,401,401,401,401,401,401,401,401,401,401,401,401,401,1-7204,15,15,1-7204,26,4,0,3,5.906258642673492,0.22716379394898048
291,291,291,291,291,291,291,291,291,291,291,291,291,291,MLG02,1,16,MLG02,320,19,0,84,72.37524199485779,0.22617263123393058
