Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,1-2400,6,17,1-2400,49,8,0,14,21.899125695228577,0.4469209325556852
399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,MLG60,15,3,MLG60,47,11,0,10,20.92794692516327,0.4452754664928355
267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,1-6181,2,10,1-6181,659,93,0,199,290.56614381074905,0.44091979333952813
499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,1-8627,19,4,1-8627,25,5,0,6,10.956768155097961,0.43827072620391844
437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,1-6980,7,9,1-6980,128,55,0,1,55.99279469251633,0.4374437085352838
407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,1-8421,19,4,1-8421,109,9,0,38,46.72619831562042,0.42868071849193046
314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,1-3139,5,15,1-3139,93,8,0,32,39.76943016052246,0.42762828129594044
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,MLG84,7,14,MLG84,63,17,0,10,26.92794692516327,0.4274277289708455
149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,MLG58,10,7,MLG58,71,20,0,10,29.92794692516327,0.4215203792276517
104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,1-8267,6,17,1-8267,133,51,0,5,55.963973462581635,0.42078175535775664
282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,1-1608,7,14,1-1608,307,99,0,30,128.7838407754898,0.41949133803091143
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1-7964,2,10,1-7964,202,6,0,78,83.4379860162735,0.41305933671422523
191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,1-8328,6,17,1-8328,114,24,0,23,46.83427792787552,0.41082699936732914
105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,1-1258,3,6,1-1258,435,59,0,118,176.14977371692657,0.4049420085446588
406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,1-17907,6,17,1-17907,119,18,0,30,47.78384077548981,0.4015448804663009
482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,1-4390,5,15,1-4390,45,3,0,15,17.891920387744904,0.39759823083877566
189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,1-9156,4,12,1-9156,268,15,0,92,106.33711171150208,0.3967802675802316
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1-6240,12,8,1-6240,698,52,0,224,274.3860111236572,0.39310316779893584
381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,1-2335,4,12,1-2335,145,8,0,49,56.64693993330002,0.3906685512641381
276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,1-9495,8,2,1-9495,18,6,0,1,6.992794692516327,0.38848859402868485
359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,1-4417,2,10,1-4417,151,4,0,55,58.60370808839798,0.3881040270754833
136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,1-9549,20,21,1-9549,18,4,0,3,6.978384077548981,0.3876880043082767
464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,1-10060,11,20,1-10060,36,4,0,10,13.927946925163269,0.38688741458786857
369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,1-6594,3,6,1-6594,70,23,0,4,26.971178770065308,0.3853025538580758
338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,1-6296,2,10,1-6296,254,37,0,61,97.56047624349594,0.38409636316336987
218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,1-9416,19,17,1-9416,13,2,0,3,4.978384077548981,0.3829526213499216
179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,1-4052,19,20,1-4052,13,1,0,4,4.971178770065308,0.3823983669281006
319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,1-3584,9,12,1-3584,26,2,0,8,9.942357540130615,0.3823983669281006
215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,1-19839,11,20,1-19839,13,0,0,5,4.9639734625816345,0.3818441125062796
446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,1-3534,6,17,1-3534,279,22,0,85,106.38754886388779,0.381317379440458
86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,1-9345,12,8,1-9345,47,1,0,17,17.877509772777557,0.3803725483569693
114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,1-7496,6,17,1-7496,246,26,0,68,93.51003909111023,0.38012211012646435
261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,1-1942,5,15,1-1942,34,1,0,12,12.913536310195923,0.3798098914763507
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,1-4020,12,14,1-4020,37,13,0,1,13.992794692516327,0.3781836403382791
192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,1-9770,4,12,1-9770,50,2,0,17,18.877509772777557,0.37755019545555113
526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,1-5002,9,18,1-5002,45,13,0,4,16.971178770065308,0.3771373060014513
144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,1-7744,3,6,1-7744,37,6,0,8,13.942357540130615,0.3768204740575842
388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,MLG49,17,7,MLG49,185,20,0,50,69.63973462581635,0.37643099797738566
159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,1-10696,18,9,1-10696,24,9,0,0,9.0,0.375
157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,1-6061,9,9,1-6061,40,13,0,2,14.985589385032654,0.37463973462581635
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1-5775,4,12,1-5775,244,1,0,91,91.34431701898575,0.37436195499584324
131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,1-9283,18,9,1-9283,235,83,0,5,87.96397346258163,0.37431478069183677
238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,1-9855,3,6,1-9855,8,2,0,1,2.992794692516327,0.37409933656454086
414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,1-8285,7,14,1-8285,72,17,0,10,26.92794692516327,0.37399926284948987
405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,1-3104,5,15,1-3104,16,3,0,3,5.978384077548981,0.3736490048468113
169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,1-9606,10,13,1-9606,16,3,0,3,5.978384077548981,0.3736490048468113
137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,1-1972,12,8,1-1972,32,4,0,8,11.942357540130615,0.3731986731290817
527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,1-5531,5,15,1-5531,8,1,0,2,2.985589385032654,0.3731986731290817
375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,MLG14,19,4,MLG14,232,23,0,64,86.53886032104492,0.37301232897002123
291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,MLG02,2,10,MLG02,320,31,0,89,119.3587276339531,0.3729960238561034
420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,1-8172,4,12,1-8172,40,0,0,15,14.891920387744904,0.3722980096936226
557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,1-9806,11,20,1-9806,8,0,0,3,2.9783840775489807,0.3722980096936226
471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,1-9794,4,12,1-9794,46,3,0,14,16.899125695228577,0.36737229772236035
340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,1-3362,6,17,1-3362,117,15,0,28,42.79825139045715,0.3657970204312577
495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,MLG08,19,4,MLG08,107,5,0,34,38.755019545555115,0.36219644435098236
217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,1-9630,10,20,1-9630,33,2,0,10,11.927946925163269,0.36145293712615967
445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,1-6538,4,12,1-6538,44,1,0,15,15.891920387744904,0.36118000881238416
216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,1-9887,2,10,1-9887,36,2,0,11,12.920741617679596,0.3589094893799888
214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,1-0053,9,18,1-0053,142,37,0,14,50.89912569522858,0.35844454714949703
540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,1-5413,14,5,1-5413,39,11,0,3,13.97838407754898,0.358420104552538
333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,1-11329,8,14,1-11329,14,2,0,3,4.978384077548981,0.35559886268207
441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,1-19166,5,15,1-19166,45,5,0,11,15.920741617679596,0.3537942581706577
522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,1-5282,17,7,1-5282,17,5,0,1,5.992794692516327,0.3525173348539016
85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,1-8084,9,18,1-8084,82,12,0,17,28.877509772777557,0.35216475332655556
448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,1-3106,7,14,1-3106,34,6,0,6,11.956768155097961,0.35166965162052827
125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,1-8622,2,10,1-8622,54,2,0,17,18.877509772777557,0.3495835143106955
391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,MLG30,2,10,MLG30,208,22,0,51,72.63252931833267,0.349194852491984
240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,MLG33,19,4,MLG33,20,2,0,5,6.9639734625816345,0.3481986731290817
438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,MLG10,10,13,MLG10,60,4,0,17,20.877509772777557,0.34795849621295927
426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,1-4355,18,9,1-4355,49,17,0,0,17.0,0.3469387755102041
47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,1-19547,7,14,1-19547,66,4,0,19,22.86309915781021,0.3464105933001547
176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,1-8042,12,8,1-8042,52,12,0,6,17.95676815509796,0.34532246452111465
427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,1-9379,8,22,1-9379,58,15,0,5,19.963973462581635,0.3442064390100282
202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,1-8988,2,10,1-8988,29,1,0,9,9.935152232646942,0.3425914562981704
92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,1-7807,6,17,1-7807,239,40,0,42,81.69737708568573,0.34183002964722065
102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,1-3564,18,9,1-3564,41,12,0,2,13.985589385032654,0.3411119362203086
309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,1-3516,6,17,1-3516,156,21,0,32,52.76943016052246,0.3382655779520671
174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,MLG38,15,3,MLG38,77,17,0,9,25.935152232646942,0.3368201588655447
190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,1-2382,11,20,1-2382,139,10,0,37,46.733403623104095,0.336211536856864
564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,1-9034,10,13,1-9034,3,1,0,0,1.0,0.3333333333333333
387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,1-10539,15,3,1-10539,63,15,0,6,20.95676815509796,0.3326471135729835
278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,1-10762,15,3,1-10762,6,1,0,1,1.992794692516327,0.33213244875272113
476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,1-19205,2,10,1-19205,12,2,0,2,3.985589385032654,0.33213244875272113
449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,1-1935,13,1,1-1935,12,1,0,3,3.9783840775489807,0.33153200646241504
496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,1-3176,14,5,1-3176,3,0,0,1,0.9927946925163269,0.33093156417210895
551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,1-9838,2,10,1-9838,3,0,0,1,0.9927946925163269,0.33093156417210895
183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,1-9496,4,12,1-9496,39,0,0,13,12.90633100271225,0.33093156417210895
371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,1-1580,19,4,1-1580,400,17,0,116,132.16418433189392,0.3304104608297348
339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,1-3523,14,5,1-3523,543,142,0,37,178.7334036231041,0.32915912269448266
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,1-11350,19,4,1-11350,100,9,0,24,32.827072620391846,0.32827072620391845
208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,1-10468,16,2,1-10468,549,93,0,86,178.3803435564041,0.3249186585726851
357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,1-4760,13,1,1-4760,40,11,0,2,12.985589385032654,0.32463973462581636
286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,1-3587,6,17,1-3587,46,5,0,10,14.927946925163269,0.3245205853296363
245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,1-6647,19,9,1-6647,62,19,0,1,19.992794692516327,0.3224644305244569
316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,1-7441,3,6,1-7441,111,5,0,31,35.776635468006134,0.3223120312432985
154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,1-18994,14,5,1-18994,28,7,0,2,8.985589385032654,0.32091390660830904
466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,1-5981,7,14,1-5981,28,4,0,5,8.963973462581635,0.32014190937791553
285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,1-18615,17,7,1-18615,22,2,0,5,6.9639734625816345,0.3165442482991652
101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,1-9892,4,12,1-9892,22,2,0,5,6.9639734625816345,0.3165442482991652
472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,1-9518,2,10,1-9518,22,0,0,7,6.949562847614288,0.315889220346104
251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,1-7268,18,9,1-7268,70,18,0,4,21.971178770065308,0.3138739824295044
283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,1-3535,4,12,1-3535,315,22,0,77,98.44519132375717,0.3125244169008164
404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,1-4682,20,21,1-4682,16,3,0,2,4.985589385032654,0.31159933656454086
473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,1-9452,13,1,1-9452,16,3,0,2,4.985589385032654,0.31159933656454086
221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,1-8023,20,9,1-8023,16,2,0,3,4.978384077548981,0.3111490048468113
200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,1-4634,2,10,1-4634,48,4,0,11,14.920741617679596,0.31084878370165825
241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,1-19448,12,14,1-19448,45,12,0,2,13.985589385032654,0.31079087522294785
451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,1-4098,12,8,1-4098,16,1,0,4,4.971178770065308,0.3106986731290817
236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,1-7024,3,6,1-7024,498,77,0,78,154.4379860162735,0.3101164377836817
376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,1-7874,5,15,1-7874,258,21,0,59,79.57488685846329,0.3084297940250515
146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,1-7453,15,3,1-7453,13,3,0,1,3.992794692516327,0.3071380532704867
341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,1-0031,14,5,1-0031,13,1,0,3,3.9783840775489807,0.30602954442684466
162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,1-8067,16,2,1-8067,322,90,0,8,97.94235754013062,0.3041688122364305
389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,1-0278,15,3,1-0278,79,18,0,6,23.95676815509796,0.3032502298113666
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,1-7991,18,3,1-7991,46,6,0,8,13.942357540130615,0.30309472913327423
417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,1-10451,3,6,1-10451,46,5,0,9,13.935152232646942,0.30293809201406396
501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,1-18487,3,6,1-18487,23,2,0,5,6.9639734625816345,0.3027814548948537
360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,1-6611,6,17,1-6611,89,16,0,11,26.920741617679596,0.30248024289527636
135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,1-9712,8,22,1-9712,10,3,0,0,3.0,0.3
350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,1-2282,11,20,1-2282,219,14,0,52,65.625324010849,0.29965901374816895
170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,1-5043,17,7,1-5043,123,17,0,20,36.85589385032654,0.29964141341728895
511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,1-9697,15,22,1-9697,20,5,0,1,5.992794692516327,0.29963973462581633
553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,1-5555,4,20,1-5555,10,1,0,2,2.985589385032654,0.29855893850326537
201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,1-9902,2,10,1-9902,30,2,0,7,8.949562847614288,0.29831876158714293
304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,1-19004,2,10,1-19004,60,2,0,16,17.88471508026123,0.2980785846710205
224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,1-9227,5,15,1-9227,801,44,0,195,237.59496504068375,0.29662292764130305
273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,1-3589,5,13,1-3589,27,8,0,0,8.0,0.2962962962962963
415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,1-1957,4,12,1-1957,47,3,0,11,13.920741617679596,0.2961859918655233
349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,1-3052,5,15,1-3052,166,10,0,39,48.71899300813675,0.29348790968757077
164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,1-9740,10,13,1-9740,34,7,0,3,9.97838407754898,0.29348188463379354
253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,1-4649,5,15,1-4649,244,11,0,61,71.56047624349594,0.2932806403421965
203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,1-1250,8,22,1-1250,34,4,0,6,9.956768155097961,0.29284612220876355
368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,1-5197,16,2,1-5197,72,16,0,5,20.963973462581635,0.2911662980914116
296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,1-9404,16,2,1-9404,100,19,0,10,28.92794692516327,0.28927946925163267
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1-9185,19,4,1-9185,31,4,0,5,8.963973462581635,0.2891604342768269
510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,1-3206,19,20,1-3206,45,6,0,7,12.949562847614288,0.2877680632803175
106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,MLG69,13,1,MLG69,576,109,0,56,164.5965027809143,0.2857578173279762
544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,1-5799,11,21,1-5799,7,2,0,0,2.0,0.2857142857142857
305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,1-7866,15,3,1-7866,318,66,0,25,90.81986731290817,0.2855970670217238
188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,1-20167,9,18,1-20167,56,15,0,1,15.992794692516327,0.2855856195092201
465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,1-5913,18,9,1-5913,14,2,0,2,3.985589385032654,0.284684956073761
279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,MLG43,11,20,MLG43,14,2,0,2,3.985589385032654,0.284684956073761
403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,1-1770,12,8,1-1770,35,2,0,8,9.942357540130615,0.2840673582894461
122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,MLG42,12,12,MLG42,14,0,0,4,3.9711787700653076,0.2836556264332363
73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,1-5355,20,21,1-5355,53,7,0,8,14.942357540130615,0.2819312743420871
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,1-8418,15,3,1-8418,46,7,0,6,12.956768155097961,0.28166887293691223
143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,1-8928,10,1,1-8928,39,7,0,4,10.971178770065308,0.28131227615552074
478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,1-9394,4,12,1-9394,117,8,0,25,32.81986731290817,0.2805116864351126
124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,1-8427,18,9,1-8427,189,52,0,1,52.99279469251633,0.280385157103261
130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,1-1833,4,12,1-1833,124,1,0,34,34.755019545555115,0.2802824156899606
234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,MLG29,9,18,MLG29,164,31,0,15,45.891920387744904,0.27982878285210305
513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,1-8094,13,1,1-8094,58,16,0,0,16.0,0.27586206896551724
485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,1-5980,9,18,1-5980,29,5,0,3,7.978384077548981,0.2751166923292752
132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,1-9110,11,20,1-9110,29,2,0,6,7.956768155097961,0.27437131569303314
398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,1-0303,3,6,1-0303,212,27,0,31,57.776635468006134,0.2725312993773874
400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,1-18709,9,18,1-18709,33,8,0,1,8.992794692516327,0.2725089300762523
