Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
141,141,141,141,141,141,141,141,141,141,141,141,141,MLG45,20,12,MLG45,70,25,1,12,1032.585652589798,14.751223608425684
4,4,4,4,4,4,4,4,4,4,4,4,4,1-6240,20,12,1-6240,698,71,1,79,1120.9388795495033,1.6059296268617527
322,322,322,322,322,322,322,322,322,322,322,322,322,1-0296,18,17,1-0296,41,24,0,6,27.792826294898987,0.677873812070707
399,399,399,399,399,399,399,399,399,399,399,399,399,MLG60,15,6,MLG60,47,25,0,8,30.057101726531982,0.6395128026921698
305,305,305,305,305,305,305,305,305,305,305,305,305,1-7866,2,13,1-7866,318,89,0,134,173.7064539194107,0.5462467104383985
268,268,268,268,268,268,268,268,268,268,268,268,268,MLG44,14,8,MLG44,59,22,0,13,30.21779030561447,0.5121659373832961
510,510,510,510,510,510,510,510,510,510,510,510,510,1-3206,2,17,1-3206,45,8,0,22,21.90702974796295,0.4868228832880656
166,166,166,166,166,166,166,166,166,166,166,166,166,MLG40,14,8,MLG40,51,19,0,9,24.68923944234848,0.4841027341636957
443,443,443,443,443,443,443,443,443,443,443,443,443,1-3447,8,19,1-3447,110,42,0,15,51.48206573724747,0.4680187794295224
251,251,251,251,251,251,251,251,251,251,251,251,251,1-7268,6,16,1-7268,70,15,0,27,32.06771832704544,0.45811026181493486
346,346,346,346,346,346,346,346,346,346,346,346,346,MLG32,14,8,MLG32,52,13,0,17,23.746341168880463,0.456660407093855
526,526,526,526,526,526,526,526,526,526,526,526,526,1-5002,11,7,1-5002,45,6,0,23,20.53916746377945,0.4564259436395433
422,422,422,422,422,422,422,422,422,422,422,422,422,1-6878,17,18,1-6878,167,9,0,105,75.37446016073227,0.4513440728187561
234,234,234,234,234,234,234,234,234,234,234,234,234,MLG29,11,7,MLG29,164,34,0,60,71.92826294898987,0.43858696920115775
298,298,298,298,298,298,298,298,298,298,298,298,298,1-7019,20,12,1-7019,107,19,0,43,46.181921780109406,0.4316067456084991
394,394,394,394,394,394,394,394,394,394,394,394,394,1-2423,3,14,1-2423,79,8,0,41,33.91764634847641,0.4293372955503343
140,140,140,140,140,140,140,140,140,140,140,140,140,1-2294,4,6,1-2294,75,30,0,3,31.896413147449493,0.4252855086326599
353,353,353,353,353,353,353,353,353,353,353,353,353,MLG50,7,10,MLG50,319,111,0,31,130.59626919031143,0.4093926933865562
485,485,485,485,485,485,485,485,485,485,485,485,485,1-5980,8,19,1-5980,29,9,0,4,11.528550863265991,0.3975362366643445
300,300,300,300,300,300,300,300,300,300,300,300,300,1-4020,17,17,1-4020,37,9,0,9,14.68923944234848,0.3970064714148238
209,209,209,209,209,209,209,209,209,209,209,209,209,1-9938,15,9,1-9938,55,7,0,23,21.53916746377945,0.3916212266141718
483,483,483,483,483,483,483,483,483,483,483,483,483,1-9491,20,12,1-9491,80,23,0,13,31.21779030561447,0.3902223788201809
114,114,114,114,114,114,114,114,114,114,114,114,114,1-7496,3,14,1-7496,246,62,0,50,93.60688579082489,0.38051579589766216
332,332,332,332,332,332,332,332,332,332,332,332,332,MLG78,20,12,MLG78,80,27,0,5,30.16068857908249,0.37700860723853113
499,499,499,499,499,499,499,499,499,499,499,499,499,1-8627,20,12,1-8627,25,5,0,7,9.424964010715485,0.3769985604286194
122,122,122,122,122,122,122,122,122,122,122,122,122,MLG42,20,12,MLG42,14,4,0,2,5.264275431632996,0.3760196736880711
427,427,427,427,427,427,427,427,427,427,427,427,427,1-9379,8,19,1-9379,58,18,0,6,21.792826294898987,0.3757383843948101
364,364,364,364,364,364,364,364,364,364,364,364,364,1-7682,20,12,1-7682,141,16,0,58,52.66398751735687,0.3735034575699069
331,331,331,331,331,331,331,331,331,331,331,331,331,MLG75,15,6,MLG75,185,58,0,17,68.74634116888046,0.3716018441561106
161,161,161,161,161,161,161,161,161,161,161,161,161,MLG41,14,8,MLG41,66,15,0,15,24.482065737247467,0.370940389958295
327,327,327,327,327,327,327,327,327,327,327,327,327,P-16616,8,8,P-16616,28,9,0,2,10.264275431632996,0.36658126541546415
498,498,498,498,498,498,498,498,498,498,498,498,498,1-19915,14,11,1-19915,62,10,0,20,22.642754316329956,0.3652057147795154
548,548,548,548,548,548,548,548,548,548,548,548,548,1-3087,3,14,1-3087,26,5,0,7,9.424964010715485,0.3624986157967494
217,217,217,217,217,217,217,217,217,217,217,217,217,1-9630,7,15,1-9630,33,10,0,3,11.896413147449493,0.3604973681045301
162,162,162,162,162,162,162,162,162,162,162,162,162,1-8067,10,9,1-8067,322,37,0,122,114.12080132961273,0.3544124264894805
560,560,560,560,560,560,560,560,560,560,560,560,560,1-0027,11,7,1-0027,29,2,0,13,10.217790305614471,0.3523375967453266
404,404,404,404,404,404,404,404,404,404,404,404,404,1-4682,16,17,1-4682,16,5,0,1,5.632137715816498,0.3520086072385311
253,253,253,253,253,253,253,253,253,253,253,253,253,1-4649,18,11,1-4649,244,37,0,77,85.67460411787033,0.35112542671258334
528,528,528,528,528,528,528,528,528,528,528,528,528,1-6718,14,8,1-6718,20,7,0,0,7.0,0.35
416,416,416,416,416,416,416,416,416,416,416,416,416,1-18203,4,1,1-18203,29,10,0,0,10.0,0.3448275862068966
357,357,357,357,357,357,357,357,357,357,357,357,357,1-4760,2,13,1-4760,40,10,0,6,13.792826294898987,0.3448206573724747
153,153,153,153,153,153,153,153,153,153,153,153,153,1-1350,20,12,1-1350,195,50,0,27,67.06771832704544,0.3439370170617715
426,426,426,426,426,426,426,426,426,426,426,426,426,1-4355,18,11,1-4355,49,13,0,6,16.792826294898987,0.34271074071222424
540,540,540,540,540,540,540,540,540,540,540,540,540,1-5413,3,14,1-5413,39,7,0,10,13.321377158164978,0.34157377328628147
452,452,452,452,452,452,452,452,452,452,452,452,452,1-8529,15,6,1-8529,56,5,0,22,18.90702974796295,0.33762553121362415
328,328,328,328,328,328,328,328,328,328,328,328,328,1-9497,11,7,1-9497,150,16,0,54,50.13543665409088,0.3342362443606059
490,490,490,490,490,490,490,490,490,490,490,490,490,1-3551,1,18,1-3551,6,2,0,0,2.0,0.3333333333333333
496,496,496,496,496,496,496,496,496,496,496,496,496,1-3176,1,18,1-3176,3,1,0,0,1.0,0.3333333333333333
279,279,279,279,279,279,279,279,279,279,279,279,279,MLG43,1,18,MLG43,14,4,0,1,4.632137715816498,0.3308669797011784
311,311,311,311,311,311,311,311,311,311,311,311,311,1-20578,2,13,1-20578,19,5,0,2,6.264275431632996,0.3296987069280524
154,154,154,154,154,154,154,154,154,154,154,154,154,1-18994,2,13,1-18994,28,6,0,5,9.160688579082489,0.32716744925294605
287,287,287,287,287,287,287,287,287,287,287,287,287,1-9836,3,14,1-9836,5,1,0,1,1.6321377158164978,0.3264275431632996
294,294,294,294,294,294,294,294,294,294,294,294,294,1-3509,16,10,1-3509,35,7,0,7,11.424964010715485,0.3264275431632996
46,46,46,46,46,46,46,46,46,46,46,46,46,1-8566,1,18,1-8566,5,1,0,1,1.6321377158164978,0.3264275431632996
206,206,206,206,206,206,206,206,206,206,206,206,206,1-9752,1,18,1-9752,22,4,0,5,7.160688579082489,0.3254858445037495
350,350,350,350,350,350,350,350,350,350,350,350,350,1-2282,8,19,1-2282,219,51,0,32,71.22840690612793,0.3252438671512691
448,448,448,448,448,448,448,448,448,448,448,448,448,1-3106,6,16,1-3106,34,6,0,8,11.057101726531982,0.3252088743097642
3,3,3,3,3,3,3,3,3,3,3,3,3,1-8222,1,18,1-8222,12,2,0,3,3.8964131474494934,0.32470109562079114
191,191,191,191,191,191,191,191,191,191,191,191,191,1-8328,2,13,1-8328,114,30,0,11,36.953514873981476,0.32415363924545154
264,264,264,264,264,264,264,264,264,264,264,264,264,P-0009,3,14,P-0009,7,1,0,2,2.2642754316329956,0.32346791880471365
214,214,214,214,214,214,214,214,214,214,214,214,214,1-0053,11,7,1-0053,142,13,0,52,45.871161222457886,0.32303634663702735
329,329,329,329,329,329,329,329,329,329,329,329,329,1-1317,10,9,1-1317,414,35,0,156,133.61348366737366,0.32273788325452574
450,450,450,450,450,450,450,450,450,450,450,450,450,1-2297,10,9,1-2297,25,3,0,8,8.057101726531982,0.3222840690612793
403,403,403,403,403,403,403,403,403,403,403,403,403,1-1770,7,8,1-1770,35,10,0,2,11.264275431632996,0.32183644090379987
312,312,312,312,312,312,312,312,312,312,312,312,312,1-3108,20,12,1-3108,18,2,0,6,5.792826294898987,0.3218236830499437
90,90,90,90,90,90,90,90,90,90,90,90,90,1-19222,7,10,1-19222,15,1,0,6,4.792826294898987,0.3195217529932658
550,550,550,550,550,550,550,550,550,550,550,550,550,1-19568,18,11,1-19568,2,0,0,1,0.6321377158164978,0.3160688579082489
508,508,508,508,508,508,508,508,508,508,508,508,508,1-8532,3,14,1-8532,4,0,0,2,1.2642754316329956,0.3160688579082489
438,438,438,438,438,438,438,438,438,438,438,438,438,MLG10,17,6,MLG10,60,12,0,11,18.953514873981476,0.31589191456635796
138,138,138,138,138,138,138,138,138,138,138,138,138,1-5515,2,13,1-5515,29,6,0,5,9.160688579082489,0.31588581307180996
414,414,414,414,414,414,414,414,414,414,414,414,414,1-8285,8,19,1-8285,72,17,0,9,22.68923944234848,0.31512832558817333
24,24,24,24,24,24,24,24,24,24,24,24,24,1-7140,16,15,1-7140,397,40,0,134,124.7064539194107,0.3141220501748381
106,106,106,106,106,106,106,106,106,106,106,106,106,MLG69,18,11,MLG69,576,98,0,131,180.8100407719612,0.31390632078465486
419,419,419,419,419,419,419,419,419,419,419,419,419,1-6692,19,20,1-6692,71,9,0,21,22.274892032146454,0.3137308736922036
558,558,558,558,558,558,558,558,558,558,558,558,558,1-0055,20,10,1-0055,18,5,0,1,5.632137715816498,0.3128965397675832
457,457,457,457,457,457,457,457,457,457,457,457,457,1-8503,11,23,1-8503,16,5,0,0,5.0,0.3125
381,381,381,381,381,381,381,381,381,381,381,381,381,1-2335,19,20,1-2335,145,13,0,51,45.23902350664139,0.3119932655630441
14,14,14,14,14,14,14,14,14,14,14,14,14,1-6098,11,7,1-6098,1327,152,0,413,413.0728766322136,0.3112832529255566
207,207,207,207,207,207,207,207,207,207,207,207,207,1-7058,12,5,1-7058,80,16,0,14,24.84992802143097,0.3106241002678871
293,293,293,293,293,293,293,293,293,293,293,293,293,1-8066,1,18,1-8066,86,14,0,20,26.642754316329956,0.30979946879453435
562,562,562,562,562,562,562,562,562,562,562,562,562,1-0003,20,12,1-0003,17,4,0,2,5.264275431632996,0.30966326068429384
179,179,179,179,179,179,179,179,179,179,179,179,179,1-4052,7,1,1-4052,13,4,0,0,4.0,0.3076923076923077
236,236,236,236,236,236,236,236,236,236,236,236,236,1-7024,16,15,1-7024,498,67,0,135,152.3385916352272,0.3059007864161189
454,454,454,454,454,454,454,454,454,454,454,454,454,1-0272,9,22,1-0272,111,13,0,33,33.86054462194443,0.3050499515490489
504,504,504,504,504,504,504,504,504,504,504,504,504,1-5425,14,8,1-5425,17,2,0,5,5.160688579082489,0.303569916416617
205,205,205,205,205,205,205,205,205,205,205,205,205,1-8018,16,15,1-8018,58,10,0,12,17.585652589797974,0.3032009067206547
437,437,437,437,437,437,437,437,437,437,437,437,437,1-6980,6,16,1-6980,128,4,0,55,38.76757436990738,0.3028716747649014
506,506,506,506,506,506,506,506,506,506,506,506,506,1-6227,14,8,1-6227,52,5,0,17,15.746341168880463,0.3028142532477012
547,547,547,547,547,547,547,547,547,547,547,547,547,MLG67,16,15,MLG67,27,5,0,5,8.160688579082489,0.3022477251512033
241,241,241,241,241,241,241,241,241,241,241,241,241,1-19448,16,15,1-19448,45,6,0,12,13.585652589797974,0.30190339088439944
267,267,267,267,267,267,267,267,267,267,267,267,267,1-6181,1,18,1-6181,659,68,0,207,198.85250717401505,0.3017488727982019
167,167,167,167,167,167,167,167,167,167,167,167,167,1-4929,20,12,1-4929,10,3,0,0,3.0,0.3
190,190,190,190,190,190,190,190,190,190,190,190,190,1-2382,8,19,1-2382,139,36,0,9,41.68923944234848,0.2999225859161761
199,199,199,199,199,199,199,199,199,199,199,199,199,MLG39,8,19,MLG39,23,5,0,3,6.896413147449493,0.2998440498891084
208,208,208,208,208,208,208,208,208,208,208,208,208,1-10468,10,9,1-10468,549,66,0,156,164.61348366737366,0.2998424110516824
425,425,425,425,425,425,425,425,425,425,425,425,425,1-6006,3,14,1-6006,57,12,0,8,17.057101726531982,0.2992473987110874
123,123,123,123,123,123,123,123,123,123,123,123,123,MLG55,1,18,MLG55,92,18,0,15,27.482065737247467,0.29871810583964636
400,400,400,400,400,400,400,400,400,400,400,400,400,1-18709,11,7,1-18709,33,1,0,14,9.84992802143097,0.29848266731608997
259,259,259,259,259,259,259,259,259,259,259,259,259,1-3596,18,11,1-3596,223,27,0,62,66.19253838062286,0.29682752637050613
458,458,458,458,458,458,458,458,458,458,458,458,458,1-7182,20,12,1-7182,22,4,0,4,6.528550863265991,0.296752311966636
201,201,201,201,201,201,201,201,201,201,201,201,201,1-9902,1,18,1-9902,30,7,0,3,8.896413147449493,0.2965471049149831
239,239,239,239,239,239,239,239,239,239,239,239,239,1-7042,3,14,1-7042,117,10,0,39,34.653370916843414,0.2961826574089181
429,429,429,429,429,429,429,429,429,429,429,429,429,1-6693,11,7,1-6693,98,10,0,30,28.964131474494934,0.2955523619846422
348,348,348,348,348,348,348,348,348,348,348,348,348,1-17758,2,13,1-17758,40,8,0,6,11.792826294898987,0.29482065737247465
131,131,131,131,131,131,131,131,131,131,131,131,131,1-9283,18,11,1-9283,235,6,0,100,69.21377158164978,0.2945266875814884
255,255,255,255,255,255,255,255,255,255,255,255,255,1-9946,10,9,1-9946,12,1,0,4,3.528550863265991,0.29404590527216595
440,440,440,440,440,440,440,440,440,440,440,440,440,MLG52,7,10,MLG52,125,26,0,17,36.74634116888046,0.2939707293510437
398,398,398,398,398,398,398,398,398,398,398,398,398,1-0303,16,15,1-0303,212,16,0,73,62.14605325460434,0.29314176063492614
463,463,463,463,463,463,463,463,463,463,463,463,463,1-1989,19,8,1-1989,46,9,0,7,13.424964010715485,0.2918470437112062
124,124,124,124,124,124,124,124,124,124,124,124,124,1-8427,20,12,1-8427,189,45,0,16,55.114203453063965,0.2916095420797035
188,188,188,188,188,188,188,188,188,188,188,188,188,1-20167,11,7,1-20167,56,3,0,21,16.274892032146454,0.2906230720026152
143,143,143,143,143,143,143,143,143,143,143,143,143,1-8928,16,15,1-8928,39,10,0,2,11.264275431632996,0.2888275751700768
358,358,358,358,358,358,358,358,358,358,358,358,358,1-9831,10,9,1-9831,132,2,0,57,38.031849801540375,0.28812007425409375
500,500,500,500,500,500,500,500,500,500,500,500,500,1-0292,17,17,1-0292,99,24,0,7,28.424964010715485,0.2871208485930857
465,465,465,465,465,465,465,465,465,465,465,465,465,1-5913,20,6,1-5913,14,4,0,0,4.0,0.2857142857142857
544,544,544,544,544,544,544,544,544,544,544,544,544,1-5799,8,1,1-5799,7,2,0,0,2.0,0.2857142857142857
232,232,232,232,232,232,232,232,232,232,232,232,232,1-18371,19,20,1-18371,120,14,0,32,34.22840690612793,0.2852367242177328
375,375,375,375,375,375,375,375,375,375,375,375,375,MLG14,3,14,MLG14,232,47,0,30,65.96413147449493,0.28432815290730573
459,459,459,459,459,459,459,459,459,459,459,459,459,1-2545,15,6,1-2545,145,22,0,30,40.964131474494934,0.2825112515482409
244,244,244,244,244,244,244,244,244,244,244,244,244,MLG57,6,16,MLG57,629,90,0,138,177.2350047826767,0.2817726626115687
391,391,391,391,391,391,391,391,391,391,391,391,391,MLG30,17,17,MLG30,208,16,0,67,58.35322695970535,0.2805443603831988
339,339,339,339,339,339,339,339,339,339,339,339,339,1-3523,2,13,1-3523,543,55,0,152,151.08493280410767,0.27824112855268446
91,91,91,91,91,91,91,91,91,91,91,91,91,72-12171,14,12,72-12171,19,4,0,2,5.264275431632996,0.277067127980684
248,248,248,248,248,248,248,248,248,248,248,248,248,1-2400,1,8,1-2400,49,11,0,4,13.528550863265991,0.27609287476053046
13,13,13,13,13,13,13,13,13,13,13,13,13,1-9805,16,15,1-9805,26,4,0,5,7.160688579082489,0.27541109919548035
377,377,377,377,377,377,377,377,377,377,377,377,377,1-7213,14,8,1-7213,23,5,0,2,6.264275431632996,0.27235980137534765
103,103,103,103,103,103,103,103,103,103,103,103,103,1-8820,6,16,1-8820,83,13,0,15,22.482065737247467,0.27086826189454777
189,189,189,189,189,189,189,189,189,189,189,189,189,1-9156,19,20,1-9156,268,24,0,76,72.04246640205383,0.26881517314199194
31,31,31,31,31,31,31,31,31,31,31,31,31,1-8938,11,7,1-8938,30,3,0,8,8.057101726531982,0.26857005755106605
63,63,63,63,63,63,63,63,63,63,63,63,63,1-7066,3,14,1-7066,23,3,0,5,6.160688579082489,0.2678560251774995
39,39,39,39,39,39,39,39,39,39,39,39,39,1-7467,14,8,1-7467,64,12,0,8,17.057101726531982,0.2665172144770622
473,473,473,473,473,473,473,473,473,473,473,473,473,1-9452,3,12,1-9452,16,3,0,2,4.264275431632996,0.2665172144770622
517,517,517,517,517,517,517,517,517,517,517,517,517,1-18028,18,11,1-18028,309,9,0,116,82.32797503471375,0.26643357616412217
159,159,159,159,159,159,159,159,159,159,159,159,159,1-10696,12,5,1-10696,24,0,0,10,6.321377158164978,0.26339071492354077
219,219,219,219,219,219,219,219,219,219,219,219,219,1-5653,1,18,1-5653,11,1,0,3,2.8964131474494934,0.26331028613177215
102,102,102,102,102,102,102,102,102,102,102,102,102,1-3564,2,13,1-3564,41,7,0,6,10.792826294898987,0.26323966572924357
