Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
43,43,43,43,43,43,43,43,43,43,MLG14,5,MLG14,2,232,52,0,18,55.60886287689209,0.23969337446936245
45,45,45,45,45,45,45,45,45,45,1-3596,7,1-3596,4,223,42,0,57,53.42806577682495,0.23958773890952892
181,181,181,181,181,181,181,181,181,181,MLG84,9,MLG84,6,63,14,0,5,15.002461910247803,0.23813431603567942
332,332,332,332,332,332,332,332,332,332,P-16616,19,P-16616,17,28,5,0,8,6.603939056396484,0.23585496629987443
256,256,256,256,256,256,256,256,256,256,1-0296,6,1-0296,3,41,5,0,23,9.611324787139893,0.2344225557838998
429,429,429,429,429,429,429,429,429,429,1-9452,9,1-9452,19,16,3,0,3,3.6014771461486816,0.2250923216342926
84,84,84,84,84,84,84,84,84,84,1-2382,7,1-2382,4,139,25,0,30,31.014771461486816,0.22312785224091236
267,267,267,267,267,267,267,267,267,267,1-5413,15,1-5413,16,39,6,0,13,8.606400966644287,0.22067694786267403
7,7,7,7,7,7,7,7,7,7,MLG69,12,MLG69,13,576,100,0,127,125.46253252029419,0.21781689673662186
78,78,78,78,78,78,78,78,78,78,1-1570,13,1-1570,14,142,26,0,24,30.811817169189453,0.2169846279520384
327,327,327,327,327,327,327,327,327,327,1-8988,5,1-8988,2,29,6,0,1,6.2004923820495605,0.21381008213964
247,247,247,247,247,247,247,247,247,247,1-6734,13,1-6734,14,44,7,0,12,9.405908584594727,0.21377064964988016
439,439,439,439,439,439,439,439,439,439,1-4682,15,1-4682,16,16,2,0,7,3.403446674346924,0.21271541714668274
408,408,408,408,408,408,408,408,408,408,1-9495,19,1-9495,17,18,2,0,9,3.804431438446045,0.21135730213589138
80,80,80,80,80,80,80,80,80,80,1-0053,1,1-0053,7,142,30,0,0,30.0,0.2112676056338028
91,91,91,91,91,91,91,91,91,91,1-9270,13,1-9270,14,128,24,0,15,27.007385730743408,0.21099520102143288
275,275,275,275,275,275,275,275,275,275,1-4020,10,1-4020,11,37,7,0,4,7.801969528198242,0.21086404130265518
122,122,122,122,122,122,122,122,122,122,1-9404,9,1-9404,6,100,18,0,15,21.007385730743408,0.21007385730743408
368,368,368,368,368,368,368,368,368,368,1-6858,8,1-6858,5,23,3,0,9,4.804431438446045,0.2088883234106976
231,231,231,231,231,231,231,231,231,231,1-7991,14,1-7991,15,46,9,0,3,9.601477146148682,0.20872776404671048
27,27,27,27,27,27,27,27,27,27,1-1608,10,1-1608,11,307,50,0,70,64.03446674346924,0.20858132489729395
214,214,214,214,214,214,214,214,214,214,1-8450,11,1-8450,12,52,9,0,9,10.804431438446045,0.20777752766242394
54,54,54,54,54,54,54,54,54,54,1-1350,10,1-1350,11,195,29,0,57,40.42806577682495,0.20732341424012796
191,191,191,191,191,191,191,191,191,191,MLG44,18,MLG44,19,59,10,0,10,12.004923820495605,0.20347328509314586
115,115,115,115,115,115,115,115,115,115,1-8421,13,1-8421,14,109,21,0,5,22.002461910247803,0.20185744871786976
295,295,295,295,295,295,295,295,295,295,1-1942,4,1-1942,1,34,3,0,19,6.80935525894165,0.20027515467475443
514,514,514,514,514,514,514,514,514,514,P-0009,2,P-0009,8,7,1,0,2,1.400984764099121,0.20014068058558873
521,521,521,521,521,521,521,521,521,521,1-3551,9,1-3551,6,6,1,0,1,1.2004923820495605,0.20008206367492676
329,329,329,329,329,329,329,329,329,329,1-5980,7,1-5980,4,29,5,0,4,5.801969528198242,0.20006791476545663
447,447,447,447,447,447,447,447,447,447,1-9971,10,1-9971,11,15,3,0,0,3.0,0.2
216,216,216,216,216,216,216,216,216,216,1-8397,7,1-8397,4,51,8,0,10,10.004923820495605,0.19617497687246285
102,102,102,102,102,102,102,102,102,102,1-17907,2,1-17907,8,119,18,0,26,23.212801933288574,0.19506556246460988
144,144,144,144,144,144,144,144,144,144,1-7058,19,1-7058,17,80,14,0,8,15.603939056396484,0.19504923820495607
40,40,40,40,40,40,40,40,40,40,1-7807,2,1-7807,8,239,39,0,37,46.41821813583374,0.19421848592399055
297,297,297,297,297,297,297,297,297,297,1-9630,13,1-9630,14,33,5,0,7,6.403446674346924,0.19404383861657346
309,309,309,309,309,309,309,309,309,309,1-9185,10,1-9185,11,31,5,0,5,6.002461910247803,0.19362780355638073
70,70,70,70,70,70,70,70,70,70,1-1224,15,1-1224,16,151,19,0,49,28.824126720428467,0.1908882564266786
93,93,93,93,93,93,93,93,93,93,MLG52,11,MLG52,12,125,19,0,24,23.811817169189453,0.19049453735351562
132,132,132,132,132,132,132,132,132,132,MLG55,17,MLG55,20,92,15,0,12,17.405908584594727,0.18919465852820355
423,423,423,423,423,423,423,423,423,423,MLG46,13,MLG46,14,17,3,0,1,3.2004923820495605,0.1882642577676212
71,71,71,71,71,71,71,71,71,71,1-4417,20,1-4417,18,151,21,0,37,28.41821813583374,0.1882001201048592
157,157,157,157,157,157,157,157,157,157,1-17733,9,1-17733,6,74,11,0,14,13.806893348693848,0.18657963984721415
125,125,125,125,125,125,125,125,125,125,1-1390,15,1-1390,16,98,14,0,21,18.21034002304077,0.18581979615347727
117,117,117,117,117,117,117,117,117,117,1-7019,16,1-7019,9,107,17,0,14,19.806893348693848,0.18511115279153129
174,174,174,174,174,174,174,174,174,174,MLG41,18,MLG41,19,66,9,0,16,12.207878112792969,0.18496785019383286
49,49,49,49,49,49,49,49,49,49,1-6974,17,1-6974,20,207,14,0,120,38.059085845947266,0.1838603180963636
221,221,221,221,221,221,221,221,221,221,1-4355,6,1-4355,3,49,7,0,10,9.004923820495605,0.18377395552031847
22,22,22,22,22,22,22,22,22,22,MLG50,14,MLG50,15,319,43,0,73,57.63594388961792,0.18067694009284616
393,393,393,393,393,393,393,393,393,393,1-6718,10,1-6718,11,20,3,0,3,3.6014771461486816,0.18007385730743408
147,147,147,147,147,147,147,147,147,147,1-2423,11,1-2423,12,79,12,0,11,14.205416202545166,0.17981539496892615
325,325,325,325,325,325,325,325,325,325,1-9338,14,1-9338,15,29,5,0,1,5.2004923820495605,0.17932732351895037
277,277,277,277,277,277,277,277,277,277,1-10060,9,1-10060,20,36,2,0,22,6.410832405090332,0.1780786779191759
425,425,425,425,425,425,425,425,425,425,1-0003,10,1-0003,11,17,2,0,5,3.0024619102478027,0.17661540648516486
426,426,426,426,426,426,426,426,426,426,1-3639,8,1-3639,5,17,2,0,5,3.0024619102478027,0.17661540648516486
503,503,503,503,503,503,503,503,503,503,1-5531,4,1-5531,1,8,1,0,2,1.400984764099121,0.17512309551239014
367,367,367,367,367,367,367,367,367,367,1-9995,15,1-9995,16,24,3,0,6,4.202954292297363,0.17512309551239014
233,233,233,233,233,233,233,233,233,233,1-3587,12,1-3587,13,46,6,0,10,8.004923820495605,0.1740200830542523
137,137,137,137,137,137,137,137,137,137,1-6611,2,1-6611,8,89,15,0,2,15.400984764099121,0.1730447726303272
143,143,143,143,143,143,143,143,143,143,1-9286,10,1-9286,11,81,11,0,15,14.007385730743408,0.17293068803386924
145,145,145,145,145,145,145,145,145,145,1-9491,17,1-9491,20,80,11,0,14,13.806893348693848,0.1725861668586731
23,23,23,23,23,23,23,23,23,23,1-7866,6,1-7866,3,318,28,0,134,54.86597919464111,0.17253452576931166
331,331,331,331,331,331,331,331,331,331,1-5981,5,1-5981,2,28,4,0,4,4.801969528198242,0.1714989117213658
151,151,151,151,151,151,151,151,151,151,MLG38,7,MLG38,4,77,11,0,11,13.205416202545166,0.1714989117213658
512,512,512,512,512,512,512,512,512,512,1-5799,13,1-5799,14,7,1,0,1,1.2004923820495605,0.1714989117213658
454,454,454,454,454,454,454,454,454,454,1-5913,7,1-5913,4,14,2,0,2,2.400984764099121,0.1714989117213658
36,36,36,36,36,36,36,36,36,36,MLG64,18,MLG64,19,245,25,0,84,41.841360092163086,0.17078106160066567
343,343,343,343,343,343,343,343,343,343,MLG67,16,MLG67,20,27,3,0,8,4.603939056396484,0.17051626134801795
205,205,205,205,205,205,205,205,205,205,1-8398,7,1-8398,4,54,8,0,6,9.202954292297363,0.1704250794869882
150,150,150,150,150,150,150,150,150,150,1-3083,6,1-3083,3,78,7,0,31,13.215263843536377,0.16942645953251764
345,345,345,345,345,345,345,345,345,345,1-3584,19,1-3584,17,26,3,0,7,4.403446674346924,0.16936333362872785
169,169,169,169,169,169,169,169,169,169,1-7268,10,1-7268,11,70,9,0,14,11.806893348693848,0.16866990498134068
477,477,477,477,477,477,477,477,477,477,1-8222,15,1-8222,16,12,1,0,5,2.0024619102478027,0.16687182585398355
38,38,38,38,38,38,38,38,38,38,1-4649,12,1-4649,13,244,27,0,68,40.63348197937012,0.16653066384987752
286,286,286,286,286,286,286,286,286,286,1-1770,10,1-1770,11,35,4,0,9,5.804431438446045,0.16584089824131557
171,171,171,171,171,171,171,171,171,171,1-9645,16,1-9645,9,69,6,0,27,11.413294315338135,0.16541006254113239
148,148,148,148,148,148,148,148,148,148,1-0278,14,1-0278,15,79,12,0,5,13.002461910247803,0.1645881254461747
243,243,243,243,243,243,243,243,243,243,1-19166,12,1-19166,13,45,6,0,7,7.403446674346924,0.16452103720770941
219,219,219,219,219,219,219,219,219,219,1-2400,2,1-2400,8,49,7,0,5,8.002461910247803,0.16331554918873067
138,138,138,138,138,138,138,138,138,138,1-4640,2,1-4640,8,87,13,0,6,14.202954292297363,0.163252348187326
46,46,46,46,46,46,46,46,46,46,1-2282,7,1-2282,4,219,29,0,32,35.41575622558594,0.1617157818519906
114,114,114,114,114,114,114,114,114,114,1-7152,2,1-7152,8,109,17,0,3,17.60147714614868,0.16148144170778608
184,184,184,184,184,184,184,184,184,184,1-2701,18,1-2701,19,61,8,0,9,9.804431438446045,0.1607283842368204
154,154,154,154,154,154,154,154,154,154,1-9417,9,1-9417,6,76,10,0,11,12.205416202545166,0.1605975816124364
445,445,445,445,445,445,445,445,445,445,1-5654,18,1-5654,19,15,2,0,2,2.400984764099121,0.1600656509399414
350,350,350,350,350,350,350,350,350,350,1-9609,1,1-9609,12,25,4,0,0,4.0,0.16
324,324,324,324,324,324,324,324,324,324,1-5515,10,1-5515,11,29,4,0,3,4.601477146148682,0.15867162572926488
64,64,64,64,64,64,64,64,64,64,MLG29,1,MLG29,7,164,26,0,0,26.0,0.15853658536585366
160,160,160,160,160,160,160,160,160,160,1-5197,9,1-5197,6,72,9,0,12,11.405908584594727,0.1584153970082601
35,35,35,35,35,35,35,35,35,35,1-7496,2,1-7496,8,246,26,0,64,38.831512451171875,0.15785167663077998
103,103,103,103,103,103,103,103,103,103,1-3362,2,1-3362,8,117,11,0,37,18.41821813583374,0.1574206678276388
449,449,449,449,449,449,449,449,449,449,MLG43,7,MLG43,4,14,2,0,1,2.2004923820495605,0.1571780272892543
235,235,235,235,235,235,235,235,235,235,1-1989,18,1-1989,19,46,6,0,6,7.202954292297363,0.15658596287602963
75,75,75,75,75,75,75,75,75,75,1-2545,5,1-2545,2,145,18,0,23,22.611324787139893,0.15594017094579235
412,412,412,412,412,412,412,412,412,412,1-0055,15,1-0055,16,18,2,0,4,2.801969528198242,0.15566497378879124
239,239,239,239,239,239,239,239,239,239,1-5002,1,1-5002,7,45,7,0,0,7.0,0.15555555555555556
106,106,106,106,106,106,106,106,106,106,1-9963,13,1-9963,14,116,16,0,10,18.004923820495605,0.15521486052151384
63,63,63,63,63,63,63,63,63,63,1-3052,4,1-3052,1,166,16,0,48,25.623634338378906,0.15435924300228257
55,55,55,55,55,55,55,55,55,55,1-1462,4,1-1462,1,192,19,0,53,29.62609624862671,0.1543025846282641
10,10,10,10,10,10,10,10,10,10,MLG62,7,MLG62,4,525,60,0,104,80.8512077331543,0.15400230044410343
11,11,11,11,11,11,11,11,11,11,MLG56,12,MLG56,13,511,55,0,118,78.65810108184814,0.15392974771398854
319,319,319,319,319,319,319,319,319,319,1-18935,5,1-18935,2,30,4,0,3,4.601477146148682,0.15338257153828938
420,420,420,420,420,420,420,420,420,420,1-8678,6,1-8678,3,17,2,0,3,2.6014771461486816,0.15302806742051067
387,387,387,387,387,387,387,387,387,387,1-9436,7,1-9436,4,21,2,0,6,3.2029542922973633,0.15252163296654112
17,17,17,17,17,17,17,17,17,17,1-7004,2,1-7004,8,381,21,0,184,57.89059829711914,0.1519438275514938
34,34,34,34,34,34,34,34,34,34,MLG51,15,MLG51,16,248,32,0,27,37.413294315338135,0.15086005772313765
176,176,176,176,176,176,176,176,176,176,1-6561,13,1-6561,14,65,9,0,4,9.801969528198242,0.15079953120304987
359,359,359,359,359,359,359,359,359,359,1-7839,2,1-7839,8,24,1,0,13,3.606400966644287,0.15026670694351196
510,510,510,510,510,510,510,510,510,510,1-10444,18,1-10444,19,8,1,0,1,1.2004923820495605,0.15006154775619507
283,283,283,283,283,283,283,283,283,283,1-6909,7,1-6909,4,36,5,0,2,5.400984764099121,0.15002735455830893
4,4,4,4,4,4,4,4,4,4,MLG68,19,MLG68,17,642,86,0,46,95.22264957427979,0.14832188407208688
338,338,338,338,338,338,338,338,338,338,1-3589,4,1-3589,1,27,3,0,5,4.002461910247803,0.14823933000917788
376,376,376,376,376,376,376,376,376,376,1-18487,14,1-18487,15,23,2,0,7,3.403446674346924,0.14797594236290973
315,315,315,315,315,315,315,315,315,315,1-9614,5,1-9614,2,30,4,0,2,4.400984764099121,0.14669949213663738
79,79,79,79,79,79,79,79,79,79,1-0129,14,1-0129,15,142,14,0,34,20.81674098968506,0.14659676753299336
349,349,349,349,349,349,349,349,349,349,1-8186,10,1-8186,11,26,3,0,4,3.801969528198242,0.14622959723839393
246,246,246,246,246,246,246,246,246,246,1-6538,10,1-6538,11,44,3,0,17,6.408370494842529,0.14564478397369385
263,263,263,263,263,263,263,263,263,263,1-6061,11,1-6061,12,40,2,0,19,5.80935525894165,0.14523388147354127
257,257,257,257,257,257,257,257,257,257,1-19286,8,1-19286,5,40,4,0,9,5.804431438446045,0.14511078596115112
140,140,140,140,140,140,140,140,140,140,1-8066,19,1-8066,17,86,12,0,2,12.400984764099121,0.1441974972569665
0,0,0,0,0,0,0,0,0,0,1-6098,1,1-6098,7,1327,190,0,0,190.0,0.14318010550113036
450,450,450,450,450,450,450,450,450,450,1-11206,15,1-11206,14,14,2,0,0,2.0,0.14285714285714285
190,190,190,190,190,190,190,190,190,190,1-7819,4,1-7819,1,59,3,0,27,8.413294315338135,0.14259820873454465
48,48,48,48,48,48,48,48,48,48,MLG30,20,MLG30,18,208,19,0,53,29.62609624862671,0.14243315504147455
51,51,51,51,51,51,51,51,51,51,MLG65,7,MLG65,4,201,24,0,23,28.611324787139893,0.14234489943850692
12,12,12,12,12,12,12,12,12,12,1-7024,16,1-7024,9,498,53,0,88,70.64332962036133,0.14185407554289423
161,161,161,161,161,161,161,161,161,161,1-8285,10,1-8285,11,72,8,0,11,10.205416202545166,0.1417418917020162
111,111,111,111,111,111,111,111,111,111,1-0272,2,1-0272,8,111,12,0,18,15.60886287689209,0.1406203862783071
32,32,32,32,32,32,32,32,32,32,1-7874,18,1-7874,19,258,29,0,36,36.21772575378418,0.14037878199141154
67,67,67,67,67,67,67,67,67,67,1-3516,2,1-3516,8,156,21,0,4,21.801969528198242,0.1397562149243477
371,371,371,371,371,371,371,371,371,371,1-6035,13,1-6035,14,23,3,0,1,3.2004923820495605,0.13915184269780698
304,304,304,304,304,304,304,304,304,304,1-1592,4,1-1592,1,32,3,0,7,4.403446674346924,0.13760770857334137
20,20,20,20,20,20,20,20,20,20,1-8067,9,1-8067,6,322,34,0,50,44.02461910247803,0.13672241957291312
133,133,133,133,133,133,133,133,133,133,MLG53,14,MLG53,15,91,11,0,7,12.403446674346924,0.13630161180601016
129,129,129,129,129,129,129,129,129,129,1-4531,4,1-4531,1,94,8,0,24,12.811817169189453,0.13629592733180268
94,94,94,94,94,94,94,94,94,94,1-1005,1,1-1005,7,125,17,0,0,17.0,0.136
30,30,30,30,30,30,30,30,30,30,1-10785,13,1-10785,14,279,28,0,49,37.82412672042847,0.1355703466682024
65,65,65,65,65,65,65,65,65,65,1-4319,8,1-4319,5,163,15,0,35,22.01723337173462,0.1350750513603351
213,213,213,213,213,213,213,213,213,213,1-6227,19,1-6227,19,52,5,0,10,7.0049238204956055,0.13471007347106934
203,203,203,203,203,203,203,203,203,203,1-9938,16,1-9938,6,55,6,0,7,7.403446674346924,0.13460812135176226
60,60,60,60,60,60,60,60,60,60,1-3068,2,1-3068,8,180,23,0,6,24.202954292297363,0.1344608571794298
238,238,238,238,238,238,238,238,238,238,1-4390,4,1-4390,1,45,2,0,20,6.009847640991211,0.1335521697998047
478,478,478,478,478,478,478,478,478,478,1-20012,10,1-20012,11,12,1,0,3,1.6014771461486816,0.13345642884572348
311,311,311,311,311,311,311,311,311,311,1-8938,7,1-8938,4,30,3,0,5,4.002461910247803,0.13341539700826008
127,127,127,127,127,127,127,127,127,127,1-5891,19,1-5891,17,96,12,0,4,12.801969528198242,0.13335384925206503
126,126,126,126,126,126,126,126,126,126,1-6693,1,1-6693,7,98,13,0,0,13.0,0.1326530612244898
18,18,18,18,18,18,18,18,18,18,MLG63,6,MLG63,3,380,34,0,81,50.239882946014404,0.13221021827898527
28,28,28,28,28,28,28,28,28,28,1-7005,4,1-7005,1,285,3,0,171,37.28419733047485,0.13082174501921
418,418,418,418,418,418,418,418,418,418,1-17835,20,1-17835,16,17,1,0,6,2.2029542922973633,0.12958554660572724
292,292,292,292,292,292,292,292,292,292,1-9740,7,1-9740,4,34,4,0,2,4.400984764099121,0.12944072835585652
448,448,448,448,448,448,448,448,448,448,MLG42,11,MLG42,11,14,0,0,9,1.804431438446045,0.1288879598890032
280,280,280,280,280,280,280,280,280,280,1-8314,14,1-8314,15,36,0,0,23,4.611324787139893,0.12809235519833034
480,480,480,480,480,480,480,480,480,480,1-5653,15,1-5653,16,11,1,0,2,1.400984764099121,0.12736225128173828
41,41,41,41,41,41,41,41,41,41,1-9283,10,1-9283,11,235,22,0,39,29.81920289993286,0.1268902251060973
128,128,128,128,128,128,128,128,128,128,1-7897,22,1-7897,10,95,0,0,60,12.029542922973633,0.12662676761024877
403,403,403,403,403,403,403,403,403,403,72-12171,19,72-12171,17,19,2,0,2,2.400984764099121,0.12636761916311165
268,268,268,268,268,268,268,268,268,268,1-8493,14,1-8493,15,38,4,0,4,4.801969528198242,0.12636761916311165
337,337,337,337,337,337,337,337,337,337,1-6532,16,1-6532,9,27,3,0,2,3.400984764099121,0.12596239867033782
29,29,29,29,29,29,29,29,29,29,1-3534,2,1-3534,8,279,23,0,60,35.02954292297363,0.12555391728664383
89,89,89,89,89,89,89,89,89,89,1-9831,8,1-9831,5,132,8,0,41,16.220187664031982,0.12288020957599986
59,59,59,59,59,59,59,59,59,59,1-8573,8,1-8573,5,184,16,0,32,22.415756225585938,0.12182476209557574
3,3,3,3,3,3,3,3,3,3,1-6181,20,1-6181,18,659,49,0,156,80.27681159973145,0.12181610257925864
301,301,301,301,301,301,301,301,301,301,1-8400,16,1-8400,9,33,3,0,5,4.002461910247803,0.12128672455296372
493,493,493,493,493,493,493,493,493,493,1-0033,2,1-0033,8,10,0,0,6,1.2029542922973633,0.12029542922973632
529,529,529,529,529,529,529,529,529,529,1-5424,4,1-5424,1,5,0,0,3,0.6014771461486816,0.12029542922973632
358,358,358,358,358,358,358,358,358,358,1-8627,10,1-8627,11,25,2,0,5,3.0024619102478027,0.12009847640991211
392,392,392,392,392,392,392,392,392,392,MLG33,7,MLG33,4,20,2,0,2,2.400984764099121,0.12004923820495605
260,260,260,260,260,260,260,260,260,260,1-4760,19,1-4760,17,40,4,0,4,4.801969528198242,0.12004923820495605
306,306,306,306,306,306,306,306,306,306,1-1972,18,1-1972,19,32,3,0,4,3.801969528198242,0.11881154775619507
83,83,83,83,83,83,83,83,83,83,MLG13,4,MLG13,1,140,7,0,48,16.623634338378906,0.11874024527413504
336,336,336,336,336,336,336,336,336,336,1-9655,2,1-9655,8,27,2,0,6,3.2029542922973633,0.11862793675175419
381,381,381,381,381,381,381,381,381,381,1-9752,17,1-9752,20,22,1,0,8,2.6039390563964844,0.1183608661998402
385,385,385,385,385,385,385,385,385,385,1-18615,17,1-18615,20,22,2,0,3,2.6014771461486816,0.11824896118857643
417,417,417,417,417,417,417,417,417,417,1-5425,8,1-5425,5,17,1,0,5,2.0024619102478027,0.11779187707340016
296,296,296,296,296,296,296,296,296,296,1-0205,4,1-0205,1,34,2,0,10,4.0049238204956055,0.11779187707340016
121,121,121,121,121,121,121,121,121,121,1-9333,17,1-9333,20,102,7,0,25,12.012309551239014,0.1177677406984217
136,136,136,136,136,136,136,136,136,136,1-1769,8,1-1769,5,89,8,0,12,10.405908584594727,0.11692032117522165
473,473,473,473,473,473,473,473,473,473,1-5161,17,1-5161,20,12,1,0,2,1.400984764099121,0.11674873034159343
249,249,249,249,249,249,249,249,249,249,1-6916,11,1-6916,1,43,3,0,10,5.0049238204956055,0.11639357722082803
2,2,2,2,2,2,2,2,2,2,1-6240,10,1-6240,11,698,61,0,99,80.8487458229065,0.11582914874341904
402,402,402,402,402,402,402,402,402,402,1-18603,8,1-18603,5,19,2,0,1,2.2004923820495605,0.11581538852892424
97,97,97,97,97,97,97,97,97,97,1-1833,7,1-1833,4,124,12,0,11,14.205416202545166,0.11455980808504167
130,130,130,130,130,130,130,130,130,130,1-3139,4,1-3139,1,93,4,0,33,10.616248607635498,0.1141532108347903
131,131,131,131,131,131,131,131,131,131,1-9925,8,1-9925,5,93,5,0,28,10.613786697387695,0.11412673868158812
194,194,194,194,194,194,194,194,194,194,1-8018,17,1-8018,20,58,6,0,3,6.601477146148682,0.1138185714853221
139,139,139,139,139,139,139,139,139,139,MLG11,14,MLG11,15,87,4,0,29,9.814279079437256,0.11280780551077306
440,440,440,440,440,440,440,440,440,440,1-2034,2,1-2034,8,16,0,0,9,1.804431438446045,0.11277696490287781
222,222,222,222,222,222,222,222,222,222,1-8705,20,1-8705,18,48,3,0,12,5.405908584594727,0.11262309551239014
427,427,427,427,427,427,427,427,427,427,1-3104,4,1-3104,1,16,1,0,4,1.8019695281982422,0.11262309551239014
255,255,255,255,255,255,255,255,255,255,1-3564,6,1-3564,3,41,3,0,8,4.603939056396484,0.11229119649747522
352,352,352,352,352,352,352,352,352,352,1-2297,14,1-2297,15,25,2,0,4,2.801969528198242,0.11207878112792968
357,357,357,357,357,357,357,357,357,357,1-9650,15,1-9650,16,25,2,0,4,2.801969528198242,0.11207878112792968
33,33,33,33,33,33,33,33,33,33,1-6296,20,1-6296,18,254,18,0,52,28.42560386657715,0.11191182624636672
294,294,294,294,294,294,294,294,294,294,1-3106,7,1-3106,4,34,3,0,4,3.801969528198242,0.11182263318230123
142,142,142,142,142,142,142,142,142,142,1-8084,1,1-8084,7,82,9,0,0,9.0,0.10975609756097561
105,105,105,105,105,105,105,105,105,105,1-7042,5,1-7042,2,117,10,0,14,12.806893348693848,0.10946062691191323
158,158,158,158,158,158,158,158,158,158,1-9808,20,1-9808,18,74,4,0,20,8.009847640991211,0.10824118433771907
462,462,462,462,462,462,462,462,462,462,1-4052,19,1-4052,17,13,1,0,2,1.400984764099121,0.10776805877685547
