Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,1-1608,7,8,1-1608,307,113,0,195,234.01915895938873,0.7622773907471946
426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,1-4355,18,6,1-4355,49,14,0,29,31.997721076011658,0.6530147158369726
270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,1-1390,11,21,1-1390,98,41,0,26,57.13588786125183,0.5830192638903248
484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,MLG31,19,3,MLG31,33,9,0,14,17.688555002212524,0.5360168182488644
400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,1-18709,9,16,1-18709,33,8,0,14,16.688555002212524,0.5057137879458341
364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,1-7682,19,3,1-7682,141,21,0,74,66.92521929740906,0.47464694537169544
302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,MLG51,12,9,MLG51,248,85,0,47,114.16872036457062,0.4603577434055267
271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,1-7897,4,13,1-7897,95,2,0,65,42.33971965312958,0.4456812595066271
236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,1-7024,3,5,1-7024,498,84,0,220,220.53443574905396,0.44284023242781917
422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,1-6878,2,11,1-6878,167,13,0,97,73.19927394390106,0.4383190056521022
394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,1-2423,2,11,1-2423,79,2,0,51,33.65116465091705,0.42596410950527913
434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,MLG59,14,4,MLG59,71,21,0,14,29.688555002212524,0.4181486620029933
378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,1-6561,20,14,1-6561,65,20,0,11,26.826721787452698,0.4127187967300415
384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,1-9270,20,14,1-9270,128,38,0,23,52.274054646492004,0.4083910519257188
499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,1-8627,19,3,1-8627,25,4,0,10,10.206110715866089,0.40824442863464355
386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,MLG68,18,10,MLG68,642,124,0,222,261.7756578922272,0.40775024593804854
471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,1-9794,4,13,1-9794,46,10,0,14,18.688555002212524,0.40627293483070703
381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,1-2335,4,13,1-2335,145,20,0,62,58.47788643836975,0.40329576854048105
131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,1-9283,18,10,1-9283,235,84,0,16,93.92977714538574,0.399701179342067
440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,MLG52,10,7,MLG52,125,23,0,43,49.68627607822418,0.3974902086257935
104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,1-8267,6,18,1-8267,133,0,0,85,52.751941084861755,0.3966311359764042
562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,1-0003,12,9,1-0003,17,3,0,6,6.723666429519653,0.3955097899717443
268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,MLG44,8,22,MLG44,59,9,0,23,23.274054646492004,0.39447550248291535
294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,1-3509,2,11,1-3509,35,5,0,14,13.688555002212524,0.3911015714917864
537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,1-4494,18,2,1-4494,16,5,0,2,6.241222143173218,0.3900763839483261
141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,MLG45,15,2,MLG45,70,21,0,10,27.20611071586609,0.3886587245123727
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,1-7140,2,11,1-7140,397,76,0,123,152.3351618051529,0.38371577280894936
296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,1-9404,16,20,1-9404,100,13,0,40,37.824442863464355,0.3782444286346436
106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,MLG69,13,15,MLG69,576,166,0,80,215.6488857269287,0.37439042660925126
305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,1-7866,15,2,1-7866,318,113,0,9,118.58549964427948,0.37291037623987255
71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,1-6532,19,7,1-6532,27,2,0,13,10.067943930625916,0.37288681224540426
232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,1-18371,4,13,1-18371,120,5,0,64,44.71910858154297,0.37265923817952473
272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,1-1570,8,22,1-1570,142,24,0,46,52.54810929298401,0.3700571076970705
485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,1-5980,9,16,1-5980,29,7,0,6,10.723666429519653,0.36978160101791907
419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,1-6692,4,2,1-6692,71,23,0,5,26.103055357933044,0.3676486670131415
413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,1-8314,3,4,1-8314,36,3,0,16,12.929777145385742,0.35916047626071507
427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,1-9379,8,22,1-9379,58,14,0,11,20.826721787452698,0.3590814101284948
399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,MLG60,15,2,MLG60,47,14,0,4,16.482444286346436,0.35069030396481776
382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,1-18558,13,15,1-18558,307,76,0,51,107.65116465091705,0.3506552594492412
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,1-8418,15,2,1-8418,46,16,0,0,16.0,0.34782608695652173
369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,1-6594,3,5,1-6594,70,23,0,2,24.241222143173218,0.3463031734739031
404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,1-4682,20,6,1-4682,16,3,0,4,5.4824442863464355,0.3426527678966522
234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,MLG29,9,16,MLG29,164,33,0,37,55.96260964870453,0.34123542468722273
494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,1-3265,14,4,1-3265,19,4,0,4,6.4824442863464355,0.34118127822875977
462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,1-1183,1,23,1-1183,45,1,0,23,15.274054646492004,0.3394234365887112
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,MLG40,8,22,MLG40,51,8,0,15,17.309166073799133,0.3393954132117477
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,1-11350,19,3,1-11350,100,9,0,40,33.824442863464355,0.33824442863464355
430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,1-3141,20,14,1-3141,136,31,0,24,45.89466571807861,0.33746077733881336
295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,1-3639,16,20,1-3639,17,2,0,6,5.723666429519653,0.33668626055997963
299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,MLG54,10,7,MLG54,595,34,0,268,200.32376718521118,0.3366786003112793
281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,1-9995,2,11,1-9995,24,0,0,13,8.067943930625916,0.33616433044274646
251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,1-7268,18,10,1-7268,70,21,0,4,23.482444286346436,0.33546348980494906
124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,1-8427,18,10,1-8427,189,54,0,15,63.30916607379913,0.33496913266560385
189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,1-9156,4,13,1-9156,268,28,0,99,89.44049608707428,0.3337331943547548
543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,1-5803,8,4,1-5803,15,5,0,0,5.0,0.3333333333333333
278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,1-10762,15,2,1-10762,6,2,0,0,2.0,0.3333333333333333
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,1-18735,5,1,1-18735,27,9,0,0,9.0,0.3333333333333333
123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,MLG55,11,21,MLG55,92,25,0,9,30.58549964427948,0.3324510830899943
105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,1-1258,3,5,1-1258,435,64,0,128,143.43821716308594,0.3297430279611171
259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,1-3596,13,15,1-3596,223,58,0,25,73.51527678966522,0.32966491833930595
217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,1-9630,10,21,1-9630,33,9,0,3,10.861833214759827,0.32914646105332807
483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,1-9491,8,22,1-9491,80,17,0,15,26.309166073799133,0.3288645759224892
238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,1-9855,3,5,1-9855,8,2,0,1,2.620611071586609,0.3275763839483261
