,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,MLG64,8,11,MLG64,245,41,0,167,123.9678654372692,0.505991287499058
1,1-7682,16,12,1-7682,141,30,0,66,62.78969532251358,0.4453169881029332
2,1-9491,16,12,1-9491,80,29,0,12,34.96176278591156,0.4370220348238945
3,1-9768,11,10,1-9768,241,32,0,138,100.56027203798294,0.4172625395766927
4,1-11350,14,23,1-11350,100,29,0,23,40.42671200633049,0.4042671200633049
5,MLG58,18,17,MLG58,71,20,0,17,28.44583061337471,0.4006455015968269
6,1-18371,11,10,1-18371,120,14,0,68,47.78332245349884,0.398194353779157
7,1-7866,9,14,1-7866,318,30,0,180,119.4264417886734,0.3755548483920547
8,1-1770,5,2,1-1770,35,11,0,4,12.98725426197052,0.371064407484872
9,MLG78,8,11,MLG78,80,15,0,27,28.41396626830101,0.3551745783537626
10,MLG32,8,11,MLG32,52,13,0,11,18.46494922041893,0.3550951773157486
11,MLG50,13,15,MLG50,319,47,0,130,111.5857635140419,0.3497986317054605
12,1-4640,21,3,1-4640,87,13,0,35,30.38847479224205,0.3492928137039316
13,1-8627,18,12,1-8627,25,5,0,7,8.47769495844841,0.3391077983379364
14,P-16616,13,15,P-16616,28,6,0,7,9.47769495844841,0.3384891056588718
15,1-1350,16,12,1-1350,195,40,0,52,65.83430540561676,0.3376118225929064
16,1-0129,10,8,1-0129,142,32,0,31,47.40122053027153,0.3338114121850107
17,1-2545,23,4,1-2545,145,17,0,63,48.29925462603569,0.3330983077657634
18,1-5002,23,15,1-5002,45,11,0,8,14.97450852394104,0.3327668560875786
19,MLG14,19,2,MLG14,232,72,0,8,75.97450852394104,0.3274763298445734
20,1-3362,17,3,1-3362,117,18,0,38,36.87891548871994,0.3152044058864952
21,1-2034,20,13,1-2034,16,3,0,4,4.98725426197052,0.3117033913731575
22,1-8186,19,2,1-8186,26,8,0,0,8.0,0.3076923076923077
23,1-0031,13,15,1-0031,13,4,0,0,4.0,0.3076923076923077
24,1-4052,4,18,1-4052,13,2,0,4,3.98725426197052,0.3067118663054246
25,1-19839,8,11,1-19839,13,1,0,6,3.98088139295578,0.306221645611983
26,1-17907,17,3,1-17907,119,14,0,45,36.35661044716835,0.3055177348501542
27,1-2382,23,4,1-2382,139,37,0,11,42.46494922041893,0.305503231801575
28,MLG06,18,17,MLG06,18,5,0,1,5.49681356549263,0.3053785314162572
