Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,1-0278,7,13,1-0278,79,28,0,4,28.196728363633156,0.35692061219788807
179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,1-4052,15,15,1-4052,13,4,0,0,4.0,0.3076923076923077
447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,1-7152,3,1,1-7152,109,33,0,7,33.34427463635802,0.3059107764803488
190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,1-2382,18,10,1-2382,139,40,0,21,41.03282390907407,0.29520017200772714
245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,1-6647,6,2,1-6647,62,18,0,1,18.04918209090829,0.29111584017594017
350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,1-2282,19,8,1-2282,219,59,0,24,60.180370181798935,0.2747962108757942
352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,MLG63,7,13,MLG63,380,100,0,52,102.55746872723103,0.2698880755979764
246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,MLG56,11,11,MLG56,511,127,0,118,132.8034867271781,0.25988940651111175
123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,MLG55,19,8,MLG55,92,23,0,11,23.54100299999118,0.25588046739120845
105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,1-1258,17,12,1-1258,435,98,0,198,107.73805399984121,0.24767368735595682
231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,1-8450,19,10,1-8450,52,12,0,16,12.786913454532623,0.24590218181793505
320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,MLG13,7,13,MLG13,140,33,0,12,33.59018509089947,0.23992989350642477
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,1-7467,2,4,1-7467,64,15,0,5,15.245910454541445,0.23821735085221007
403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,1-1770,2,12,1-1770,35,7,0,24,8.180370181798935,0.23372486233711243
327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,P-16616,5,20,P-16616,28,6,0,10,6.49182090908289,0.23185074675296033
154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,1-18994,11,11,1-18994,28,6,0,5,6.245910454541445,0.2230682305193373
153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,1-1350,16,7,1-1350,195,40,0,66,43.24601799994707,0.22177445128177986
217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,1-9630,18,10,1-9630,33,7,0,6,7.295092545449734,0.22106341046817374
91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,72-12171,14,5,72-12171,19,4,0,4,4.196728363633156,0.22088044019121872
459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,1-2545,7,13,1-2545,145,28,0,59,30.90174336358905,0.21311547147302792
342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,MLG65,18,10,MLG65,201,37,0,111,42.459212090820074,0.21123986114835858
364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,1-7682,16,7,1-7682,141,28,0,33,29.623008999973536,0.21009226241115983
526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,1-5002,13,3,1-5002,45,8,0,24,9.180370181798935,0.20400822626219856
130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,1-1833,19,2,1-1833,124,25,0,2,25.098364181816578,0.2024061627565853
376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,1-7874,4,14,1-7874,258,50,0,41,52.01646572723985,0.2016142082451157
94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,1-3083,18,10,1-3083,78,14,0,35,15.721373181790113,0.2015560664332066
382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,1-18558,10,6,1-18558,307,60,0,24,61.180370181798935,0.19928459342605517
399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,MLG60,2,4,MLG60,47,9,0,6,9.295092545449734,0.19776792649893052
162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,1-8067,8,9,1-8067,322,60,0,73,63.590292636305094,0.19748538085809036
462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,1-1183,2,4,1-1183,45,8,0,18,8.885277636349201,0.19745061414109336
473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,1-9452,5,20,1-9452,16,3,0,3,3.147546272724867,0.19672164204530418
404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,1-4682,2,4,1-4682,16,3,0,3,3.147546272724867,0.19672164204530418
259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,1-3596,10,6,1-3596,223,40,0,68,43.34438218176365,0.19436942682405223
401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,1-7204,6,13,1-7204,26,5,0,1,5.049182090908289,0.19419931118878034
396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,1-9963,17,12,1-9963,116,21,0,31,22.524644818156958,0.1941779725703186
428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,1-2701,16,7,1-2701,61,11,0,16,11.786913454532623,0.1932280894185676
256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,1-9277,4,14,1-9277,48,8,0,25,9.229552272707224,0.19228233901473382
236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,1-7024,6,2,1-7024,498,95,0,14,95.68854927271605,0.19214568127051415
332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,MLG78,10,6,MLG78,80,15,0,7,15.344274636358023,0.19180343295447527
504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,1-5425,19,8,1-5425,17,3,0,5,3.245910454541445,0.19093590909067323
393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,1-7819,6,2,1-7819,59,11,0,5,11.245910454541445,0.1906086517718889
344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,1-6035,13,12,1-6035,23,4,0,7,4.344274636358023,0.1888815059286097
272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,1-1570,17,12,1-1570,142,25,0,37,26.81973736360669,0.18887138988455415
547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,MLG67,6,2,MLG67,27,5,0,0,5.0,0.18518518518518517
470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,1-1204,14,21,1-1204,39,7,0,4,7.196728363633156,0.18453149650341424
47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,1-19547,7,1,1-19547,66,12,0,1,12.049182090908289,0.18256336501376194
412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,1-6858,8,20,1-6858,23,4,0,4,4.196728363633156,0.1824664505927459
301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,1-1177,2,4,1-1177,17,3,0,2,3.098364181816578,0.18225671657744577
108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,1-9731,15,15,1-9731,11,2,0,0,2.0,0.18181818181818182
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,MLG39,13,11,MLG39,23,4,0,3,4.147546272724867,0.18032809881412465
426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,1-4355,7,5,1-4355,49,8,0,15,8.737731363624334,0.1783210482372313
501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,1-18487,2,4,1-18487,23,4,0,2,4.098364181816578,0.1781897470355034
102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,1-3564,17,12,1-3564,41,7,0,6,7.295092545449734,0.17792908647438374
414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,1-8285,16,7,1-8285,72,12,0,16,12.786913454532623,0.17759602020184198
205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,1-8018,18,13,1-8018,58,10,0,6,10.295092545449734,0.1775015956112023
126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,1-8488,2,4,1-8488,23,4,0,1,4.049182090908289,0.17605139525688213
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,1-8095,4,7,1-8095,46,7,0,22,8.082005999982357,0.17569578260831212
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,MLG57,19,8,MLG57,629,102,0,171,110.41013754531741,0.17553281008794502
339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,1-3523,14,5,1-3523,543,90,0,106,95.21330163627863,0.1753467801773087
278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,1-10762,16,7,1-10762,6,1,0,1,1.049182090908289,0.17486368181804815
225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,1-9650,19,8,1-9650,25,4,0,6,4.295092545449734,0.17180370181798935
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1-8222,20,16,1-8222,12,2,0,1,2.049182090908289,0.1707651742423574
384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,1-9270,17,12,1-9270,128,20,0,35,21.721373181790113,0.16969822798273526
141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,MLG45,13,3,MLG45,70,10,0,38,11.86891945451498,0.16955599220735687
365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,MLG48,2,4,MLG48,159,23,0,79,26.885385181754827,0.16909047284122533
266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,1-2103,14,5,1-2103,26,4,0,7,4.344274636358023,0.1670874860137701
461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,1-9651,7,20,1-9651,38,6,0,7,6.344274636358023,0.16695459569363216
178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,1-7525,2,4,1-7525,6,1,0,0,1.0,0.16666666666666666
136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,1-9549,2,4,1-9549,18,3,0,0,3.0,0.16666666666666666
218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,1-9416,2,4,1-9416,13,2,0,3,2.147546272724867,0.16519586713268206
71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,1-6532,12,21,1-6532,27,4,0,9,4.442638818174601,0.16454217845091113
450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,1-2297,5,20,1-2297,25,4,0,2,4.098364181816578,0.16393456727266312
370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,MLG62,10,6,MLG62,525,81,0,101,85.96739118173718,0.1637474117747375
109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,1-9768,6,2,1-9768,241,39,0,6,39.295092545449734,0.16305017653713583
351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,1-19229,2,4,1-19229,38,6,0,3,6.147546272724867,0.16177753349275967
424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,1-4700,3,1,1-4700,31,5,0,0,5.0,0.16129032258064516
208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,1-10468,8,9,1-10468,549,79,0,177,87.70523009076715,0.1597545174695212
415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,1-1957,18,10,1-1957,47,7,0,10,7.49182090908289,0.15940044487410404
285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,1-18615,6,11,1-18615,22,3,0,10,3.4918209090828896,0.15871913223104042
85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,1-8084,13,3,1-8084,82,11,0,36,12.770555272698402,0.15573847893534637
443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,1-3447,4,14,1-3447,110,14,0,61,17.000107545405626,0.15454643223096023
407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,1-8421,17,12,1-8421,109,16,0,16,16.786913454532623,0.15400838031681305
198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,1-9839,10,6,1-9839,20,3,0,1,3.049182090908289,0.15245910454541445
210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,1-7842,14,5,1-7842,21,3,0,4,3.196728363633156,0.1522251601730074
226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,1-9996,17,12,1-9996,28,4,0,5,4.245910454541445,0.15163965909076588
260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,1-0129,17,12,1-0129,142,18,0,68,21.34438218176365,0.15031255057580034
306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,1-18377,2,20,1-18377,14,2,0,2,2.098364181816578,0.14988315584404127
333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,1-11329,5,20,1-11329,14,2,0,2,2.098364181816578,0.14988315584404127
324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,1-6734,17,12,1-6734,44,6,0,12,6.5901850908994675,0.1497769338840788
186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,72-11994,7,13,72-11994,8,1,0,4,1.1967283636331558,0.14959104545414448
481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,1-10038,18,10,1-10038,76,11,0,7,11.344274636358023,0.1492667715310266
487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,1-6900,10,6,1-6900,67,10,0,0,10.0,0.14925373134328357
479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,1-9286,16,7,1-9286,81,11,0,21,12.032823909074068,0.148553381593507
310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,1-4855,7,7,1-4855,22,3,0,5,3.245910454541445,0.1475413842973384
537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,1-4494,16,7,1-4494,16,2,0,7,2.3442746363580227,0.14651716477237642
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1-8181,13,3,1-8181,30,4,0,8,4.393456727266312,0.14644855757554373
282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,1-1608,16,7,1-1608,307,39,0,121,44.951032999902964,0.14642030293128
206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,1-9752,20,16,1-9752,22,3,0,4,3.196728363633156,0.145305834710598
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,1-18409,17,12,1-18409,22,3,0,4,3.196728363633156,0.145305834710598
93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,1-20003,11,11,1-20003,21,3,0,1,3.049182090908289,0.145199147186109
409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,1-9645,6,2,1-9645,69,10,0,0,10.0,0.14492753623188406
483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,1-9491,5,20,1-9491,80,11,0,12,11.590185090899467,0.14487731363624334
106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,MLG69,10,6,MLG69,576,79,0,67,82.29520009085536,0.14287361126884612
264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,P-0009,2,4,P-0009,7,1,0,0,1.0,0.14285714285714285
548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,1-3087,18,10,1-3087,26,3,0,14,3.6885492727160454,0.1418672797198479
193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,1-9553,4,14,1-9553,23,3,0,5,3.245910454541445,0.14112654150180196
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1-9722,11,11,1-9722,22,3,0,2,3.098364181816578,0.14083473553711717
371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,1-1580,14,5,1-1580,400,54,0,46,56.26237618178129,0.14065594045445323
185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,1-8906,5,20,1-8906,15,2,0,2,2.098364181816578,0.13989094545443853
170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,1-5043,17,12,1-5043,123,15,0,44,17.164011999964714,0.13954481300784322
72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,1-9614,6,2,1-9614,30,4,0,3,4.147546272724867,0.13825154242416224
498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,1-19915,14,5,1-19915,62,8,0,11,8.541002999991179,0.1377581129030835
353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,MLG50,11,11,MLG50,319,40,0,78,43.83620309084654,0.13741756454810827
281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,1-9995,11,11,1-9995,24,3,0,6,3.2950925454497337,0.13729552272707224
433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,1-5654,5,15,1-5654,15,2,0,1,2.049182090908289,0.13661213939388592
388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,MLG49,2,4,MLG49,185,23,0,41,25.016465727239847,0.13522413906616135
542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,1-1191,3,1,1-1191,53,7,0,3,7.147546272724867,0.13485936363631823
343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,1-4319,8,9,1-4319,163,20,0,34,21.672191090881824,0.13295822755142223
296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,1-9404,8,9,1-9404,100,12,0,26,13.278734363615513,0.13278734363615513
420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,1-8172,6,12,1-8172,40,5,0,6,5.295092545449734,0.13237731363624333
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1-9185,2,4,1-9185,31,4,0,2,4.098364181816578,0.13220529618763155
363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,1-10785,17,12,1-10785,279,32,0,94,36.62311654537916,0.13126565070028373
230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,1-3089,12,21,1-3089,16,2,0,2,2.098364181816578,0.13114776136353612
408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,MLG53,11,11,MLG53,91,11,0,17,11.836095545440912,0.1300669840158342
375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,MLG14,5,20,MLG14,232,29,0,22,30.082005999982357,0.12966381896544119
379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,1-4640,4,14,1-4640,87,10,0,26,11.278734363615513,0.12964062486914382
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1-6098,13,3,1-6098,1327,152,0,388,171.08265127241611,0.12892437925577702
386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,MLG68,15,15,MLG68,642,82,0,9,82.4426388181746,0.1284153252619542
491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,MLG09,2,4,MLG09,125,13,0,62,16.049289636313915,0.12839431709051133
145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,MLG06,2,12,MLG06,18,2,0,6,2.2950925454497337,0.1275051414138741
258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,1-9516,3,1,1-9516,76,9,0,14,9.688549272716045,0.12748091148310586
486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,1-8678,14,5,1-8678,17,2,0,3,2.147546272724867,0.12632625133675687
318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,1-2324,19,8,1-2324,25,3,0,3,3.147546272724867,0.12590185090899467
209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,1-9938,15,9,1-9938,55,6,0,18,6.885277636349201,0.12518686611544003
527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,1-5531,7,13,1-5531,8,1,0,0,1.0,0.125
523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,1-9861,15,15,1-9861,8,1,0,0,1.0,0.125
448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,1-3106,15,8,1-3106,34,4,0,5,4.245910454541445,0.12487971925121896
400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,1-18709,5,20,1-18709,33,4,0,2,4.098364181816578,0.12419285399444176
499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,1-8627,5,20,1-8627,25,3,0,2,3.098364181816578,0.12393456727266311
522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,1-5282,3,1,1-5282,17,2,0,2,2.098364181816578,0.12343318716568105
261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,1-1942,5,20,1-1942,34,4,0,4,4.196728363633156,0.12343318716568105
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1-5549,8,9,1-5549,35,4,0,6,4.295092545449734,0.12271692986999239
489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,1-9578,2,4,1-9578,42,5,0,3,5.147546272724867,0.12256062554106825
314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,1-3139,4,14,1-3139,93,9,0,46,11.262376181781292,0.12110081915893862
425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,1-6006,4,14,1-6006,57,6,0,18,6.885277636349201,0.1207943444973544
157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,1-6061,13,3,1-6061,40,4,0,15,4.737731363624334,0.11844328409060836
362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,1-1462,4,14,1-1462,192,21,0,35,22.721373181790113,0.11834048532182351
387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,1-10539,6,7,1-10539,63,7,0,9,7.442638818174601,0.11813712409800953
419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,1-6692,12,21,1-6692,71,8,0,7,8.344274636358023,0.11752499487828201
511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,1-9697,16,16,1-9697,20,2,0,7,2.3442746363580227,0.11721373181790114
357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,1-4760,14,5,1-4760,40,4,0,12,4.5901850908994675,0.11475462727248668
446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,1-3534,3,1,1-3534,279,31,0,19,31.93445972725749,0.11446042912995516
53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,1-9850,19,8,1-9850,27,3,0,1,3.049182090908289,0.11293267003364033
251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,1-7268,16,7,1-7268,70,7,0,17,7.836095545440912,0.11194422207772732
383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,1-8551,7,1,1-8551,38,4,0,5,4.245910454541445,0.1117344856458275
235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,1-8113,15,15,1-8113,9,1,0,0,1.0,0.1111111111111111
439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,MLG72,5,20,MLG72,9,1,0,0,1.0,0.1111111111111111
553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,1-5555,5,20,1-5555,10,1,0,2,1.098364181816578,0.10983641818165779
534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,1-9457,8,9,1-9457,11,1,0,4,1.1967283636331558,0.10879348760301416
392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,1-9609,20,16,1-9609,25,2,0,13,2.6393671818077564,0.10557468727231026
138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,1-5515,12,21,1-5515,29,3,0,1,3.049182090908289,0.10514421003132031
391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,MLG30,20,16,MLG30,208,19,0,56,21.75419709086418,0.1045874860137701
290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,1-8341,4,14,1-8341,197,17,0,70,20.442746363580227,0.1037702861095443
416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,1-18203,6,2,1-18203,29,3,0,0,3.0,0.10344827586206896
482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,1-4390,15,14,1-4390,45,4,0,13,4.639367181807756,0.10309704848461682
330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,1-4531,4,14,1-4531,94,8,0,34,9.672191090881824,0.10289564990299813
316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,1-7441,17,12,1-7441,111,10,0,28,11.37709854543209,0.102496383292181
128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,1-19286,2,4,1-19286,40,4,0,2,4.098364181816578,0.10245910454541445
160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,1-19813,18,10,1-19813,20,2,0,1,2.049182090908289,0.10245910454541445
243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,1-1015,3,11,1-1015,155,13,0,57,15.80337918177247,0.10195728504369336
84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,1-18714,4,14,1-18714,32,3,0,5,3.245910454541445,0.10143470170442015
