Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,1-3551,4,18,1-3551,6,1,0,1,1.3371829688549042,0.22286382814248404
558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,1-0055,7,12,1-0055,18,3,0,3,4.0115489065647125,0.22286382814248404
74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,1-8124,22,15,1-8124,18,3,0,3,4.0115489065647125,0.22286382814248404
345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,1-1131,22,15,1-1131,138,24,0,19,30.40647640824318,0.22033678556697955
463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,1-1989,17,12,1-1989,46,3,0,21,10.080842345952988,0.21914874665115192
130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,1-1833,21,16,1-1833,124,20,0,21,27.080842345952988,0.21839388988671765
435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,1-9610,16,21,1-9610,49,10,0,2,10.674365937709808,0.21784420281040426
198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,1-9839,16,11,1-9839,20,3,0,4,4.348731875419617,0.21743659377098085
333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,1-11329,2,10,1-11329,14,2,0,3,3.0115489065647125,0.21511063618319376
173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,1-9588,2,4,1-9588,14,3,0,0,3.0,0.21428571428571427
414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,1-8285,17,12,1-8285,72,9,0,19,15.40647640824318,0.2139788390033775
386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,MLG68,9,2,MLG68,642,134,0,9,137.03464671969414,0.21344960548238961
320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,MLG13,11,7,MLG13,140,17,0,38,29.81295281648636,0.21294966297490256
219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,1-5653,2,4,1-5653,11,2,0,1,2.337182968854904,0.21247117898680948
389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,1-0278,15,2,1-0278,79,14,0,8,16.697463750839233,0.2113603006435346
171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,1-8100,9,2,1-8100,19,4,0,0,4.0,0.21052631578947367
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1-5549,1,9,1-5549,35,5,0,7,7.360280781984329,0.2102937366281237
554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,1-10444,6,1,1-10444,8,1,0,2,1.6743659377098083,0.20929574221372604
393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,1-7819,7,10,1-7819,59,12,0,1,12.337182968854904,0.20910479608228652
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,1-5214,21,16,1-5214,40,6,0,7,8.36028078198433,0.20900701954960824
140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,1-2294,9,17,1-2294,75,15,0,2,15.674365937709808,0.20899154583613078
292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,1-9997,3,23,1-9997,16,3,0,1,3.337182968854904,0.2085739355534315
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,1-4020,17,12,1-4020,37,4,0,11,7.709012657403946,0.2083516934433499
192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,1-9770,9,10,1-9770,50,5,0,16,10.394927501678467,0.20789855003356933
276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,1-9495,10,13,1-9495,18,1,0,8,3.6974637508392334,0.20541465282440186
332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,MLG78,2,4,MLG78,80,12,0,13,16.383378595113754,0.20479223243892192
464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,1-10060,10,22,1-10060,36,4,0,10,7.371829688549042,0.20477304690414005
299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,MLG54,15,8,MLG54,595,57,0,192,121.7391300201416,0.2046035798657842
174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,MLG38,1,9,MLG38,77,10,0,17,15.732110470533371,0.2043131229939399
123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,MLG55,19,22,MLG55,92,8,0,32,18.789855003356934,0.20423755438431448
388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,MLG49,16,11,MLG49,185,28,0,29,37.77830609679222,0.20420705998266064
136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,1-9549,5,14,1-9549,18,3,0,2,3.6743659377098083,0.20413144098387825
290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,1-8341,11,7,1-8341,197,22,0,54,40.207880318164825,0.20410091532063362
58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,1-17733,18,5,1-17733,74,8,0,21,15.080842345952988,0.20379516683720253
271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,1-7897,21,6,1-7897,95,18,0,4,19.348731875419617,0.20367086184652228
67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,1-7481,14,21,1-7481,33,5,0,5,6.685914844274521,0.20260348012953094
190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,1-2382,1,9,1-2382,139,16,0,36,28.13858687877655,0.20243587682573058
533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,1-7530,8,20,1-7530,25,1,0,12,5.04619562625885,0.201847825050354
532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,1-19447,2,4,1-19447,15,3,0,0,3.0,0.2
245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,1-6647,14,21,1-6647,62,7,0,16,12.394927501678467,0.199918185510943
350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,1-2282,1,9,1-2282,219,26,0,51,43.19633141160011,0.1972435224273978
310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,1-4855,17,21,1-4855,22,4,0,1,4.337182968854904,0.19714468040249564
286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,1-3587,8,20,1-3587,46,4,0,15,9.057744532823563,0.19690748984399048
263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,1-6927,18,5,1-6927,179,18,0,51,35.19633141160011,0.1966275497854755
164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,1-9740,1,9,1-9740,34,6,0,2,6.674365937709808,0.19630488052087672
251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,1-7268,17,12,1-7268,70,9,0,14,13.720561563968658,0.1960080223424094
272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,1-1570,6,1,1-1570,142,17,0,32,27.789855003356934,0.19570320424899249
362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,1-1462,11,7,1-1462,192,17,0,61,37.568161100149155,0.1956675057299435
216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,1-9887,5,14,1-9887,36,5,0,6,7.023097813129425,0.19508605036470625
162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,1-8067,18,5,1-8067,322,17,0,135,62.519700795412064,0.19416056147643498
97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,1-9237,2,21,1-9237,38,5,0,7,7.360280781984329,0.1936915995259034
91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,72-12171,7,10,72-12171,19,3,0,2,3.6743659377098083,0.19338768093209519
311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,1-20578,13,20,1-20578,19,3,0,2,3.6743659377098083,0.19338768093209519
452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,1-8529,14,4,1-8529,56,3,0,23,10.755208283662796,0.19205729077969277
61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,1-7341,5,14,1-7341,110,15,0,18,21.069293439388275,0.19153903126716615
555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,1-3646,1,9,1-3646,7,1,0,1,1.3371829688549042,0.19102613840784347
512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,1-3033,1,9,1-3033,7,1,0,1,1.3371829688549042,0.19102613840784347
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,MLG84,10,13,MLG84,63,11,0,3,12.011548906564713,0.19065950645340812
457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,1-8503,4,18,1-8503,16,1,0,6,3.023097813129425,0.18894361332058907
520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,1-2034,4,22,1-2034,16,2,0,3,3.0115489065647125,0.18822180666029453
222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,1-4149,11,22,1-4149,16,2,0,3,3.0115489065647125,0.18822180666029453
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,MLG57,16,11,MLG57,629,72,0,137,118.19406673312187,0.1879078962370777
296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,1-9404,18,5,1-9404,100,11,0,23,18.755208283662796,0.18755208283662797
80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1-9115,3,23,1-9115,16,3,0,0,3.0,0.1875
230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,1-3089,3,23,1-3089,16,3,0,0,3.0,0.1875
339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,1-3523,13,17,1-3523,543,94,0,22,101.41802531480789,0.18677352728325577
259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,1-3596,12,3,1-3596,223,16,0,76,41.62590563297272,0.1866632539595189
83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,1-18423,11,7,1-18423,47,1,0,23,8.755208283662796,0.18628102731197438
227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,1-3068,8,20,1-3068,180,21,0,37,33.475769847631454,0.18597649915350808
513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,1-8094,10,13,1-8094,58,9,0,5,10.68591484427452,0.1842399111081814
87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,MLG35,2,4,MLG35,49,8,0,3,9.011548906564713,0.18390916135846352
348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,1-17758,14,21,1-17758,40,6,0,4,7.348731875419617,0.1837182968854904
357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,1-4760,10,13,1-4760,40,6,0,4,7.348731875419617,0.1837182968854904
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1-6098,4,18,1-6098,1327,143,0,296,242.80615878105164,0.18297374437155361
370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,MLG62,12,3,MLG62,525,56,0,118,95.78759032487869,0.18245255299976895
343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,1-4319,18,5,1-4319,163,13,0,49,29.521965473890305,0.181116352600554
143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,1-8928,7,10,1-8928,39,2,0,15,7.057744532823563,0.1809678085339375
102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,1-3564,21,16,1-3564,41,4,0,10,7.371829688549042,0.17980072411095224
438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,MLG10,16,11,MLG10,60,5,0,17,10.732110470533371,0.17886850784222286
495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,MLG08,22,15,MLG08,107,12,0,21,19.080842345952988,0.1783256294014298
433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,1-5654,1,9,1-5654,15,2,0,2,2.6743659377098083,0.17829106251398721
131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,1-9283,17,12,1-9283,235,27,0,44,41.836050629615784,0.17802574736006715
384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,1-9270,6,1,1-9270,128,19,0,11,22.709012657403946,0.17741416138596833
486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,1-8678,15,8,1-8678,17,2,0,3,3.0115489065647125,0.1771499356802772
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,1-5508,12,3,1-5508,38,2,0,14,6.7205615639686584,0.17685688326233312
383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,1-8551,8,20,1-8551,38,3,0,11,6.709012657403946,0.17655296466852488
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,1-7140,22,15,1-7140,397,40,0,89,70.00928422808647,0.17634580410097347
450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,1-2297,18,5,1-2297,25,2,0,7,4.360280781984329,0.17441123127937316
531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,1-5891,17,12,1-5891,96,12,0,14,16.72056156396866,0.1741725162913402
467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,1-13247,8,20,1-13247,29,1,0,12,5.04619562625885,0.1740067457330638
308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,1-6743,13,17,1-6743,58,10,0,0,10.0,0.1724137931034483
368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,1-5197,18,5,1-5197,72,6,0,19,12.40647640824318,0.1723121723367108
241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,1-19448,7,10,1-19448,45,5,0,8,7.697463750839233,0.17105475001864964
462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,1-1183,14,21,1-1183,45,6,0,5,7.685914844274521,0.1707981076505449
545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,1-19567,16,11,1-19567,2,0,0,1,0.3371829688549042,0.1685914844274521
561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,1-9455,2,4,1-9455,2,0,0,1,0.3371829688549042,0.1685914844274521
519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,1-4926,5,3,1-4926,4,0,0,2,0.6743659377098083,0.1685914844274521
220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,MLG73,1,9,MLG73,10,1,0,2,1.6743659377098083,0.16743659377098083
537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,1-4494,1,23,1-4494,16,2,0,2,2.6743659377098083,0.16714787110686302
527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,1-5531,22,6,1-5531,8,1,0,1,1.3371829688549042,0.16714787110686302
213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,1-18563,7,10,1-18563,8,1,0,1,1.3371829688549042,0.16714787110686302
461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,1-9651,10,11,1-9651,38,5,0,4,6.348731875419617,0.16707189145841098
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1-9722,2,4,1-9722,22,3,0,2,3.6743659377098083,0.167016633532264
472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,1-9518,10,13,1-9518,22,3,0,2,3.6743659377098083,0.167016633532264
122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,MLG42,9,21,MLG42,14,2,0,1,2.337182968854904,0.16694164063249314
447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,1-7152,8,20,1-7152,109,2,0,48,18.1847825050354,0.1668328670186734
427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,1-9379,3,23,1-9379,58,9,0,2,9.674365937709808,0.16679941271913462
351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,1-19229,13,17,1-19229,38,6,0,1,6.337182968854904,0.16676797286460274
224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,1-9227,11,7,1-9227,801,56,0,227,132.54053393006325,0.16546883137336235
121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,1-7070,17,12,1-7070,129,5,0,48,21.1847825050354,0.16422312019407287
459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,1-2545,13,17,1-2545,145,19,0,14,23.72056156396866,0.163590079751508
440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,MLG52,17,12,MLG52,125,13,0,22,20.418025314807892,0.16334420251846313
