Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
38,38,38,38,38,38,38,1-4649,13,1-4649,13,244,26,0,68,51.38300681114197,0.21058609348828675
64,64,64,64,64,64,64,MLG29,5,MLG29,7,164,18,0,44,34.42429852485657,0.2099042592979059
357,357,357,357,357,357,357,1-9650,6,1-9650,16,25,3,0,6,5.23967707157135,0.209587082862854
212,212,212,212,212,212,212,MLG32,22,MLG32,19,52,9,0,5,10.866397559642792,0.20896918383928445
445,445,445,445,445,445,445,1-5654,22,1-5654,19,15,2,0,3,3.119838535785675,0.207989235719045
325,325,325,325,325,325,325,1-9338,15,1-9338,15,29,6,0,0,6.0,0.20689655172413793
286,286,286,286,286,286,286,1-1770,11,1-1770,11,35,2,0,14,7.225913166999817,0.2064546619142805
151,151,151,151,151,151,151,MLG38,8,MLG38,4,77,11,0,13,15.852633655071259,0.20587835915676958
260,260,260,260,260,260,260,1-4760,16,1-4760,17,40,3,0,14,8.225913166999817,0.2056478291749954
115,115,115,115,115,115,115,1-8421,14,1-8421,14,109,19,0,9,22.359515607357025,0.20513317070969747
43,43,43,43,43,43,43,MLG14,10,MLG14,2,232,39,0,23,47.58542877435684,0.20510960678602086
0,0,0,0,0,0,0,1-6098,5,1-6098,7,1327,102,0,451,270.3490598797798,0.20372951008272783
480,480,480,480,480,480,480,1-5653,17,1-5653,16,11,0,0,6,2.23967707157135,0.20360700650648636
93,93,93,93,93,93,93,MLG52,12,MLG52,12,125,16,0,25,25.33198779821396,0.20265590238571168
199,199,199,199,199,199,199,1-20167,5,1-20167,4,56,5,0,17,11.345751702785492,0.20260270897831237
293,293,293,293,293,293,293,1-1250,16,1-1250,17,34,2,0,13,6.8526336550712585,0.20154804867856643
132,132,132,132,132,132,132,MLG55,21,MLG55,20,92,8,0,28,18.451826333999634,0.20056332971738733
47,47,47,47,47,47,47,1-0303,21,1-0303,20,212,15,0,73,42.24940437078476,0.19928964325841866
386,386,386,386,386,386,386,1-4855,11,1-4855,11,22,4,0,1,4.373279511928558,0.198785432360389
46,46,46,46,46,46,46,1-2282,8,1-2282,4,219,30,0,36,43.4380624294281,0.19834731702935204
403,403,403,403,403,403,403,72-12171,22,72-12171,17,19,3,0,2,3.7465590238571167,0.19718731704511142
237,237,237,237,237,237,237,1-8418,21,1-8418,20,46,6,0,8,8.986236095428467,0.19535295859627103
82,82,82,82,82,82,82,1-8188,21,1-8188,20,140,10,0,46,27.170857548713684,0.19407755391938344
412,412,412,412,412,412,412,1-0055,17,1-0055,16,18,2,0,4,3.4931180477142334,0.19406211376190186
29,29,29,29,29,29,29,1-3534,19,1-3534,8,279,23,0,83,53.98219949007034,0.1934845859859152
243,243,243,243,243,243,243,1-19166,13,1-19166,13,45,6,0,7,8.612956583499908,0.19139903518888685
358,358,358,358,358,358,358,1-8627,11,1-8627,11,25,4,0,2,4.746559023857117,0.18986236095428466
246,246,246,246,246,246,246,1-6538,11,1-6538,11,44,2,0,17,8.345751702785492,0.18967617506330664
205,205,205,205,205,205,205,1-8398,8,1-8398,4,54,8,0,6,10.23967707157135,0.18962364947354352
106,106,106,106,106,106,106,1-9963,14,1-9963,14,116,16,0,16,21.972472190856934,0.1894178637142839
20,20,20,20,20,20,20,1-8067,6,1-8067,6,322,50,0,29,60.82510584592819,0.18889784424201303
242,242,242,242,242,242,242,1-3206,10,1-3206,13,45,4,0,12,8.4793541431427,0.1884300920698378
11,11,11,11,11,11,11,MLG56,13,MLG56,13,511,54,0,111,95.43402582406998,0.18675934603536198
83,83,83,83,83,83,83,MLG13,3,MLG13,1,140,0,0,70,26.129565834999084,0.18663975596427917
555,555,555,555,555,555,555,1-6028,5,1-6028,7,2,0,0,1,0.37327951192855835,0.18663975596427917
280,280,280,280,280,280,280,1-8314,15,1-8314,15,36,0,0,18,6.71903121471405,0.18663975596427917
147,147,147,147,147,147,147,1-2423,12,1-2423,12,79,11,0,10,14.732795119285583,0.18649107745931118
10,10,10,10,10,10,10,MLG62,8,MLG62,4,525,56,0,111,97.43402582406998,0.18558862061727616
67,67,67,67,67,67,67,1-3516,19,1-3516,8,156,17,0,32,28.944944381713867,0.1855445152673966
326,326,326,326,326,326,326,1-0027,5,1-0027,7,29,2,0,9,5.359515607357025,0.18481088301231122
117,117,117,117,117,117,117,1-7019,18,1-7019,9,107,16,0,10,19.732795119285583,0.18441864597463162
387,387,387,387,387,387,387,1-9436,8,1-9436,4,21,2,0,5,3.8663975596427917,0.1841141695067996
283,283,283,283,283,283,283,1-6909,8,1-6909,4,36,5,0,4,6.493118047714233,0.18036439021428427
350,350,350,350,350,350,350,1-9609,1,1-9609,12,25,0,0,12,4.4793541431427,0.17917416572570802
371,371,371,371,371,371,371,1-6035,14,1-6035,14,23,3,0,3,4.119838535785675,0.17912341459937717
368,368,368,368,368,368,368,1-6858,7,1-6858,5,23,3,0,3,4.119838535785675,0.17912341459937717
176,176,176,176,176,176,176,1-6561,14,1-6561,14,65,9,0,7,11.612956583499908,0.1786608705153832
28,28,28,28,28,28,28,1-7005,3,1-7005,1,285,0,0,136,50.766013622283936,0.17812636358696118
456,456,456,456,456,456,456,1-7995,21,1-7995,20,14,1,0,4,2.4931180477142334,0.17807986055101668
153,153,153,153,153,153,153,1-9516,3,1-9516,1,76,0,0,36,13.4380624294281,0.17681661091352763
161,161,161,161,161,161,161,1-8285,11,1-8285,11,72,6,0,18,12.71903121471405,0.17665321131547293
366,366,366,366,366,366,366,1-9444,16,1-9444,17,24,2,0,6,4.23967707157135,0.17665321131547293
468,468,468,468,468,468,468,1-9946,21,1-9946,20,12,1,0,3,2.119838535785675,0.17665321131547293
256,256,256,256,256,256,256,1-0296,9,1-0296,3,41,2,0,14,7.225913166999817,0.17624178456097114
54,54,54,54,54,54,54,1-1350,11,1-1350,11,195,22,0,33,34.318223893642426,0.17599089176226884
377,377,377,377,377,377,377,1-9892,14,1-9892,14,22,2,0,5,3.8663975596427917,0.1757453436201269
211,211,211,211,211,211,211,1-8042,22,1-8042,19,52,8,0,3,9.119838535785675,0.1753815103035707
86,86,86,86,86,86,86,1-8910,3,1-8910,1,137,0,0,64,23.889888763427734,0.17437875009801265
133,133,133,133,133,133,133,MLG53,15,MLG53,15,91,14,0,5,15.866397559642792,0.17435601713893178
376,376,376,376,376,376,376,1-18487,15,1-18487,15,23,1,0,8,3.986236095428467,0.17331461284471594
126,126,126,126,126,126,126,1-6693,5,1-6693,7,98,8,0,24,16.9587082862854,0.17304804373760613
277,277,277,277,277,277,277,1-10060,21,1-10060,20,36,5,0,3,6.119838535785675,0.1699955148829354
278,278,278,278,278,278,278,1-7845,21,1-7845,20,36,2,0,11,6.106074631214142,0.16961318420039284
448,448,448,448,448,448,448,MLG42,11,MLG42,11,14,2,0,1,2.3732795119285583,0.16951996513775416
449,449,449,449,449,449,449,MLG43,8,MLG43,4,14,2,0,1,2.3732795119285583,0.16951996513775416
159,159,159,159,159,159,159,1-6914,3,1-6914,1,73,0,0,33,12.318223893642426,0.16874279306359488
63,63,63,63,63,63,63,1-3052,3,1-3052,1,166,0,0,75,27.995963394641876,0.168650381895433
14,14,14,14,14,14,14,1-1317,6,1-1317,6,414,57,0,33,69.31822389364243,0.16743532341459524
114,114,114,114,114,114,114,1-7152,19,1-7152,8,109,1,0,46,18.170857548713684,0.16670511512581362
521,521,521,521,521,521,521,1-3551,6,1-3551,6,6,1,0,0,1.0,0.16666666666666666
343,343,343,343,343,343,343,MLG67,21,MLG67,20,27,3,0,4,4.493118047714233,0.1664117795449716
94,94,94,94,94,94,94,1-1005,5,1-1005,7,125,8,0,34,20.691503405570984,0.16553202724456786
275,275,275,275,275,275,275,1-4020,11,1-4020,11,37,5,0,3,6.119838535785675,0.16540104150772095
81,81,81,81,81,81,81,1-7682,11,1-7682,11,141,8,0,41,23.304459989070892,0.16527985807851697
294,294,294,294,294,294,294,1-3106,8,1-3106,4,34,3,0,7,5.6129565834999084,0.16508695833823261
75,75,75,75,75,75,75,1-2545,10,1-2545,2,145,6,0,48,23.9174165725708,0.1649477005004883
401,401,401,401,401,401,401,1-8100,18,1-8100,9,19,2,0,3,3.119838535785675,0.16420202819924606
430,430,430,430,430,430,430,1-8023,1,1-8023,18,16,0,0,7,2.6129565834999084,0.16330978646874428
297,297,297,297,297,297,297,1-9630,14,1-9630,14,33,5,0,1,5.373279511928558,0.16282665187662299
418,418,418,418,418,418,418,1-17835,17,1-17835,16,17,2,0,2,2.7465590238571167,0.16156229552100687
150,150,150,150,150,150,150,1-3083,9,1-3083,3,78,7,0,15,12.599192678928375,0.1615281112683125
389,389,389,389,389,389,389,1-7842,10,1-7842,20,21,3,0,1,3.3732795119285583,0.16063235771088374
17,17,17,17,17,17,17,1-7004,19,1-7004,8,381,8,0,142,61.005690693855286,0.160119923080985
455,455,455,455,455,455,455,1-18377,19,1-18377,8,14,0,0,6,2.23967707157135,0.15997693368366786
72,72,72,72,72,72,72,1-9497,5,1-9497,7,150,9,0,40,23.931180477142334,0.1595412031809489
409,409,409,409,409,409,409,1-5744,16,1-5744,17,18,1,0,5,2.8663975596427917,0.15924430886904398
385,385,385,385,385,385,385,1-18615,21,1-18615,20,22,2,0,4,3.4931180477142334,0.1587780930779197
315,315,315,315,315,315,315,1-9614,10,1-9614,2,30,4,0,2,4.746559023857117,0.15821863412857057
157,157,157,157,157,157,157,1-17733,6,1-17733,6,74,9,0,7,11.612956583499908,0.15693184572297172
62,62,62,62,62,62,62,1-6878,1,1-6878,18,167,0,0,70,26.129565834999084,0.15646446607783884
65,65,65,65,65,65,65,1-4319,7,1-4319,5,163,14,0,30,25.19838535785675,0.15459132121384508
270,270,270,270,270,270,270,1-9651,21,1-9651,20,38,1,0,13,5.8526336550712585,0.15401667513345418
105,105,105,105,105,105,105,1-7042,18,1-7042,2,117,18,0,0,18.0,0.15384615384615385
41,41,41,41,41,41,41,1-9283,11,1-9283,11,235,12,0,64,35.889888763427734,0.15272293090820313
18,18,18,18,18,18,18,MLG63,9,MLG63,3,380,36,0,59,58.02349120378494,0.15269339790469721
281,281,281,281,281,281,281,1-3312,6,1-3312,6,36,4,0,4,5.493118047714233,0.15258661243650648
140,140,140,140,140,140,140,1-8066,16,1-8066,17,86,9,0,11,13.106074631214142,0.1523962166420249
35,35,35,35,35,35,35,1-7496,19,1-7496,8,246,12,0,68,37.38300681114197,0.15196344232171533
99,99,99,99,99,99,99,1-8826,3,1-8826,1,123,0,0,50,18.663975596427917,0.15173963899534892
98,98,98,98,98,98,98,1-5043,15,1-5043,15,123,13,0,15,18.599192678928375,0.15121294860917378
148,148,148,148,148,148,148,1-0278,15,1-0278,15,79,10,0,5,11.866397559642792,0.1502075640461113
534,534,534,534,534,534,534,1-8379,21,1-8379,20,5,0,0,2,0.7465590238571167,0.14931180477142333
169,169,169,169,169,169,169,1-7268,11,1-7268,11,70,7,0,9,10.359515607357025,0.14799308010510037
298,298,298,298,298,298,298,1-7481,3,1-7481,1,33,0,0,13,4.8526336550712585,0.14704950469912906
417,417,417,417,417,417,417,1-5425,7,1-5425,5,17,1,0,4,2.4931180477142334,0.1466540028067196
425,425,425,425,425,425,425,1-0003,11,1-0003,11,17,1,0,4,2.4931180477142334,0.1466540028067196
51,51,51,51,51,51,51,MLG65,8,MLG65,4,201,24,0,14,29.225913166999817,0.14540255306965083
312,312,312,312,312,312,312,1-1850,21,1-1850,20,30,1,0,9,4.359515607357025,0.14531718691190085
180,180,180,180,180,180,180,1-10539,21,1-10539,20,63,5,0,11,9.106074631214142,0.14454086716212924
272,272,272,272,272,272,272,1-19229,9,1-19229,3,38,1,0,12,5.4793541431427,0.14419353008270264
30,30,30,30,30,30,30,1-10785,14,1-10785,14,279,27,0,35,40.06478291749954,0.14360137246415605
459,459,459,459,459,459,459,1-19839,14,1-19839,14,13,0,0,5,1.8663975596427917,0.1435690430494455
90,90,90,90,90,90,90,1-7070,11,1-7070,11,129,14,0,12,18.4793541431427,0.14325080731118373
13,13,13,13,13,13,13,1-1258,15,1-1258,15,435,8,0,145,62.12552922964096,0.14281730857388727
15,15,15,15,15,15,15,1-1580,10,1-1580,2,400,26,0,82,56.608919978141785,0.14152229994535445
433,433,433,433,433,433,433,1-20641,19,1-20641,8,16,0,0,6,2.23967707157135,0.13997981697320938
420,420,420,420,420,420,420,1-8678,9,1-8678,3,17,2,0,1,2.3732795119285583,0.13960467717226813
292,292,292,292,292,292,292,1-9740,8,1-9740,4,34,4,0,2,4.746559023857117,0.13960467717226813
152,152,152,152,152,152,152,1-10038,17,1-10038,16,76,5,0,15,10.599192678928375,0.13946306156484703
411,411,411,411,411,411,411,1-8124,9,1-8124,3,18,1,0,4,2.4931180477142334,0.1385065582063463
268,268,268,268,268,268,268,1-8493,15,1-8493,15,38,3,0,6,5.23967707157135,0.13788623872556185
175,175,175,175,175,175,175,1-19547,19,1-19547,8,66,2,0,19,9.092310726642609,0.13776228373700922
392,392,392,392,392,392,392,MLG33,8,MLG33,4,20,2,0,2,2.7465590238571167,0.13732795119285585
311,311,311,311,311,311,311,1-8938,8,1-8938,4,30,3,0,3,4.119838535785675,0.13732795119285585
305,305,305,305,305,305,305,1-8127,10,1-8127,2,32,4,0,1,4.373279511928558,0.13666498474776745
130,130,130,130,130,130,130,1-3139,3,1-3139,1,93,0,0,34,12.691503405570984,0.13646777855452671
352,352,352,352,352,352,352,1-2297,15,1-2297,15,25,3,0,1,3.3732795119285583,0.13493118047714234
1,1,1,1,1,1,1,1-9227,3,1-9227,1,801,0,0,288,107.5044994354248,0.13421285822150414
58,58,58,58,58,58,58,MLG49,21,MLG49,20,185,12,0,34,24.691503405570984,0.13346758597605937
453,453,453,453,453,453,453,1-5036,16,1-5036,17,14,0,0,5,1.8663975596427917,0.13331411140305655
429,429,429,429,429,429,429,1-9452,22,1-9452,19,16,1,0,3,2.119838535785675,0.1324899084866047
435,435,435,435,435,435,435,1-4494,12,1-4494,12,16,1,0,3,2.119838535785675,0.1324899084866047
226,226,226,226,226,226,226,1-4634,19,1-4634,8,48,0,0,17,6.345751702785492,0.13220316047469774
137,137,137,137,137,137,137,1-6611,19,1-6611,8,89,5,0,18,11.71903121471405,0.13167450803049494
406,406,406,406,406,406,406,1-3265,9,1-3265,3,19,1,0,4,2.4931180477142334,0.1312167393533807
191,191,191,191,191,191,191,MLG44,22,MLG44,19,59,4,0,10,7.7327951192855835,0.13106432405568785
356,356,356,356,356,356,356,1-18613,22,1-18613,19,25,1,0,6,3.23967707157135,0.129587082862854
347,347,347,347,347,347,347,1-7204,21,1-7204,20,26,0,0,9,3.359515607357025,0.12921213874450097
142,142,142,142,142,142,142,1-8084,5,1-8084,7,82,2,0,23,10.585428774356842,0.12909059480922977
319,319,319,319,319,319,319,1-18935,16,1-18935,2,30,2,0,5,3.8663975596427917,0.12887991865475973
53,53,53,53,53,53,53,1-8341,3,1-8341,1,197,0,0,68,25.383006811141968,0.12884775031036533
304,304,304,304,304,304,304,1-1592,3,1-1592,1,32,0,0,11,4.106074631214142,0.12831483222544193
170,170,170,170,170,170,170,1-6594,21,1-6594,20,70,0,0,24,8.9587082862854,0.12798154694693428
97,97,97,97,97,97,97,1-1833,8,1-1833,4,124,12,0,10,15.732795119285583,0.12687737999423856
103,103,103,103,103,103,103,1-3362,19,1-3362,8,117,7,0,21,14.838869750499725,0.12682794658546773
40,40,40,40,40,40,40,1-7807,19,1-7807,8,239,11,0,51,30.037255108356476,0.1256788916667635
505,505,505,505,505,505,505,1-9855,21,1-9855,20,8,1,0,0,1.0,0.125
367,367,367,367,367,367,367,1-9995,17,1-9995,16,24,3,0,0,3.0,0.125
510,510,510,510,510,510,510,1-10444,22,1-10444,19,8,1,0,0,1.0,0.125
369,369,369,369,369,369,369,MLG39,21,MLG39,20,23,1,0,5,2.8663975596427917,0.12462598085403442
519,519,519,519,519,519,519,1-10762,16,1-10762,17,6,0,0,2,0.7465590238571167,0.12442650397618611
546,546,546,546,546,546,546,1-9034,21,1-9034,20,3,0,0,1,0.37327951192855835,0.12442650397618611
550,550,550,550,550,550,550,1-3176,11,1-3176,11,3,0,0,1,0.37327951192855835,0.12442650397618611
523,523,523,523,523,523,523,1-3175,21,1-3175,20,6,0,0,2,0.7465590238571167,0.12442650397618611
341,341,341,341,341,341,341,1-9870,5,1-9870,7,27,0,0,9,3.359515607357025,0.12442650397618611
444,444,444,444,444,444,444,1-8906,3,1-8906,1,15,0,0,5,1.8663975596427917,0.12442650397618611
497,497,497,497,497,497,497,MLG72,1,MLG72,18,9,0,0,3,1.119838535785675,0.12442650397618611
68,68,68,68,68,68,68,1-1015,19,1-1015,8,155,2,0,46,19.170857548713684,0.12368295192718506
36,36,36,36,36,36,36,MLG64,22,MLG64,19,245,25,0,13,29.85263365507126,0.1218474843064133
79,79,79,79,79,79,79,1-0129,15,1-0129,15,142,9,0,22,17.212149262428284,0.12121231874949495
174,174,174,174,174,174,174,MLG41,22,MLG41,19,66,5,0,8,7.986236095428467,0.12100357720346162
59,59,59,59,59,59,59,1-8573,7,1-8573,5,184,14,0,22,22.212149262428284,0.12071820251319719
344,344,344,344,344,344,344,1-2103,14,1-2103,14,26,2,0,3,3.119838535785675,0.11999378983791058
257,257,257,257,257,257,257,1-19286,7,1-19286,5,40,4,0,2,4.746559023857117,0.11866397559642791
156,156,156,156,156,156,156,1-2294,7,1-2294,5,75,4,0,13,8.852633655071259,0.11803511540095012
269,269,269,269,269,269,269,1-8551,3,1-8551,1,38,0,0,12,4.4793541431427,0.11787774060901843
197,197,197,197,197,197,197,1-6006,3,1-6006,1,57,0,0,18,6.71903121471405,0.11787774060901843
426,426,426,426,426,426,426,1-3639,7,1-3639,5,17,2,0,0,2.0,0.11764705882352941
141,141,141,141,141,141,141,1-8820,7,1-8820,5,83,3,0,18,9.71903121471405,0.11709676162306085
224,224,224,224,224,224,224,1-9277,3,1-9277,1,48,0,0,15,5.599192678928375,0.11664984747767448
431,431,431,431,431,431,431,1-8503,21,1-8503,20,16,0,0,5,1.8663975596427917,0.11664984747767448
223,223,223,223,223,223,223,1-6228,3,1-6228,1,48,0,0,15,5.599192678928375,0.11664984747767448
428,428,428,428,428,428,428,1-9606,5,1-9606,7,16,0,0,5,1.8663975596427917,0.11664984747767448
193,193,193,193,193,193,193,1-8094,9,1-8094,3,58,3,0,10,6.7327951192855835,0.1160826744704411
323,323,323,323,323,323,323,1-13247,24,1-13247,8,29,0,0,9,3.359515607357025,0.11584536577093191
263,263,263,263,263,263,263,1-6061,12,1-6061,12,40,2,0,7,4.6129565834999084,0.11532391458749772
473,473,473,473,473,473,473,1-5161,21,1-5161,20,12,1,0,1,1.3732795119285583,0.11443995932737987
362,362,362,362,362,362,362,1-1827,11,1-1827,11,24,2,0,2,2.7465590238571167,0.11443995932737987
56,56,56,56,56,56,56,1-8427,11,1-8427,11,189,7,0,39,21.557900965213776,0.11406296806991416
144,144,144,144,144,144,144,1-7058,22,1-7058,17,80,8,0,3,9.119838535785675,0.11399798169732094
136,136,136,136,136,136,136,1-1769,7,1-1769,5,89,7,0,8,9.986236095428467,0.11220489994863446
489,489,489,489,489,489,489,1-7521,16,1-7521,17,10,0,0,3,1.119838535785675,0.11198385357856751
172,172,172,172,172,172,172,1-6900,21,1-6900,20,67,6,0,4,7.493118047714233,0.11183758280170497
160,160,160,160,160,160,160,1-5197,6,1-5197,6,72,5,0,8,7.986236095428467,0.11091994576983982
70,70,70,70,70,70,70,1-1224,17,1-1224,16,151,10,0,18,16.71903121471405,0.11072206102459636
291,291,291,291,291,291,291,1-0037,14,1-0037,14,35,2,0,5,3.8663975596427917,0.11046850170407976
348,348,348,348,348,348,348,1-3087,11,1-3087,20,26,1,0,5,2.8663975596427917,0.11024605998626122
419,419,419,419,419,419,419,1-0001,21,1-0001,20,17,0,0,5,1.8663975596427917,0.10978809174369364
255,255,255,255,255,255,255,1-3564,9,1-3564,3,41,3,0,4,4.493118047714233,0.10958824506620081
365,365,365,365,365,365,365,1-8590,9,1-8590,3,24,0,0,7,2.6129565834999084,0.10887319097916286
316,316,316,316,316,316,316,1-8181,5,1-8181,7,30,1,0,6,3.23967707157135,0.10798923571904501
