Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,1-1177,6,7,1-1177,17,6,0,2,7.973940968513489,0.46905535108902874
562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,1-0003,1,6,1-0003,17,4,0,4,7.9478819370269775,0.46752246688393984
440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,MLG52,17,6,MLG52,125,13,0,46,58.40064227581024,0.4672051382064819
426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,1-4355,13,4,1-4355,49,14,0,9,22.8827343583107,0.46699457874103467
376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,1-7874,6,3,1-7874,258,28,0,93,119.78825503587723,0.4642955621545629
188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,1-20167,4,12,1-20167,56,8,0,18,25.7654687166214,0.46009765565395355
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,1-4020,17,6,1-4020,37,4,0,13,16.830616295337677,0.4548815214956129
299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,MLG54,15,2,MLG54,595,193,0,77,268.9967272877693,0.45209533997944423
386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,MLG68,9,4,MLG68,642,127,0,165,289.8501299023628,0.45147995311894523
370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,MLG62,12,5,MLG62,525,72,0,167,236.8240708708763,0.4510934683254787
558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,1-0055,7,11,1-0055,18,5,0,3,7.960911452770233,0.4422728584872352
283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,1-3535,21,17,1-3535,315,66,0,74,139.03581583499908,0.44138354233333044
130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,1-1833,21,17,1-1833,124,14,0,41,54.46578985452652,0.43924024076231066
230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,1-3089,3,13,1-3089,16,4,0,3,6.960911452770233,0.43505696579813957
540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,1-5413,2,21,1-5413,39,1,0,16,16.79152774810791,0.4305519935412285
411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,MLG15,20,18,MLG15,105,45,0,0,45.0,0.42857142857142855
191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,1-8328,3,13,1-8328,114,37,0,12,48.84364581108093,0.4284530334305345
512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,1-3033,1,15,1-3033,7,2,0,1,2.9869704842567444,0.4267100691795349
443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,1-3447,20,18,1-3447,110,32,0,15,46.804557263851166,0.4254959751259197
544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,1-5799,10,23,1-5799,7,1,0,2,2.9739409685134888,0.4248487097876413
465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,1-5913,21,17,1-5913,14,1,0,5,5.934852421283722,0.42391803009169443
264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,P-0009,2,21,P-0009,7,0,0,3,2.960911452770233,0.4229873503957476
382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,1-18558,12,5,1-18558,307,41,0,90,129.827343583107,0.4228903699775472
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,1-7467,10,7,1-7467,64,22,0,5,26.934852421283722,0.42085706908255816
497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,1-8493,20,18,1-8493,38,7,0,9,15.8827343583107,0.41796669363975525
311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,1-20578,13,9,1-20578,19,3,0,5,7.934852421283722,0.4176238116465117
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,1-5508,12,5,1-5508,38,5,0,11,15.856675326824188,0.41728092965326813
468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,1-6228,11,19,1-6228,48,20,0,0,20.0,0.4166666666666667
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1-9185,1,15,1-9185,31,5,0,8,12.895763874053955,0.41599238303399855
304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,1-19004,3,13,1-19004,60,12,0,13,24.830616295337677,0.4138436049222946
477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,1-9055,13,16,1-9055,12,1,0,4,4.9478819370269775,0.4123234947522481
339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,1-3523,13,16,1-3523,543,56,0,170,223.78498232364655,0.41212703927006733
208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,1-10468,18,14,1-10468,549,53,0,175,225.71983474493027,0.4111472399725506
560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,1-0027,1,12,1-0027,29,4,0,8,11.895763874053955,0.41019875427772257
471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,1-9794,9,4,1-9794,46,8,0,11,18.85667532682419,0.409927724496178
259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,1-3596,12,5,1-3596,223,43,0,49,91.36155372858047,0.4096930660474461
522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,1-5282,22,9,1-5282,17,3,0,4,6.9478819370269775,0.40869893747217517
71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,1-6532,3,13,1-6532,27,8,0,3,10.960911452770233,0.4059596834359346
149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,MLG58,2,21,MLG58,71,5,0,24,28.687291622161865,0.4040463608755192
390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,MLG64,3,13,MLG64,245,28,0,71,98.07490438222885,0.40030573217236265
231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,1-8450,7,10,1-8450,52,6,0,15,20.804557263851166,0.4000876396894455
277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,1-4051,4,12,1-4051,5,2,0,0,2.0,0.4
120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,1-10232,13,16,1-10232,5,2,0,0,2.0,0.4
414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,1-8285,17,6,1-8285,72,13,0,16,28.79152774810791,0.3998823298348321
234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,MLG29,4,12,MLG29,164,24,0,42,65.45276033878326,0.39910219718770285
167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,1-4929,15,2,1-4929,10,3,0,1,3.9869704842567444,0.39869704842567444
509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,1-18935,15,2,1-18935,30,9,0,3,11.960911452770233,0.39869704842567444
459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,1-2545,13,4,1-2545,145,30,0,28,57.63517355918884,0.3974839555806127
553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,1-5555,19,23,1-5555,10,2,0,2,3.9739409685134888,0.39739409685134885
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1-8566,1,15,1-8566,5,0,0,2,1.9739409685134888,0.39478819370269774
211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,1-5406,1,15,1-5406,10,0,0,4,3.9478819370269775,0.39478819370269774
455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,1-17790,10,2,1-17790,5,0,0,2,1.9739409685134888,0.39478819370269774
437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,1-6980,7,10,1-6980,128,0,0,51,50.335494697093964,0.3932460523210466
329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,1-1317,18,14,1-1317,414,37,0,127,162.34525150060654,0.39213828864880806
419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,1-6692,21,17,1-6692,71,15,0,13,27.830616295337677,0.3919805112019391
43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,1-8705,10,7,1-8705,48,4,0,15,18.804557263851166,0.39176160966356594
327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,P-16616,3,13,P-16616,28,8,0,3,10.960911452770233,0.39146112331322264
355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,1-9498,3,13,1-9498,64,23,0,2,24.97394096851349,0.39021782763302326
501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,1-18487,3,9,1-18487,23,5,0,4,8.947881937026978,0.38903834508812946
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,MLG39,2,21,MLG39,23,1,0,8,8.895763874053955,0.38677234235017194
74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,1-8124,22,9,1-8124,18,4,0,3,6.960911452770233,0.3867173029316796
214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,1-0053,3,13,1-0053,142,26,0,29,54.62214404344559,0.3846629862214478
276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,1-9495,10,7,1-9495,18,1,0,6,6.921822905540466,0.3845457169744704
312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,1-3108,6,3,1-3108,18,1,0,6,6.921822905540466,0.3845457169744704
266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,1-2103,1,15,1-2103,26,7,0,3,9.960911452770233,0.38311197895270127
179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,1-4052,15,7,1-4052,13,3,0,2,4.973940968513489,0.3826108437318068
57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,1-1224,18,14,1-1224,151,32,0,26,57.661232590675354,0.38186246748791625
69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,1-18498,3,13,1-18498,13,0,0,5,4.934852421283722,0.37960403240644014
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1-6098,4,12,1-6098,1327,201,0,306,503.0129681825638,0.37906026238324325
138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,1-5515,9,4,1-5515,29,9,0,2,10.973940968513489,0.3784117575349479
64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,1-9674,18,14,1-9674,144,15,0,40,54.478819370269775,0.37832513451576233
192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,1-9770,9,17,1-9770,50,4,0,15,18.804557263851166,0.3760911452770233
127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,1-9643,16,11,1-9643,8,3,0,0,3.0,0.375
537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,1-4494,1,13,1-4494,16,5,0,1,5.986970484256744,0.3741856552660465
292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,1-9997,3,13,1-9997,16,3,0,3,5.960911452770233,0.37255696579813957
186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,72-11994,6,3,72-11994,8,1,0,2,2.9739409685134888,0.3717426210641861
527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,1-5531,22,9,1-5531,8,1,0,2,2.9739409685134888,0.3717426210641861
84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,1-18714,3,13,1-18714,32,3,0,9,11.8827343583107,0.37133544869720936
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,MLG40,21,17,MLG40,51,13,0,6,18.921822905540466,0.37101613540275424
140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,1-2294,9,4,1-2294,75,10,0,18,27.7654687166214,0.37020624955495196
403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,1-1770,16,11,1-1770,35,9,0,4,12.947881937026978,0.3699394839150565
393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,1-7819,7,10,1-7819,59,7,0,15,21.804557263851166,0.36956876718391807
375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,MLG14,22,9,MLG14,232,52,0,34,85.55699646472931,0.36878015717555734
131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,1-9283,17,6,1-9283,235,24,0,63,86.1791405081749,0.36671974684329744
494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,1-3265,13,16,1-3265,19,1,0,6,6.921822905540466,0.3643064687126561
328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,1-9497,4,12,1-9497,150,23,0,32,54.58305549621582,0.3638870366414388
474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,1-8400,1,18,1-8400,33,10,0,2,11.973940968513489,0.36284669601556024
174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,MLG38,1,15,MLG38,77,19,0,9,27.8827343583107,0.36211343322481426
484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,MLG31,1,7,MLG31,33,6,0,6,11.921822905540466,0.36126736077395355
209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,1-9938,2,21,1-9938,55,8,0,12,19.843645811080933,0.3607935602014715
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,1-18409,16,11,1-18409,22,3,0,5,7.934852421283722,0.360675110058351
320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,MLG13,11,19,MLG13,140,12,0,39,50.49184888601303,0.3606560634715216
458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,1-7182,1,15,1-7182,22,2,0,6,7.921822905540466,0.3600828593427485
217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,1-9630,2,21,1-9630,33,2,0,10,11.869704842567444,0.3596880255323468
505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,1-4747,6,3,1-4747,25,4,0,5,8.934852421283722,0.3573940968513489
466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,1-5981,16,11,1-5981,28,7,0,3,9.960911452770233,0.3557468375989369
270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,1-1390,7,10,1-1390,98,15,0,20,34.73940968513489,0.3544837722972948
514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,1-11206,13,16,1-11206,14,2,0,3,4.960911452770233,0.35435081805501667
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,1-7995,7,10,1-7995,14,2,0,3,4.960911452770233,0.35435081805501667
228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,1-17835,5,8,1-17835,17,6,0,0,6.0,0.35294117647058826
354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,1-9417,18,14,1-9417,76,13,0,14,26.81758677959442,0.35286298394203186
279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,MLG43,2,21,MLG43,14,0,0,5,4.934852421283722,0.352489458663123
223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,1-0205,22,9,1-0205,34,5,0,7,11.90879338979721,0.35025862911168265
126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,1-8488,6,3,1-8488,23,7,0,1,7.986970484256744,0.34725958627203235
435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,1-9610,16,11,1-9610,49,13,0,4,16.947881937026978,0.34587514157197913
412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,1-6858,18,14,1-6858,23,3,0,5,7.934852421283722,0.3449935835340749
371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,1-1580,13,16,1-1580,400,31,0,108,137.5928122997284,0.343982030749321
184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,1-8074,3,13,1-8074,145,34,0,16,49.79152774810791,0.34338984653867527
248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,1-2400,8,1,1-2400,49,2,0,15,16.804557263851166,0.34295014824186054
487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,1-6900,12,2,1-6900,67,13,0,10,22.869704842567444,0.34133887824727527
202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,1-8988,5,8,1-8988,29,1,0,9,9.8827343583107,0.3407839433900241
359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,1-4417,5,8,1-4417,151,9,0,43,51.43973082304001,0.340660469026755
383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,1-8551,8,1,1-8551,38,5,0,8,12.895763874053955,0.3393622072119462
114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,1-7496,8,1,1-7496,246,26,0,58,83.24428808689117,0.33839141498736247
343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,1-4319,18,14,1-4319,163,24,0,31,54.596085011959076,0.3349453068218348
502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,1-20012,1,15,1-20012,12,4,0,0,4.0,0.3333333333333333
564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,1-9034,1,15,1-9034,3,1,0,0,1.0,0.3333333333333333
503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,1-9076,20,18,1-9076,9,3,0,0,3.0,0.3333333333333333
161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,MLG41,1,15,MLG41,66,15,0,7,21.90879338979721,0.33195141499692743
278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,1-10762,6,3,1-10762,6,1,0,1,1.9869704842567444,0.3311617473761241
433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,1-5654,1,15,1-5654,15,2,0,3,4.960911452770233,0.3307274301846822
441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,1-19166,9,4,1-19166,45,6,0,9,14.8827343583107,0.3307274301846822
267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,1-6181,10,7,1-6181,659,104,0,115,217.5016056895256,0.33004796007515264
507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,1-6909,7,17,1-6909,36,2,0,10,11.869704842567444,0.3297140234046512
145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,MLG06,2,21,MLG06,18,1,0,5,5.934852421283722,0.3297140234046512
436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,1-5161,7,10,1-5161,12,0,0,4,3.9478819370269775,0.3289901614189148
551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,1-9838,10,7,1-9838,3,0,0,1,0.9869704842567444,0.3289901614189148
296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,1-9404,18,14,1-9404,100,13,0,20,32.73940968513489,0.3273940968513489
251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,1-7268,17,6,1-7268,70,11,0,12,22.843645811080933,0.3263377973011562
205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,1-8018,7,10,1-8018,58,7,0,12,18.843645811080933,0.3248904450186368
364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,1-7682,17,6,1-7682,141,14,0,32,45.58305549621582,0.3232840815334455
245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,1-6647,14,22,1-6647,62,20,0,0,20.0,0.3225806451612903
226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,1-9996,6,3,1-9996,28,8,0,1,8.986970484256744,0.32096323158059803
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,MLG57,16,11,MLG57,629,111,0,92,201.80128455162048,0.3208287512744364
73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,1-5355,10,22,1-5355,53,17,0,0,17.0,0.32075471698113206
422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,1-6878,22,8,1-6878,167,8,0,46,53.40064227581024,0.31976432500485175
225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,1-9650,13,16,1-9650,25,5,0,3,7.960911452770233,0.31843645811080934
350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,1-2282,1,15,1-2282,219,45,0,25,69.67426210641861,0.3181473155544229
450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,1-2297,18,14,1-2297,25,4,0,4,7.9478819370269775,0.3179152774810791
368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,1-5197,18,14,1-5197,72,12,0,11,22.85667532682419,0.3174538239836693
88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,1-5626,6,3,1-5626,125,15,0,25,39.67426210641861,0.3173940968513489
542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,1-1191,8,1,1-1191,53,3,0,14,16.81758677959442,0.3173129581055551
309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,1-3516,8,1,1-3516,156,5,0,45,49.4136717915535,0.3167543063561122
472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,1-9518,10,7,1-9518,22,3,0,4,6.9478819370269775,0.3158128153194081
263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,1-6927,18,14,1-6927,179,18,0,39,56.49184888601303,0.3155969211509108
106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,MLG69,12,5,MLG69,576,51,0,132,181.28010392189026,0.3147224026421706
124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,1-8427,17,6,1-8427,189,15,0,45,59.4136717915535,0.31435805180716136
429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,1-6693,4,12,1-6693,98,9,0,22,30.713350653648376,0.3134015372821263
221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,1-8023,8,1,1-8023,16,3,0,2,4.973940968513489,0.31087131053209305
331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,MLG75,2,21,MLG75,185,14,0,44,57.42670130729675,0.31041460166106355
200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,1-4634,4,12,1-4634,48,7,0,8,14.895763874053955,0.3103284140427907
427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,1-9379,3,13,1-9379,58,16,0,2,17.97394096851349,0.3098955339398877
524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,1-9338,18,14,1-9338,29,5,0,4,8.947881937026978,0.30854765300093023
241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,1-19448,7,21,1-19448,45,2,0,12,13.843645811080933,0.3076365735795763
61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,1-7341,5,8,1-7341,110,15,0,19,33.75243920087814,0.3068403563716195
341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,1-0031,12,5,1-0031,13,3,0,1,3.9869704842567444,0.3066900372505188
479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,1-9286,21,17,1-9286,81,8,0,17,24.778498232364655,0.30590738558474884
319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,1-3584,4,4,1-3584,26,3,0,5,7.934852421283722,0.30518663158783543
346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,MLG32,2,21,MLG32,52,1,0,15,15.804557263851166,0.30393379353559935
246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,MLG56,20,18,MLG56,511,103,0,53,155.30943566560745,0.30393235942388935
216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,1-9887,5,8,1-9887,36,4,0,7,10.90879338979721,0.30302203860547805
253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,1-4649,15,2,1-4649,244,66,0,8,73.89576387405396,0.30285149128710637
153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,1-1350,20,18,1-1350,195,39,0,20,58.73940968513489,0.3012277419750507
