Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
141,141,141,141,141,141,141,141,141,141,141,141,141,MLG45,20,2,MLG45,70,25,1,6,1025.4769546985626,14.649670781408037
4,4,4,4,4,4,4,4,4,4,4,4,4,1-6240,20,2,1-6240,698,76,1,23,1077.82832634449,1.544166656653997
454,454,454,454,454,454,454,454,454,454,454,454,454,1-0272,9,6,1-0272,111,53,0,18,54.430864095687866,0.490368145006197
399,399,399,399,399,399,399,399,399,399,399,399,399,MLG60,15,15,MLG60,47,21,0,4,21.317969799041748,0.45357382551152653
388,388,388,388,388,388,388,388,388,388,388,388,388,MLG49,13,7,MLG49,185,76,0,12,76.95390939712524,0.41596707782229864
427,427,427,427,427,427,427,427,427,427,427,427,427,1-9379,8,21,1-9379,58,24,0,0,24.0,0.41379310344827586
302,302,302,302,302,302,302,302,302,302,302,302,302,MLG51,13,7,MLG51,248,95,0,51,99.05411493778229,0.3994117537813802
166,166,166,166,166,166,166,166,166,166,166,166,166,MLG40,14,9,MLG40,51,19,0,15,20.192386746406555,0.3959291518903246
268,268,268,268,268,268,268,268,268,268,268,268,268,MLG44,14,9,MLG44,59,22,0,12,22.953909397125244,0.3890493118156821
353,353,353,353,353,353,353,353,353,353,353,353,353,MLG50,7,4,MLG50,319,119,0,55,123.37208473682404,0.38674634713737943
217,217,217,217,217,217,217,217,217,217,217,217,217,1-9630,7,4,1-9630,33,12,0,8,12.635939598083496,0.38290726054798474
282,282,282,282,282,282,282,282,282,282,282,282,282,1-1608,4,5,1-1608,307,106,0,65,111.1670092344284,0.3621075219362489
68,68,68,68,68,68,68,68,68,68,68,68,68,1-7845,13,21,1-7845,36,13,0,0,13.0,0.3611111111111111
443,443,443,443,443,443,443,443,443,443,443,443,443,1-3447,8,21,1-3447,110,38,0,0,38.0,0.34545454545454546
332,332,332,332,332,332,332,332,332,332,332,332,332,MLG78,20,2,MLG78,80,27,0,1,27.079492449760437,0.33849365562200545
327,327,327,327,327,327,327,327,327,327,327,327,327,P-16616,8,9,P-16616,28,9,0,4,9.317969799041748,0.33278463568006245
483,483,483,483,483,483,483,483,483,483,483,483,483,1-9491,20,2,1-9491,80,26,0,5,26.397462248802185,0.3299682781100273
143,143,143,143,143,143,143,143,143,143,143,143,143,1-8928,16,11,1-8928,39,12,0,3,12.238477349281311,0.3138071115200336
199,199,199,199,199,199,199,199,199,199,199,199,199,MLG39,8,21,MLG39,23,7,0,0,7.0,0.30434782608695654
389,389,389,389,389,389,389,389,389,389,389,389,389,1-0278,8,21,1-0278,79,24,0,0,24.0,0.3037974683544304
544,544,544,544,544,544,544,544,544,544,544,544,544,1-5799,8,3,1-5799,7,2,0,1,2.079492449760437,0.2970703499657767
149,149,149,149,149,149,149,149,149,149,149,149,149,MLG58,13,7,MLG58,71,19,0,16,20.271879196166992,0.28551942529812663
433,433,433,433,433,433,433,433,433,433,433,433,433,1-5654,4,2,1-5654,15,4,0,2,4.158984899520874,0.27726565996805824
300,300,300,300,300,300,300,300,300,300,300,300,300,1-4020,17,13,1-4020,37,10,0,3,10.238477349281311,0.27671560403463
153,153,153,153,153,153,153,153,153,153,153,153,153,1-1350,20,2,1-1350,195,51,0,22,52.748833894729614,0.2705068404857929
91,91,91,91,91,91,91,91,91,91,91,91,91,72-12171,14,2,72-12171,19,5,0,1,5.079492449760437,0.26734170788212824
346,346,346,346,346,346,346,346,346,346,346,346,346,MLG32,14,9,MLG32,52,13,0,11,13.874416947364807,0.2668157105262463
463,463,463,463,463,463,463,463,463,463,463,463,463,1-1989,19,9,1-1989,46,9,0,41,12.259190440177917,0.2665041400038678
331,331,331,331,331,331,331,331,331,331,331,331,331,MLG75,15,15,MLG75,185,47,0,26,49.06680369377136,0.26522596591227765
462,462,462,462,462,462,462,462,462,462,462,462,462,1-1183,13,7,1-1183,45,7,0,57,11.53106963634491,0.2562459919187758
404,404,404,404,404,404,404,404,404,404,404,404,404,1-4682,16,15,1-4682,16,4,0,1,4.079492449760437,0.2549682781100273
123,123,123,123,123,123,123,123,123,123,123,123,123,MLG55,1,14,MLG55,92,20,0,42,23.338682889938354,0.2536813357601995
500,500,500,500,500,500,500,500,500,500,500,500,500,1-0292,17,13,1-0292,99,24,0,5,24.397462248802185,0.24643901261416348
246,246,246,246,246,246,246,246,246,246,246,246,246,MLG56,4,5,MLG56,511,114,0,146,125.6058976650238,0.24580410501961605
298,298,298,298,298,298,298,298,298,298,298,298,298,1-7019,20,2,1-7019,107,23,0,40,26.17969799041748,0.24467007467679888
193,193,193,193,193,193,193,193,193,193,193,193,193,1-9553,9,6,1-9553,23,5,0,7,5.556447148323059,0.2415846586227417
13,13,13,13,13,13,13,13,13,13,13,13,13,1-9805,16,11,1-9805,26,6,0,3,6.238477349281311,0.23994143651081964
340,340,340,340,340,340,340,340,340,340,340,340,340,1-3362,9,6,1-3362,117,26,0,26,28.066803693771362,0.2398872110578749
124,124,124,124,124,124,124,124,124,124,124,124,124,1-8427,20,2,1-8427,189,45,0,3,45.23847734928131,0.23935702301207043
128,128,128,128,128,128,128,128,128,128,128,128,128,1-19286,13,7,1-19286,40,9,0,6,9.476954698562622,0.23692386746406555
31,31,31,31,31,31,31,31,31,31,31,31,31,1-8938,11,10,1-8938,30,7,0,1,7.079492449760437,0.23598308165868123
562,562,562,562,562,562,562,562,562,562,562,562,562,1-0003,20,2,1-0003,17,4,0,0,4.0,0.23529411764705882
251,251,251,251,251,251,251,251,251,251,251,251,251,1-7268,6,12,1-7268,70,15,0,18,16.430864095687866,0.2347266299383981
203,203,203,203,203,203,203,203,203,203,203,203,203,1-1250,18,3,1-1250,34,7,0,11,7.874416947364807,0.23160049845190608
377,377,377,377,377,377,377,377,377,377,377,377,377,1-7213,14,9,1-7213,23,5,0,3,5.238477349281311,0.22775988475136136
117,117,117,117,117,117,117,117,117,117,117,117,117,1-0358,16,11,1-0358,22,5,0,0,5.0,0.22727272727272727
398,398,398,398,398,398,398,398,398,398,398,398,398,1-0303,16,11,1-0303,212,44,0,52,48.133607387542725,0.22704531786576757
558,558,558,558,558,558,558,558,558,558,558,558,558,1-0055,20,13,1-0055,18,4,0,1,4.079492449760437,0.2266384694311354
479,479,479,479,479,479,479,479,479,479,479,479,479,1-9286,4,2,1-9286,81,18,0,2,18.158984899520874,0.22418499875951697
313,313,313,313,313,313,313,313,313,313,313,313,313,1-7521,1,14,1-7521,10,2,0,3,2.238477349281311,0.2238477349281311
286,286,286,286,286,286,286,286,286,286,286,286,286,1-3587,3,22,1-3587,46,10,0,3,10.238477349281311,0.22257559454959372
161,161,161,161,161,161,161,161,161,161,161,161,161,MLG41,14,9,MLG41,66,14,0,8,14.635939598083496,0.22175666057702267
225,225,225,225,225,225,225,225,225,225,225,225,225,1-9650,3,22,1-9650,25,5,0,6,5.476954698562622,0.2190781879425049
403,403,403,403,403,403,403,403,403,403,403,403,403,1-1770,7,5,1-1770,35,7,0,8,7.635939598083496,0.2181697028023856
322,322,322,322,322,322,322,322,322,322,322,322,322,1-0296,18,3,1-0296,41,6,0,36,8.861728191375732,0.21613971198477397
408,408,408,408,408,408,408,408,408,408,408,408,408,MLG53,13,7,MLG53,91,19,0,7,19.55644714832306,0.21490601261893472
