Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,1-0003,15,21,1-0003,17,2,0,7,3.6945683658123016,0.2173275509301354
94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,1-3083,2,4,1-3083,78,13,0,16,16.87329912185669,0.2163243477161114
185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,1-8906,12,5,1-8906,15,3,0,1,3.242081195116043,0.21613874634106953
501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,1-18487,18,9,1-18487,23,4,0,4,4.968324780464172,0.2160141208897466
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1-6098,5,10,1-6098,1327,185,0,418,286.189939558506,0.21566687231236323
457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,1-8503,8,17,1-8503,16,1,0,10,3.420811951160431,0.21380074694752693
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1-9185,4,7,1-9185,31,6,0,2,6.484162390232086,0.20916652871716407
382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,1-18558,14,22,1-18558,307,54,0,42,64.16741019487381,0.20901436545561503
338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,1-6296,21,12,1-6296,254,38,0,62,53.00903409719467,0.2086969846346247
345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,1-1131,2,4,1-1131,138,23,0,22,28.325786292552948,0.2052593209605286
349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,1-3052,8,17,1-3052,166,21,0,54,34.07238453626633,0.20525532853172487
117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,1-0358,4,7,1-0358,22,4,0,2,4.484162390232086,0.20382556319236755
432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,1-6914,20,8,1-6914,73,10,0,20,14.841623902320862,0.2033099164701488
149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,MLG58,15,21,MLG58,71,10,0,18,14.357461512088776,0.20221776777589826
541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,1-5424,18,9,1-5424,5,1,0,0,1.0,0.2
323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,1-3647,2,4,1-3647,5,1,0,0,1.0,0.2
277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,1-4051,9,15,1-4051,5,1,0,0,1.0,0.2
403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,1-1770,22,1,1-1770,35,7,0,0,7.0,0.2
291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,MLG02,21,12,MLG02,320,47,0,70,63.945683658123016,0.19983026143163443
156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,1-8634,4,7,1-8634,10,1,0,4,1.9683247804641724,0.19683247804641724
171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,1-8100,5,10,1-8100,19,3,0,3,3.7262435853481293,0.19611808343937523
203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,1-1250,20,8,1-1250,34,3,0,15,6.631217926740646,0.1950358213747249
333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,1-11329,6,14,1-11329,14,2,0,3,2.7262435853481293,0.19473168466772353
141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,MLG45,7,11,MLG45,70,9,0,19,13.599542707204819,0.1942791815314974
273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,1-3589,5,10,1-3589,27,5,0,1,5.242081195116043,0.19415115537466826
268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,MLG44,14,22,MLG44,59,9,0,10,11.420811951160431,0.1935730839179734
106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,MLG69,9,15,MLG69,576,41,0,291,111.44562777876854,0.19348199267147315
414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,1-8285,19,3,1-8285,72,10,0,16,13.87329912185669,0.19268471002578735
101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,1-9892,4,7,1-9892,22,3,0,5,4.2104059755802155,0.1913820897991007
415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,1-1957,16,20,1-1957,47,7,0,8,8.936649560928345,0.190141480019752
314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,1-3139,8,17,1-3139,93,15,0,11,17.662893146276474,0.1899235822180266
318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,1-2324,3,18,1-2324,25,4,0,3,4.726243585348129,0.18904974341392516
207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,1-7058,11,19,1-7058,80,11,0,17,15.115380316972733,0.18894225396215916
247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,1-20467,11,19,1-20467,13,1,0,6,2.4524871706962585,0.18865285928432757
85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,1-8084,7,5,1-8084,82,13,0,10,15.420811951160431,0.18805868233122477
477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,1-9055,10,23,1-9055,12,2,0,1,2.242081195116043,0.1868400995930036
89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,1-18004,1,13,1-18004,12,2,0,1,2.242081195116043,0.1868400995930036
449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,1-1935,14,22,1-1935,12,2,0,1,2.242081195116043,0.1868400995930036
116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,1-20047,1,13,1-20047,20,3,0,3,3.7262435853481293,0.18631217926740645
68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,1-7845,9,15,1-7845,36,4,0,11,6.662893146276474,0.1850803651743465
454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,1-0272,10,23,1-0272,111,19,0,6,20.45248717069626,0.18425664117744378
461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,1-9651,2,4,1-9651,38,6,0,4,6.968324780464172,0.1833769679069519
164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,1-9740,6,14,1-9740,34,5,0,5,6.2104059755802155,0.18265899928177104
396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,1-9963,18,9,1-9963,116,18,0,13,21.14705553650856,0.18230220290093585
153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,1-1350,19,3,1-1350,195,25,0,43,35.40949138998985,0.1815871353332813
236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,1-7024,12,5,1-7024,498,71,0,79,90.1244144141674,0.18097271970716347
206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,1-9752,23,1,1-9752,22,3,0,4,3.9683247804641724,0.18037839911200784
282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,1-1608,19,3,1-1608,307,32,0,96,55.23979473114014,0.17993418479198742
484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,MLG31,7,11,MLG31,33,4,0,8,5.936649560928345,0.17989847154328317
372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,1-6916,14,22,1-6916,43,7,0,3,7.726243585348129,0.17968008338018907
422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,1-6878,21,12,1-6878,167,9,0,86,29.818982779979706,0.17855678311365095
306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,1-18377,8,17,1-18377,14,2,0,2,2.484162390232086,0.1774401707308633
307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,1-5530,8,17,1-5530,7,1,0,1,1.242081195116043,0.1774401707308633
555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,1-3646,11,19,1-3646,7,1,0,1,1.242081195116043,0.1774401707308633
544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,1-5799,6,14,1-5799,7,1,0,1,1.242081195116043,0.1774401707308633
97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,1-9237,11,19,1-9237,38,6,0,3,6.726243585348129,0.17700641014074026
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,1-8397,5,10,1-8397,51,2,0,29,9.02035465836525,0.17686969918363235
228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,1-17835,21,12,1-17835,17,3,0,0,3.0,0.17647058823529413
371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,1-1580,20,8,1-1580,400,50,0,85,70.57690158486366,0.17644225396215915
320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,MLG13,3,18,MLG13,140,15,0,40,24.683247804641724,0.17630891289029801
460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,1-7993,16,20,1-7993,24,3,0,5,4.2104059755802155,0.1754335823158423
267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,1-6181,21,12,1-6181,659,73,0,176,115.60629034042358,0.17542684421915566
407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,1-8421,18,9,1-8421,109,15,0,17,19.115380316972733,0.17537046162360306
296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,1-9404,2,4,1-9404,100,16,0,6,17.45248717069626,0.1745248717069626
324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,1-6734,3,9,1-6734,44,4,0,15,7.631217926740646,0.17343677106228741
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,MLG84,7,11,MLG84,63,8,0,12,10.904974341392517,0.17309483081575425
528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,1-6718,15,21,1-6718,20,2,0,6,3.4524871706962585,0.17262435853481292
417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,1-10451,17,6,1-10451,46,6,0,8,7.936649560928345,0.1725358600201814
408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,MLG53,23,1,MLG53,91,14,0,7,15.694568365812302,0.1724677842396956
330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,1-4531,8,17,1-4531,94,11,0,21,16.083705097436905,0.1711032457174139
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1-5549,15,21,1-5549,35,5,0,4,5.968324780464172,0.17052356515611922
548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,1-3087,11,19,1-3087,26,1,0,14,4.389136731624603,0.1688129512163309
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,1-7863,18,9,1-7863,351,48,0,45,58.89365378022194,0.16778818740803972
376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,1-7874,8,17,1-7874,258,18,0,104,43.17644429206848,0.16735055927158327
471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,1-9794,16,1,1-9794,46,6,0,7,7.694568365812302,0.1672732253437457
224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,1-9227,8,17,1-9227,801,92,0,172,133.6379655599594,0.16683890831455606
200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,1-4634,21,12,1-4634,48,8,0,0,8.0,0.16666666666666666
518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,1-1850,12,5,1-1850,30,4,0,4,4.968324780464172,0.16561082601547242
433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,1-5654,7,11,1-5654,15,2,0,2,2.484162390232086,0.16561082601547242
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1-7964,13,2,1-7964,202,32,0,6,33.45248717069626,0.1656063721321597
74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,1-8124,12,5,1-8124,18,1,0,8,2.9366495609283447,0.1631471978293525
480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,1-1005,5,10,1-1005,125,11,0,38,20.199085414409637,0.1615926833152771
232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,1-18371,22,20,1-18371,120,15,0,18,19.357461512088776,0.16131217926740646
443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,1-3447,13,2,1-3447,110,16,0,7,17.6945683658123,0.16085971241647548
329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,1-1317,17,6,1-1317,414,42,0,101,66.45020070672035,0.16050773117565303
270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,1-1390,13,2,1-1390,98,14,0,7,15.694568365812302,0.16014865679400309
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,1-9331,19,3,1-9331,25,4,0,0,4.0,0.16
217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,1-9630,22,23,1-9630,33,5,0,1,5.242081195116043,0.15885094530654675
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1-9722,1,13,1-9722,22,3,0,2,3.484162390232086,0.1583710177378221
311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,1-20578,10,23,1-20578,19,3,0,0,3.0,0.15789473684210525
95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,1-3312,4,7,1-3312,36,3,0,11,5.662893146276474,0.15730258739656872
285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,1-18615,1,21,1-18615,22,2,0,6,3.4524871706962585,0.1569312350316481
350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,1-2282,6,14,1-2282,219,22,0,51,34.3461409509182,0.15683169383980913
373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,1-6918,2,4,1-6918,43,6,0,3,6.726243585348129,0.15642426942670068
494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,1-3265,4,7,1-3265,19,2,0,4,2.9683247804641724,0.15622762002443014
479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,1-9286,19,3,1-9286,81,9,0,15,12.631217926740646,0.1559409620585265
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,1-7467,4,7,1-7467,64,8,0,8,9.936649560928345,0.1552601493895054
221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,1-8023,6,14,1-8023,16,2,0,2,2.484162390232086,0.1552601493895054
451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,1-4098,23,1,1-4098,16,2,0,2,2.484162390232086,0.1552601493895054
387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,1-10539,19,3,1-10539,63,7,0,11,9.662893146276474,0.15337925629010277
537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,1-4494,2,4,1-4494,16,1,0,6,2.4524871706962585,0.15328044816851616
210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,1-7842,16,20,1-7842,21,2,0,5,3.2104059755802155,0.1528764750276293
529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,1-6217,4,7,1-6217,44,6,0,3,6.726243585348129,0.15286917239427567
468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,1-6228,22,16,1-6228,48,0,0,30,7.262435853481293,0.15130074694752693
363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,1-10785,18,9,1-10785,279,32,0,41,41.92532899975777,0.15026999641490238
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,1-7066,8,17,1-7066,23,2,0,6,3.4524871706962585,0.15010813785635907
160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,1-19813,1,13,1-19813,20,3,0,0,3.0,0.15
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1-8938,2,4,1-8938,30,4,0,2,4.484162390232086,0.14947207967440287
497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,1-8493,17,6,1-8493,38,3,0,11,5.662893146276474,0.1490235038493809
251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,1-7268,19,3,1-7268,70,8,0,10,10.420811951160431,0.1488687421594347
263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,1-6927,17,6,1-6927,179,23,0,15,26.631217926740646,0.148777753780674
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,1-7140,21,12,1-7140,397,40,0,77,58.64025202393532,0.1477084433852275
123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,MLG55,6,14,MLG55,92,7,0,27,13.536192268133163,0.14713252465362134
303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,1-8157,7,11,1-8157,75,9,0,8,10.936649560928345,0.14582199414571126
332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,MLG78,2,4,MLG78,80,9,0,11,11.662893146276474,0.14578616432845592
360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,1-6611,8,17,1-6611,89,10,0,12,12.904974341392517,0.1449997117010395
290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,1-8341,8,17,1-8341,197,21,0,31,28.504517048597336,0.14469297994211847
51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,1-9925,7,11,1-9925,93,7,0,26,13.29411107301712,0.1429474308926572
170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,1-5043,18,9,1-5043,123,12,0,23,17.56786748766899,0.14282819095665847
370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,MLG62,7,11,MLG62,525,52,0,93,74.51355114579201,0.1419305736110324
498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,1-19915,18,9,1-19915,62,8,0,3,8.72624358534813,0.14074586427980854
98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,1-8127,5,10,1-8127,32,4,0,2,4.484162390232086,0.1401300746947527
473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,1-9452,2,4,1-9452,16,2,0,1,2.242081195116043,0.1401300746947527
420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,1-8172,12,8,1-8172,40,1,0,19,5.599542707204819,0.13998856768012047
208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,1-10468,17,6,1-10468,549,46,0,127,76.74431177973747,0.13978927464433055
344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,1-6035,5,10,1-6035,23,2,0,5,3.2104059755802155,0.13958286850348764
505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,1-4747,18,9,1-4747,25,3,0,2,3.484162390232086,0.13936649560928344
442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,MLG11,15,21,MLG11,87,8,0,17,12.115380316972733,0.13925724502267509
245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,1-6647,11,19,1-6647,62,3,0,23,8.567867487668991,0.13819141109143535
503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,1-9076,14,22,1-9076,9,1,0,1,1.242081195116043,0.13800902167956033
283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,1-3535,16,20,1-3535,315,34,0,38,43.19908541440964,0.13713995369653853
348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,1-17758,14,22,1-17758,40,5,0,2,5.484162390232086,0.13710405975580214
288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,1-8590,1,13,1-8590,24,3,0,1,3.242081195116043,0.13508671646316847
150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,1-7005,8,17,1-7005,285,23,0,64,38.49319648742676,0.1350638473243044
534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,1-9457,15,21,1-9457,11,1,0,2,1.4841623902320862,0.13492385365746237
58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,1-17733,17,6,1-17733,74,9,0,4,9.968324780464172,0.1347070916278942
272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,1-1570,18,9,1-1570,142,16,0,12,18.904974341392517,0.1331336221224825
72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,1-9614,4,7,1-9614,30,3,0,4,3.9683247804641724,0.1322774926821391
441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,1-19166,9,15,1-19166,45,4,0,8,5.936649560928345,0.13192554579840765
495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,MLG08,11,22,MLG08,107,9,0,21,14.083705097436905,0.13162341212557854
189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,1-9156,16,20,1-9156,268,28,0,29,35.02035465836525,0.1306729651431539
383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,1-8551,3,18,1-8551,38,3,0,8,4.936649560928345,0.12991183055074593
358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,1-9831,17,6,1-9831,132,14,0,13,17.14705553650856,0.1299019358826406
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,1-7991,22,11,1-7991,46,5,0,4,5.968324780464172,0.12974619087965591
90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,1-19222,22,16,1-19222,15,0,0,8,1.9366495609283447,0.12910997072855632
354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,1-9417,4,7,1-9417,76,3,0,28,9.778273463249207,0.12866149293748955
132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,1-9110,15,21,1-9110,29,3,0,3,3.7262435853481293,0.12849115811545272
