Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
191,191,191,191,191,191,191,191,191,MLG44,21,22,MLG44,59,8,1,11,1009.4440594017506,17.10922134579238
168,168,168,168,168,168,168,168,168,MLG45,7,16,MLG45,70,11,1,20,1013.6255625486374,14.480365179266249
54,54,54,54,54,54,54,54,54,1-1350,18,22,1-1350,195,17,1,24,1020.1506750583649,5.23154192337623
6,6,6,6,6,6,6,6,6,MLG54,7,16,MLG54,595,25,1,129,1041.9348784387112,1.7511510561995145
165,165,165,165,165,165,165,165,165,MLG59,10,19,MLG59,71,28,0,1,28.13127812743187,0.3962151848934066
36,36,36,36,36,36,36,36,36,MLG64,13,12,MLG64,245,80,0,45,85.90751573443413,0.3506429213650373
124,124,124,124,124,124,124,124,124,1-0292,21,7,1-0292,99,29,0,42,34.51368135213852,0.34862304396099514
64,64,64,64,64,64,64,64,64,MLG29,6,15,MLG29,164,44,0,64,52.40180015563965,0.3195231716807296
49,49,49,49,49,49,49,49,49,1-6974,7,16,1-6974,207,56,0,74,65.71458142995834,0.3174617460384461
75,75,75,75,75,75,75,75,75,1-2545,4,14,1-2545,145,39,0,52,45.826462626457214,0.31604456983763596
46,46,46,46,46,46,46,46,46,1-2282,13,12,1-2282,219,65,0,25,68.28195318579674,0.31178974057441433
121,121,121,121,121,121,121,121,121,1-9333,20,6,1-9333,102,28,0,23,31.019396930933,0.3041117346169902
92,92,92,92,92,92,92,92,92,1-6980,13,12,1-6980,128,34,0,36,38.7260125875473,0.3025469733402133
319,319,319,319,319,319,319,319,319,1-18935,17,5,1-18935,30,8,0,8,9.050225019454956,0.3016741673151652
270,270,270,270,270,270,270,270,270,1-9651,10,19,1-9651,38,11,0,2,11.262556254863739,0.29638305933851944
85,85,85,85,85,85,85,85,85,1-1131,10,19,1-1131,138,40,0,2,40.26255625486374,0.2917576540207517
195,195,195,195,195,195,195,195,195,1-9379,21,7,1-9379,58,15,0,12,16.575337529182434,0.2857816815376282
332,332,332,332,332,332,332,332,332,P-16616,2,23,P-16616,28,8,0,0,8.0,0.2857142857142857
43,43,43,43,43,43,43,43,43,MLG14,12,5,MLG14,232,59,0,53,65.95774075388908,0.2843006066977978
369,369,369,369,369,369,369,369,369,MLG39,21,7,MLG39,23,6,0,3,6.3938343822956085,0.27799279923024384
156,156,156,156,156,156,156,156,156,1-2294,8,14,1-2294,75,15,0,41,20.38240322470665,0.271765376329422
299,299,299,299,299,299,299,299,299,MLG31,13,12,MLG31,33,8,0,7,8.918946892023087,0.2702711179400935
51,51,51,51,51,51,51,51,51,MLG65,3,13,MLG65,201,43,0,82,53.7648064494133,0.2674865992508124
228,228,228,228,228,228,228,228,228,MLG60,4,14,MLG60,47,11,0,11,12.444059401750565,0.2647672213138418
31,31,31,31,31,31,31,31,31,1-9156,15,10,1-9156,268,66,0,35,70.59473446011543,0.26341318828401283
166,166,166,166,166,166,166,166,166,MLG58,12,5,MLG58,71,17,0,9,18.181503146886826,0.25607750911108207
57,57,57,57,57,57,57,57,57,MLG75,4,14,MLG75,185,42,0,40,47.25112509727478,0.2554114870122961
22,22,22,22,22,22,22,22,22,MLG50,12,5,MLG50,319,78,0,26,81.41323131322861,0.25521389126403954
183,183,183,183,183,183,183,183,183,1-19915,3,13,1-19915,62,11,0,31,15.069621950387955,0.24305841855464444
406,406,406,406,406,406,406,406,406,1-3265,17,8,1-3265,19,4,0,4,4.525112509727478,0.2381638163014462
74,74,74,74,74,74,74,74,74,1-8074,20,6,1-8074,145,26,0,53,32.957740753889084,0.22729476381992472
217,217,217,217,217,217,217,217,217,1-9770,15,10,1-9770,50,10,0,8,11.050225019454956,0.22100450038909913
238,238,238,238,238,238,238,238,238,1-4390,14,11,1-4390,45,9,0,7,9.918946892023087,0.22042104204495747
275,275,275,275,275,275,275,275,275,1-4020,15,10,1-4020,37,8,0,1,8.13127812743187,0.21976427371437485
145,145,145,145,145,145,145,145,145,1-9491,18,22,1-9491,80,15,0,19,17.49428442120552,0.21867855526506902
212,212,212,212,212,212,212,212,212,MLG32,21,7,MLG32,52,10,0,9,11.181503146886826,0.2150289066709005
125,125,125,125,125,125,125,125,125,1-1390,7,16,1-1390,98,19,0,13,20.706615656614304,0.2112919964960643
45,45,45,45,45,45,45,45,45,1-3596,3,13,1-3596,223,33,0,96,45.60270023345947,0.20449641360295728
132,132,132,132,132,132,132,132,132,MLG55,20,6,MLG55,92,14,0,36,18.726012587547302,0.2035436150820359
215,215,215,215,215,215,215,215,215,MLG40,15,10,MLG40,51,9,0,9,10.181503146886826,0.19963731660562403
84,84,84,84,84,84,84,84,84,1-2382,21,7,1-2382,139,25,0,20,27.62556254863739,0.1987450543067438
34,34,34,34,34,34,34,34,34,MLG51,8,17,MLG51,248,41,0,62,49.13924390077591,0.19814211250312866
257,257,257,257,257,257,257,257,257,1-19286,12,5,1-19286,40,7,0,7,7.9189468920230865,0.19797367230057716
29,29,29,29,29,29,29,29,29,1-3534,10,19,1-3534,279,50,0,39,55.11984696984291,0.19756217551915023
151,151,151,151,151,151,151,151,151,MLG38,21,7,MLG38,77,14,0,8,15.050225019454956,0.1954574677851293
143,143,143,143,143,143,143,143,143,1-9286,16,9,1-9286,81,13,0,20,15.62556254863739,0.1929081796128073
334,334,334,334,334,334,334,334,334,1-18994,8,8,1-18994,28,5,0,3,5.3938343822956085,0.19263694222484315
417,417,417,417,417,417,417,417,417,1-5425,12,5,1-5425,17,3,0,2,3.262556254863739,0.19191507381551406
236,236,236,236,236,236,236,236,236,1-9794,20,6,1-9794,46,5,0,29,8.807065695524216,0.19145794990270035
344,344,344,344,344,344,344,344,344,1-2103,21,7,1-2103,26,4,0,7,4.9189468920230865,0.18919026507781103
468,468,468,468,468,468,468,468,468,1-9946,16,9,1-9946,12,2,0,2,2.262556254863739,0.18854635457197824
430,430,430,430,430,430,430,430,430,1-8023,10,23,1-8023,16,3,0,0,3.0,0.1875
429,429,429,429,429,429,429,429,429,1-9452,21,5,1-9452,16,3,0,0,3.0,0.1875
425,425,425,425,425,425,425,425,425,1-0003,21,7,1-0003,17,3,0,1,3.1312781274318695,0.1841928310254041
392,392,392,392,392,392,392,392,392,MLG33,20,6,MLG33,20,3,0,5,3.6563906371593475,0.18281953185796737
272,272,272,272,272,272,272,272,272,1-19229,15,10,1-19229,38,6,0,7,6.9189468920230865,0.18207754979008123
244,244,244,244,244,244,244,244,244,1-19448,4,14,1-19448,45,7,0,9,8.181503146886826,0.18181118104192945
110,110,110,110,110,110,110,110,110,1-9137,20,6,1-9137,111,3,0,129,19.934878438711166,0.17959349944784836
219,219,219,219,219,219,219,219,219,1-2400,7,16,1-2400,49,8,0,6,8.787668764591217,0.1793401788692085
