Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
212,212,212,212,212,MLG32,5,MLG32,8,52,16,1,10,1024.0426502227783,19.693127888899582
34,34,34,34,34,MLG51,5,MLG51,8,248,13,2,52,2054.8217811584473,8.285571698219545
30,30,30,30,30,1-10785,8,1-10785,17,279,41,2,40,2073.1706008911133,7.430718999609725
58,58,58,58,58,MLG49,22,MLG49,21,185,18,1,25,1038.1066255569458,5.61138716517268
18,18,18,18,18,MLG63,8,MLG63,17,380,61,2,44,2096.3876609802246,5.516809634158486
54,54,54,54,54,1-1350,22,1-1350,21,195,20,1,41,1052.974865913391,5.39987110724816
45,45,45,45,45,1-3596,10,1-3596,15,223,71,1,38,1101.5620708465576,4.939740228011469
41,41,41,41,41,1-9283,5,1-9283,8,235,10,1,80,1074.3412017822266,4.571664688435007
43,43,43,43,43,MLG14,10,MLG14,15,232,33,1,26,1053.9108905792236,4.5427193559449295
31,31,31,31,31,1-9156,4,1-9156,12,268,58,1,9,1065.2383852005005,3.9747700940317183
12,12,12,12,12,1-7024,4,1-7024,12,498,74,1,183,1221.1804990768433,2.452169676861131
85,85,85,85,85,1-1131,17,1-1131,6,138,41,0,74,100.51561164855957,0.7283739974533302
51,51,51,51,51,MLG65,6,MLG65,9,201,48,0,85,116.36252689361572,0.5789180442468443
15,15,15,15,15,1-1580,18,1-1580,7,400,22,0,253,225.4790506362915,0.5636976265907288
239,239,239,239,239,1-5002,17,1-5002,3,45,17,0,10,25.04265022277832,0.5565033382839627
28,28,28,28,28,1-7005,13,1-7005,4,285,48,0,135,156.57577800750732,0.5493886947631836
245,245,245,245,245,1-1183,4,1-1183,12,45,2,0,27,23.715155601501465,0.5270034578111437
166,166,166,166,166,MLG58,16,MLG58,11,71,19,0,22,36.693830490112305,0.5168145139452437
82,82,82,82,82,1-8188,21,1-8188,20,140,7,0,79,70.53693675994873,0.5038352625710624
98,98,98,98,98,1-5043,3,1-5043,13,123,8,0,63,58.66869640350342,0.47698127157319853
151,151,151,151,151,MLG38,14,MLG38,2,77,19,0,22,36.693830490112305,0.4765432531183416
161,161,161,161,161,1-8285,14,1-8285,2,72,29,0,6,33.82559013366699,0.4697998629675971
79,79,79,79,79,1-0129,3,1-0129,13,142,23,0,54,66.43031120300293,0.46781909297889385
165,165,165,165,165,MLG59,4,MLG59,12,71,24,0,11,32.84691524505615,0.4626326090852979
84,84,84,84,84,1-2382,14,1-2382,6,139,46,0,20,62.08530044555664,0.44665683773781756
174,174,174,174,174,MLG41,14,MLG41,2,66,23,0,8,29.434120178222656,0.4459715178518584
432,432,432,432,432,1-3089,19,1-3089,3,16,3,0,5,7.02132511138916,0.4388328194618225
343,343,343,343,343,MLG67,16,MLG67,11,27,7,0,6,11.825590133666992,0.4379848197654442
132,132,132,132,132,MLG55,11,MLG55,14,92,12,0,35,40.14927577972412,0.4364051715187404
4,4,4,4,4,MLG68,20,MLG68,19,642,48,0,287,278.8240613937378,0.4343053915790308
121,121,121,121,121,1-9333,9,1-9333,16,102,12,0,40,44.17060089111328,0.4330451067756204
29,29,29,29,29,1-3534,17,1-3534,6,279,60,0,75,120.3198766708374,0.43125403824672903
46,46,46,46,46,1-2282,14,1-2282,2,219,74,0,25,94.1066255569458,0.42971061898148766
268,268,268,268,268,1-8493,3,1-8493,13,38,0,0,20,16.08530044555664,0.42329738014622736
224,224,224,224,224,1-9277,13,1-9277,4,48,3,0,21,19.889565467834473,0.4143659472465515
55,55,55,55,55,1-1462,6,1-1462,9,192,40,0,49,79.40898609161377,0.41358846922715503
299,299,299,299,299,MLG31,14,MLG31,2,33,8,0,7,13.629855155944824,0.4130259138165098
6,6,6,6,6,MLG54,6,MLG54,9,595,31,0,267,245.73876094818115,0.41300632092131284
115,115,115,115,115,1-8421,3,1-8421,13,109,4,0,51,45.017516136169434,0.413004735194215
40,40,40,40,40,1-7807,16,1-7807,11,239,64,0,43,98.58339595794678,0.4124828282759279
163,163,163,163,163,1-6692,9,1-6692,16,71,13,0,20,29.08530044555664,0.409652118951502
5,5,5,5,5,MLG57,11,MLG57,14,629,87,0,211,256.69991970062256,0.4081079804461408
11,11,11,11,11,MLG56,12,MLG56,5,511,117,0,113,207.88194751739502,0.4068139873138846
555,555,555,555,555,1-6028,20,1-6028,19,2,0,0,1,0.804265022277832,0.402132511138916
551,551,551,551,551,1-19567,13,1-19567,4,2,0,0,1,0.804265022277832,0.402132511138916
540,540,540,540,540,1-9733,20,1-9733,19,4,0,0,2,1.608530044555664,0.402132511138916
556,556,556,556,556,1-9455,12,1-9455,5,2,0,0,1,0.804265022277832,0.402132511138916
553,553,553,553,553,1-4847,17,1-4847,6,2,0,0,1,0.804265022277832,0.402132511138916
545,545,545,545,545,1-4926,1,1-4926,1,4,0,0,2,1.608530044555664,0.402132511138916
127,127,127,127,127,1-5891,20,1-5891,19,96,4,0,43,38.58339595794678,0.4019103745619456
22,22,22,22,22,MLG50,11,MLG50,14,319,75,0,64,126.47296142578125,0.3964669637171826
177,177,177,177,177,1-9498,3,1-9498,13,64,2,0,29,25.32368564605713,0.39568258821964264
156,156,156,156,156,1-2294,15,1-2294,10,75,20,0,12,29.651180267333984,0.3953490702311198
129,129,129,129,129,1-4531,13,1-4531,4,94,17,0,25,37.1066255569458,0.39475133571218934
195,195,195,195,195,1-9379,10,1-9379,15,58,11,0,14,22.25971031188965,0.3837881088256836
162,162,162,162,162,1-7614,5,1-7614,8,72,5,0,28,27.519420623779297,0.382214175330268
274,274,274,274,274,1-7744,17,1-7744,6,37,6,0,10,14.04265022277832,0.37953108710211675
426,426,426,426,426,1-3639,3,1-3639,13,17,0,0,8,6.434120178222656,0.37847765754250917
443,443,443,443,443,1-19222,13,1-19222,4,15,0,0,7,5.629855155944824,0.3753236770629883
91,91,91,91,91,1-9270,3,1-9270,13,128,17,0,38,47.56207084655762,0.3715786784887314
348,348,348,348,348,1-3087,6,1-3087,9,26,0,0,12,9.651180267333984,0.3711992410513071
176,176,176,176,176,1-6561,3,1-6561,13,65,4,0,25,24.1066255569458,0.37087116241455076
358,358,358,358,358,1-8627,8,1-8627,17,25,2,0,9,9.238385200500488,0.36953540802001955
412,412,412,412,412,1-0055,22,1-0055,21,18,1,0,7,6.629855155944824,0.36832528644137913
281,281,281,281,281,1-3312,15,1-3312,10,36,2,0,14,13.259710311889648,0.36832528644137913
468,468,468,468,468,1-9946,4,1-9946,12,12,2,0,3,4.412795066833496,0.3677329222361247
193,193,193,193,193,1-8094,13,1-8094,4,58,6,0,19,21.28103542327881,0.36691440384963464
88,88,88,88,88,1-8267,16,1-8267,6,133,39,0,12,48.651180267333984,0.3657983478746916
262,262,262,262,262,1-8172,11,1-8172,14,40,9,0,7,14.629855155944824,0.3657463788986206
37,37,37,37,37,1-5775,20,1-5775,19,244,26,0,78,88.7326717376709,0.3636584907281594
70,70,70,70,70,1-1224,15,1-1224,10,151,15,0,49,54.40898609161377,0.36032441120274017
362,362,362,362,362,1-1827,6,1-1827,9,24,7,0,2,8.608530044555664,0.358688751856486
153,153,153,153,153,1-9516,13,1-9516,4,76,11,0,20,27.08530044555664,0.3563855321783769
277,277,277,277,277,1-10060,18,1-10060,7,36,8,0,6,12.825590133666992,0.3562663926018609
257,257,257,257,257,1-19286,7,1-19286,18,40,7,0,9,14.238385200500488,0.3559596300125122
93,93,93,93,93,MLG52,6,MLG52,9,125,7,0,46,43.99619102478027,0.3519695281982422
53,53,53,53,53,1-8341,13,1-8341,4,197,22,0,58,68.64737129211426,0.3484638136655546
140,140,140,140,140,1-8066,5,1-8066,8,86,13,0,21,29.889565467834473,0.3475530868352846
203,203,203,203,203,1-9938,15,1-9938,10,55,7,0,15,19.06397533416748,0.34661773334849966
482,482,482,482,482,1-9457,6,1-9457,9,11,3,0,1,3.804265022277832,0.3458422747525302
126,126,126,126,126,1-6693,7,1-6693,18,98,12,0,27,33.715155601501465,0.3440322000153211
242,242,242,242,242,1-3206,18,1-3206,7,45,4,0,14,15.259710311889648,0.33910467359754776
439,439,439,439,439,1-4682,10,1-4682,15,16,3,0,3,5.412795066833496,0.3382996916770935
208,208,208,208,208,1-5355,23,1-5355,22,53,9,0,11,17.846915245056152,0.33673424990671985
2,2,2,2,2,1-6240,5,1-6240,8,698,39,0,243,234.43640041351318,0.3358687685007352
100,100,100,100,100,1-5172,17,1-5172,13,120,25,0,19,40.28103542327881,0.3356752951939901
476,476,476,476,476,1-2178,6,1-2178,9,12,0,0,5,4.02132511138916,0.3351104259490967
38,38,38,38,38,1-4649,13,1-4649,4,244,21,0,75,81.3198766708374,0.3332781830772025
1,1,1,1,1,1-9227,13,1-9227,4,801,82,0,229,266.17669010162354,0.33230548077605937
13,13,13,13,13,1-1258,8,1-1258,17,435,39,0,130,143.55445289611816,0.3300102365428004
112,112,112,112,112,1-3447,13,1-3447,4,110,8,0,35,36.14927577972412,0.3286297798156738
384,384,384,384,384,1-0358,16,1-0358,11,22,4,0,4,7.217060089111328,0.3280481858686967
74,74,74,74,74,1-8074,9,1-8074,16,145,16,0,39,47.36633586883545,0.32666438530231345
505,505,505,505,505,1-9855,4,1-9855,12,8,1,0,2,2.608530044555664,0.326066255569458
130,130,130,130,130,1-3139,13,1-3139,4,93,11,0,24,30.30236053466797,0.3258318337061072
19,19,19,19,19,1-7863,3,1-7863,13,351,11,0,128,113.9459228515625,0.3246322588363604
20,20,20,20,20,1-8067,15,1-8067,10,322,53,0,64,104.47296142578125,0.3244501907632958
49,49,49,49,49,1-6974,4,1-6974,12,207,9,0,72,66.9070816040039,0.3232226164444633
8,8,8,8,8,1-10468,15,1-10468,10,549,56,0,150,176.6397533416748,0.3217481845932146
355,355,355,355,355,1-4747,3,1-4747,13,25,0,0,10,8.04265022277832,0.3217060089111328
535,535,535,535,535,1-8566,15,1-8566,10,5,0,0,2,1.608530044555664,0.3217060089111328
27,27,27,27,27,1-1608,12,1-1608,5,307,73,0,32,98.73648071289062,0.3216172010191877
304,304,304,304,304,1-1592,13,1-1592,4,32,3,0,9,10.238385200500488,0.31994953751564026
329,329,329,329,329,1-5980,7,1-5980,18,29,2,0,9,9.238385200500488,0.31856500691380996
425,425,425,425,425,1-0003,23,1-0003,22,17,3,0,3,5.412795066833496,0.31839970981373505
300,300,300,300,300,1-18709,7,1-18709,18,33,4,0,8,10.434120178222656,0.3161854599461411
218,218,218,218,218,1-9610,9,1-9610,16,49,1,0,18,15.476770401000977,0.31585245716328525
372,372,372,372,372,1-9553,3,1-9553,13,23,0,0,9,7.238385200500488,0.3147124000217604
441,441,441,441,441,1-9997,7,1-9997,18,16,1,0,5,5.02132511138916,0.3138328194618225
94,94,94,94,94,1-1005,7,1-1005,18,125,11,0,35,39.14927577972412,0.313194206237793
104,104,104,104,104,1-9394,9,1-9394,16,117,6,0,38,36.56207084655762,0.31249633202186
297,297,297,297,297,1-9630,8,1-9630,17,33,7,0,4,10.217060089111328,0.30960788148822205
97,97,97,97,97,1-1833,11,1-1833,14,124,7,0,39,38.36633586883545,0.3094059344260923
461,461,461,461,461,1-2153,4,1-2153,12,13,0,0,5,4.02132511138916,0.3093327008760892
122,122,122,122,122,1-9404,15,1-9404,10,100,9,0,27,30.715155601501465,0.30715155601501465
14,14,14,14,14,1-1317,15,1-1317,10,414,22,0,130,126.55445289611816,0.3056870842901405
258,258,258,258,258,1-17758,6,1-17758,9,40,9,0,4,12.217060089111328,0.3054265022277832
0,0,0,0,0,1-6098,7,1-6098,18,1327,160,0,305,405.30083179473877,0.30542639924245574
376,376,376,376,376,1-18487,3,1-18487,13,23,3,0,5,7.02132511138916,0.30527500484300696
266,266,266,266,266,1-9496,4,1-9496,12,39,7,0,6,11.825590133666992,0.3032202598376152
123,123,123,123,123,1-11350,19,1-11350,3,100,11,0,24,30.30236053466797,0.3030236053466797
169,169,169,169,169,1-7268,22,1-7268,21,70,5,0,20,21.08530044555664,0.3012185777936663
448,448,448,448,448,MLG42,5,MLG42,8,14,1,0,4,4.217060089111328,0.3012185777936663
332,332,332,332,332,P-16616,10,P-16616,15,28,6,0,3,8.412795066833496,0.30045696667262484
437,437,437,437,437,1-4098,18,1-4098,7,16,4,0,1,4.804265022277832,0.3002665638923645
23,23,23,23,23,1-7866,18,1-7866,7,318,22,0,91,95.18811702728271,0.29933370134365633
118,118,118,118,118,MLG15,19,MLG15,9,105,8,0,29,31.32368564605713,0.2983208156767346
217,217,217,217,217,1-9770,11,1-9770,14,50,6,0,11,14.846915245056152,0.29693830490112305
87,87,87,87,87,1-3141,3,1-3141,13,136,9,0,39,40.36633586883545,0.2968112931532018
296,296,296,296,296,1-0205,5,1-0205,8,34,2,0,10,10.04265022277832,0.29537206537583294
227,227,227,227,227,1-1957,11,1-1957,14,47,5,0,11,13.846915245056152,0.29461521797991813
