Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
161,161,161,161,161,161,161,161,161,161,161,161,161,161,MLG41,7,17,MLG41,66,21,1,15,1034.2161378860474,15.66994148312193
345,345,345,345,345,345,345,345,345,345,345,345,345,345,1-1131,3,7,1-1131,138,26,1,65,1083.2699308395386,7.849782107532889
391,391,391,391,391,391,391,391,391,391,391,391,391,391,MLG30,3,7,MLG30,208,46,1,31,1073.3133516311646,5.160160344380599
259,259,259,259,259,259,259,259,259,259,259,259,259,259,1-3596,7,17,1-3596,223,43,1,100,1131.1075859069824,5.072231326937141
365,365,365,365,365,365,365,365,365,365,365,365,365,365,MLG48,19,16,MLG48,159,107,0,46,147.5294895172119,0.9278584246365529
434,434,434,434,434,434,434,434,434,434,434,434,434,434,MLG59,18,11,MLG59,71,38,0,18,53.859365463256836,0.7585826121585469
270,270,270,270,270,270,270,270,270,270,270,270,270,270,1-1390,7,17,1-1390,98,54,0,13,65.45398616790771,0.6678978180398747
232,232,232,232,232,232,232,232,232,232,232,232,232,232,1-18371,15,8,1-18371,120,15,0,73,79.31853771209717,0.6609878142674764
342,342,342,342,342,342,342,342,342,342,342,342,342,342,MLG65,9,4,MLG65,201,69,0,71,131.55638599395752,0.654509383054515
549,549,549,549,549,549,549,549,549,549,549,549,549,549,1-4842,13,12,1-4842,6,3,0,1,3.881075859069824,0.6468459765116373
412,412,412,412,412,412,412,412,412,412,412,412,412,412,1-6858,15,8,1-6858,23,6,0,9,13.929682731628418,0.6056383796360182
500,500,500,500,500,500,500,500,500,500,500,500,500,500,1-0292,3,7,1-0292,99,22,0,43,59.88626194000244,0.6049117367677014
471,471,471,471,471,471,471,471,471,471,471,471,471,471,1-9794,17,5,1-9794,46,16,0,12,26.57291030883789,0.5776719632356063
106,106,106,106,106,106,106,106,106,106,106,106,106,106,MLG69,17,5,MLG69,576,185,0,166,331.2585926055908,0.5751017232735952
352,352,352,352,352,352,352,352,352,352,352,352,352,352,MLG63,13,12,MLG63,380,117,0,114,217.44264793395996,0.5722174945630525
414,414,414,414,414,414,414,414,414,414,414,414,414,414,1-8285,4,9,1-8285,72,18,0,26,40.90797233581543,0.5681662824418809
488,488,488,488,488,488,488,488,488,488,488,488,488,488,1-11350,16,19,1-11350,100,22,0,39,56.361958503723145,0.5636195850372314
346,346,346,346,346,346,346,346,346,346,346,346,346,346,MLG32,4,9,MLG32,52,23,0,7,29.16753101348877,0.5609140579517071
432,432,432,432,432,432,432,432,432,432,432,432,432,432,1-6914,20,16,1-6914,73,40,0,1,40.881075859069824,0.5600147377954771
279,279,279,279,279,279,279,279,279,279,279,279,279,279,MLG43,4,9,MLG43,14,5,0,3,7.643227577209473,0.5459448269435337
149,149,149,149,149,149,149,149,149,149,149,149,149,149,MLG58,15,8,MLG58,71,18,0,23,38.26474475860596,0.5389400670226191
