,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,MLG56,18,4,MLG56,511,81,1,44,1121.7206299304962,2.195148003777879
1,MLG54,18,4,MLG54,595,34,1,51,1081.1989119648931,1.8171410285124256
2,1-11350,15,13,1-11350,100,50,0,26,74.06219041347504,0.7406219041347504
3,MLG62,20,7,MLG62,525,110,0,294,382.08784544467926,0.7277863722755795
4,MLG31,15,13,MLG31,33,12,0,12,23.105626344680783,0.7001704952933572
5,1-8544,19,7,1-8544,54,28,0,5,32.62734431028366,0.6042100798200678
6,1-7024,7,9,1-7024,498,60,0,254,295.06909096241,0.5925082147839558
7,1-8400,7,7,1-8400,33,16,0,3,18.7764065861702,0.5689820177627333
8,1-1258,7,9,1-1258,435,15,0,251,247.2926843762397,0.5684889296005512
9,1-3523,6,6,1-3523,543,148,0,170,305.32970654964447,0.5623014853584613
10,1-3596,20,7,1-3596,223,44,0,86,123.59032213687895,0.5542166911967666
11,1-6878,13,16,1-6878,167,6,0,93,92.06860417127608,0.5513090070136293
12,MLG15,2,18,MLG15,105,45,0,13,57.03109520673752,0.5431532876832145
13,MLG50,17,5,MLG50,319,49,0,133,172.08735865354538,0.5394588045565686
14,1-0292,13,16,1-0292,99,9,0,45,50.64609879255295,0.5115767554803328
15,1-9286,10,12,1-9286,81,27,0,14,39.95656406879425,0.4932909144295586
16,1-3206,6,6,1-3206,45,11,0,12,22.105626344680783,0.4912361409929063
17,1-7682,10,13,1-7682,141,35,0,37,69.24234789609909,0.4910804815326177
18,MLG51,17,5,MLG51,248,62,0,58,115.67719399929048,0.4664402983842357
19,1-19568,13,16,1-19568,2,0,0,1,0.9254688620567322,0.4627344310283661
20,1-7204,14,8,1-7204,26,12,0,0,12.0,0.4615384615384615
21,MLG65,16,18,MLG65,201,32,0,64,91.23000717163086,0.4538806326946809
22,1-8397,10,12,1-8397,51,12,0,12,23.105626344680783,0.4530514969545252
23,1-6035,19,3,1-6035,23,2,0,9,10.32921975851059,0.4490965112395909
24,1-9457,15,13,1-9457,11,4,0,1,4.925468862056732,0.447769896550612
25,1-7005,9,14,1-7005,285,7,0,130,127.31095206737518,0.4467050949732462
