Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
174,174,174,174,174,174,174,174,174,174,174,MLG38,14,24,MLG38,77,12,1,0,1012.0,13.142857142857142
123,123,123,123,123,123,123,123,123,123,123,MLG55,14,24,MLG55,92,6,1,0,1006.0,10.934782608695652
345,345,345,345,345,345,345,345,345,345,345,1-1131,10,17,1-1131,138,86,0,15,90.18420046567917,0.6535086990266606
434,434,434,434,434,434,434,434,434,434,434,MLG59,1,5,MLG59,71,28,0,7,29.952626883983612,0.42186798428145933
327,327,327,327,327,327,327,327,327,327,327,P-16616,10,7,P-16616,28,7,0,16,11.463147163391113,0.40939811297825407
331,331,331,331,331,331,331,331,331,331,331,MLG75,20,11,MLG75,185,68,0,16,72.46314716339111,0.3916926873696817
214,214,214,214,214,214,214,214,214,214,214,1-0053,1,5,1-0053,142,52,0,12,55.347360372543335,0.38977014346861505
427,427,427,427,427,427,427,427,427,427,427,1-9379,20,11,1-9379,58,19,0,12,22.347360372543335,0.3852993167679885
398,398,398,398,398,398,398,398,398,398,398,1-0303,15,13,1-0303,212,67,0,31,75.64734762907028,0.3568271114578787
391,391,391,391,391,391,391,391,391,391,391,MLG30,7,12,MLG30,208,60,0,36,70.04208111763,0.33674077460399043
149,149,149,149,149,149,149,149,149,149,149,MLG58,22,9,MLG58,71,20,0,13,23.62630707025528,0.33276488831345463
484,484,484,484,484,484,484,484,484,484,484,MLG31,12,3,MLG31,33,8,0,8,10.231573581695557,0.31004768429380475
422,422,422,422,422,422,422,422,422,422,422,1-6878,7,12,1-6878,167,20,0,112,51.24203014373779,0.30683850385471734
141,141,141,141,141,141,141,141,141,141,141,MLG45,21,2,MLG45,70,17,0,16,21.463147163391113,0.3066163880484445
440,440,440,440,440,440,440,440,440,440,440,MLG52,10,17,MLG52,125,34,0,11,37.06841367483139,0.29654730939865115
375,375,375,375,375,375,375,375,375,375,375,MLG14,22,9,MLG14,232,63,0,19,68.29998725652695,0.2943964967953748
520,520,520,520,520,520,520,520,520,520,520,1-2034,11,3,1-2034,16,3,0,6,4.6736801862716675,0.2921050116419792
419,419,419,419,419,419,419,419,419,419,419,1-6692,11,8,1-6692,71,13,0,26,20.25261414051056,0.2852480864860642
340,340,340,340,340,340,340,340,340,340,340,1-3362,4,7,1-3362,117,30,0,12,33.347360372543335,0.28502017412430203
394,394,394,394,394,394,394,394,394,394,394,1-2423,7,12,1-2423,79,8,0,52,22.505228281021118,0.2848763073546977
562,562,562,562,562,562,562,562,562,562,562,1-0003,1,15,1-0003,17,4,0,3,4.836840093135834,0.2845200054785785
353,353,353,353,353,353,353,353,353,353,353,MLG50,22,9,MLG50,319,65,0,92,90.6630961894989,0.2842103328824417
302,302,302,302,302,302,302,302,302,302,302,MLG51,17,14,MLG51,248,54,0,57,69.89996176958084,0.2818546845547615
392,392,392,392,392,392,392,392,392,392,392,1-9609,22,12,1-9609,25,5,0,6,6.6736801862716675,0.2669472074508667
399,399,399,399,399,399,399,399,399,399,399,MLG60,11,3,MLG60,47,6,0,23,12.415774047374725,0.264165405263292
95,95,95,95,95,95,95,95,95,95,95,1-3312,4,17,1-3312,36,8,0,5,9.394733488559723,0.260964819126659
161,161,161,161,161,161,161,161,161,161,161,MLG41,11,3,MLG41,66,13,0,15,17.18420046567917,0.2603666737224116
106,106,106,106,106,106,106,106,106,106,106,MLG69,12,16,MLG69,576,90,0,213,149.4156466126442,0.25940216425806284
166,166,166,166,166,166,166,166,166,166,166,MLG40,11,3,MLG40,51,10,0,11,13.06841367483139,0.25624340538885076
459,459,459,459,459,459,459,459,459,459,459,1-2545,20,11,1-2545,145,31,0,22,37.13682734966278,0.2561160506873295
390,390,390,390,390,390,390,390,390,390,390,MLG64,11,3,MLG64,245,49,0,49,62.668388187885284,0.2557893395423889
428,428,428,428,428,428,428,428,428,428,428,1-2701,1,7,1-2701,61,15,0,1,15.278946697711945,0.2504745360280647
119,119,119,119,119,119,119,119,119,119,119,1-5929,9,6,1-5929,4,1,0,0,1.0,0.25
268,268,268,268,268,268,268,268,268,268,268,MLG44,11,3,MLG44,59,11,0,12,14.347360372543335,0.2431755995346328
292,292,292,292,292,292,292,292,292,292,292,1-9997,3,20,1-9997,16,3,0,3,3.8368400931358337,0.2398025058209896
231,231,231,231,231,231,231,231,231,231,231,1-8450,12,8,1-8450,52,11,0,5,12.394733488559723,0.23836025939537928
533,533,533,533,533,533,533,533,533,533,533,1-7530,12,16,1-7530,25,5,0,3,5.836840093135834,0.23347360372543335
311,311,311,311,311,311,311,311,311,311,311,1-20578,15,13,1-20578,19,3,0,5,4.394733488559723,0.2313017625557749
282,282,282,282,282,282,282,282,282,282,282,1-1608,19,15,1-1608,307,55,0,56,70.6210150718689,0.230035879712928
236,236,236,236,236,236,236,236,236,236,236,1-7024,15,13,1-7024,498,89,0,89,113.82625609636307,0.228566779309966
420,420,420,420,420,420,420,420,420,420,420,1-8172,6,8,1-8172,40,8,0,4,9.115786790847778,0.22789466977119446
189,189,189,189,189,189,189,189,189,189,189,1-9156,16,8,1-9156,268,36,0,88,60.54730939865112,0.2259227962636236
354,354,354,354,354,354,354,354,354,354,354,1-9417,9,6,1-9417,76,10,0,25,16.973667442798615,0.2233377295105081
435,435,435,435,435,435,435,435,435,435,435,1-9610,16,8,1-9610,49,7,0,14,10.905253767967224,0.22255619934626988
99,99,99,99,99,99,99,99,99,99,99,1-5775,22,9,1-5775,244,47,0,26,54.25261414051056,0.22234677926438753
263,263,263,263,263,263,263,263,263,263,263,1-6927,4,7,1-6927,179,35,0,15,39.18420046567917,0.21890614785295626
355,355,355,355,355,355,355,355,355,355,355,1-9498,6,1,1-9498,64,14,0,0,14.0,0.21875
539,539,539,539,539,539,539,539,539,539,539,1-9436,4,11,1-9436,21,4,0,2,4.557893395423889,0.2170425426392328
14,14,14,14,14,14,14,14,14,14,14,1-6098,21,2,1-6098,1327,245,0,154,287.95779144763947,0.21699908925971323
5,5,5,5,5,5,5,5,5,5,5,1-5549,4,17,1-5549,35,7,0,2,7.557893395423889,0.2159398112978254
328,328,328,328,328,328,328,328,328,328,328,1-9497,1,2,1-9497,150,28,0,15,32.18420046567917,0.21456133643786113
224,224,224,224,224,224,224,224,224,224,224,1-9227,18,10,1-9227,801,101,0,248,170.17878103256226,0.2124579039108143
443,443,443,443,443,443,443,443,443,443,443,1-3447,18,10,1-3447,110,8,0,53,22.784174978733063,0.20712886344302783
560,560,560,560,560,560,560,560,560,560,560,1-0027,3,20,1-0027,29,4,0,7,5.952626883983612,0.2052629959994349
253,253,253,253,253,253,253,253,253,253,253,1-4649,18,10,1-4649,244,19,0,110,49.684136748313904,0.20362351126358158
470,470,470,470,470,470,470,470,470,470,470,1-1204,8,4,1-1204,39,4,0,14,7.905253767967224,0.20269881456326216
471,471,471,471,471,471,471,471,471,471,471,1-9794,12,8,1-9794,46,4,0,19,9.299987256526947,0.20217363601145538
283,283,283,283,283,283,283,283,283,283,283,1-3535,16,8,1-3535,315,25,0,138,63.49464428424835,0.20157029931507414
322,322,322,322,322,322,322,322,322,322,322,1-0296,22,9,1-0296,41,6,0,8,8.231573581695557,0.20077008735842822
261,261,261,261,261,261,261,261,261,261,261,1-1942,3,20,1-1942,34,4,0,10,6.789466977119446,0.19969020520939545
454,454,454,454,454,454,454,454,454,454,454,1-0272,13,18,1-0272,111,7,0,53,21.784174978733063,0.1962538286372348
407,407,407,407,407,407,407,407,407,407,407,1-8421,6,1,1-8421,109,19,0,8,21.231573581695557,0.1947850787311519
462,462,462,462,462,462,462,462,462,462,462,1-1183,2,14,1-1183,45,4,0,17,8.742093861103058,0.19426875246895683
150,150,150,150,150,150,150,150,150,150,150,1-7005,18,10,1-7005,285,33,0,79,55.03678911924362,0.19311154076927586
319,319,319,319,319,319,319,319,319,319,319,1-3584,20,2,1-3584,26,5,0,0,5.0,0.19230769230769232
73,73,73,73,73,73,73,73,73,73,73,1-5355,4,1,1-5355,53,6,0,15,10.184200465679169,0.19215472576753148
507,507,507,507,507,507,507,507,507,507,507,1-6909,6,1,1-6909,36,1,0,21,6.857880651950836,0.19049668477641213
488,488,488,488,488,488,488,488,488,488,488,1-11350,8,4,1-11350,100,9,0,36,19.042081117630005,0.19042081117630005
376,376,376,376,376,376,376,376,376,376,376,1-7874,18,10,1-7874,258,34,0,54,49.06312167644501,0.1901671382807946
540,540,540,540,540,540,540,540,540,540,540,1-5413,3,20,1-5413,39,6,0,5,7.394733488559723,0.18960855098871085
234,234,234,234,234,234,234,234,234,234,234,MLG29,2,23,MLG29,164,26,0,18,31.021040558815002,0.18915268633423782
241,241,241,241,241,241,241,241,241,241,241,1-19448,16,8,1-19448,45,6,0,9,8.510520279407501,0.18912267287572224
414,414,414,414,414,414,414,414,414,414,414,1-8285,19,15,1-8285,72,8,0,20,13.578933954238892,0.1885963049199846
429,429,429,429,429,429,429,429,429,429,429,1-6693,21,2,1-6693,98,14,0,16,18.463147163391113,0.18839946085092973
388,388,388,388,388,388,388,388,388,388,388,MLG49,17,14,MLG49,185,20,0,53,34.78417497873306,0.18802256745261114
380,380,380,380,380,380,380,380,380,380,380,1-7004,13,18,1-7004,381,54,0,60,70.73680186271667,0.1856608972774716
338,338,338,338,338,338,338,338,338,338,338,1-6296,7,12,1-6296,254,32,0,53,46.78417497873306,0.1841896652706026
412,412,412,412,412,412,412,412,412,412,412,1-6858,3,20,1-6858,23,2,0,8,4.231573581695557,0.18398146007371985
202,202,202,202,202,202,202,202,202,202,202,1-8988,22,11,1-8988,29,5,0,1,5.278946697711945,0.18203264474868774
51,51,51,51,51,51,51,51,51,51,51,1-9925,22,9,1-9925,93,15,0,6,16.673680186271667,0.17928688372335128
386,386,386,386,386,386,386,386,386,386,386,MLG68,20,11,MLG68,642,66,0,176,115.09461879730225,0.17927510716090692
92,92,92,92,92,92,92,92,92,92,92,1-7807,13,18,1-7807,239,17,0,92,42.6630961894989,0.17850667861715022
209,209,209,209,209,209,209,209,209,209,209,1-9938,4,6,1-9938,55,5,0,17,9.742093861103058,0.17712897929278287
244,244,244,244,244,244,244,244,244,244,244,MLG57,17,14,MLG57,629,55,0,202,111.3472329378128,0.17702262788205533
314,314,314,314,314,314,314,314,314,314,314,1-3139,3,20,1-3139,93,10,0,23,16.415774047374725,0.17651369943413683
267,267,267,267,267,267,267,267,267,267,267,1-6181,7,12,1-6181,659,71,0,160,115.63147163391113,0.17546505559015346
364,364,364,364,364,364,364,364,364,364,364,1-7682,1,5,1-7682,141,21,0,13,24.62630707025528,0.17465466007273248
382,382,382,382,382,382,382,382,382,382,382,1-18558,8,4,1-18558,307,26,0,98,53.33677637577057,0.1737354279341061
478,478,478,478,478,478,478,478,478,478,478,1-9394,16,8,1-9394,117,13,0,26,20.25261414051056,0.17309926615820992
468,468,468,468,468,468,468,468,468,468,468,1-6228,1,5,1-6228,48,3,0,19,8.299987256526947,0.17291640117764473
315,315,315,315,315,315,315,315,315,315,315,1-1769,4,7,1-1769,89,12,0,12,15.347360372543335,0.1724422513768914
225,225,225,225,225,225,225,225,225,225,225,1-9650,5,21,1-9650,25,4,0,1,4.278946697711945,0.17115786790847778
157,157,157,157,157,157,157,157,157,157,157,1-6061,2,23,1-6061,40,6,0,3,6.836840093135834,0.17092100232839585
305,305,305,305,305,305,305,305,305,305,305,1-7866,8,4,1-7866,318,37,0,62,54.294695258140564,0.17073803540295776
513,513,513,513,513,513,513,513,513,513,513,1-8094,5,21,1-8094,58,9,0,3,9.836840093135834,0.16960069126096264
403,403,403,403,403,403,403,403,403,403,403,1-1770,17,14,1-1770,35,2,0,14,5.905253767967224,0.16872153622763497
217,217,217,217,217,217,217,217,217,217,217,1-9630,15,1,1-9630,33,5,0,2,5.557893395423889,0.16842101198254208
346,346,346,346,346,346,346,346,346,346,346,MLG32,3,20,MLG32,52,4,0,17,8.742093861103058,0.16811718963659728
94,94,94,94,94,94,94,94,94,94,94,1-3083,21,4,1-3083,78,10,0,11,13.06841367483139,0.1675437650619409
208,208,208,208,208,208,208,208,208,208,208,1-10468,9,6,1-10468,549,35,0,204,91.9051263332367,0.1674046016998847
357,357,357,357,357,357,357,357,357,357,357,1-4760,8,4,1-4760,40,3,0,13,6.6263070702552795,0.165657676756382
332,332,332,332,332,332,332,332,332,332,332,MLG78,11,3,MLG78,80,10,0,11,13.06841367483139,0.16335517093539237
362,362,362,362,362,362,362,362,362,362,362,1-1462,18,10,1-1462,192,21,0,37,31.32102781534195,0.163130353204906
250,250,250,250,250,250,250,250,250,250,250,1-9333,16,8,1-9333,102,13,0,13,16.62630707025528,0.16300301049269883
