Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
215,215,215,215,215,215,215,215,215,215,MLG40,1,MLG40,3,51,8,1,0,1008.0,19.764705882352942
168,168,168,168,168,168,168,168,168,168,MLG45,8,MLG45,5,70,18,1,16,1032.2632312774658,14.746617589678083
32,32,32,32,32,32,32,32,32,32,1-7874,1,1-7874,19,258,15,1,0,1015.0,3.934108527131783
8,8,8,8,8,8,8,8,8,8,1-10468,8,1-10468,5,549,61,1,150,1194.717793226242,2.176170843763647
473,473,473,473,473,473,473,473,473,473,1-5161,2,1-5161,20,12,4,0,4,7.565807819366455,0.6304839849472046
256,256,256,256,256,256,256,256,256,256,1-0296,6,1-0296,3,41,5,0,23,25.503394961357117,0.6220340234477345
85,85,85,85,85,85,85,85,85,85,1-1131,13,1-1131,12,138,28,0,62,83.27002120018005,0.6034059507259424
12,12,12,12,12,12,12,12,12,12,1-7024,11,1-7024,9,498,70,0,227,272.3595937490463,0.5469068147571211
81,81,81,81,81,81,81,81,81,81,1-7682,14,1-7682,11,141,27,0,56,76.92130947113037,0.5455412019229104
165,165,165,165,165,165,165,165,165,165,MLG59,8,MLG59,5,71,20,0,21,38.72049105167389,0.5453590288968153
22,22,22,22,22,22,22,22,22,22,MLG50,17,MLG50,15,319,43,0,144,171.36908149719238,0.5372071520288162
66,66,66,66,66,66,66,66,66,66,MLG48,9,MLG48,6,159,13,0,80,84.3161563873291,0.5302902917442082
71,71,71,71,71,71,71,71,71,71,1-4417,20,1-4417,18,151,21,0,66,79.83582901954651,0.5287140994671954
239,239,239,239,239,239,239,239,239,239,1-5002,10,1-5002,7,45,9,0,16,23.26323127746582,0.516960695054796
56,56,56,56,56,56,56,56,56,56,1-8427,14,1-8427,11,189,12,0,94,95.7964837551117,0.5068597024079984
206,206,206,206,206,206,206,206,206,206,1-8544,10,1-8544,8,54,5,0,25,27.286298871040344,0.5053018309451915
62,62,62,62,62,62,62,62,62,62,1-6878,20,1-6878,18,167,7,0,86,83.66486811637878,0.5009872342298131
203,203,203,203,203,203,203,203,203,203,1-9938,9,1-9938,6,55,18,0,10,26.914519548416138,0.48935490088029343
112,112,112,112,112,112,112,112,112,112,1-3447,7,1-3447,4,110,32,0,24,53.39484691619873,0.4854076992381703
143,143,143,143,143,143,143,143,143,143,1-9286,14,1-9286,11,81,9,0,34,39.30936646461487,0.4853008205508008
295,295,295,295,295,295,295,295,295,295,1-1942,4,1-1942,1,34,3,0,15,16.371779322624207,0.48152292125365315
296,296,296,296,296,296,296,296,296,296,1-0205,4,1-0205,1,34,2,0,16,16.26323127746582,0.4783303316901712
19,19,19,19,19,19,19,19,19,19,1-7863,16,1-7863,14,351,18,0,166,165.98102450370789,0.47288041169147543
195,195,195,195,195,195,195,195,195,195,1-9379,11,1-9379,9,58,13,0,16,27.26323127746582,0.4700557116804452
30,30,30,30,30,30,30,30,30,30,1-10785,16,1-10785,14,279,29,0,113,129.73407089710236,0.4649966698820873
23,23,23,23,23,23,23,23,23,23,1-7866,6,1-7866,3,318,28,0,134,147.45456194877625,0.4636935910338876
54,54,54,54,54,54,54,54,54,54,1-1350,14,1-1350,11,195,34,0,63,90.16147315502167,0.4623665290001111
146,146,146,146,146,146,146,146,146,146,MLG78,17,MLG78,15,80,17,0,22,36.6119430065155,0.4576492875814438
41,41,41,41,41,41,41,41,41,41,1-9283,14,1-9283,11,235,19,0,99,107.25374352931976,0.4563989086354032
89,89,89,89,89,89,89,89,89,89,1-9831,9,1-9831,5,132,43,0,19,59.93758714199066,0.4540726298635656
358,358,358,358,358,358,358,358,358,358,1-8627,9,1-8627,11,25,6,0,6,11.348711729049683,0.4539484691619873
124,124,124,124,124,124,124,124,124,124,1-0292,20,1-0292,18,99,3,0,47,44.89824187755585,0.45351759472278635
5,5,5,5,5,5,5,5,5,5,MLG57,18,MLG57,16,629,119,0,186,284.81006360054016,0.4527981933235933
278,278,278,278,278,278,278,278,278,278,1-7845,2,1-7845,20,36,9,0,8,16.13161563873291,0.4481004344092475
280,280,280,280,280,280,280,280,280,280,1-8314,18,1-8314,15,36,0,0,18,16.046135187149048,0.4457259774208069
150,150,150,150,150,150,150,150,150,150,1-3083,6,1-3083,3,78,7,0,31,34.63501060009003,0.44403859743705165
242,242,242,242,242,242,242,242,242,242,1-3206,15,1-3206,13,45,11,0,10,19.914519548416138,0.4425448788536919
34,34,34,34,34,34,34,34,34,34,MLG51,18,MLG51,16,248,70,0,44,109.223886013031,0.4404188952138347
394,394,394,394,394,394,394,394,394,394,1-9697,2,1-9697,20,20,5,0,4,8.565807819366455,0.4282903909683228
94,94,94,94,94,94,94,94,94,94,1-1005,10,1-1005,7,125,19,0,38,52.87517428398132,0.4230013942718506
67,67,67,67,67,67,67,67,67,67,1-3516,22,1-3516,8,156,0,0,74,65.96744465827942,0.42286823498897064
31,31,31,31,31,31,31,31,31,31,1-9156,12,1-9156,10,268,22,0,102,112.9280993938446,0.4213735052009127
109,109,109,109,109,109,109,109,109,109,1-7441,16,1-7441,14,111,10,0,41,46.549530148506165,0.41936513647302853
182,182,182,182,182,182,182,182,182,182,1-6647,5,1-6647,9,62,17,0,10,25.914519548416138,0.4179761217486474
9,9,9,9,9,9,9,9,9,9,1-3523,6,1-3523,3,543,95,0,148,226.93488931655884,0.4179279729586719
70,70,70,70,70,70,70,70,70,70,1-1224,18,1-1224,16,151,12,0,57,62.812761425971985,0.4159785524898807
350,350,350,350,350,350,350,350,350,350,1-9609,20,1-9609,12,25,4,0,7,10.240163683891296,0.40960654735565183
91,91,91,91,91,91,91,91,91,91,1-9270,16,1-9270,14,128,23,0,32,51.52646255493164,0.40255048871040344
376,376,376,376,376,376,376,376,376,376,1-18487,17,1-18487,15,23,2,0,8,9.13161563873291,0.39702676690143085
101,101,101,101,101,101,101,101,101,101,1-18371,12,1-18371,10,120,10,0,42,47.44098210334778,0.39534151752789815
171,171,171,171,171,171,171,171,171,171,1-9645,15,1-9645,9,69,4,0,26,27.177750825881958,0.3938804467519124
267,267,267,267,267,267,267,267,267,267,1-5413,13,1-5413,16,39,10,0,6,15.348711729049683,0.39355671100127393
189,189,189,189,189,189,189,189,189,189,MLG10,2,MLG10,20,60,12,0,13,23.58887541294098,0.39314792354901634
55,55,55,55,55,55,55,55,55,55,1-1462,4,1-1462,1,192,19,0,63,75.16147315502167,0.39146600601573783
386,386,386,386,386,386,386,386,386,386,1-4855,15,1-4855,11,22,5,0,4,8.565807819366455,0.3893549008802934
425,425,425,425,425,425,425,425,425,425,1-0003,14,1-0003,11,17,3,0,4,6.565807819366455,0.38622398937449737
277,277,277,277,277,277,277,277,277,277,1-10060,2,1-10060,20,36,4,0,11,13.805971503257751,0.38349920842382645
190,190,190,190,190,190,190,190,190,190,1-7819,4,1-7819,1,59,3,0,22,22.611943006515503,0.3832532712968729
93,93,93,93,93,93,93,93,93,93,MLG52,13,MLG52,12,125,30,0,20,47.829039096832275,0.3826323127746582
448,448,448,448,448,448,448,448,448,448,MLG42,14,MLG42,11,14,0,0,6,5.348711729049683,0.382050837789263
457,457,457,457,457,457,457,457,457,457,1-11330,4,1-11330,1,14,0,0,6,5.348711729049683,0.382050837789263
199,199,199,199,199,199,199,199,199,199,1-20167,7,1-20167,4,56,8,0,15,21.371779322624207,0.38163891647543224
217,217,217,217,217,217,217,217,217,217,1-9770,12,1-9770,10,50,3,0,18,19.046135187149048,0.380922703742981
470,470,470,470,470,470,470,470,470,470,1-9055,4,1-9055,1,12,1,0,4,4.565807819366455,0.3804839849472046
345,345,345,345,345,345,345,345,345,345,1-3584,19,1-3584,17,26,9,0,1,9.891451954841614,0.3804404598016005
95,95,95,95,95,95,95,95,95,95,1-5626,16,1-5626,14,125,6,0,46,47.00678992271423,0.37605431938171385
7,7,7,7,7,7,7,7,7,7,MLG69,15,MLG69,13,576,97,0,134,216.45456194877625,0.37578917004995877
337,337,337,337,337,337,337,337,337,337,1-6532,11,1-6532,9,27,3,0,8,10.13161563873291,0.3752450236567744
228,228,228,228,228,228,228,228,228,228,MLG60,5,MLG60,2,47,14,0,4,17.565807819366455,0.37374059190141395
64,64,64,64,64,64,64,64,64,64,MLG29,10,MLG29,7,164,27,0,38,60.87517428398132,0.3711900870974471
223,223,223,223,223,223,223,223,223,223,1-6228,4,1-6228,1,48,8,0,11,17.80597150325775,0.37095773965120316
84,84,84,84,84,84,84,84,84,84,1-2382,7,1-2382,4,139,23,0,32,51.52646255493164,0.37069397521533554
123,123,123,123,123,123,123,123,123,123,1-11350,5,1-11350,2,100,28,0,10,36.91451954841614,0.36914519548416136
82,82,82,82,82,82,82,82,82,82,1-8188,2,1-8188,20,140,11,0,45,51.11533796787262,0.3651095569133759
169,169,169,169,169,169,169,169,169,169,1-7268,14,1-7268,11,70,5,0,23,25.503394961357117,0.3643342137336731
45,45,45,45,45,45,45,45,45,45,1-3596,7,1-3596,4,223,40,0,46,81.00678992271423,0.36325914763548983
441,441,441,441,441,441,441,441,441,441,1-9997,11,1-9997,7,16,4,0,2,5.7829039096832275,0.3614314943552017
238,238,238,238,238,238,238,238,238,238,1-4390,4,1-4390,1,45,2,0,16,16.26323127746582,0.36140513949924047
351,351,351,351,351,351,351,351,351,351,1-2324,14,1-2324,11,25,1,0,9,9.023067593574524,0.36092270374298097
154,154,154,154,154,154,154,154,154,154,1-9417,9,1-9417,6,76,14,0,15,27.371779322624207,0.3601549910871606
76,76,76,76,76,76,76,76,76,76,1-2335,12,1-2335,10,145,12,0,45,52.11533796787262,0.3594161239163629
412,412,412,412,412,412,412,412,412,412,1-0055,18,1-0055,16,18,2,0,5,6.457259774208069,0.3587366541226705
74,74,74,74,74,74,74,74,74,74,1-8074,12,1-8074,10,145,9,0,48,51.78969383239746,0.35717030229239627
446,446,446,446,446,446,446,446,446,446,1-19447,2,1-19447,20,15,0,0,6,5.348711729049683,0.3565807819366455
447,447,447,447,447,447,447,447,447,447,1-9971,14,1-9971,11,15,0,0,6,5.348711729049683,0.3565807819366455
527,527,527,527,527,527,527,527,527,527,1-17790,7,1-17790,4,5,0,0,2,1.7829039096832275,0.3565807819366455
262,262,262,262,262,262,262,262,262,262,1-8172,12,1-8172,10,40,0,0,16,14.26323127746582,0.3565807819366455
57,57,57,57,57,57,57,57,57,57,MLG75,11,MLG75,9,185,41,0,28,65.96065473556519,0.3565440796517037
286,286,286,286,286,286,286,286,286,286,1-1770,14,1-1770,11,35,8,0,5,12.457259774208069,0.35592170783451627
236,236,236,236,236,236,236,236,236,236,1-9794,12,1-9794,10,46,3,0,15,16.371779322624207,0.3559082461440045
348,348,348,348,348,348,348,348,348,348,1-3087,9,1-3087,20,26,3,0,7,9.240163683891296,0.355390910918896
439,439,439,439,439,439,439,439,439,439,1-4682,18,1-4682,16,16,3,0,3,5.674355864524841,0.3546472415328026
326,326,326,326,326,326,326,326,326,326,1-0027,10,1-0027,7,29,4,0,7,10.240163683891296,0.35310909254797573
232,232,232,232,232,232,232,232,232,232,1-8095,4,1-8095,1,46,1,0,17,16.154683232307434,0.3511887659197268
0,0,0,0,0,0,0,0,0,0,1-6098,10,1-6098,7,1327,201,0,297,465.7612305879593,0.3509881164943175
13,13,13,13,13,13,13,13,13,13,1-1258,17,1-1258,15,435,89,0,71,152.29308879375458,0.3500990546982864
387,387,387,387,387,387,387,387,387,387,1-9436,7,1-9436,4,21,2,0,6,7.348711729049683,0.3499386537642706
161,161,161,161,161,161,161,161,161,161,1-8285,14,1-8285,11,72,10,0,17,25.154683232307434,0.3493706004487144
6,6,6,6,6,6,6,6,6,6,MLG54,13,MLG54,12,595,47,0,180,207.46135187149048,0.3486745409604882
503,503,503,503,503,503,503,503,503,503,1-5531,4,1-5531,1,8,1,0,2,2.7829039096832275,0.34786298871040344
78,78,78,78,78,78,78,78,78,78,1-1570,16,1-1570,14,142,26,0,26,49.17775082588196,0.34632218891466166
63,63,63,63,63,63,63,63,63,63,1-3052,4,1-3052,1,166,17,0,45,57.11533796787262,0.34406830101128083
354,354,354,354,354,354,354,354,354,354,1-7530,15,1-7530,13,25,5,0,4,8.565807819366455,0.3426323127746582
450,450,450,450,450,450,450,450,450,450,1-11206,16,1-11206,14,14,3,0,2,4.7829039096832275,0.341635993548802
434,434,434,434,434,434,434,434,434,434,1-4149,4,1-4149,1,16,1,0,5,5.457259774208069,0.3410787358880043
126,126,126,126,126,126,126,126,126,126,1-6693,10,1-6693,7,98,12,0,24,33.39484691619873,0.3407637440428442
52,52,52,52,52,52,52,52,52,52,1-7122,12,1-7122,10,197,10,0,64,67.05292510986328,0.34037017822265625
247,247,247,247,247,247,247,247,247,247,1-6734,9,1-6734,14,44,6,0,10,14.914519548416138,0.33896635337309405
106,106,106,106,106,106,106,106,106,106,1-9963,16,1-9963,14,116,17,0,25,39.286298871040344,0.3386749902675892
218,218,218,218,218,218,218,218,218,218,1-9610,11,1-9610,10,49,13,0,4,16.565807819366455,0.3380777105993154
290,290,290,290,290,290,290,290,290,290,1-3509,20,1-3509,18,35,2,0,11,11.805971503257751,0.33731347152165003
233,233,233,233,233,233,233,233,233,233,1-3587,15,1-3587,13,46,11,0,5,15.457259774208069,0.3360273863958276
26,26,26,26,26,26,26,26,26,26,1-18558,19,1-18558,17,307,79,0,27,103.06920278072357,0.3357303022173406
142,142,142,142,142,142,142,142,142,142,1-8084,10,1-8084,7,82,7,0,23,27.503394961357117,0.3354072556263063
506,506,506,506,506,506,506,506,506,506,1-17657,14,1-17657,11,8,0,0,3,2.6743558645248413,0.33429448306560516
454,454,454,454,454,454,454,454,454,454,1-5913,7,1-5913,4,14,2,0,3,4.674355864524841,0.3338825617517744
418,418,418,418,418,418,418,418,418,418,1-17835,18,1-17835,16,17,3,0,3,5.674355864524841,0.33378563908969655
422,422,422,422,422,422,422,422,422,422,1-7536,11,1-7536,9,17,3,0,3,5.674355864524841,0.33378563908969655
80,80,80,80,80,80,80,80,80,80,1-0053,10,1-0053,7,142,26,0,24,47.39484691619873,0.3337665275788643
216,216,216,216,216,216,216,216,216,216,1-8397,7,1-8397,4,51,8,0,10,16.914519548416138,0.33165724604737523
125,125,125,125,125,125,125,125,125,125,1-1390,18,1-1390,16,98,20,0,14,32.48032736778259,0.3314319119161489
43,43,43,43,43,43,43,43,43,43,MLG14,5,MLG14,2,232,56,0,22,75.6119430065155,0.32591354744187717
27,27,27,27,27,27,27,27,27,27,1-1608,14,1-1608,11,307,51,0,55,100.02985751628876,0.3258301547761849
230,230,230,230,230,230,230,230,230,230,1-9345,14,1-9345,11,47,1,0,16,15.26323127746582,0.32474960164820893
72,72,72,72,72,72,72,72,72,72,1-9497,10,1-9497,7,150,21,0,31,48.63501060009003,0.3242334040006002
304,304,304,304,304,304,304,304,304,304,1-1592,12,1-1592,1,32,5,0,6,10.348711729049683,0.3233972415328026
48,48,48,48,48,48,48,48,48,48,MLG30,20,MLG30,18,208,19,0,54,67.13840556144714,0.3227807959684959
