Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
7,7,7,7,7,7,7,7,7,MLG69,15,MLG69,13,576,88,0,139,121.80752013623714,0.21147138912541172
267,267,267,267,267,267,267,267,267,1-5413,11,1-5413,16,39,6,0,9,8.188976123929024,0.20997374676741087
304,304,304,304,304,304,304,304,304,1-1592,4,1-1592,1,32,3,0,15,6.648293539881706,0.20775917312130332
66,66,66,66,66,66,66,66,66,MLG48,9,MLG48,6,159,13,0,82,32.94400468468666,0.20719499801689722
166,166,166,166,166,166,166,166,166,MLG58,13,MLG58,12,71,12,0,11,14.675415262579918,0.20669598961380167
144,144,144,144,144,144,144,144,144,1-7058,19,1-7058,17,80,16,0,2,16.486439138650894,0.20608048923313618
329,329,329,329,329,329,329,329,329,1-5980,7,1-5980,4,29,5,0,4,5.972878277301788,0.2059613199069582
241,241,241,241,241,241,241,241,241,1-6216,4,1-6216,1,45,0,0,38,9.24234363436699,0.2053854140970442
38,38,38,38,38,38,38,38,38,1-4649,15,1-4649,13,244,36,0,58,50.10673502087593,0.2053554713970325
423,423,423,423,423,423,423,423,423,MLG46,16,MLG46,14,17,3,0,2,3.486439138650894,0.2050846552147585
27,27,27,27,27,27,27,27,27,1-1608,14,1-1608,11,307,49,0,57,62.863515451550484,0.20476715130798204
216,216,216,216,216,216,216,216,216,1-8397,7,1-8397,4,51,8,0,10,10.43219569325447,0.20455285673047982
96,96,96,96,96,96,96,96,96,MLG09,2,MLG09,20,125,1,0,101,25.565176501870155,0.20452141201496124
531,531,531,531,531,531,531,531,531,1-4051,16,1-4051,14,5,1,0,0,1.0,0.2
30,30,30,30,30,30,30,30,30,1-10785,16,1-10785,14,279,28,0,114,55.72703090310097,0.19973846201828305
348,348,348,348,348,348,348,348,348,1-3087,2,1-3087,20,26,2,0,13,5.161854401230812,0.19853286158580047
340,340,340,340,340,340,340,340,340,1-3519,16,1-3519,14,27,0,0,22,5.350830525159836,0.19817890833925317
161,161,161,161,161,161,161,161,161,1-8285,14,1-8285,11,72,10,0,17,14.1347326785326,0.19631573164628613
307,307,307,307,307,307,307,307,307,1-9739,2,1-9739,20,31,0,0,25,6.080489233136177,0.19614481397213474
295,295,295,295,295,295,295,295,295,1-1942,4,1-1942,1,34,3,0,15,6.648293539881706,0.19553804529063842
176,176,176,176,176,176,176,176,176,1-6561,16,1-6561,14,65,10,0,11,12.675415262579918,0.19500638865507566
454,454,454,454,454,454,454,454,454,1-5913,7,1-5913,4,14,2,0,3,2.7296587079763412,0.1949756219983101
221,221,221,221,221,221,221,221,221,1-4355,6,1-4355,3,49,7,0,10,9.43219569325447,0.1924937896582545
106,106,106,106,106,106,106,106,106,1-9963,16,1-9963,14,116,16,0,26,22.323708802461624,0.19244576553846227
213,213,213,213,213,213,213,213,213,1-6227,1,1-6227,19,52,10,0,0,10.0,0.19230769230769232
117,117,117,117,117,117,117,117,117,1-7019,11,1-7019,9,107,10,0,43,20.458441480994225,0.19120038767284323
23,23,23,23,23,23,23,23,23,1-7866,6,1-7866,3,318,28,0,134,60.59142228960991,0.19053906380380475
20,20,20,20,20,20,20,20,20,1-8067,9,1-8067,6,322,50,0,43,60.458441480994225,0.18775913503414354
4,4,4,4,4,4,4,4,4,MLG68,19,MLG68,17,642,102,0,76,120.48468726873398,0.18767085244351087
150,150,150,150,150,150,150,150,150,1-3083,6,1-3083,3,78,7,0,31,14.53980664908886,0.18640777755242127
503,503,503,503,503,503,503,503,503,1-5531,4,1-5531,1,8,1,0,2,1.4864391386508942,0.18580489233136177
277,277,277,277,277,277,277,277,277,1-10060,2,1-10060,20,36,4,0,11,6.675415262579918,0.18542820173833105
41,41,41,41,41,41,41,41,41,1-9283,14,1-9283,11,235,19,0,101,43.565176501870155,0.18538372979519216
163,163,163,163,163,163,163,163,163,1-6692,13,1-6692,12,71,10,0,13,13.161854401230812,0.18537823100325088
164,164,164,164,164,164,164,164,164,72-0103,4,72-0103,1,71,0,0,54,13.133856743574142,0.1849838977968189
24,24,24,24,24,24,24,24,24,1-3535,12,1-3535,10,315,47,0,45,57.94488061964512,0.18395200196712735
73,73,73,73,73,73,73,73,73,MLG12,13,MLG12,12,146,12,0,61,26.836393728852272,0.18381091595104296
101,101,101,101,101,101,101,101,101,1-18371,12,1-18371,10,120,10,0,49,21.917758896946907,0.1826479908078909
214,214,214,214,214,214,214,214,214,1-8450,13,1-8450,12,52,9,0,2,9.486439138650894,0.18243152189713258
483,483,483,483,483,483,483,483,483,1-8578,4,1-8578,1,11,2,0,0,2.0,0.18181818181818182
325,325,325,325,325,325,325,325,325,1-9338,17,1-9338,15,29,5,0,1,5.243219569325447,0.18080067480432577
109,109,109,109,109,109,109,109,109,1-7441,16,1-7441,14,111,10,0,41,19.97200234234333,0.1799279490301201
31,31,31,31,31,31,31,31,31,1-9156,12,1-9156,10,268,22,0,107,48.02449391782284,0.17919587282769717
55,55,55,55,55,55,55,55,55,1-1462,4,1-1462,1,192,19,0,63,34.322832867503166,0.17876475451824567
412,412,412,412,412,412,412,412,412,1-0055,18,1-0055,16,18,2,0,5,3.2160978466272354,0.17867210259040198
281,281,281,281,281,281,281,281,281,1-3312,9,1-3312,6,36,4,0,10,6.432195693254471,0.17867210259040198
512,512,512,512,512,512,512,512,512,1-5799,16,1-5799,14,7,1,0,1,1.243219569325447,0.177602795617921
151,151,151,151,151,151,151,151,151,MLG38,7,MLG38,4,77,11,0,11,13.675415262579918,0.177602795617921
331,331,331,331,331,331,331,331,331,1-5981,5,1-5981,2,28,4,0,4,4.972878277301788,0.177602795617921
145,145,145,145,145,145,145,145,145,1-9491,2,1-9491,20,80,9,0,21,14.107610955834389,0.17634513694792986
46,46,46,46,46,46,46,46,46,1-2282,7,1-2282,4,219,30,0,35,38.51268492639065,0.17585700879630434
0,0,0,0,0,0,0,0,0,1-6098,10,1-6098,7,1327,150,0,342,233.1810927093029,0.17572049186835184
205,205,205,205,205,205,205,205,205,1-8398,7,1-8398,4,54,8,0,6,9.459317415952682,0.1751725447398645
127,127,127,127,127,127,127,127,127,1-5891,19,1-5891,17,96,13,0,15,16.648293539881706,0.17341972437376776
296,296,296,296,296,296,296,296,296,1-0205,4,1-0205,1,34,2,0,16,5.891513109207153,0.17327979732962215
212,212,212,212,212,212,212,212,212,MLG32,1,MLG32,19,52,9,0,0,9.0,0.17307692307692307
135,135,135,135,135,135,135,135,135,MLG07,4,MLG07,1,90,0,0,64,15.566052436828613,0.1729561381869846
300,300,300,300,300,300,300,300,300,1-18709,10,1-18709,3,33,4,0,7,5.70253698527813,0.17280415106903424
56,56,56,56,56,56,56,56,56,1-8427,14,1-8427,11,189,9,0,97,32.59229822456837,0.17244602235221357
376,376,376,376,376,376,376,376,376,1-18487,17,1-18487,15,23,2,0,8,3.9457565546035767,0.17155463280885117
126,126,126,126,126,126,126,126,126,1-6693,10,1-6693,7,98,10,0,28,16.81014794111252,0.17153212184808692
70,70,70,70,70,70,70,70,70,1-1224,18,1-1224,16,151,12,0,57,25.863515451550484,0.17128155928179128
326,326,326,326,326,326,326,326,326,1-0027,10,1-0027,7,29,3,0,8,4.945756554603577,0.17054332946908884
6,6,6,6,6,6,6,6,6,MLG54,13,MLG54,12,595,48,0,219,101.26508568227291,0.17019342131474438
384,384,384,384,384,384,384,384,384,1-0358,11,1-0358,9,22,3,0,3,3.7296587079763412,0.16952994127165188
14,14,14,14,14,14,14,14,14,1-1317,9,1-1317,6,414,54,0,66,70.05249157547951,0.16920891684898431
357,357,357,357,357,357,357,357,357,1-9650,18,1-9650,16,25,3,0,5,4.216097846627235,0.16864391386508942
385,385,385,385,385,385,385,385,385,1-18615,2,1-18615,20,22,2,0,7,3.7025369852781296,0.16829713569446045
386,386,386,386,386,386,386,386,386,1-4855,14,1-4855,11,22,1,0,11,3.675415262579918,0.16706433011726898
63,63,63,63,63,63,63,63,63,1-3052,4,1-3052,1,166,16,0,47,27.431319758296013,0.16524891420660248
265,265,265,265,265,265,265,265,265,1-1204,12,1-1204,10,39,4,0,10,6.432195693254471,0.16492809469883257
19,19,19,19,19,19,19,19,19,1-7863,16,1-7863,14,351,17,0,168,57.86088764667511,0.16484583375121115
387,387,387,387,387,387,387,387,387,1-9436,7,1-9436,4,21,2,0,6,3.4593174159526825,0.16472940075965153
470,470,470,470,470,470,470,470,470,1-9055,4,1-9055,1,12,1,0,4,1.9728782773017883,0.16440652310848236
473,473,473,473,473,473,473,473,473,1-5161,2,1-5161,20,12,1,0,4,1.9728782773017883,0.16440652310848236
389,389,389,389,389,389,389,389,389,1-7842,2,1-7842,20,21,1,0,10,3.432195693254471,0.1634378901549748
75,75,75,75,75,75,75,75,75,1-2545,5,1-2545,2,145,18,0,23,23.594050094485283,0.1627175868585192
260,260,260,260,260,260,260,260,260,1-4760,19,1-4760,17,40,6,0,2,6.486439138650894,0.16216097846627237
368,368,368,368,368,368,368,368,368,1-6858,8,1-6858,5,23,3,0,3,3.7296587079763412,0.1621590742598409
371,371,371,371,371,371,371,371,371,1-6035,16,1-6035,14,23,3,0,3,3.7296587079763412,0.1621590742598409
324,324,324,324,324,324,324,324,324,1-5515,14,1-5515,11,29,3,0,7,4.70253698527813,0.16215644776821136
89,89,89,89,89,89,89,89,89,1-9831,8,1-9831,5,132,7,0,59,21.349954590201378,0.16174208022879832
62,62,62,62,62,62,62,62,62,1-6878,20,1-6878,18,167,6,0,86,26.91688296198845,0.1611789398921464
157,157,157,157,157,157,157,157,157,1-17733,9,1-17733,6,74,9,0,12,11.918634831905365,0.16106263286358602
420,420,420,420,420,420,420,420,420,1-8678,6,1-8678,3,17,2,0,3,2.7296587079763412,0.16056815929272594
332,332,332,332,332,332,332,332,332,P-16616,11,P-16616,17,28,4,0,2,4.486439138650894,0.16022996923753194
449,449,449,449,449,449,449,449,449,MLG43,7,MLG43,4,14,2,0,1,2.243219569325447,0.16022996923753194
283,283,283,283,283,283,283,283,283,1-6909,7,1-6909,4,36,5,0,3,5.729658707976341,0.15915718633267614
76,76,76,76,76,76,76,76,76,1-2335,12,1-2335,10,145,12,0,45,22.94488061964512,0.15824055599755255
319,319,319,319,319,319,319,319,319,1-18935,5,1-18935,2,30,4,0,3,4.729658707976341,0.15765529026587805
278,278,278,278,278,278,278,278,278,1-7845,2,1-7845,20,36,2,0,15,5.648293539881706,0.15689704277449185
82,82,82,82,82,82,82,82,82,1-8188,2,1-8188,20,140,11,0,45,21.94488061964512,0.15674914728317943
10,10,10,10,10,10,10,10,10,MLG62,7,MLG62,4,525,56,0,104,81.2948352098465,0.15484730516161238
314,314,314,314,314,314,314,314,314,1-4088,4,1-4088,1,30,0,0,19,4.621171817183495,0.15403906057278316
264,264,264,264,264,264,264,264,264,1-8928,15,1-8928,13,39,6,0,0,6.0,0.15384615384615385
211,211,211,211,211,211,211,211,211,1-8042,1,1-8042,19,52,8,0,0,8.0,0.15384615384615385
48,48,48,48,48,48,48,48,48,MLG30,20,MLG30,18,208,18,0,57,31.863515451550484,0.15318997813245425
227,227,227,227,227,227,227,227,227,1-1957,12,1-1957,10,47,5,0,9,7.188976123929024,0.1529569388070005
238,238,238,238,238,238,238,238,238,1-4390,4,1-4390,1,45,2,0,20,6.864391386508942,0.15254203081130982
217,217,217,217,217,217,217,217,217,1-9770,12,1-9770,10,50,3,0,19,7.621171817183495,0.1524234363436699
505,505,505,505,505,505,505,505,505,1-9855,2,1-9855,20,8,0,0,5,1.2160978466272354,0.15201223082840443
390,390,390,390,390,390,390,390,390,1-20003,11,1-20003,9,21,1,0,9,3.1889761239290237,0.1518560059013821
2,2,2,2,2,2,2,2,2,1-6240,14,1-6240,11,698,60,0,189,105.9684986025095,0.1518173332414176
301,301,301,301,301,301,301,301,301,1-8400,11,1-8400,9,33,5,0,0,5.0,0.15151515151515152
169,169,169,169,169,169,169,169,169,1-7268,14,1-7268,11,70,5,0,23,10.594050094485283,0.1513435727783612
315,315,315,315,315,315,315,315,315,1-9614,5,1-9614,2,30,4,0,2,4.486439138650894,0.14954797128836314
491,491,491,491,491,491,491,491,491,1-5555,11,1-5555,9,10,1,0,2,1.4864391386508942,0.1486439138650894
206,206,206,206,206,206,206,206,206,1-8544,22,1-8544,8,54,0,0,33,8.026245787739754,0.1486341812544399
132,132,132,132,132,132,132,132,132,MLG55,2,MLG55,20,92,8,0,23,13.594050094485283,0.1477614140704922
51,51,51,51,51,51,51,51,51,MLG65,7,MLG65,4,201,24,0,23,29.594050094485283,0.1472340800720661
52,52,52,52,52,52,52,52,52,1-7122,12,1-7122,10,197,13,0,65,28.80927200615406,0.14623995942210183
377,377,377,377,377,377,377,377,377,1-9892,16,1-9892,14,22,2,0,5,3.2160978466272354,0.14618626575578342
529,529,529,529,529,529,529,529,529,1-5424,4,1-5424,1,5,0,0,3,0.7296587079763412,0.14593174159526826
236,236,236,236,236,236,236,236,236,1-9794,12,1-9794,10,46,3,0,15,6.648293539881706,0.144528120432211
72,72,72,72,72,72,72,72,72,1-9497,10,1-9497,7,150,12,0,39,21.485563203692436,0.14323708802461624
133,133,133,133,133,133,133,133,133,MLG53,17,MLG53,15,91,11,0,8,12.945756554603577,0.14226106103959973
190,190,190,190,190,190,190,190,190,1-7819,4,1-7819,1,59,3,0,22,8.350830525159836,0.1415395004264379
18,18,18,18,18,18,18,18,18,MLG63,6,MLG63,3,380,34,0,81,53.700785115361214,0.14131785556674004
311,311,311,311,311,311,311,311,311,1-8938,7,1-8938,4,30,3,0,5,4.216097846627235,0.1405365948875745
218,218,218,218,218,218,218,218,218,1-9610,12,1-9610,10,49,1,0,24,6.83726966381073,0.13953611558797407
95,95,95,95,95,95,95,95,95,1-5626,16,1-5626,14,125,6,0,47,17.431319758296013,0.1394505580663681
74,74,74,74,74,74,74,74,74,1-8074,12,1-8074,10,145,9,0,46,20.188100188970566,0.13922827716531425
148,148,148,148,148,148,148,148,148,1-0278,17,1-0278,15,79,10,0,4,10.972878277301788,0.13889719338356693
435,435,435,435,435,435,435,435,435,1-4494,14,1-4494,12,16,1,0,5,2.2160978466272354,0.1385061154142022
434,434,434,434,434,434,434,434,434,1-4149,4,1-4149,1,16,1,0,5,2.2160978466272354,0.1385061154142022
268,268,268,268,268,268,268,268,268,1-8493,17,1-8493,15,38,4,0,5,5.216097846627235,0.13726573280597987
65,65,65,65,65,65,65,65,65,1-4319,8,1-4319,5,163,15,0,30,22.296587079763412,0.13678887778995957
177,177,177,177,177,177,177,177,177,1-9498,16,1-9498,14,64,6,0,11,8.675415262579918,0.13555336347781122
79,79,79,79,79,79,79,79,79,1-0129,17,1-0129,15,142,14,0,21,19.10761095583439,0.13456064053404498
129,129,129,129,129,129,129,129,129,1-4531,4,1-4531,1,94,8,0,19,12.621171817183495,0.13426778528918612
61,61,61,61,61,61,61,61,61,1-6927,1,1-6927,19,179,24,0,0,24.0,0.1340782122905028
33,33,33,33,33,33,33,33,33,1-6296,20,1-6296,18,254,18,0,66,34.05249157547951,0.13406492746251775
290,290,290,290,290,290,290,290,290,1-3509,20,1-3509,18,35,2,0,11,4.675415262579918,0.1335832932165691
445,445,445,445,445,445,445,445,445,1-5654,1,1-5654,19,15,2,0,0,2.0,0.13333333333333333
173,173,173,173,173,173,173,173,173,1-1207,4,1-1207,1,66,1,0,32,8.783026218414307,0.1330761548244592
292,292,292,292,292,292,292,292,292,1-9740,7,1-9740,4,34,4,0,2,4.486439138650894,0.1319540923132616
361,361,361,361,361,361,361,361,361,1-10696,12,1-10696,10,24,0,0,13,3.161854401230812,0.13174393338461718
343,343,343,343,343,343,343,343,343,MLG67,2,MLG67,20,27,3,0,2,3.486439138650894,0.12912737550558867
351,351,351,351,351,351,351,351,351,1-2324,14,1-2324,11,25,1,0,9,3.1889761239290237,0.12755904495716094
3,3,3,3,3,3,3,3,3,1-6181,20,1-6181,18,659,43,0,168,83.86088764667511,0.12725476122408969
160,160,160,160,160,160,160,160,160,1-5197,9,1-5197,6,72,6,0,13,9.161854401230812,0.1272479777948724
255,255,255,255,255,255,255,255,255,1-3564,6,1-3564,3,41,3,0,9,5.188976123929024,0.12656039326656154
197,197,197,197,197,197,197,197,197,1-6006,4,1-6006,1,57,5,0,9,7.188976123929024,0.12612238813910567
510,510,510,510,510,510,510,510,510,1-10444,1,1-10444,19,8,1,0,0,1.0,0.125
349,349,349,349,349,349,349,349,349,1-8186,14,1-8186,11,26,3,0,1,3.243219569325447,0.1247392142048249
392,392,392,392,392,392,392,392,392,MLG33,7,MLG33,4,20,2,0,2,2.486439138650894,0.1243219569325447
472,472,472,472,472,472,472,472,472,1-1935,2,1-1935,20,12,1,0,2,1.4864391386508942,0.12386992822090785
477,477,477,477,477,477,477,477,477,1-8222,18,1-8222,16,12,1,0,2,1.4864391386508942,0.12386992822090785
428,428,428,428,428,428,428,428,428,1-9606,10,1-9606,7,16,1,0,4,1.9728782773017883,0.12330489233136177
555,555,555,555,555,555,555,555,555,1-6028,10,1-6028,7,2,0,0,1,0.24321956932544708,0.12160978466272354
280,280,280,280,280,280,280,280,280,1-8314,17,1-8314,15,36,0,0,18,4.3779522478580475,0.12160978466272354
553,553,553,553,553,553,553,553,553,1-4847,9,1-4847,6,2,0,0,1,0.24321956932544708,0.12160978466272354
551,551,551,551,551,551,551,551,551,1-19567,12,1-19567,10,2,0,0,1,0.24321956932544708,0.12160978466272354
539,539,539,539,539,539,539,539,539,1-21192,4,1-21192,1,4,0,0,2,0.48643913865089417,0.12160978466272354
448,448,448,448,448,448,448,448,448,MLG42,14,MLG42,11,14,0,0,7,1.7025369852781296,0.12160978466272354
556,556,556,556,556,556,556,556,556,1-9455,2,1-9455,20,2,0,0,1,0.24321956932544708,0.12160978466272354
552,552,552,552,552,552,552,552,552,1-19568,4,1-19568,1,2,0,0,1,0.24321956932544708,0.12160978466272354
59,59,59,59,59,59,59,59,59,1-8573,8,1-8573,5,184,16,0,26,22.323708802461624,0.12132450436120448
244,244,244,244,244,244,244,244,244,1-19448,12,1-19448,10,45,3,0,10,5.432195693254471,0.12071545985009935
275,275,275,275,275,275,275,275,275,1-4020,14,1-4020,11,37,3,0,6,4.4593174159526825,0.12052209232304548
83,83,83,83,83,83,83,83,83,MLG13,4,MLG13,1,140,7,0,40,16.728782773017883,0.1194913055215563
124,124,124,124,124,124,124,124,124,1-0292,20,1-0292,18,99,0,0,48,11.67453932762146,0.11792463967294405
426,426,426,426,426,426,426,426,426,1-3639,8,1-3639,5,17,2,0,0,2.0,0.11764705882352941
369,369,369,369,369,369,369,369,369,MLG39,2,MLG39,20,23,1,0,7,2.7025369852781296,0.11750160805557085
