Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
141,141,141,141,141,141,141,141,141,MLG45,20,10,MLG45,70,12,1,10,1020.0576938390732,14.572252769129618
4,4,4,4,4,4,4,4,4,1-6240,20,10,1-6240,698,62,1,121,1159.4980954527855,1.6611720565226153
166,166,166,166,166,166,166,166,166,MLG40,14,14,MLG40,51,22,0,18,36.503848910331726,0.7157617433398378
268,268,268,268,268,268,268,268,268,MLG44,14,14,MLG44,59,29,0,15,41.08654075860977,0.6963820467560978
91,91,91,91,91,91,91,91,91,72-12171,14,14,72-12171,19,7,0,7,12.640385687351227,0.6652834572290119
346,346,346,346,346,346,346,346,346,MLG32,14,14,MLG32,52,14,0,24,33.338465213775635,0.6411243310341468
251,251,251,251,251,251,251,251,251,1-7268,6,12,1-7268,70,35,0,7,40.64038568735123,0.5805769383907318
399,399,399,399,399,399,399,399,399,MLG60,15,6,MLG60,47,10,0,21,26.92115706205368,0.5727905757883762
140,140,140,140,140,140,140,140,140,1-2294,4,2,1-2294,75,38,0,5,42.02884691953659,0.5603846255938212
488,488,488,488,488,488,488,488,488,1-11350,2,18,1-11350,100,7,0,57,52.92885488271713,0.5292885488271714
459,459,459,459,459,459,459,459,459,1-2545,15,5,1-2545,145,57,0,17,70.69807952642441,0.48757296225120283
463,463,463,463,463,463,463,463,463,1-1989,19,10,1-1989,46,20,0,3,22.417308151721954,0.487332785906999
499,499,499,499,499,499,499,499,499,1-8627,20,10,1-8627,25,2,0,12,11.669232606887817,0.4667693042755127
351,351,351,351,351,351,351,351,351,1-19229,16,7,1-19229,38,10,0,9,17.251924455165863,0.453998011978049
479,479,479,479,479,479,479,479,479,1-9286,4,10,1-9286,81,27,0,12,36.66923260688782,0.45270657539367676
434,434,434,434,434,434,434,434,434,MLG59,17,9,MLG59,71,18,0,17,31.698079526424408,0.44645182431583674
322,322,322,322,322,322,322,322,322,1-0296,18,11,1-0296,41,11,0,9,18.251924455165863,0.4451688891503869
367,367,367,367,367,367,367,367,367,1-8544,7,16,1-8544,54,7,0,21,23.92115706205368,0.44298439003803114
388,388,388,388,388,388,388,388,388,MLG49,13,15,MLG49,185,36,0,57,81.92885488271713,0.4428586750417142
483,483,483,483,483,483,483,483,483,1-9491,20,10,1-9491,80,24,0,14,35.280771374702454,0.4410096421837807
73,73,73,73,73,73,73,73,73,1-5355,12,4,1-5355,53,3,0,25,23.144234597682953,0.4366836716543953
161,161,161,161,161,161,161,161,161,MLG41,14,14,MLG41,66,11,0,22,28.726926445961,0.4352564613024394
340,340,340,340,340,340,340,340,340,1-3362,9,16,1-3362,117,24,0,33,50.5903896689415,0.4323964928969359
128,128,128,128,128,128,128,128,128,1-19286,13,15,1-19286,40,10,0,9,17.251924455165863,0.4312981113791466
332,332,332,332,332,332,332,332,332,MLG78,20,10,MLG78,80,24,0,13,34.475001990795135,0.4309375248849392
149,149,149,149,149,149,149,149,149,MLG58,13,5,MLG58,71,22,0,10,30.05769383907318,0.4233478005503265
153,153,153,153,153,153,153,153,153,1-1350,20,10,1-1350,195,42,0,50,82.2884691953659,0.4219921497198252
302,302,302,302,302,302,302,302,302,MLG51,13,15,MLG51,248,56,0,59,103.54039365053177,0.41750158730053133
353,353,353,353,353,353,353,353,353,MLG50,7,12,MLG50,319,107,0,31,131.97885090112686,0.4137268053326861
253,253,253,253,253,253,253,253,253,1-4649,18,11,1-4649,244,41,0,74,100.62693440914154,0.41240546888992435
446,446,446,446,446,446,446,446,446,1-3534,9,16,1-3534,279,53,0,76,114.23847317695618,0.4094568931073698
364,364,364,364,364,364,364,364,364,1-7682,20,10,1-7682,141,23,0,43,57.64808350801468,0.4088516560852105
106,106,106,106,106,106,106,106,106,MLG69,18,11,MLG69,576,121,0,133,228.1673280596733,0.3961238334369328
300,300,300,300,300,300,300,300,300,1-4020,17,9,1-4020,37,9,0,7,14.640385687351227,0.3956860996581413
244,244,244,244,244,244,244,244,244,MLG57,6,6,MLG57,629,100,0,180,245.03848910331726,0.3895683451563072
552,552,552,552,552,552,552,552,552,MLG46,7,10,MLG46,17,5,0,2,6.611538767814636,0.3889140451655668
382,382,382,382,382,382,382,382,382,1-18558,2,18,1-18558,307,24,0,116,117.4692485332489,0.38263598870765114
