Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
215,215,215,215,215,215,215,215,215,215,215,215,MLG40,1,MLG40,3,51,8,1,0,1008.0,19.764705882352942
168,168,168,168,168,168,168,168,168,168,168,168,MLG45,9,MLG45,5,70,17,1,16,1026.9236640930176,14.67033805847168
32,32,32,32,32,32,32,32,32,32,32,32,1-7874,1,1-7874,19,258,15,1,0,1015.0,3.934108527131783
8,8,8,8,8,8,8,8,8,8,8,8,1-10468,9,1-10468,5,549,59,1,150,1152.0343508720398,2.0984232256321307
171,171,171,171,171,171,171,171,171,171,171,171,1-9645,15,1-9645,9,69,6,0,55,40.112595319747925,0.581341961155767
148,148,148,148,148,148,148,148,148,148,148,148,1-0278,12,1-0278,15,79,40,0,4,42.480916023254395,0.5377331142184101
239,239,239,239,239,239,239,239,239,239,239,239,1-5002,11,1-5002,7,45,11,0,21,24.02480912208557,0.5338846471574571
70,70,70,70,70,70,70,70,70,70,70,70,1-1224,14,1-1224,16,151,36,0,69,78.7958014011383,0.5218264993452868
67,67,67,67,67,67,67,67,67,67,67,67,1-3516,20,1-3516,8,156,19,0,100,81.02290058135986,0.51937756782923
66,66,66,66,66,66,66,66,66,66,66,66,MLG48,10,MLG48,6,159,12,0,108,78.98473262786865,0.4967593247035764
203,203,203,203,203,203,203,203,203,203,203,203,1-9938,19,1-9938,6,55,26,0,2,27.240458011627197,0.49528105475685813
85,85,85,85,85,85,85,85,85,85,85,85,1-1131,17,1-1131,12,138,27,0,65,67.31488537788391,0.4877890244774196
256,256,256,256,256,256,256,256,256,256,256,256,1-0296,7,1-0296,3,41,5,0,23,19.26526713371277,0.4698845642368968
73,73,73,73,73,73,73,73,73,73,73,73,MLG12,17,MLG12,12,146,12,0,86,65.33969449996948,0.44753215410938
195,195,195,195,195,195,195,195,195,195,195,195,1-9379,19,1-9379,9,58,21,0,6,24.721374034881592,0.4262305868083033
112,112,112,112,112,112,112,112,112,112,112,112,1-3447,8,1-3447,4,110,35,0,19,46.784351110458374,0.42531228282234884
142,142,142,142,142,142,142,142,142,142,142,142,1-8084,11,1-8084,7,82,28,0,11,34.822519063949585,0.42466486663353153
165,165,165,165,165,165,165,165,165,165,165,165,MLG59,9,MLG59,5,71,17,0,21,30.02480912208557,0.42288463552233196
300,300,300,300,300,300,300,300,300,300,300,300,1-18709,7,1-18709,3,33,7,0,11,13.822519063949585,0.4188642140590783
12,12,12,12,12,12,12,12,12,12,12,12,1-7024,19,1-7024,9,498,94,0,181,206.26145005226135,0.41417961857883806
326,326,326,326,326,326,326,326,326,326,326,326,1-0027,11,1-0027,7,29,7,0,8,11.961832046508789,0.41247696712099274
441,441,441,441,441,441,441,441,441,441,441,441,1-9997,11,1-9997,7,16,4,0,4,6.4809160232543945,0.40505725145339966
125,125,125,125,125,125,125,125,125,125,125,125,1-1390,14,1-1390,16,98,26,0,22,39.64503812789917,0.4045412053867262
228,228,228,228,228,228,228,228,228,228,228,228,MLG60,6,MLG60,2,47,16,0,4,18.480916023254395,0.3932109792181786
101,101,101,101,101,101,101,101,101,101,101,101,1-18371,18,1-18371,10,120,10,0,59,46.59351134300232,0.388279261191686
80,80,80,80,80,80,80,80,80,80,80,80,1-0053,11,1-0053,7,142,36,0,29,53.98664116859436,0.38018761386334055
206,206,206,206,206,206,206,206,206,206,206,206,1-8544,11,1-8544,8,54,8,0,20,20.404580116271973,0.37786259474577727
157,157,157,157,157,157,157,157,157,157,157,157,1-17733,10,1-17733,6,74,8,0,32,27.847328186035156,0.37631524575723185
154,154,154,154,154,154,154,154,154,154,154,154,1-9417,10,1-9417,6,76,14,0,23,28.26526713371277,0.3719114096541154
71,71,71,71,71,71,71,71,71,71,71,71,1-4417,22,1-4417,18,151,22,0,55,56.112595319747925,0.37160659152150943
22,22,22,22,22,22,22,22,22,22,22,22,MLG50,12,MLG50,15,319,98,0,33,118.46755719184875,0.37137165263902433
81,81,81,81,81,81,81,81,81,81,81,81,1-7682,16,1-7682,11,141,27,0,39,51.18893122673035,0.3630420654378039
137,137,137,137,137,137,137,137,137,137,137,137,1-6611,20,1-6611,8,89,8,0,38,31.568702220916748,0.3547045193361432
93,93,93,93,93,93,93,93,93,93,93,93,MLG52,17,MLG52,12,125,30,0,23,44.26526713371277,0.35412213706970214
199,199,199,199,199,199,199,199,199,199,199,199,1-20167,8,1-20167,4,56,14,0,9,19.582061052322388,0.3496796616486141
23,23,23,23,23,23,23,23,23,23,23,23,1-7866,7,1-7866,3,318,28,0,134,111.11068677902222,0.3494046754057302
89,89,89,89,89,89,89,89,89,89,89,89,1-9831,9,1-9831,5,132,13,0,53,45.87213730812073,0.3475161917281873
9,9,9,9,9,9,9,9,9,9,9,9,1-3523,7,1-3523,3,543,95,0,150,188.0343508720398,0.3462879389908652
64,64,64,64,64,64,64,64,64,64,64,64,MLG29,11,MLG29,7,164,34,0,36,56.32824420928955,0.3434649037151802
54,54,54,54,54,54,54,54,54,54,54,54,1-1350,16,1-1350,11,195,34,0,53,66.87213730812073,0.3429340374775422
439,439,439,439,439,439,439,439,439,439,439,439,1-4682,14,1-4682,16,16,3,0,4,5.4809160232543945,0.34255725145339966
123,123,123,123,123,123,123,123,123,123,123,123,1-11350,6,1-11350,2,100,28,0,10,34.202290058135986,0.34202290058135987
337,337,337,337,337,337,337,337,337,337,337,337,1-6532,19,1-6532,9,27,6,0,5,9.101145029067993,0.3370794455210368
150,150,150,150,150,150,150,150,150,150,150,150,1-3083,7,1-3083,3,78,7,0,31,26.227099180221558,0.3362448612848918
