,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-9491,14,5,1-9491,80,30,1,19,1037.3520797491074,12.966900996863842
1,MLG51,20,13,MLG51,248,59,1,105,1099.6299144029615,4.433991590334523
2,1-1608,14,5,1-1608,307,45,1,21,1053.1259828805923,3.430377794399324
3,MLG54,20,13,MLG54,595,34,1,200,1111.3903131484983,1.867882879241174
4,1-1462,15,7,1-1462,192,89,0,23,97.89988601207732,0.5098952396462361
5,1-1570,16,18,1-1570,142,58,0,19,65.35207974910736,0.4602259137261081
6,MLG55,19,17,MLG55,92,35,0,15,40.80427348613739,0.4435247118058412
7,MLG65,20,13,MLG65,201,61,0,70,88.08660960197449,0.4382418388157935
8,1-6692,8,3,1-6692,71,17,0,33,29.76940166950226,0.4192873474577783
9,MLG49,19,17,MLG49,185,67,0,26,77.06074070930481,0.4165445443746206
10,1-3516,6,4,1-3516,156,59,0,13,64.0303703546524,0.4104510920170026
11,1-9277,15,10,1-9277,48,9,0,26,19.06074070930481,0.3970987647771835
12,MLG69,18,6,MLG69,576,190,0,97,227.5343018770218,0.3950248296476072
13,MLG29,12,12,MLG29,164,50,0,35,63.54330480098725,0.3874591756157758
14,1-5002,12,12,1-5002,45,12,0,12,16.643418788909912,0.3698537508646647
15,MLG58,13,2,MLG58,71,22,0,10,25.869515657424927,0.3643593754566891
16,MLG44,9,10,MLG44,59,18,0,9,21.48256409168244,0.3641112557912277
17,MLG14,13,2,MLG14,232,75,0,21,83.12598288059235,0.3583016503473808
18,MLG13,9,10,MLG13,140,37,0,33,49.76940166950226,0.3554957262107304
19,1-1350,14,5,1-1350,195,46,0,58,68.44319081306458,0.3509907221182798
20,1-9855,1,14,1-9855,8,2,0,2,2.7739031314849854,0.3467378914356231
21,1-9733,1,14,1-9733,4,1,0,1,1.386951565742493,0.3467378914356231
22,1-1131,20,13,1-1131,138,39,0,21,47.125982880592346,0.3414926295695097
23,MLG59,7,9,MLG59,71,13,0,29,24.221595406532288,0.3411492310779195
24,1-9286,14,5,1-9286,81,21,0,17,27.57817661762237,0.3404713162669429
25,1-7521,1,14,1-7521,10,3,0,1,3.3869515657424927,0.3386951565742492
26,1-19549,10,11,1-19549,29,9,0,2,9.773903131484984,0.3370311424649995
27,1-18371,8,3,1-18371,120,19,0,55,40.2823361158371,0.3356861342986424
28,1-19915,9,10,1-19915,62,15,0,15,20.80427348613739,0.3355527981635063
29,1-3052,15,7,1-3052,166,46,0,25,55.67378914356232,0.3353842719491706
30,1-7682,1,5,1-7682,141,32,0,39,47.091111063957214,0.3339795110918951
31,1-5914,18,6,1-5914,3,1,0,0,1.0,0.3333333333333333
32,1-8042,14,5,1-8042,52,8,0,24,17.286837577819824,0.3324391841888428
33,1-2282,1,14,1-2282,219,57,0,39,72.09111106395721,0.3291831555431836
34,1-0296,10,2,1-0296,41,13,0,1,13.386951565742493,0.3265110137985973
35,1-0053,12,12,1-0053,142,35,0,29,46.22159540653229,0.3255041930037485
36,1-0205,15,7,1-0205,34,9,0,5,10.934757828712463,0.321610524373896
