Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
191,191,191,191,191,191,191,191,191,191,191,MLG44,21,18,MLG44,59,5,1,9,1010.3029916882515,17.123779520139855
168,168,168,168,168,168,168,168,168,168,168,MLG45,7,14,MLG45,70,26,1,11,1032.4814342856407,14.749734775509154
84,84,84,84,84,84,84,84,84,84,84,1-2382,21,18,1-2382,139,20,1,40,1043.5688519477844,7.507689582358162
6,6,6,6,6,6,6,6,6,6,6,MLG54,7,14,MLG54,595,92,1,25,1106.7305324673653,1.8600513150712021
400,400,400,400,400,400,400,400,400,400,400,1-8646,6,16,1-8646,20,10,0,8,14.713770389556885,0.7356885194778442
180,180,180,180,180,180,180,180,180,180,180,1-10539,15,6,1-10539,63,19,0,26,34.319753766059875,0.5447579962866647
368,368,368,368,368,368,368,368,368,368,368,1-6858,11,9,1-6858,23,3,0,15,11.838319480419159,0.5147095426269199
358,358,358,358,358,358,358,358,358,358,358,1-8627,5,15,1-8627,25,7,0,9,12.302991688251495,0.4921196675300598
143,143,143,143,143,143,143,143,143,143,143,1-9286,16,11,1-9286,81,12,0,47,39.6934010386467,0.49004198813144073
281,281,281,281,281,281,281,281,281,281,281,1-3312,11,9,1-3312,36,9,0,14,17.24909818172455,0.47914161615901524
67,67,67,67,67,67,67,67,67,67,67,1-3516,5,15,1-3516,156,30,0,75,74.1915974020958,0.4755871628339474
46,46,46,46,46,46,46,46,46,46,46,1-2282,13,8,1-2282,219,85,0,30,102.67663896083832,0.4688431002778005
147,147,147,147,147,147,147,147,147,147,147,1-2423,9,13,1-2423,79,11,0,43,36.336515843868256,0.459955896757826
49,49,49,49,49,49,49,49,49,49,49,1-6974,7,14,1-6974,207,56,0,62,92.53172051906586,0.4470131426041829
215,215,215,215,215,215,215,215,215,215,215,MLG40,15,6,MLG40,51,17,0,9,22.302991688251495,0.4373135625147352
332,332,332,332,332,332,332,332,332,332,332,P-16616,2,4,P-16616,28,10,0,3,11.767663896083832,0.4202737105744226
228,228,228,228,228,228,228,228,228,228,228,MLG60,4,3,MLG60,47,7,0,21,19.373647272586823,0.41220526111886857
57,57,57,57,57,57,57,57,57,57,57,MLG75,4,3,MLG75,185,40,0,61,75.94249922037125,0.4104999957857905
121,121,121,121,121,121,121,121,121,121,121,1-9333,20,19,1-9333,102,24,0,29,41.08741766214371,0.40281782021709517
15,15,15,15,15,15,15,15,15,15,15,1-1580,17,1,1-1580,400,22,0,234,159.87778389453888,0.3996944597363472
1,1,1,1,1,1,1,1,1,1,1,1-9227,14,7,1-9227,801,63,0,435,319.3112649321556,0.3986407801899571
295,295,295,295,295,295,295,295,295,295,295,1-1942,14,7,1-1942,34,4,0,16,13.42754077911377,0.3949276699739344
137,137,137,137,137,137,137,137,137,137,137,1-6611,5,15,1-6611,89,21,0,24,35.141311168670654,0.3948461929064118
155,155,155,155,155,155,155,155,155,155,155,1-8157,1,3,1-8157,75,24,0,9,29.302991688251495,0.3907065558433533
118,118,118,118,118,118,118,118,118,118,118,MLG15,4,14,MLG15,105,20,0,35,40.62274545431137,0.3868832900410607
203,203,203,203,203,203,203,203,203,203,203,1-9938,11,9,1-9938,55,13,0,14,21.24909818172455,0.38634723966771906
156,156,156,156,156,156,156,156,156,156,156,1-2294,8,12,1-2294,75,24,0,8,28.713770389556885,0.3828502718607585
