Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
145,145,145,145,145,145,145,145,145,145,1-9491,8,1-9491,10,80,18,1,13,1028.7805240154266,12.859756550192833
93,93,93,93,93,93,93,93,93,93,MLG52,8,MLG52,10,125,20,1,16,1033.2683372497559,8.266146697998046
267,267,267,267,267,267,267,267,267,267,1-5413,8,1-5413,10,39,18,0,6,22.975626468658447,0.5891186274014987
44,44,44,44,44,44,44,44,44,44,1-0008,4,1-0008,1,230,1,0,162,135.34191465377808,0.5884431071903394
62,62,62,62,62,62,62,62,62,62,1-6878,4,1-6878,1,167,27,0,83,95.82949948310852,0.5738293382222067
17,17,17,17,17,17,17,17,17,17,1-7004,16,1-7004,19,381,53,0,193,213.04931807518005,0.559184561877113
15,15,15,15,15,15,15,15,15,15,1-1580,17,1-1580,18,400,47,0,210,221.14692640304565,0.5528673160076142
25,25,25,25,25,25,25,25,25,25,1-18028,6,1-18028,4,309,13,0,188,168.90296268463135,0.5466115297237261
104,104,104,104,104,104,104,104,104,104,1-9394,18,1-9394,17,117,14,0,59,62.92699360847473,0.5378375522091857
239,239,239,239,239,239,239,239,239,239,1-5002,11,1-5002,11,45,14,0,12,23.951252937316895,0.5322500652737088
28,28,28,28,28,28,28,28,28,28,1-7005,14,1-7005,14,285,21,0,148,143.7321195602417,0.5043232265271639
124,124,124,124,124,124,124,124,124,124,1-0292,4,1-0292,1,99,29,0,25,49.73177695274353,0.5023411813408437
55,55,55,55,55,55,55,55,55,55,1-1462,14,1-1462,14,192,18,0,92,94.29293918609619,0.49110905826091766
290,290,290,290,290,290,290,290,290,290,1-3509,4,1-3509,1,35,3,0,17,17.0976083278656,0.4885030950818743
195,195,195,195,195,195,195,195,195,195,1-9379,10,1-9379,9,58,17,0,13,27.780524015426636,0.4789745519901144
147,147,147,147,147,147,147,147,147,147,1-2423,4,1-2423,1,79,4,0,40,37.17084312438965,0.4705170015745525
300,300,300,300,300,300,300,300,300,300,1-18709,11,1-18709,10,33,8,0,9,15.463439702987671,0.4685890819087173
91,91,91,91,91,91,91,91,91,91,1-9270,12,1-9270,13,128,30,0,35,59.02448773384094,0.46112881042063236
4,4,4,4,4,4,4,4,4,4,MLG68,15,MLG68,5,642,39,0,302,289.43986558914185,0.4508409121326197
89,89,89,89,89,89,89,89,89,89,1-9831,9,1-9831,8,132,15,0,53,58.951367139816284,0.44660126621072943
7,7,7,7,7,7,7,7,7,7,MLG69,16,MLG69,19,576,42,0,253,251.80558276176453,0.43716247007250786
228,228,228,228,228,228,228,228,228,228,MLG60,15,MLG60,5,47,13,0,9,20.46343970298767,0.43539233410612066
203,203,203,203,203,203,203,203,203,203,1-9938,9,1-9938,8,55,7,0,20,23.585421562194824,0.42882584658536044
57,57,57,57,57,57,57,57,57,57,MLG75,15,MLG75,5,185,43,0,43,78.65865635871887,0.4251819262633453
84,84,84,84,84,84,84,84,84,84,1-2382,8,1-2382,10,139,42,0,20,58.585421562194824,0.4214778529654304
34,34,34,34,34,34,34,34,34,34,MLG51,7,MLG51,3,248,29,0,90,103.63439702987671,0.41788063318498675
71,71,71,71,71,71,71,71,71,71,1-4417,4,1-4417,1,151,3,0,72,62.70751762390137,0.415281573668221
165,165,165,165,165,165,165,165,165,165,MLG59,10,MLG59,9,71,21,0,10,29.292710781097412,0.41257339128306214
58,58,58,58,58,58,58,58,58,58,MLG49,7,MLG49,3,185,27,0,57,74.26845145225525,0.4014510889311095
166,166,166,166,166,166,166,166,166,166,MLG58,12,MLG58,13,71,11,0,21,28.414692640304565,0.40020693859583895
98,98,98,98,98,98,98,98,98,98,1-5043,2,1-5043,21,123,8,0,48,47.80501174926758,0.3886586321078665
100,100,100,100,100,100,100,100,100,100,1-5172,2,1-5172,21,120,4,0,51,46.2928249835968,0.38577354152997334
429,429,429,429,429,429,429,429,429,429,1-9452,12,1-9452,4,16,2,0,5,6.146355390548706,0.38414721190929413
257,257,257,257,257,257,257,257,257,257,1-19286,22,1-19286,6,40,6,0,11,15.121981859207153,0.37804954648017886
168,168,168,168,168,168,168,168,168,168,MLG45,10,MLG45,9,70,19,0,9,26.46343970298767,0.3780491386141096
47,47,47,47,47,47,47,47,47,47,1-0303,20,1-0303,15,212,7,0,88,79.97585487365723,0.3772445984606473
404,404,404,404,404,404,404,404,404,404,1-20578,10,1-20578,9,19,3,0,5,7.146355390548706,0.37612396792361613
