,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-1989,6,9,1-1989,46,23,0,32,28.237096786499023,0.6138499301412831
1,MLG58,15,6,MLG58,71,28,0,22,31.60050404071808,0.4450775217002546
2,1-1942,4,13,1-1942,34,14,0,5,14.818296372890472,0.4358322462614845
3,P-16616,3,23,P-16616,28,12,0,1,12.163659274578094,0.4344164026635034
4,1-9794,10,12,1-9794,46,18,0,11,19.80025202035904,0.430440261312153
5,1-1204,6,9,1-1204,39,14,0,12,15.963911294937134,0.4093310588445419
6,1-2282,14,8,1-2282,219,83,0,16,85.61854839324951,0.3909522757682626
7,1-8397,18,10,1-8397,51,12,0,48,19.85564517974853,0.3893263760735007
8,MLG60,10,12,MLG60,47,17,0,6,17.981955647468567,0.3825948010099695
9,1-1350,18,10,1-1350,195,66,0,45,73.36466735601425,0.3762290633641756
10,1-8627,14,8,1-8627,25,8,0,7,9.14561492204666,0.3658245968818664
11,MLG48,17,8,MLG48,159,49,0,55,58.0012601017952,0.3647877993823597
12,1-2382,14,8,1-2382,139,45,0,32,50.23709678649902,0.3614179624927987
13,1-1390,14,8,1-1390,98,31,0,25,35.09148186445236,0.3580763455556363
14,1-9283,4,13,1-9283,235,64,0,116,82.98447585105896,0.3531254291534423
15,1-7866,7,14,1-7866,318,109,0,10,110.63659274578094,0.3479138136659778
16,MLG64,15,6,MLG64,245,77,0,45,84.36466735601425,0.3443455810449561
17,1-3596,2,3,1-3596,223,70,0,40,76.54637098312378,0.3432572689826178
18,1-11350,7,14,1-11350,100,33,0,3,33.49097782373428,0.3349097782373428
19,MLG65,12,1,MLG65,201,61,0,33,66.40075606107712,0.3303520202043637
20,MLG08,2,3,MLG08,107,19,0,89,33.56567543745041,0.3136979012845832
21,MLG75,10,12,MLG75,185,52,0,36,57.8917338848114,0.3129282912692508
22,1-9630,2,3,1-9630,33,9,0,8,10.309274196624756,0.3124022483825683
23,MLG56,18,10,MLG56,511,138,0,131,159.43936496973038,0.3120144128566152
24,1-9156,6,9,1-9156,268,68,0,94,83.38397181034088,0.3111342231729137
25,1-9333,6,9,1-9333,102,25,0,41,31.71003025770188,0.3108826495853125
26,MLG57,1,2,MLG57,629,188,0,35,193.7280746102333,0.3079937593167461
27,1-18615,4,13,1-18615,22,5,0,10,6.636592745780945,0.3016633066264065
28,1-0296,7,14,1-0296,41,11,0,8,12.309274196624756,0.3002261999176769
29,1-7682,2,3,1-7682,141,35,0,40,41.54637098312378,0.2946551133554878
30,1-6692,6,9,1-6692,71,16,0,29,20.74611896276474,0.2921988586304893
31,1-9855,6,9,1-9855,8,2,0,2,2.327318549156189,0.2909148186445236
32,1-7874,8,7,1-7874,258,67,0,42,73.87368953227997,0.2863321299700774
33,MLG29,11,15,MLG29,164,40,0,42,46.87368953227997,0.2858151800748778
34,1-8095,8,7,1-8095,46,12,0,7,13.14561492204666,0.285774237435797
35,1-8285,18,10,1-8285,72,19,0,9,20.47293347120285,0.2843462982111507
36,1-5002,11,15,1-5002,45,10,0,17,12.782207667827606,0.2840490592850579
37,MLG10,18,10,MLG10,60,16,0,6,16.981955647468567,0.2830325941244761
38,1-9805,2,3,1-9805,26,7,0,2,7.327318549156189,0.2818199441983149
39,1-1850,10,12,1-1850,30,8,0,2,8.327318549156189,0.2775772849718729
40,1-6647,6,9,1-6647,62,15,0,12,16.963911294937134,0.273611472498986
41,MLG13,19,11,MLG13,140,31,0,42,37.87368953227997,0.2705263538019998
42,1-5163,14,8,1-5163,16,4,0,2,4.327318549156189,0.2704574093222618
43,1-3589,14,8,1-3589,27,6,0,7,7.145614922046661,0.2646524045202467
44,1-20012,15,6,1-20012,12,3,0,1,3.1636592745780945,0.2636382728815079
45,1-9500,10,12,1-9500,33,8,0,4,8.654637098312378,0.2622617302518902
46,1-8493,2,3,1-8493,38,6,0,24,9.927822589874268,0.2612584892072175
47,1-1770,1,2,1-1770,35,8,0,6,8.981955647468567,0.2566273042133876
48,MLG45,6,9,MLG45,70,14,0,24,17.927822589874268,0.2561117512839181
49,MLG53,9,5,MLG53,91,21,0,14,23.291229844093323,0.2559475807043222
50,1-0205,19,11,1-0205,34,7,0,10,8.636592745780945,0.2540174336994396
51,1-3206,6,9,1-3206,45,7,0,26,11.255141139030457,0.2501142475340101
52,1-9806,17,4,1-9806,8,2,0,0,2.0,0.25
53,1-4682,14,24,1-4682,16,4,0,0,4.0,0.25
54,1-4760,7,14,1-4760,40,9,0,6,9.981955647468569,0.2495488911867141
55,1-10071,14,8,1-10071,30,6,0,9,7.47293347120285,0.2490977823734283
56,1-2034,11,15,1-2034,16,3,0,6,3.981955647468567,0.2488722279667854
57,1-18487,8,7,1-18487,23,5,0,4,5.654637098312378,0.2458537868831468
58,MLG62,2,3,MLG62,525,39,0,548,128.68528246879578,0.2451148237500872
59,72-12171,19,11,72-12171,19,4,0,4,4.654637098312378,0.2449808999111777
60,1-3523,7,14,1-3523,543,125,0,49,133.01930445432663,0.2449710947593492
61,MLG41,15,6,MLG41,66,14,0,13,16.12757056951523,0.2443571298411398
62,1-7845,4,13,1-7845,36,6,0,17,8.782207667827606,0.2439502129952112
63,1-19286,10,12,1-19286,40,9,0,4,9.654637098312378,0.2413659274578094
64,1-6181,17,4,1-6181,659,134,0,152,158.87620973587036,0.2410868129527623
65,MLG63,15,6,MLG63,380,81,0,61,90.98321574926376,0.2394295151296414
66,1-9667,9,5,1-9667,14,3,0,2,3.327318549156189,0.2376656106540135
67,1-1191,10,12,1-1191,53,4,0,52,12.510282278060911,0.2360430618502059
68,1-20578,9,5,1-20578,19,3,0,9,4.47293347120285,0.2354175511159394
69,1-9938,10,12,1-9938,55,10,0,18,12.9458669424057,0.2353793989528309
70,1-0358,7,14,1-0358,22,5,0,1,5.163659274578095,0.2347117852080952
71,1-9286,9,5,1-9286,81,13,0,36,18.8917338848114,0.2332312825285358
72,1-4929,2,3,1-4929,10,2,0,2,2.327318549156189,0.2327318549156189
73,1-8379,2,3,1-8379,5,1,0,1,1.1636592745780945,0.2327318549156189
74,1-8906,19,11,1-8906,15,3,0,3,3.4909778237342834,0.2327318549156189
75,1-8634,18,10,1-8634,10,2,0,2,2.327318549156189,0.2327318549156189
76,72-0103,19,11,72-0103,71,2,0,88,16.402016162872314,0.2310143121531312
77,1-8124,10,12,1-8124,18,3,0,7,4.145614922046661,0.2303119401137034
78,1-9870,14,8,1-9870,27,5,0,7,6.145614922046661,0.2276153674832096
79,1-4649,15,6,1-4649,244,48,0,43,55.03734880685806,0.2255629049461396
80,1-8113,9,5,1-8113,9,2,0,0,2.0,0.2222222222222222
81,1-6561,8,7,1-6561,65,11,0,21,14.436844766139984,0.2221053040944613
82,1-2335,4,13,1-2335,145,21,0,68,32.128830671310425,0.2215781425607615
83,1-10038,14,8,1-10038,76,16,0,5,16.818296372890472,0.2212933733275062
84,1-3551,11,15,1-3551,6,1,0,2,1.327318549156189,0.2212197581926981
85,1-7024,9,5,1-7024,498,69,0,246,109.26018154621124,0.2193979549120707
86,MLG78,2,3,MLG78,80,15,0,14,17.291229844093323,0.2161403730511665
87,MLG11,2,3,MLG11,87,14,0,29,18.74611896276474,0.2154726317559165
88,1-1957,6,9,1-1957,47,7,0,19,10.109526216983795,0.2150963024890169
89,1-10539,6,9,1-10539,63,7,0,40,13.54637098312378,0.2150217616368853
90,MLG46,6,9,MLG46,17,3,0,4,3.654637098312378,0.2149786528419046
91,1-9818,6,9,1-9818,28,6,0,0,6.0,0.2142857142857142
92,1-1580,7,14,1-1580,400,52,0,203,85.22283273935318,0.2130570818483829
93,1-9770,1,9,1-9770,50,6,0,28,10.582459688186646,0.2116491937637329
94,1-7770,1,2,1-7770,11,2,0,2,2.327318549156189,0.2115744135596535
95,1-5355,18,10,1-5355,53,10,0,7,11.14561492204666,0.2102946211706917
96,1-9578,4,13,1-9578,42,7,0,11,8.80025202035904,0.2095298100085485
97,1-3089,3,23,1-3089,16,3,0,2,3.327318549156189,0.2079574093222618
98,1-1258,8,7,1-1258,435,85,0,32,90.23709678649902,0.2074416018080437
99,1-10785,8,7,1-10785,279,32,0,158,57.85816538333893,0.2073769368578456
100,1-3535,4,13,1-3535,315,50,0,93,65.22031253576279,0.2070486112246437
101,1-8988,7,14,1-8988,29,6,0,0,6.0,0.2068965517241379
102,1-1608,18,10,1-1608,307,33,0,186,63.44062507152557,0.2066469872036663
103,1-5515,10,12,1-5515,29,5,0,6,5.981955647468567,0.2062743326713298
104,MLG49,4,13,MLG49,185,31,0,43,38.03734880685806,0.2056072908478814
105,1-9722,2,3,1-9722,22,4,0,3,4.4909778237342834,0.2041353556242856
106,1-9270,8,7,1-9270,128,20,0,36,25.8917338848114,0.202279170975089
107,1-3108,4,13,1-3108,18,2,0,10,3.636592745780945,0.2020329303211636
108,1-0033,1,2,1-0033,10,2,0,0,2.0,0.2
109,1-9712,12,1,1-9712,10,2,0,0,2.0,0.2
110,1-4136,15,6,1-4136,5,1,0,0,1.0,0.2
111,1-4051,12,1,1-4051,5,1,0,0,1.0,0.2
112,1-17790,7,14,1-17790,5,1,0,0,1.0,0.2
113,1-1570,8,7,1-1570,142,26,0,14,28.291229844093323,0.1992340129865727
114,MLG68,10,12,MLG68,642,51,0,465,127.10156267881392,0.1979775119607693
115,1-6693,11,15,1-6693,98,13,0,39,19.382711708545685,0.1977827725361804
116,1-18735,6,9,1-18735,27,5,0,2,5.327318549156189,0.1973080944131922
117,MLG02,17,4,MLG02,320,49,0,86,63.074697613716125,0.1971084300428628
118,1-9892,7,14,1-9892,22,4,0,2,4.327318549156189,0.1966962976889177
119,1-8578,1,2,1-8578,11,1,0,7,2.1456149220466614,0.1950559020042419
120,MLG06,8,7,MLG06,18,3,0,3,3.4909778237342834,0.1939432124296824
121,1-5043,8,7,1-5043,123,19,0,29,23.74611896276474,0.1930578777460548
122,1-4531,19,11,1-4531,94,14,0,25,18.09148186445236,0.1924625730260889
123,1-5775,6,9,1-5775,244,26,0,128,46.948387145996094,0.1924114227294922
124,1-7964,17,4,1-7964,202,36,0,16,38.61854839324951,0.191180932639849
125,1-8646,12,1,1-8646,20,3,0,5,3.818296372890472,0.1909148186445236
126,1-6532,18,10,1-6532,27,4,0,7,5.145614922046661,0.1905783304461726
127,1-6006,19,11,1-6006,57,10,0,5,10.818296372890472,0.1897946732086047
128,1-2573,19,11,1-2573,37,6,0,6,6.981955647468567,0.1887015039856369
129,1-7005,19,11,1-7005,285,41,0,78,53.76542341709137,0.1886506084810223
130,1-7182,4,13,1-7182,22,3,0,7,4.145614922046661,0.1884370419112118
131,1-6035,11,15,1-6035,23,3,0,8,4.309274196624756,0.1873597476793372
132,1-4355,7,14,1-4355,49,9,0,1,9.163659274578094,0.1870134545832264
133,1-9997,15,6,1-9997,16,2,0,6,2.981955647468567,0.1863722279667854
134,MLG69,2,3,MLG69,576,82,0,153,107.03986901044846,0.1858331059209174
135,1-0055,10,23,1-0055,18,3,0,2,3.327318549156189,0.1848510305086771
136,1-8157,6,9,1-8157,75,9,0,29,13.74611896276474,0.1832815861701965
137,1-6061,11,15,1-6061,40,5,0,14,7.291229844093323,0.182280746102333
138,1-7467,12,1,1-7467,64,11,0,4,11.654637098312378,0.1821037046611309
139,1-18371,4,13,1-18371,120,15,0,41,21.71003025770188,0.1809169188141823
140,1-2545,7,14,1-2545,145,26,0,1,26.16365927457809,0.1804390294798489
141,1-7213,4,13,1-7213,23,3,0,7,4.145614922046661,0.180244127045507
142,1-0053,11,15,1-0053,142,19,0,40,25.54637098312378,0.1799040210079139
143,1-19915,8,7,1-19915,62,9,0,13,11.127570569515228,0.1794769446696004
144,1-3083,7,14,1-3083,78,13,0,6,13.981955647468569,0.1792558416342124
145,1-9609,11,15,1-9609,25,3,0,9,4.47293347120285,0.178917338848114
146,1-8421,8,7,1-8421,109,16,0,21,19.436844766139984,0.1783196767535778
147,1-3139,19,11,1-3139,93,12,0,28,16.582459688186646,0.1783060181525445
148,MLG37,15,6,MLG37,116,18,0,16,20.61854839324951,0.1777461068383578
149,1-8042,7,14,1-8042,52,9,0,1,9.163659274578094,0.1762242168188095
150,1-8551,19,11,1-8551,38,6,0,4,6.654637098312378,0.1751220289029573
151,MLG07,12,1,MLG07,90,2,0,83,15.583719789981842,0.1731524421109093
152,1-7204,4,13,1-7204,26,4,0,3,4.4909778237342834,0.1727299162974724
153,1-6914,14,8,1-6914,73,12,0,3,12.490977823734283,0.171109285256634
154,1-6916,14,8,1-6916,43,7,0,2,7.327318549156189,0.1704027569571206
155,1-0303,9,5,1-0303,212,24,0,74,36.11078631877899,0.1703338977300895
156,1-19448,6,9,1-19448,45,5,0,16,7.618548393249512,0.1693010754055447
157,1-6227,12,1,1-6227,52,4,0,29,8.74611896276474,0.1681945954377834
158,1-8910,19,23,1-8910,137,21,0,11,22.80025202035904,0.1664251972288981
159,1-11206,10,12,1-11206,14,2,0,2,2.327318549156189,0.166237039225442
