Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
215,215,215,215,215,215,215,215,215,215,215,215,215,215,MLG40,4,MLG40,3,51,17,1,6,1022.5321683883667,20.04965036055621
168,168,168,168,168,168,168,168,168,168,168,168,168,168,MLG45,6,MLG45,5,70,17,1,7,1023.4541964530945,14.620774235044207
32,32,32,32,32,32,32,32,32,32,32,32,32,32,1-7874,4,1-7874,19,258,39,1,1,1039.9220280647278,4.0307055351346035
8,8,8,8,8,8,8,8,8,8,8,8,8,8,1-10468,6,1-10468,5,549,57,1,110,1158.4230871200562,2.1100602679782443
70,70,70,70,70,70,70,70,70,70,70,70,70,70,1-1224,14,1-1224,16,151,40,0,69,103.61993646621704,0.6862247448093843
277,277,277,277,277,277,277,277,277,277,277,277,277,277,1-10060,7,1-10060,20,36,8,0,17,23.674477100372314,0.657624363899231
15,15,15,15,15,15,15,15,15,15,15,15,15,15,1-1580,17,1-1580,2,400,48,0,227,257.3003706932068,0.643250926733017
206,206,206,206,206,206,206,206,206,206,206,206,206,206,1-8544,8,1-8544,8,54,10,0,25,33.05070161819458,0.6120500299665663
85,85,85,85,85,85,85,85,85,85,85,85,85,85,1-1131,11,1-1131,12,138,26,0,62,83.16574001312256,0.6026502899501635
49,49,49,49,49,49,49,49,49,49,49,49,49,49,1-6974,3,1-6974,20,207,7,0,121,118.56539583206177,0.5727796900099602
12,12,12,12,12,12,12,12,12,12,12,12,12,12,1-7024,9,1-7024,9,498,69,0,226,277.378342628479,0.5569846237519659
112,112,112,112,112,112,112,112,112,112,112,112,112,112,1-3447,5,1-3447,4,110,27,0,36,60.193010330200195,0.5472091848200018
66,66,66,66,66,66,66,66,66,66,66,66,66,66,MLG48,7,MLG48,6,159,11,0,80,84.76224517822266,0.5330958816240419
239,239,239,239,239,239,239,239,239,239,239,239,239,239,1-5002,8,1-5002,7,45,9,0,16,23.75244903564453,0.5278322007921007
150,150,150,150,150,150,150,150,150,150,150,150,150,150,1-3083,18,1-3083,3,78,4,0,40,40.88112258911133,0.524116956270658
71,71,71,71,71,71,71,71,71,71,71,71,71,71,1-4417,20,1-4417,18,151,21,0,63,79.08776807785034,0.5237600534956977
278,278,278,278,278,278,278,278,278,278,278,278,278,278,1-7845,3,1-7845,20,36,2,0,18,18.596505165100098,0.5165695879194472
189,189,189,189,189,189,189,189,189,189,189,189,189,189,MLG10,18,MLG10,20,60,24,0,7,30.454196453094482,0.507569940884908
51,51,51,51,51,51,51,51,51,51,51,51,51,51,MLG65,5,MLG65,4,201,16,0,91,99.90455389022827,0.49703758154342426
228,228,228,228,228,228,228,228,228,228,228,228,228,228,MLG60,17,MLG60,2,47,2,0,23,23.206645488739014,0.4937584146540216
145,145,145,145,145,145,145,145,145,145,145,145,145,145,1-9491,3,1-9491,20,80,9,0,33,39.426926136016846,0.4928365767002106
45,45,45,45,45,45,45,45,45,45,45,45,45,45,1-3596,5,1-3596,4,223,48,0,67,109.77588033676147,0.49226852168951335
125,125,125,125,125,125,125,125,125,125,125,125,125,125,1-1390,14,1-1390,16,98,26,0,23,47.206645488739014,0.48170046417080625
101,101,101,101,101,101,101,101,101,101,101,101,101,101,1-18371,10,1-18371,10,120,15,0,45,56.491262912750244,0.4707605242729187
385,385,385,385,385,385,385,385,385,385,385,385,385,385,1-18615,3,1-18615,20,22,2,0,9,10.298252582550049,0.4681023901159113
203,203,203,203,203,203,203,203,203,203,203,203,203,203,1-9938,7,1-9938,6,55,18,0,8,25.376224517822266,0.4613859003240412
213,213,213,213,213,213,213,213,213,213,213,213,213,213,1-6227,4,1-6227,19,52,22,0,2,23.844056129455566,0.4585395409510686
4,4,4,4,4,4,4,4,4,4,4,4,4,4,MLG68,19,MLG68,17,642,100,0,208,291.7818374633789,0.45448884340090173
31,31,31,31,31,31,31,31,31,31,31,31,31,31,1-9156,10,1-9156,10,268,26,0,102,120.04686260223389,0.44793605448594737
23,23,23,23,23,23,23,23,23,23,23,23,23,23,1-7866,18,1-7866,3,318,12,0,141,142.00595712661743,0.44655961360571517
81,81,81,81,81,81,81,81,81,81,81,81,81,81,1-7682,12,1-7682,11,141,27,0,39,62.959094524383545,0.4465184008821528
67,67,67,67,67,67,67,67,67,67,67,67,67,67,1-3516,22,1-3516,8,156,0,0,74,68.23007678985596,0.43737228711446124
33,33,33,33,33,33,33,33,33,33,33,33,33,33,1-6296,20,1-6296,18,254,17,0,101,110.1248345375061,0.4335623406988429
34,34,34,34,34,34,34,34,34,34,34,34,34,34,MLG51,14,MLG51,16,248,50,0,61,106.24371194839478,0.42840206430804345
435,435,435,435,435,435,435,435,435,435,435,435,435,435,1-4494,11,1-4494,12,16,5,0,2,6.844056129455566,0.4277535080909729
169,169,169,169,169,169,169,169,169,169,169,169,169,169,1-7268,12,1-7268,11,70,5,0,27,29.894757747650146,0.42706796782357354
84,84,84,84,84,84,84,84,84,84,84,84,84,84,1-2382,5,1-2382,4,139,24,0,38,59.03706645965576,0.42472709683205584
350,350,350,350,350,350,350,350,350,350,350,350,350,350,1-9609,11,1-9609,12,25,6,0,5,10.610140323638916,0.4244056129455566
89,89,89,89,89,89,89,89,89,89,89,89,89,89,1-9831,6,1-9831,5,132,12,0,47,55.33531904220581,0.4192069624409531
265,265,265,265,265,265,265,265,265,265,265,265,265,265,1-1204,10,1-1204,10,39,7,0,10,16.220280647277832,0.41590463198148286
94,94,94,94,94,94,94,94,94,94,94,94,94,94,1-1005,8,1-1005,7,125,16,0,39,51.959094524383545,0.4156727561950684
54,54,54,54,54,54,54,54,54,54,54,54,54,54,1-1350,12,1-1350,11,195,34,0,51,81.02343130111694,0.4155047759031638
357,357,357,357,357,357,357,357,357,357,357,357,357,357,1-9650,7,1-9650,16,25,3,0,8,10.376224517822266,0.41504898071289065
82,82,82,82,82,82,82,82,82,82,82,82,82,82,1-8188,3,1-8188,20,140,10,0,52,57.94545936584473,0.41389613832746236
217,217,217,217,217,217,217,217,217,217,217,217,217,217,1-9770,10,1-9770,10,50,3,0,19,20.51853322982788,0.41037066459655763
296,296,296,296,296,296,296,296,296,296,296,296,296,296,1-0205,1,1-0205,1,34,0,0,15,13.830420970916748,0.40677708737990437
369,369,369,369,369,369,369,369,369,369,369,369,369,369,MLG39,3,MLG39,20,23,1,0,9,9.298252582550049,0.40427185141521954
195,195,195,195,195,195,195,195,195,195,195,195,195,195,1-9379,9,1-9379,9,58,12,0,12,23.0643367767334,0.39766097890919655
165,165,165,165,165,165,165,165,165,165,165,165,165,165,MLG59,6,MLG59,5,71,18,0,11,28.142308712005615,0.3963705452395157
48,48,48,48,48,48,48,48,48,48,48,48,48,48,MLG30,20,MLG30,18,208,16,0,72,82.38602066040039,0.3960866377903865
123,123,123,123,123,123,123,123,123,123,123,123,123,123,1-11350,17,1-11350,2,100,23,0,18,39.5965051651001,0.395965051651001
256,256,256,256,256,256,256,256,256,256,256,256,256,256,1-0296,17,1-0296,3,41,7,0,10,16.220280647277832,0.39561660115311786
212,212,212,212,212,212,212,212,212,212,212,212,212,212,MLG32,4,MLG32,19,52,14,0,7,20.454196453094482,0.3933499317902785
74,74,74,74,74,74,74,74,74,74,74,74,74,74,1-8074,10,1-8074,10,145,9,0,52,56.94545936584473,0.3927273059713429
