Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
141,141,141,141,141,141,141,141,141,141,141,141,MLG45,20,17,MLG45,70,17,1,8,1017.6540300250053,14.537914714642934
338,338,338,338,338,338,338,338,338,338,338,338,1-6296,20,17,1-6296,254,58,2,22,2059.7985825687647,8.109443238459704
345,345,345,345,345,345,345,345,345,345,345,345,1-1131,20,17,1-1131,138,22,1,13,1023.0627987906337,7.413498541961114
353,353,353,353,353,353,353,353,353,353,353,353,MLG50,21,8,MLG50,319,78,1,64,1083.2322402000427,3.395712351724272
4,4,4,4,4,4,4,4,4,4,4,4,1-6240,21,8,1-6240,698,172,2,153,2184.508324228227,3.129668086286858
105,105,105,105,105,105,105,105,105,105,105,105,1-1258,21,8,1-1258,435,153,1,17,1154.3898138031363,2.653769686903762
462,462,462,462,462,462,462,462,462,462,462,462,1-1183,6,2,1-1183,45,46,0,15,47.226306296885014,1.0494734732641113
18,18,18,18,18,18,18,18,18,18,18,18,1-3521,8,16,1-3521,22,21,0,0,21.0,0.9545454545454546
20,20,20,20,20,20,20,20,20,20,20,20,1-5167,10,15,1-5167,24,21,0,0,21.0,0.875
464,464,464,464,464,464,464,464,464,464,464,464,1-10060,4,14,1-10060,36,30,0,12,30.98104503750801,0.8605845843752226
424,424,424,424,424,424,424,424,424,424,424,424,1-4700,1,6,1-4700,31,24,0,9,24.735783778131008,0.797928508971968
207,207,207,207,207,207,207,207,207,207,207,207,1-7058,3,3,1-7058,80,57,0,2,57.163507506251335,0.7145438438281417
412,412,412,412,412,412,412,412,412,412,412,412,1-6858,4,14,1-6858,23,14,0,10,14.817537531256676,0.6442407622285511
274,274,274,274,274,274,274,274,274,274,274,274,1-0033,14,13,1-0033,10,6,0,3,6.245261259377003,0.6245261259377003
506,506,506,506,506,506,506,506,506,506,506,506,1-6227,14,13,1-6227,52,30,0,12,30.98104503750801,0.5957893276443849
519,519,519,519,519,519,519,519,519,519,519,519,1-4926,5,4,1-4926,4,2,0,2,2.163507506251335,0.5408768765628338
561,561,561,561,561,561,561,561,561,561,561,561,1-9455,1,6,1-9455,2,1,0,1,1.0817537531256676,0.5408768765628338
279,279,279,279,279,279,279,279,279,279,279,279,MLG43,6,2,MLG43,14,7,0,6,7.490522518754005,0.5350373227681432
327,327,327,327,327,327,327,327,327,327,327,327,P-16616,5,4,P-16616,28,14,0,12,14.98104503750801,0.5350373227681432
399,399,399,399,399,399,399,399,399,399,399,399,MLG60,13,11,MLG60,47,24,0,11,24.899291284382343,0.5297721549868584
217,217,217,217,217,217,217,217,217,217,217,217,1-9630,5,4,1-9630,33,17,0,4,17.32701501250267,0.5250610609849294
251,251,251,251,251,251,251,251,251,251,251,251,1-7268,7,12,1-7268,70,34,0,29,36.37085884064436,0.5195836977234909
312,312,312,312,312,312,312,312,312,312,312,312,1-3108,3,3,1-3108,18,9,0,4,9.32701501250267,0.5181675006945928
278,278,278,278,278,278,278,278,278,278,278,278,1-10762,10,15,1-10762,6,3,0,1,3.0817537531256676,0.5136256255209446
167,167,167,167,167,167,167,167,167,167,167,167,1-4929,5,4,1-4929,10,5,0,1,5.081753753125668,0.5081753753125667
230,230,230,230,230,230,230,230,230,230,230,230,1-3089,6,2,1-3089,16,8,0,1,8.081753753125668,0.5051096095703542
545,545,545,545,545,545,545,545,545,545,545,545,1-19567,1,6,1-19567,2,1,0,0,1.0,0.5
492,492,492,492,492,492,492,492,492,492,492,492,1-6028,2,19,1-6028,2,1,0,0,1.0,0.5
204,204,204,204,204,204,204,204,204,204,204,204,1-9733,8,16,1-9733,4,2,0,0,2.0,0.5
127,127,127,127,127,127,127,127,127,127,127,127,1-9643,11,1,1-9643,8,4,0,0,4.0,0.5
94,94,94,94,94,94,94,94,94,94,94,94,1-3083,12,7,1-3083,78,36,0,7,36.57227627187967,0.46887533681897015
511,511,511,511,511,511,511,511,511,511,511,511,1-9697,1,6,1-9697,20,9,0,3,9.245261259377003,0.4622630629688501
255,255,255,255,255,255,255,255,255,255,255,255,1-9946,3,3,1-9946,12,5,0,4,5.32701501250267,0.4439179177085559
260,260,260,260,260,260,260,260,260,260,260,260,1-0129,21,8,1-0129,142,60,0,30,62.45261259377003,0.43980713094204243
311,311,311,311,311,311,311,311,311,311,311,311,1-20578,4,14,1-20578,19,8,0,2,8.163507506251335,0.4296582898027019
361,361,361,361,361,361,361,361,361,361,361,361,1-0008,10,15,1-0008,230,94,0,46,97.76067264378071,0.42504640279904654
159,159,159,159,159,159,159,159,159,159,159,159,1-10696,17,10,1-10696,24,10,0,2,10.163507506251335,0.423479479427139
49,49,49,49,49,49,49,49,49,49,49,49,1-2178,5,4,1-2178,12,5,0,0,5.0,0.4166666666666667
535,535,535,535,535,535,535,535,535,535,535,535,1-5990,3,3,1-5990,5,2,0,1,2.0817537531256676,0.4163507506251335
287,287,287,287,287,287,287,287,287,287,287,287,1-9836,5,4,1-9836,5,2,0,1,2.0817537531256676,0.4163507506251335
