Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
353,353,353,353,353,353,353,353,353,353,353,353,353,MLG50,21,11,MLG50,319,37,1,110,1047.6758388876915,3.284250278644801
4,4,4,4,4,4,4,4,4,4,4,4,4,1-6240,21,11,1-6240,698,116,2,49,2120.7556009590626,3.038331806531608
105,105,105,105,105,105,105,105,105,105,105,105,105,1-1258,21,11,1-1258,435,89,1,75,1096.2789810597897,2.520181565654689
462,462,462,462,462,462,462,462,462,462,462,462,462,1-1183,6,2,1-1183,45,22,0,15,23.45579621195793,0.5212399158212874
399,399,399,399,399,399,399,399,399,399,399,399,399,MLG60,13,13,MLG60,47,23,0,8,23.776424646377563,0.5058813754548418
170,170,170,170,170,170,170,170,170,170,170,170,170,1-5043,13,13,1-5043,123,53,0,14,54.358743131160736,0.4419410010663474
321,321,321,321,321,321,321,321,321,321,321,321,321,1-5172,13,13,1-5172,120,49,0,25,51.426327019929886,0.4285527251660824
427,427,427,427,427,427,427,427,427,427,427,427,427,1-9379,2,17,1-9379,58,24,0,7,24.679371565580368,0.4255064063031098
270,270,270,270,270,270,270,270,270,270,270,270,270,1-1390,12,8,1-1390,98,40,0,8,40.77642464637756,0.4160859657793629
359,359,359,359,359,359,359,359,359,359,359,359,359,1-4417,10,14,1-4417,151,52,0,58,57.629078686237335,0.3816495277234261
140,140,140,140,140,140,140,140,140,140,140,140,140,1-2294,20,15,1-2294,75,27,0,4,27.38821232318878,0.36517616430918376
364,364,364,364,364,364,364,364,364,364,364,364,364,1-7682,13,13,1-7682,141,49,0,10,49.970530807971954,0.35440092771611315
199,199,199,199,199,199,199,199,199,199,199,199,199,MLG39,20,15,MLG39,23,7,0,3,7.291159242391586,0.31700692358224286
480,480,480,480,480,480,480,480,480,480,480,480,480,1-1005,13,13,1-1005,125,37,0,14,38.358743131160736,0.3068699450492859
190,190,190,190,190,190,190,190,190,190,190,190,190,1-2382,12,8,1-2382,139,41,0,15,42.45579621195793,0.30543738281984123
320,320,320,320,320,320,320,320,320,320,320,320,320,MLG13,6,2,MLG13,140,41,0,7,41.67937156558037,0.2977097968970026
305,305,305,305,305,305,305,305,305,305,305,305,305,1-7866,15,3,1-7866,318,86,0,70,92.79371565580368,0.2918041372824015
260,260,260,260,260,260,260,260,260,260,260,260,260,1-0129,21,11,1-0129,142,40,0,14,41.358743131160736,0.29125875444479393
499,499,499,499,499,499,499,499,499,499,499,499,499,1-8627,7,11,1-8627,25,7,0,2,7.194106161594391,0.28776424646377563
346,346,346,346,346,346,346,346,346,346,346,346,346,MLG32,20,15,MLG32,52,13,0,17,14.649902373552322,0.2817288917990831
205,205,205,205,205,205,205,205,205,205,205,205,205,1-8018,12,8,1-8018,58,16,0,1,16.097053080797195,0.2775353979447792
282,282,282,282,282,282,282,282,282,282,282,282,282,1-1608,8,9,1-1608,307,73,0,122,84.84047585725784,0.2763533415545858
485,485,485,485,485,485,485,485,485,485,485,485,485,1-5980,18,5,1-5980,29,7,0,10,7.970530807971954,0.27484588993006737
440,440,440,440,440,440,440,440,440,440,440,440,440,MLG52,12,8,MLG52,125,34,0,3,34.291159242391586,0.2743292739391327
327,327,327,327,327,327,327,327,327,327,327,327,327,P-16616,5,4,P-16616,28,7,0,6,7.582318484783173,0.27079708874225616
57,57,57,57,57,57,57,57,57,57,57,57,57,1-1224,14,10,1-1224,151,36,0,42,40.07622939348221,0.2654054926720676
434,434,434,434,434,434,434,434,434,434,434,434,434,MLG59,11,1,MLG59,71,18,0,8,18.776424646377563,0.2644566851602474
294,294,294,294,294,294,294,294,294,294,294,294,294,1-3509,10,14,1-3509,35,8,0,12,9.164636969566345,0.26184677055903843
258,258,258,258,258,258,258,258,258,258,258,258,258,1-9516,6,2,1-9516,76,19,0,7,19.679371565580368,0.2589390995471101
224,224,224,224,224,224,224,224,224,224,224,224,224,1-9227,6,2,1-9227,801,203,0,45,207.3673886358738,0.25888562875889365
387,387,387,387,387,387,387,387,387,387,387,387,387,1-10539,15,3,1-10539,63,15,0,13,16.26169005036354,0.25812206429148477
73,73,73,73,73,73,73,73,73,73,73,73,73,1-5355,9,19,1-5355,53,13,0,1,13.097053080797195,0.2471142090716452
300,300,300,300,300,300,300,300,300,300,300,300,300,1-4020,5,4,1-4020,37,9,0,1,9.097053080797195,0.24586629948100527
154,154,154,154,154,154,154,154,154,154,154,154,154,1-18994,8,9,1-18994,28,6,0,9,6.873477727174759,0.24548134739909852
245,245,245,245,245,245,245,245,245,245,245,245,245,1-6647,13,13,1-6647,62,12,0,32,15.105698585510254,0.24364029976629442
244,244,244,244,244,244,244,244,244,244,244,244,244,MLG57,14,10,MLG57,629,134,0,191,152.53713843226433,0.2425073742961277
234,234,234,234,234,234,234,234,234,234,234,234,234,MLG29,18,5,MLG29,164,35,0,49,39.755600959062576,0.24241220096989377
206,206,206,206,206,206,206,206,206,206,206,206,206,1-9752,8,9,1-9752,22,5,0,3,5.291159242391586,0.24050723829052664
547,547,547,547,547,547,547,547,547,547,547,547,547,MLG67,17,14,MLG67,27,6,0,5,6.485265403985977,0.2401950149624436
141,141,141,141,141,141,141,141,141,141,141,141,141,MLG45,20,15,MLG45,70,16,0,8,16.776424646377563,0.2396632092339652
179,179,179,179,179,179,179,179,179,179,179,179,179,1-4052,5,19,1-4052,13,3,0,1,3.0970530807971954,0.23823485236901504
486,486,486,486,486,486,486,486,486,486,486,486,486,1-8678,2,17,1-8678,17,4,0,0,4.0,0.23529411764705882
407,407,407,407,407,407,407,407,407,407,407,407,407,1-8421,13,13,1-8421,109,25,0,6,25.582318484783173,0.23470016958516673
382,382,382,382,382,382,382,382,382,382,382,382,382,1-18558,5,4,1-18558,307,68,0,39,71.78507015109062,0.2338275900686991
394,394,394,394,394,394,394,394,394,394,394,394,394,1-2423,2,17,1-2423,79,17,0,13,18.26169005036354,0.23116063354890556
475,475,475,475,475,475,475,475,475,475,475,475,475,1-18234,10,14,1-18234,43,9,0,9,9.873477727174759,0.22961576109708742
538,538,538,538,538,538,538,538,538,538,538,538,538,1-9576,13,13,1-9576,10,2,0,3,2.2911592423915863,0.22911592423915864
483,483,483,483,483,483,483,483,483,483,483,483,483,1-9491,2,17,1-9491,80,17,0,13,18.26169005036354,0.22827112562954427
322,322,322,322,322,322,322,322,322,322,322,322,322,1-0296,15,3,1-0296,41,8,0,13,9.26169005036354,0.22589487927715954
171,171,171,171,171,171,171,171,171,171,171,171,171,1-8100,21,11,1-8100,19,4,0,3,4.291159242391586,0.22585048644166245
339,339,339,339,339,339,339,339,339,339,339,339,339,1-3523,15,3,1-3523,543,105,0,173,121.79018297791481,0.2242913130348339
241,241,241,241,241,241,241,241,241,241,241,241,241,1-19448,17,12,1-19448,45,8,0,21,10.038114696741104,0.22306921548313566
192,192,192,192,192,192,192,192,192,192,192,192,192,1-9770,20,15,1-9770,50,10,0,11,11.06758388876915,0.221351677775383
448,448,448,448,448,448,448,448,448,448,448,448,448,1-3106,2,17,1-3106,34,7,0,5,7.485265403985977,0.22015486482311697
287,287,287,287,287,287,287,287,287,287,287,287,287,1-9836,5,4,1-9836,5,1,0,1,1.0970530807971954,0.21941061615943908
466,466,466,466,466,466,466,466,466,466,466,466,466,1-5981,12,8,1-5981,28,6,0,1,6.097053080797195,0.21775189574275697
420,420,420,420,420,420,420,420,420,420,420,420,420,1-8172,20,15,1-8172,40,8,0,7,8.679371565580368,0.2169842891395092
403,403,403,403,403,403,403,403,403,403,403,403,403,1-1770,8,9,1-1770,35,7,0,6,7.582318484783173,0.21663767099380493
461,461,461,461,461,461,461,461,461,461,461,461,461,1-9651,14,10,1-9651,38,8,0,2,8.19410616159439,0.2156343726735366
525,525,525,525,525,525,525,525,525,525,525,525,525,1-3175,8,9,1-3175,6,1,0,3,1.2911592423915863,0.21519320706526437
303,303,303,303,303,303,303,303,303,303,303,303,303,1-8157,13,13,1-8157,75,15,0,11,16.06758388876915,0.21423445185025533
68,68,68,68,68,68,68,68,68,68,68,68,68,1-7845,1,20,1-7845,36,6,0,17,7.649902373552322,0.2124972881542312
432,432,432,432,432,432,432,432,432,432,432,432,432,1-6914,13,13,1-6914,73,15,0,4,15.388212323188782,0.21079742908477783
506,506,506,506,506,506,506,506,506,506,506,506,506,1-6227,14,10,1-6227,52,7,0,40,10.882123231887817,0.20927160061322725
150,150,150,150,150,150,150,150,150,150,150,150,150,1-7005,6,2,1-7005,285,59,0,6,59.58231848478317,0.2090607666132743
472,472,472,472,472,472,472,472,472,472,472,472,472,1-9518,2,14,1-9518,22,4,0,6,4.582318484783173,0.20828720385378058
479,479,479,479,479,479,479,479,479,479,479,479,479,1-9286,21,11,1-9286,81,14,0,29,16.814539343118668,0.20758690547060082
350,350,350,350,350,350,350,350,350,350,350,350,350,1-2282,9,19,1-2282,219,44,0,14,45.358743131160736,0.20711754854411296
292,292,292,292,292,292,292,292,292,292,292,292,292,1-9997,15,3,1-9997,16,3,0,3,3.2911592423915863,0.20569745264947414
302,302,302,302,302,302,302,302,302,302,302,302,302,MLG51,14,10,MLG51,248,49,0,16,50.55284929275513,0.20384213424498035
123,123,123,123,123,123,123,123,123,123,123,123,123,MLG55,9,19,MLG55,92,18,0,7,18.679371565580368,0.2030366474519605
423,423,423,423,423,423,423,423,423,423,423,423,423,1-7122,12,8,1-7122,197,29,0,110,39.6758388876915,0.20140019739944923
284,284,284,284,284,284,284,284,284,284,284,284,284,1-4136,16,16,1-4136,5,1,0,0,1.0,0.2
444,444,444,444,444,444,444,444,444,444,444,444,444,1-3217,2,17,1-3217,5,1,0,0,1.0,0.2
216,216,216,216,216,216,216,216,216,216,216,216,216,1-9887,5,4,1-9887,36,7,0,2,7.194106161594391,0.19983628226651085
43,43,43,43,43,43,43,43,43,43,43,43,43,1-8705,17,12,1-8705,48,9,0,6,9.582318484783173,0.19963163509964943
489,489,489,489,489,489,489,489,489,489,489,489,489,1-9578,8,9,1-9578,42,7,0,13,8.26169005036354,0.19670690596103668
144,144,144,144,144,144,144,144,144,144,144,144,144,1-7744,8,9,1-7744,37,6,0,13,7.261690050363541,0.19626189325306867
94,94,94,94,94,94,94,94,94,94,94,94,94,1-3083,12,8,1-3083,78,15,0,3,15.291159242391586,0.19604050310758445
