Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.2,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,MLG55,5,21,MLG55,92,13,1,5,1015.1984970569611,11.034766272358272
153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,1-1350,12,1,1-1350,195,26,2,43,2044.907074689865,10.486702947127513
352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,MLG63,15,17,MLG63,380,79,3,44,3098.3467741012573,8.15354414237173
345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,1-1131,1,9,1-1131,138,20,1,23,1030.1130864620209,7.4645875830581225
381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,1-2335,10,20,1-2335,145,7,1,14,1013.155791759491,6.987281322479248
382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,1-18558,15,17,1-18558,307,74,2,64,2102.1407623291016,6.847364046674598
283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,1-3535,17,14,1-3535,315,75,2,81,2110.615652322769,6.700367150231013
331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,MLG75,5,21,MLG75,185,18,1,27,1029.8718841075897,5.566875049230215
388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,MLG49,19,7,MLG49,185,16,1,30,1029.1909823417664,5.563194499144683
106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,MLG69,17,14,MLG69,576,99,3,119,3151.324229955673,5.47104901033971
259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,1-3596,2,13,1-3596,223,50,1,79,1084.7362534999847,4.864288132286927
375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,MLG14,2,13,MLG14,232,59,1,91,1099.0126464366913,4.737123476020221
92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,1-7807,10,20,1-7807,239,13,1,44,1032.3467741012573,4.319442569461327
390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,MLG64,1,9,MLG64,245,32,1,34,1046.9497799873352,4.273264408111572
302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,MLG51,12,1,MLG51,248,29,1,37,1045.2688782215118,4.214793863796419
446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,1-3534,17,14,1-3534,279,95,1,68,1124.8995599746704,4.031898064425342
371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,1-1580,15,17,1-1580,400,36,1,31,1049.6306817531586,2.6240767043828965
246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,MLG56,13,2,MLG56,511,71,1,84,1107.9347505569458,2.168169766256254
236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,1-7024,19,7,1-7024,498,43,1,74,1075.5377564430237,2.1597143703675172
299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,MLG54,13,2,MLG54,595,39,1,85,1076.374449968338,1.8090326890224169
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,MLG57,12,1,MLG57,629,38,1,42,1056.467375278473,1.679598370871976
207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,1-7058,3,11,1-7058,80,56,0,19,64.35428881645203,0.8044286102056504
245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,1-6647,17,14,1-6647,62,43,0,2,43.879398822784424,0.7077322390771681
437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,1-6980,18,10,1-6980,128,58,0,25,68.9924852848053,0.5390037912875414
327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,P-16616,1,9,P-16616,28,10,0,11,14.836693525314331,0.529881911618369
257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,1-9504,7,6,1-9504,30,11,0,11,15.836693525314331,0.5278897841771444
511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,1-9697,4,8,1-9697,20,7,0,8,10.517595291137695,0.5258797645568848
250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,1-9333,9,3,1-9333,102,34,0,42,52.4673752784729,0.5143860321418912
425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,1-6006,8,4,1-6006,57,8,0,48,29.105571746826172,0.5106240657337925
285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,1-18615,3,11,1-18615,22,8,0,7,11.077895879745483,0.5035407218066129
492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,1-6028,3,11,1-6028,2,1,0,0,1.0,0.5
545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,1-19567,1,9,1-19567,2,1,0,0,1.0,0.5
287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,1-9836,2,13,1-9836,5,2,0,1,2.439699411392212,0.48793988227844237
274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,1-0033,4,8,1-0033,10,4,0,2,4.879398822784424,0.48793988227844237
527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,1-5531,8,4,1-5531,8,3,0,2,3.879398822784424,0.484924852848053
490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,1-3551,2,13,1-3551,6,2,0,2,2.879398822784424,0.479899803797404
310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,1-4855,2,13,1-4855,22,7,0,8,10.517595291137695,0.4780725132335316
293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,1-8066,11,15,1-8066,86,31,0,23,41.113086462020874,0.47805914490721946
94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,1-3083,15,17,1-3083,78,32,0,12,37.27639293670654,0.4779024735475198
392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,1-9609,2,13,1-9609,25,11,0,2,11.879398822784424,0.47517595291137693
90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,1-19222,10,20,1-19222,15,7,0,0,7.0,0.4666666666666667
456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,1-8186,1,9,1-8186,26,12,0,0,12.0,0.46153846153846156
270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,1-1390,3,11,1-1390,98,39,0,13,44.716092348098755,0.45628665661325263
471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,1-9794,1,9,1-9794,46,17,0,9,20.957294702529907,0.45559336309847626
305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,1-7866,15,17,1-7866,318,83,0,135,142.3594205379486,0.44767113376713397
445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,1-6538,9,3,1-6538,44,15,0,10,19.39699411392212,0.4408407753164118
546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,1-7527,1,9,1-7527,1,0,0,1,0.4396994113922119,0.4396994113922119
495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,MLG08,4,8,MLG08,107,18,0,66,47.020161151885986,0.439440758428841
301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,1-1177,20,5,1-1177,17,7,0,1,7.439699411392212,0.43762937714071837
197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,1-8646,20,5,1-8646,20,3,0,13,8.716092348098755,0.43580461740493776
419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,1-6692,9,3,1-6692,71,19,0,27,30.87188410758972,0.434815269120982
313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,1-7521,11,15,1-7521,10,3,0,3,4.319098234176636,0.4319098234176636
533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,1-7530,17,14,1-7530,25,8,0,6,10.638196468353271,0.42552785873413085
